lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,log_p
# Adaptation terminated
# Step size = 0.40902
# Diagonal elements of inverse mass matrix:
# 3.18805e-05, 2.29708e-05, 0.000218411, 0.000174675, 0.000165436, 0.000173386, 0.0002141, 0.000222271, 0.000176231, 0.000223718, 0.000485218, 0.000379417, 0.000334113, 0.000345739, 0.000181572, 0.000238062, 0.000193294, 0.000255296, 0.000204209, 0.000217939, 0.000193636, 0.000153465, 0.000276739, 0.000185406, 0.000248638, 0.000388022, 0.000455387, 0.000186675, 0.000202015, 0.000279244, 0.000373414, 0.000367331, 0.000279688, 0.000379881, 0.000302041, 0.000250316, 0.000256802, 0.000325021, 0.00241515, 0.00102678, 0.000325592, 0.00109635, 0.0807976, 0.099375, 0.0848206, 0.0816852
-18602.5,0.959045,0.40902,3,7,0,18615.7,-0.00317006,0.968108,0.212901,-0.0360893,0.331736,0.0875179,0.309004,0.176665,0.0563489,0.0789282,0.27614,0.141495,-0.0492696,0.104524,0.0439963,-0.0148512,0.138355,0.0590538,0.186051,0.139208,-0.0589038,-0.0493829,-0.129064,-0.147108,-0.0132793,-0.0397564,-0.0955254,-0.0416261,-0.00709573,0.0462909,0.0921343,0.0100964,0.0717178,0.0482551,0.033058,0.20644,-0.0276316,0.032733,0.103626,0.111586,-0.0837342,0.0689784,0.111744,0.0990022,0.0512911,0.0713632,-55552.3
-18603.3,0.919342,0.40902,3,7,0,18627.4,-0.0144931,0.963525,0.179466,-0.0563913,0.261375,0.115665,0.315082,0.194731,0.0743329,0.0756769,0.249951,0.152978,-0.0289666,0.075953,0.0726796,-0.0119686,0.133318,0.086338,0.12402,0.138608,-0.069256,-0.0482999,-0.121863,-0.159939,-0.032649,0.00481247,-0.100717,-0.0489117,-0.0237305,0.0637555,0.0819226,0.0288502,0.0375504,0.0480116,-0.0237622,0.19866,-0.0352814,0.0781469,0.239622,0.0484039,-0.0528252,0.0393821,0.164161,0.061109,0.0607875,0.0471404,-55552.1
-18608.5,0.522828,0.40902,3,7,0,18630.4,-0.000640947,0.969048,0.242881,-0.0344739,0.310591,0.0963533,0.331407,0.178787,0.0391667,0.112457,0.246977,0.163459,-0.046258,0.0651508,0.0830422,-0.00912664,0.120805,0.0729209,0.131915,0.143138,-0.0695165,-0.0526441,-0.13608,-0.120634,-0.0197606,-0.0362138,-0.0974521,-0.0667109,-0.0344872,0.0184998,0.080747,0.0369701,0.0688191,0.0327889,-0.0425013,0.216427,-0.0444234,0.0447097,0.153602,0.140902,-0.0668575,0.089724,0.133349,0.101038,0.0359379,0.12707,-55558
-18597.8,0.96286,0.40902,3,7,0,18626.8,-0.00974552,0.964439,0.208337,-0.0220252,0.330139,0.114505,0.32249,0.168198,0.0820138,0.074214,0.259913,0.15479,-0.0383393,0.079793,0.0548018,-0.00319768,0.140117,0.0666263,0.155933,0.159617,-0.0738549,-0.0339254,-0.133975,-0.129677,-0.0145195,0.00492044,-0.0902367,-0.0639276,-0.0543344,0.0512156,0.0888801,0.00253333,0.0212736,0.0403134,0.0273,0.226278,-0.0536785,0.0483395,0.180729,0.0672128,-0.0730214,0.0168733,0.116776,0.0632773,0.0470662,0.0661447,-55548.7
-18598.8,0.880809,0.40902,3,7,0,18617.2,-0.00120294,0.964624,0.201507,-0.0410562,0.315235,0.0977204,0.317032,0.200255,0.0505426,0.115494,0.25693,0.144825,-0.0389847,0.0870923,0.0914478,-0.0170103,0.142469,0.0459213,0.115965,0.150239,-0.0737369,-0.0733231,-0.113447,-0.151404,-0.0380288,-0.0358593,-0.103522,-0.0730122,-0.00524425,0.0611209,0.0897485,0.00187777,0.0684959,0.0368967,-0.0341774,0.216373,0.000469254,0.0543242,0.176798,0.0995726,-0.0571686,0.106513,0.131378,0.0835218,0.0549218,0.0946631,-55549.9
-18603.6,0.770748,0.40902,3,7,0,18627.2,-0.0107759,0.96859,0.187858,-0.0502196,0.294675,0.105536,0.294759,0.149872,0.0826972,0.0621355,0.235361,0.170582,-0.0436334,0.106336,0.0675466,0.0233737,0.163218,0.0604076,0.188642,0.152248,-0.063395,-0.0303899,-0.138207,-0.134475,-0.00725258,0.00938413,-0.0976511,-0.0628203,-0.051596,0.0238372,0.0840206,0.0145203,0.02092,0.0272063,0.00692025,0.225327,-0.0713263,0.0566419,0.116698,0.0685783,-0.0410828,-0.0199937,0.117755,0.079056,0.0615312,0.092886,-55551.3
-18599.2,0.97434,0.40902,3,15,0,18622,-0.00500248,0.962763,0.189761,-0.0275408,0.275062,0.118394,0.294744,0.171701,0.0274496,0.0988001,0.256831,0.15194,-0.0419471,0.0997785,0.0751632,-0.0122164,0.156759,0.0430017,0.159552,0.149,-0.0769901,-0.0577737,-0.106309,-0.135811,-0.0233623,-0.0401547,-0.115462,-0.0599056,-0.00878863,0.0434909,0.0882625,-0.00395243,0.0481924,0.0246369,-0.0519871,0.237757,-0.0595235,0.0553382,0.123228,0.108561,-0.0868372,0.106034,0.159757,0.0936698,0.0382471,0.119226,-55547.6
-18597.2,0.934878,0.40902,4,15,0,18617.3,-0.00783472,0.963008,0.206949,-0.056856,0.330987,0.0939723,0.293361,0.186048,0.0916939,0.0998841,0.255772,0.151074,-0.0603108,0.0986414,0.0762136,-0.0160825,0.136602,0.0794499,0.140704,0.146306,-0.0605168,-0.0346221,-0.160475,-0.153932,-0.0222326,-0.014472,-0.0757144,-0.0831914,-0.0424701,0.0503439,0.0812561,0.00670999,0.0356367,0.0295233,0.0119443,0.200237,-0.0296284,0.0701719,0.17746,0.0792826,-0.0488569,0.063886,0.101549,0.0522613,0.0825681,0.0590725,-55546.5
-18608.3,0.6063,0.40902,3,7,0,18628.9,-0.00969494,0.968069,0.199723,-0.0509767,0.269232,0.0921198,0.307034,0.166909,0.0431793,0.056404,0.257403,0.154401,0.00372441,0.100839,0.070775,0.0253667,0.144181,0.0589804,0.158095,0.13495,-0.0908417,-0.0485253,-0.143571,-0.149483,-0.0107724,-0.0211963,-0.105836,-0.0716938,-0.0149153,0.0275237,0.061226,0.0241912,0.057799,0.0279594,-0.0191751,0.216174,-0.0130334,0.0505413,0.127771,0.0947992,-0.0173062,0.0296843,0.328402,0.0872396,0.080301,0.0801124,-55553.8
-18601.2,0.992744,0.40902,3,15,0,18626.3,-0.00751992,0.961483,0.208394,-0.0407724,0.299616,0.116533,0.315035,0.201758,0.0693008,0.109166,0.240672,0.142109,-0.0323837,0.0673907,0.0889038,-0.0022022,0.144659,0.0603283,0.134537,0.163802,-0.0596546,-0.053912,-0.092427,-0.16199,-0.0372125,-0.012666,-0.0654474,-0.0629841,-0.0134506,0.0707251,0.0755759,-0.00358394,0.030011,0.0220207,-0.0102429,0.222026,-0.0461215,0.043579,0.246378,0.0847989,-0.061243,0.0577812,0.160829,0.0451708,0.0488928,0.0705886,-55551.4
-18599.3,0.956147,0.40902,3,7,0,18618.8,-0.00891938,0.966871,0.208647,-0.0389921,0.271342,0.123137,0.309511,0.182601,0.0616894,0.114694,0.233127,0.139553,-0.0457927,0.0650374,0.0915844,-0.00334767,0.147558,0.0688724,0.150641,0.158265,-0.0680569,-0.0408595,-0.104152,-0.139891,-0.0311975,-0.0123342,-0.066256,-0.0723737,-0.0116861,0.048582,0.0766769,0.00235452,0.0620098,0.0273916,-0.0143476,0.225262,-0.035175,0.0444039,0.228906,0.109109,-0.0710458,0.0702485,0.179288,0.066708,0.0552618,0.0601618,-55549.8
-18608.3,0.719032,0.40902,3,7,0,18625.9,-0.00640869,0.953442,0.221447,-0.0548912,0.295607,0.106702,0.319286,0.208761,0.0816485,0.0896054,0.218403,0.159935,-0.0423603,0.115863,0.0636557,-0.00569627,0.157254,0.0581359,0.124279,0.154012,-0.0675244,-0.0591738,-0.113258,-0.139607,-0.0275364,-0.030192,-0.0989676,-0.0791371,-0.0143624,0.0454058,0.0910533,0.00687053,0.0483167,0.039824,-0.0055472,0.213033,0.015511,0.0559876,0.280014,0.0973553,-0.0708209,0.00488163,0.129344,0.0735581,0.0989874,0.0754957,-55553.9
-18603.8,1,0.40902,3,7,0,18625.3,-0.00560854,0.97786,0.174253,-0.0229236,0.31355,0.100905,0.301087,0.161438,0.0513094,0.10391,0.279156,0.155752,-0.043776,0.0839762,0.0801263,0.00656589,0.142944,0.056718,0.151314,0.144522,-0.0919539,-0.0477819,-0.151195,-0.142798,-0.0230219,-0.0113497,-0.107718,-0.0779865,-0.0338556,0.0448845,0.107584,0.0166449,0.0563396,0.0261005,-0.022686,0.228603,-0.0589928,0.0542371,0.0627984,0.0714407,-0.0671725,0.113995,0.187241,0.0769248,0.0354866,0.0986118,-55549.4
-18612.6,0.830593,0.40902,3,7,0,18629.5,-0.00616548,0.952012,0.205179,-0.0575683,0.27138,0.102276,0.296131,0.181208,0.0577255,0.0732141,0.233815,0.162966,-0.0612983,0.105049,0.0754284,0.0137729,0.141822,0.0688361,0.134659,0.137403,-0.0447916,-0.0453661,-0.126574,-0.145748,-0.0335302,-0.00939983,-0.0881336,-0.0566602,-0.0440048,0.0519378,0.0837957,0.0657516,0.0266215,0.0315453,-0.00328726,0.212466,-0.0272553,0.0487445,0.251073,0.0992091,-0.0931039,0.0752228,0.119449,0.0691876,0.076582,0.153547,-55558.5
-18611,0.987627,0.40902,3,7,0,18640.3,-0.00692426,0.964379,0.185579,-0.0224914,0.244156,0.0930923,0.324628,0.206377,0.0412075,0.0989385,0.268851,0.18343,-0.0454011,0.0940314,0.0632147,0.0205312,0.132,0.0622428,0.142546,0.154409,-0.0835264,-0.0538652,-0.108666,-0.160598,-0.0142597,0.00637439,-0.0968446,-0.0728752,-0.0575182,0.0579673,0.074044,0.0485568,0.0270039,0.016197,-0.020083,0.212385,-0.0552023,0.0309332,0.166358,0.0640672,-0.082005,0.0900852,0.150208,0.0762099,0.0627123,0.0850587,-55561.2
-18604.2,0.959068,0.40902,3,15,0,18633.5,-0.00550007,0.968616,0.194655,-0.0434364,0.27593,0.104986,0.307673,0.218771,0.0853071,0.101681,0.25446,0.146571,-0.0102807,0.0932172,0.0837453,-0.0207703,0.129799,0.0587717,0.12924,0.154862,-0.0449166,-0.0785026,-0.147695,-0.12476,-0.0306378,-0.0293739,-0.0988876,-0.079907,-0.00705401,0.0476415,0.085462,0.0534463,0.0598147,0.046475,-0.0104643,0.226793,-0.00950418,0.0459015,0.176791,0.10436,-0.0807466,0.00868603,0.0932109,0.0553263,0.0440907,0.108824,-55555.8
-18601.7,0.848917,0.40902,4,15,0,18625.7,-0.00996684,0.961595,0.21017,-0.0470228,0.310951,0.110937,0.29809,0.144466,0.0536571,0.0795768,0.248861,0.158306,-0.0647502,0.0898664,0.0514998,0.0205058,0.153996,0.0436214,0.160776,0.130924,-0.0895949,-0.0421665,-0.106436,-0.166016,-0.0212588,-0.0157304,-0.0915866,-0.0602073,-0.0561849,0.0465752,0.108758,-0.0161613,0.0410878,0.0221624,-0.0232008,0.220653,-0.0627111,0.0703782,0.17517,0.0450671,-0.0489659,0.0991681,0.155003,0.0973642,0.0629718,0.175278,-55547.6
-18599.5,0.945758,0.40902,3,15,0,18619.6,-0.011751,0.96469,0.199271,-0.0364963,0.297892,0.103349,0.29422,0.161807,0.0630223,0.110231,0.268183,0.159577,-0.0621726,0.0722998,0.0708825,0.0224201,0.143565,0.0345726,0.155404,0.120096,-0.0747757,-0.0312281,-0.0989631,-0.159974,-0.0232935,-0.0105492,-0.103164,-0.0459382,-0.043495,0.0515966,0.0947148,-0.00729498,0.035823,0.0275206,-0.0180981,0.247054,-0.0239508,0.0715265,0.125427,0.0571188,-0.0490734,0.095166,0.166702,0.114874,0.0555503,0.139511,-55547
-18599.4,0.950145,0.40902,3,15,0,18615.7,-0.00469469,0.959555,0.183654,-0.0258653,0.305348,0.104024,0.296003,0.161017,0.0644968,0.071727,0.274813,0.144406,-0.0466253,0.0701746,0.0613459,0.0161301,0.152255,0.0410926,0.166152,0.133699,-0.0803276,-0.0353665,-0.110305,-0.142232,-0.00572838,-0.0312085,-0.084873,-0.0711347,-0.0313932,0.0567808,0.0743643,-0.00738492,0.0610287,0.0358991,-0.0288556,0.242072,-0.0421059,0.0585491,0.0825584,0.108204,-0.0418696,0.032513,0.149008,0.0797279,0.0473303,0.136505,-55547.8
-18603.3,0.626387,0.40902,3,7,0,18623.9,-0.00874092,0.963577,0.188714,-0.0238447,0.316155,0.111527,0.310669,0.174948,0.0294594,0.089464,0.27451,0.131485,-0.0531088,0.0979125,0.0893918,0.014085,0.144893,0.0513686,0.16457,0.13825,-0.0830136,-0.0270849,-0.100548,-0.146622,-0.0176529,-0.0229871,-0.087704,-0.0745944,-0.0240566,0.0592878,0.0633092,-0.0190892,0.0511287,0.0291087,-0.0250337,0.233664,-0.0554451,0.0699615,0.0906655,0.122482,-0.0766319,0.0624702,0.110015,0.0971727,0.0859063,0.125868,-55549.4
-18600.7,0.993993,0.40902,4,15,0,18621.7,-0.0157203,0.963726,0.191664,-0.0384369,0.271088,0.11096,0.318373,0.182339,0.0637454,0.0633083,0.261154,0.145732,-0.0273528,0.113156,0.0638537,-0.023767,0.152175,0.0695278,0.160582,0.14616,-0.0862036,-0.0389001,-0.0927556,-0.151448,-0.030473,-0.0161911,-0.0958938,-0.0510903,-0.0300896,0.0581294,0.101782,-0.0138244,0.052203,0.0430291,-0.0403799,0.214567,-0.0335583,0.0548093,0.117582,0.102864,-0.0326344,0.0978693,0.168702,0.0733522,0.0649664,0.145565,-55548.2
-18601.7,0.846364,0.40902,4,15,0,18625.8,0.00300363,0.964613,0.214804,-0.0419993,0.339117,0.0960109,0.287562,0.178928,0.0752832,0.10364,0.272311,0.144362,-0.0444809,0.0585867,0.0848877,0.0263822,0.149956,0.052063,0.130283,0.146428,-0.0578532,-0.0516867,-0.170421,-0.138176,-0.0214084,-0.0266737,-0.103309,-0.0798769,-0.0207098,0.0256433,0.0886158,0.0369097,0.0496223,0.0217096,0.00668291,0.226515,-0.0410069,0.0789505,0.196038,0.0977188,-0.102625,0.0245454,0.118751,0.111319,0.0529515,0.0559974,-55549.2
-18598.2,0.964601,0.40902,4,15,0,18619.3,-0.0169113,0.964011,0.187396,-0.0363943,0.282878,0.108231,0.314584,0.186753,0.0589646,0.0736853,0.243749,0.157242,-0.0447578,0.12687,0.0704388,-0.00411222,0.140182,0.056811,0.145851,0.143694,-0.082971,-0.0421389,-0.0949703,-0.153605,-0.0276603,-0.0143891,-0.105579,-0.070171,-0.0387968,0.0647781,0.0940694,-0.0073606,0.037998,0.0295969,-0.0268,0.224679,-0.0295866,0.0433493,0.159038,0.0764848,-0.0413814,0.0713817,0.122252,0.0634683,0.0686419,0.20731,-55545.2
-18600.2,0.801232,0.40902,3,7,0,18620.8,-0.015694,0.963435,0.187794,-0.0406537,0.287306,0.10746,0.311571,0.177288,0.0798809,0.0695633,0.233406,0.161009,-0.0575205,0.13254,0.0644921,0.0010148,0.137437,0.0660264,0.13854,0.146751,-0.0841011,-0.0451139,-0.0874136,-0.143766,-0.0210801,-0.0238598,-0.103802,-0.0756687,-0.0428232,0.0617192,0.101689,0.00447876,0.0492322,0.0324749,-0.0249876,0.230122,-0.0310509,0.0369645,0.167431,0.0875087,-0.0434214,0.0869884,0.112851,0.0721415,0.0609207,0.189485,-55548.6
-18601.8,0.87189,0.40902,4,15,0,18621.7,-0.00240305,0.963553,0.221549,-0.0475899,0.359181,0.0894601,0.302458,0.165597,0.0441152,0.121208,0.26458,0.155652,-0.0213297,0.0742764,0.0870983,-0.00078051,0.157131,0.0621547,0.146627,0.136246,-0.0645811,-0.0465485,-0.132761,-0.146621,-0.018793,-0.0327032,-0.0903817,-0.0645067,-0.0431355,0.0229716,0.0826869,0.0343807,0.048267,0.0238318,-0.00429374,0.206794,-0.0603643,0.0662138,0.158212,0.0246998,-0.0599528,0.0932893,0.116993,0.12713,0.0515632,0.0674263,-55549.7
-18603.3,0.97172,0.40902,3,7,0,18621.2,-0.00936843,0.966121,0.185061,-0.0396036,0.267003,0.114576,0.312652,0.210343,0.0514733,0.0611935,0.256471,0.152101,-0.0624835,0.115664,0.0675405,-0.002509,0.148733,0.0673836,0.149515,0.150482,-0.0699421,-0.0525221,-0.109247,-0.126934,-0.0343471,-0.0136686,-0.0951955,-0.0733818,-0.0155595,0.0667769,0.104379,-0.023829,0.0417849,0.0502712,-0.00827492,0.220284,-0.00979184,0.0428425,0.121014,0.139096,-0.0734153,0.043098,0.267179,0.0792253,0.0429029,0.153797,-55549.3
-18601.4,0.964456,0.40902,3,7,0,18623,-0.00388921,0.965047,0.22632,-0.0413659,0.349237,0.101896,0.305312,0.157563,0.0584371,0.11398,0.236572,0.148736,-0.0160225,0.0877699,0.0738873,-0.00715269,0.134392,0.0827531,0.135827,0.160452,-0.0690562,-0.0475988,-0.130445,-0.150529,-0.020537,-0.0341267,-0.110258,-0.0617651,-0.0410968,0.0310034,0.0679341,0.0183831,0.051627,0.0295728,-0.0159986,0.214205,-0.0633325,0.0591717,0.073274,0.0309236,-0.0706649,0.0481035,0.151757,0.0768219,0.043737,0.053286,-55549.3
-18605,0.873436,0.40902,4,15,0,18625.6,-0.0113708,0.966878,0.180411,-0.0536258,0.277904,0.107978,0.306956,0.197907,0.0569086,0.0706105,0.247249,0.15629,-0.0572194,0.0851177,0.0690772,0.0195431,0.177145,0.0513855,0.137319,0.144053,-0.0765436,-0.0553344,-0.126648,-0.125608,-0.0434638,-0.0327324,-0.102129,-0.092204,-0.0368687,0.0603457,0.101752,0.0101607,0.0479538,0.025011,-0.0422984,0.221297,0.014104,0.0600432,0.23123,0.132039,-0.0709207,0.0190919,0.118968,0.0783351,0.0438202,0.221392,-55551.1
-18604.8,0.971027,0.40902,3,7,0,18626,-0.00291172,0.963267,0.213786,-0.0325522,0.325896,0.0946144,0.304794,0.158493,0.0722141,0.107953,0.236631,0.152062,-0.0315099,0.108599,0.0861552,-0.0174437,0.132102,0.0638228,0.150768,0.159669,-0.0612253,-0.0376708,-0.124154,-0.16437,-0.000239369,-0.0115168,-0.0983859,-0.0480782,-0.018719,0.0259873,0.0859709,-0.00165411,0.0348399,0.0476142,0.00580816,0.2208,-0.0962278,0.0370769,0.0832753,0.0501686,-0.0633411,-0.000801928,0.140927,0.125461,0.05207,0.073107,-55550.6
-18602,0.938296,0.40902,3,15,0,18624,-0.0109159,0.967651,0.172146,-0.0623327,0.321593,0.105383,0.304021,0.217665,0.043618,0.0834973,0.265362,0.144949,-0.0626209,0.0539486,0.0736774,0.010545,0.164822,0.0665222,0.1447,0.147979,-0.0601066,-0.0426949,-0.1341,-0.125086,-0.0399377,-0.0218514,-0.0979775,-0.0697801,-0.0352348,0.0575703,0.0965254,0.0167702,0.0558264,0.0247906,-0.0254381,0.209773,-0.0028543,0.0452815,0.222525,0.109094,-0.0637128,0.0562135,0.150701,0.0563848,0.0558135,0.123747,-55550.8
-18600.6,0.987261,0.40902,3,7,0,18616,-0.00193364,0.961716,0.214237,-0.0391092,0.290894,0.107336,0.30365,0.151131,0.0846282,0.112627,0.240417,0.151426,-0.0347269,0.13075,0.0596986,-0.00570523,0.133496,0.0667574,0.129989,0.160869,-0.0586059,-0.050614,-0.125843,-0.160655,-0.0087235,0.00347027,-0.0966589,-0.0750614,-0.0358808,0.0410619,0.0962709,-0.00357836,0.0425828,0.0435006,0.0157381,0.223198,-0.0572136,0.0633125,0.092627,0.0441946,-0.076837,0.0727524,0.106472,0.121863,0.0446745,0.0741864,-55548.4
-18603.3,0.982156,0.40902,3,7,0,18620.6,-0.00931938,0.967725,0.201524,-0.0230216,0.298706,0.109314,0.3136,0.177917,0.0640345,0.101052,0.235613,0.144687,-0.0520655,0.103527,0.0740385,-0.00300295,0.158642,0.0523231,0.127044,0.156482,-0.0654817,-0.0345041,-0.112952,-0.144232,-0.0449226,-0.0370287,-0.124943,-0.0847325,-0.038526,0.0552569,0.113145,0.0157916,0.0493783,0.0450007,-0.0523231,0.235495,0.0257929,0.0703186,0.174493,-0.00274506,-0.0562237,0.0377948,0.143313,0.170923,0.0518949,0.0829161,-55551.1
-18599,0.821553,0.40902,4,15,0,18626.5,-0.000649156,0.963087,0.187943,-0.0393415,0.289203,0.0915017,0.310952,0.178863,0.0652075,0.0979815,0.233995,0.176814,-0.073852,0.121462,0.0831188,-0.00938632,0.144797,0.0679597,0.148894,0.156529,-0.0804773,-0.0480569,-0.120837,-0.11991,-0.0191063,-0.0238629,-0.083139,-0.0568329,-0.0326535,0.0367946,0.0999335,-0.0130054,0.0357979,0.0445645,0.00988027,0.1967,-0.0675881,0.0531902,0.11128,0.0814882,-0.0874462,0.0632055,0.122497,0.0820908,0.0316119,0.0645939,-55549.3
-18599.1,0.760708,0.40902,3,7,0,18624.8,-0.00506222,0.965895,0.193057,-0.0372328,0.306688,0.0910855,0.309424,0.184222,0.0610143,0.108294,0.234984,0.165154,-0.0653495,0.111751,0.0858343,-0.0145047,0.144204,0.0687304,0.14417,0.160102,-0.075691,-0.0471357,-0.10832,-0.119844,-0.0205478,-0.035976,-0.077973,-0.0466193,-0.0285213,0.0326453,0.0966506,-0.0215236,0.024402,0.0405614,-0.010391,0.204007,-0.0658809,0.0459545,0.0782423,0.078412,-0.0894249,0.0752128,0.112662,0.0740537,0.0376401,0.0709533,-55547.6
-18600,0.919138,0.40902,4,15,0,18622.4,-0.00510428,0.965093,0.173691,-0.0528491,0.326773,0.105404,0.318609,0.192717,0.0700852,0.116096,0.267619,0.153428,-0.0361117,0.109348,0.0613767,-0.0198764,0.155078,0.0625744,0.129401,0.131332,-0.0650327,-0.0541913,-0.141401,-0.145651,-0.00562813,-0.0199628,-0.0888439,-0.0747116,-0.0370778,0.0462704,0.0626431,-0.00133743,0.0504273,0.0479775,-0.0664239,0.204696,-0.0285121,0.0595607,0.117503,0.0626037,-0.0718055,0.0760519,0.131144,0.0614874,0.0868117,0.0796106,-55548.6
-18603.4,0.842873,0.40902,4,15,0,18622.9,-0.00353264,0.965576,0.197797,-0.0307513,0.304933,0.101561,0.321964,0.196943,0.0706166,0.0926485,0.262009,0.161975,-0.0458589,0.108809,0.0645043,0.003044,0.152344,0.0340802,0.162999,0.165083,-0.0779423,-0.0621544,-0.114021,-0.135893,-0.0254832,0.00156626,-0.0688284,-0.0734041,-0.0412503,0.0438322,0.0734846,-0.00804321,0.0571828,0.0030348,-0.0354618,0.207302,-0.0436508,0.0347919,0.261787,0.0993463,-0.0504015,0.0789447,0.108197,0.0648229,0.0554017,0.0653426,-55550.1
-18604.3,1,0.40902,3,7,0,18621.8,-0.00606536,0.965381,0.193922,-0.0334809,0.308953,0.100865,0.326688,0.19728,0.0703095,0.088497,0.259899,0.147519,-0.0445728,0.0913392,0.060771,0.00289661,0.15768,0.0406212,0.160576,0.173393,-0.0755169,-0.061971,-0.11613,-0.135392,-0.018749,0.0117394,-0.0657229,-0.0690081,-0.0377167,0.0452771,0.068091,0.000657318,0.0544017,0.000670796,-0.0356575,0.214614,-0.0463632,0.0248738,0.249301,0.0937422,-0.0583548,0.0752226,0.132029,0.0687122,0.0478856,0.0601436,-55552.5
-18599.7,1,0.40902,3,15,0,18623.9,-0.0104516,0.967818,0.207066,-0.0300173,0.293238,0.102317,0.306792,0.192376,0.0518492,0.0893447,0.207587,0.159853,-0.0322919,0.0904428,0.0793962,0.0228148,0.172257,0.0750598,0.132655,0.164559,-0.0705544,-0.0350929,-0.131282,-0.116151,-0.038742,-0.0196696,-0.0755321,-0.0580835,-0.0436478,0.0427612,0.0904427,0.0129538,0.0225764,0.01493,-0.0104886,0.190398,-0.0463289,0.0423118,0.219073,0.0904564,-0.0782256,0.026142,0.165368,0.0642402,0.0309254,0.0759692,-55553.5
-18607.7,0.6864,0.40902,3,7,0,18629,-0.0054357,0.966328,0.192542,-0.0715439,0.294215,0.113689,0.290263,0.155024,0.0678264,0.0866551,0.288113,0.167172,-0.0491415,0.120251,0.0833654,0.0154942,0.152582,0.0574164,0.186451,0.150465,-0.0720561,-0.0572432,-0.123515,-0.182749,-0.00363326,-0.0541149,-0.100275,-0.0701198,-0.027831,0.0230998,0.0748494,0.0121192,0.0545679,0.00423787,0.00811006,0.216182,-0.033794,0.0675886,0.111449,0.108015,-0.0590099,0.0435182,0.121104,0.0987209,0.0680434,0.0572918,-55557.2
-18602.2,0.979055,0.40902,3,15,0,18630.1,0.000150383,0.964869,0.187499,-0.0642327,0.284593,0.0974411,0.324362,0.178995,0.105046,0.0757735,0.203848,0.130458,-0.0202115,0.102124,0.0711981,0.0139362,0.150385,0.0440955,0.144741,0.130898,-0.0574442,-0.0557111,-0.145813,-0.136173,-0.0397582,-0.0240874,-0.101964,-0.0722728,-0.0444503,0.0534009,0.085916,0.0189578,0.05067,0.0262764,0.0179297,0.234034,-0.031608,0.0505097,0.207405,0.0782947,-0.085676,0.0535999,0.149191,0.0462768,0.047913,0.0814479,-55555.6
-18603.3,0.696958,0.40902,4,15,0,18627.3,-0.00261562,0.965612,0.195002,-0.0256001,0.286295,0.114099,0.289065,0.171345,0.0333024,0.078439,0.264059,0.166522,-0.0774649,0.0663277,0.063119,0.013502,0.162105,0.0766332,0.177609,0.118868,-0.0692838,-0.0245048,-0.104696,-0.158216,-0.0127224,-0.0374677,-0.102043,-0.0785696,-0.0195876,0.0511798,0.0919295,-0.0164944,0.0283277,0.0516756,-0.00668533,0.211617,-0.0346684,0.0566757,0.187018,0.0936895,-0.0698801,-0.03316,0.114366,0.0709828,0.0613403,0.116266,-55551.4
-18600.3,0.837532,0.40902,3,7,0,18629.2,-0.015726,0.96641,0.209626,-0.0564389,0.325554,0.103316,0.287737,0.213843,0.0604748,0.118963,0.276041,0.134932,-0.0415836,0.10929,0.0935449,0.00476956,0.158752,0.0500094,0.121646,0.128331,-0.0655309,-0.0418318,-0.144094,-0.164359,-0.0129867,-0.0323634,-0.102246,-0.0559287,-0.0266813,0.0480145,0.112971,0.0148136,0.0157119,0.0146089,-0.0386842,0.21681,-0.0381622,0.0611092,0.141199,0.0727586,-0.0693707,0.0731351,0.120623,0.0813807,0.055964,0.0757648,-55551.2
-18602.4,0.726372,0.40902,3,7,0,18628.3,-0.00196119,0.968407,0.196913,-0.0479129,0.32948,0.101535,0.300449,0.182051,0.071606,0.0986249,0.226627,0.152767,-0.0524903,0.116511,0.0468988,-0.0159666,0.152897,0.0904971,0.160521,0.145878,-0.0587693,-0.0338028,-0.1501,-0.137719,-0.0498644,-0.0134951,-0.10171,-0.0711862,-0.0324592,0.0487511,0.0755953,0.0160792,0.0389124,0.0642463,0.00711579,0.226202,-0.0168403,0.0512212,0.139175,0.0990585,-0.0758472,0.0530592,0.132287,0.0604575,0.0390587,0.1299,-55551.9
