# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 22:03:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/kun1jomc.json
# init = 2 (Default)
# random
#   seed = 21512
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-BOW-SciBERT.h-nondens/hreg-20240928170319_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,log_p
-18604.1,0.959763,0.372508,4,15,0,18623.8,0.000634837,0.965028,0.168684,-0.045827,0.324962,0.0943209,0.291626,0.19036,0.0373768,0.0964944,0.252779,0.155394,-0.0160244,0.0877051,0.0715922,0.0132768,0.141509,0.0621831,0.136718,0.171725,-0.0721132,-0.038136,-0.159963,-0.138765,-0.0215534,0.00311141,-0.0809559,-0.0581446,-0.0330643,0.0340823,0.0960711,0.0263876,0.0421968,0.0358188,-0.0405465,0.19365,-0.0187949,0.0173818,0.120033,0.0530533,-0.0894361,0.0320538,0.167658,0.0792357,0.045952,0.0916058,-55553.6
-18609.3,0.914865,0.372508,4,15,0,18633.2,-0.00485119,0.964069,0.175533,-0.0548865,0.306377,0.113395,0.288549,0.194056,0.0651651,0.0838513,0.266114,0.167536,-0.0186808,0.0578176,0.0490457,0.0167979,0.137727,0.0821863,0.140748,0.173675,-0.0712143,-0.0622989,-0.168063,-0.124634,-0.0238793,0.0230361,-0.0697747,-0.0747115,-0.025292,0.0368153,0.0886791,0.0244796,0.0602925,0.0288345,-0.0275651,0.203026,-0.0216222,0.0154867,0.182979,0.0628578,-0.0584861,0.0299226,0.15965,0.0982603,0.0465042,0.0846478,-55559.5
-18600.3,0.982035,0.372508,4,15,0,18628.8,-0.00597781,0.96324,0.22293,-0.026092,0.285884,0.0961156,0.316363,0.174196,0.0654471,0.0942307,0.262609,0.141423,-0.0620079,0.113951,0.0916826,-0.00458431,0.16191,0.0557868,0.151702,0.112863,-0.0638848,-0.0280547,-0.105539,-0.169697,-0.0237145,-0.0464139,-0.121767,-0.062742,-0.032057,0.0582522,0.0879466,-0.00726546,0.0261008,0.0384831,0.00179299,0.243147,-0.0380243,0.0853041,0.202317,0.0366143,-0.0746181,0.0753675,0.11509,0.127177,0.055981,0.0935589,-55549.2
-18601.8,0.962841,0.372508,4,15,0,18618.1,-0.00846444,0.966524,0.180711,-0.0614339,0.319243,0.105461,0.286116,0.188197,0.0623399,0.0760696,0.24291,0.161857,-0.0139147,0.0870252,0.0651196,0.0125299,0.141178,0.0693815,0.152613,0.174352,-0.0802962,-0.0760988,-0.144957,-0.124654,-0.0279172,0.00904369,-0.0801808,-0.079606,-0.0254509,0.0399937,0.0927946,0.032197,0.0644096,0.0192292,-0.0236304,0.204287,-0.0357736,0.0272224,0.0992749,0.0828503,-0.0750436,0.119176,0.150428,0.0600902,0.0469199,0.134788,-55550.9
-18598.1,0.835207,0.372508,4,15,0,18623.2,-0.00285997,0.963389,0.206897,-0.00811594,0.300245,0.109956,0.315719,0.149935,0.0694926,0.124525,0.257107,0.146541,-0.070832,0.111896,0.0779712,0.00251928,0.152278,0.0477105,0.133477,0.141437,-0.0598497,-0.0310732,-0.127258,-0.157276,-0.0210055,-0.0302958,-0.115279,-0.0754809,-0.0111633,0.058021,0.0996168,0.00542344,0.0440936,0.0364815,0.00188075,0.239343,-0.0167754,0.0564566,0.205793,0.104764,-0.0640788,0.036915,0.110682,0.0900308,0.0855004,0.0616345,-55547.4
-18603.4,0.852479,0.372508,3,7,0,18618,-0.00598464,0.970641,0.201737,-0.024378,0.302646,0.115737,0.292312,0.187911,0.107259,0.131392,0.270912,0.132653,-0.0740848,0.121205,0.0638713,-0.0260838,0.156264,0.0513296,0.122738,0.133845,-0.0675436,-0.02925,-0.115933,-0.139597,-0.027782,-0.00535515,-0.101581,-0.0641736,-0.0268727,0.0462292,0.092388,0.0151892,0.0593071,0.0380604,-0.0336691,0.226544,-0.000488804,0.065362,0.201606,0.0564522,-0.0677364,0.041494,0.111777,0.0598825,0.0712501,0.0756581,-55554.3
-18602.7,0.963079,0.372508,4,15,0,18621.7,-0.00339259,0.970759,0.185209,-0.0654202,0.305774,0.0901754,0.300245,0.183332,0.0373589,0.0727711,0.262854,0.142291,-0.0378489,0.107685,0.0724031,-0.012225,0.136371,0.0668358,0.171695,0.15294,-0.0795022,-0.0658307,-0.135345,-0.162405,-0.0423323,-0.0223642,-0.0978628,-0.0351207,-0.049866,0.0245253,0.084298,0.0286099,0.0492789,0.0190547,-0.0323242,0.209669,-0.0679935,0.0533363,0.114919,0.0739827,-0.0983547,-0.000713627,0.151194,0.0561609,0.0679691,0.0774783,-55550.8
-18614.3,0.745572,0.372508,3,7,0,18635,-0.00524166,0.974234,0.198878,-0.061788,0.287637,0.0938354,0.305541,0.193092,0.0386934,0.0512553,0.272055,0.141013,-0.0663632,0.104792,0.0648262,-0.00404528,0.138712,0.070654,0.17873,0.169626,-0.083343,-0.0702386,-0.136832,-0.160047,-0.0343131,-0.0333009,-0.122512,-0.0624144,-0.0508663,0.0219637,0.0825098,0.0393985,0.0647305,0.0316929,-0.0345591,0.201761,-0.0690005,0.0521749,0.107474,0.0544096,-0.0949899,0.0490017,0.194485,0.0718462,0.113523,0.0604585,-55559.2
-18612.9,0.987246,0.372508,4,15,0,18635.6,-0.00393006,0.975028,0.204298,-0.0314362,0.328836,0.114166,0.298733,0.182016,0.0867867,0.114653,0.263289,0.156813,-0.0636226,0.0789064,0.0837069,-0.00185817,0.151601,0.0540488,0.128852,0.139362,-0.0651378,-0.0776589,-0.0880339,-0.115437,-0.0113043,-0.0156032,-0.0777919,-0.11224,-0.0315458,0.0534965,0.0803601,-0.00714536,0.0284757,0.0179407,-0.0399224,0.218885,-0.00642747,0.0551207,0.132817,0.0875105,-0.0453185,0.119909,0.164671,0.0935009,0.0604834,0.171316,-55560.4
-18601.1,0.998173,0.372508,4,15,0,18628.6,-0.00119572,0.969411,0.208802,-0.0597821,0.290175,0.098932,0.31666,0.187002,0.0543234,0.0633013,0.236389,0.147487,-0.0553251,0.104778,0.0632513,-0.000217558,0.140526,0.0784175,0.164827,0.141834,-0.0728784,-0.0458674,-0.161474,-0.159852,-0.0389663,-0.0163204,-0.109195,-0.0321256,-0.0554516,0.0342899,0.0764512,0.0327542,0.050016,0.0363274,0.0218997,0.22796,-0.0552136,0.0447183,0.112964,0.0984626,-0.0608956,0.0195661,0.134322,0.0738941,0.080139,0.0603705,-55549.3
-18609.2,0.70021,0.372508,4,15,0,18631.4,0.0037683,0.967649,0.214421,-0.0318866,0.327481,0.0804335,0.283695,0.177765,0.0436903,0.0857662,0.247146,0.168126,-0.0732309,0.0836833,0.0747818,-0.00129762,0.189889,0.0624952,0.124088,0.122002,-0.0545711,-0.0490561,-0.113686,-0.133418,-0.0227445,-0.0227274,-0.0830967,-0.0730422,-0.0427078,0.04683,0.0821236,-0.0213669,0.0471663,0.0604855,-0.00800441,0.227558,-0.00517089,0.0671595,0.0941213,0.125853,-0.049101,0.114913,0.129359,0.0990169,0.0505327,0.116585,-55557.5
-18606.7,0.970648,0.372508,4,31,0,18633.6,0.00276904,0.959235,0.197539,-0.067765,0.346717,0.0783305,0.328403,0.174993,0.0826799,0.090649,0.253236,0.170994,-0.0499891,0.0893671,0.111491,-0.0140075,0.166144,0.0489151,0.131598,0.130576,-0.050325,-0.040859,-0.125986,-0.133929,-0.0179097,-0.0182576,-0.0960012,-0.0556608,-0.03766,0.0482936,0.0713564,-0.0216047,0.040992,0.029454,-0.0104999,0.229073,-0.0418798,0.076929,0.208924,0.0791995,-0.0789427,0.101411,0.132053,0.124961,0.0434814,0.0835916,-55554.3
-18610.2,0.927801,0.372508,4,15,0,18634.5,-0.0136907,0.970294,0.208306,-0.0131755,0.25591,0.127698,0.28687,0.182385,0.0544362,0.0794016,0.258549,0.135391,-0.037627,0.108965,0.0313142,0.0367463,0.138483,0.0589939,0.166488,0.153511,-0.0867075,-0.0472931,-0.113776,-0.152973,-0.0295805,-0.021139,-0.110103,-0.076596,-0.0212983,0.0529736,0.122976,0.037137,0.0503052,0.0342634,-0.0237089,0.209723,-0.0633928,0.0400592,0.074106,0.0665818,-0.0654865,0.0125392,0.122982,0.0761211,0.0435361,0.0957759,-55560.6
-18612.1,0.778399,0.372508,4,15,0,18641.5,0.000196207,0.961325,0.186294,-0.0645469,0.346867,0.0872416,0.323405,0.17092,0.0588985,0.0925765,0.257074,0.171167,-0.0637076,0.103427,0.10238,-0.0010277,0.170791,0.0630832,0.130811,0.134728,-0.0388573,-0.0475397,-0.14463,-0.142834,-0.0231008,-0.0141504,-0.0887894,-0.0525327,-0.0427912,0.0395873,0.0689103,-0.0130653,0.0582639,0.00371494,0.00229389,0.205738,-0.0126073,0.0790166,0.245664,0.141251,-0.0729877,0.0942153,0.217729,0.1091,0.0572096,0.0972945,-55558.5
-18607.4,0.991105,0.372508,4,15,0,18636.3,-0.0147628,0.969836,0.202252,-0.0185992,0.270264,0.114369,0.291664,0.179762,0.0730693,0.0964473,0.263231,0.133314,-0.0204829,0.0856532,0.0489109,-0.00169667,0.142798,0.0657869,0.170665,0.143167,-0.0819473,-0.0495938,-0.0892674,-0.138511,-0.0301178,-0.0299349,-0.107975,-0.0679175,-0.0234396,0.0517852,0.119156,-0.00530884,0.028464,0.0651499,-0.0357842,0.222237,-0.0673161,0.0426325,0.14867,0.0476659,-0.0684609,-0.00847007,0.0905279,0.0645651,0.0302625,0.0905277,-55558.4
-18603.3,1,0.372508,4,15,0,18622.9,-0.013799,0.969887,0.194014,-0.0239301,0.322079,0.0965719,0.268479,0.183116,0.0848363,0.103557,0.248564,0.146302,-0.0170996,0.0920615,0.0665412,0.0273445,0.171711,0.0631822,0.142649,0.138442,-0.0726599,-0.0457346,-0.145751,-0.149402,-0.0164011,-0.0213155,-0.10096,-0.100033,-0.0317706,0.0350922,0.119777,0.0248989,0.015482,0.0408841,-0.046226,0.227808,-0.0159342,0.0769487,0.152087,0.082239,-0.0788428,0.0279988,0.111311,0.061101,0.0576782,0.086982,-55556.5
-18603.9,0.870144,0.372508,3,15,0,18628.8,-0.0147328,0.97018,0.194195,-0.0232982,0.332087,0.092845,0.266166,0.183553,0.076949,0.101671,0.257077,0.143236,-0.0186774,0.0975372,0.0554379,0.0180545,0.181273,0.0585464,0.147606,0.131941,-0.0759259,-0.0531821,-0.134221,-0.14163,-0.0164332,-0.0201286,-0.0972458,-0.0955217,-0.0290711,0.0408545,0.106993,0.0270705,0.0126436,0.0423733,-0.0393679,0.214439,-0.0201361,0.0617161,0.15468,0.0735648,-0.0868757,0.030235,0.0918074,0.0602203,0.067038,0.0778654,-55556.3
-18611.3,0.826396,0.372508,4,15,0,18632.7,0.000870241,0.961206,0.204044,-0.0589038,0.282676,0.114868,0.354207,0.181815,0.0472802,0.0770476,0.248603,0.162744,-0.0590291,0.0845076,0.0838562,-0.0154021,0.110446,0.0542049,0.161096,0.161119,-0.0601826,-0.0381556,-0.13113,-0.14868,-0.0347142,-0.0246199,-0.113695,-0.0378085,-0.0339663,0.0474382,0.0847461,-0.00456289,0.0764193,0.0313173,0.00922685,0.199373,-0.0354709,0.0443715,0.163568,0.0957766,-0.0219849,0.0868825,0.154065,0.114596,0.0585834,0.0876572,-55558.4
-18606.3,1,0.372508,4,15,0,18636.6,-0.0137729,0.971632,0.194992,-0.0396573,0.312503,0.125151,0.300454,0.157549,0.0928447,0.0664511,0.266134,0.164931,-0.0257595,0.0943317,0.0666102,0.02105,0.195677,0.0651111,0.140146,0.147712,-0.0475924,-0.0582743,-0.11753,-0.135145,-0.0353672,-0.0317597,-0.0894858,-0.0721644,-0.0225661,0.0459385,0.104765,0.0195218,0.0611413,0.00556791,-0.0387742,0.239192,-0.047608,0.0606063,0.210379,0.0868787,-0.101295,0.0674583,0.137319,0.0531962,0.0444336,0.0908466,-55555.6
-18606.8,0.970564,0.372508,4,15,0,18624,0.000425798,0.95931,0.204439,-0.0406498,0.286816,0.0896394,0.313564,0.186898,0.039887,0.104711,0.239092,0.13116,-0.0479784,0.121374,0.0837489,-0.010744,0.123288,0.0533714,0.160162,0.131848,-0.096261,-0.0448565,-0.125359,-0.157296,-0.0184377,-0.0223403,-0.115447,-0.0955848,-0.0502352,0.0477558,0.072199,-0.0230235,0.0330231,0.0504285,-0.00894324,0.212336,-0.0154239,0.0727391,0.120538,0.112753,-0.0520384,0.0897215,0.115792,0.107368,0.0503392,0.111345,-55555.3
-18602.4,0.970307,0.372508,4,15,0,18631.6,-0.00413053,0.966417,0.195315,-0.0394991,0.327587,0.0943044,0.299941,0.178249,0.0562916,0.114333,0.275673,0.140194,-0.0731333,0.0869093,0.0889386,0.0106693,0.165985,0.0567986,0.163509,0.132755,-0.0885459,-0.0491329,-0.105394,-0.144168,0.00738943,-0.0194172,-0.0991142,-0.0785126,-0.0537993,0.0243922,0.11272,0.00272701,0.0242698,0.0376691,0.00423947,0.230985,-0.0390159,0.0459173,0.120483,0.102489,-0.0697274,0.0344932,0.217288,0.0898779,0.0568058,0.121406,-55550.7
-18604.3,0.960787,0.372508,4,15,0,18622.4,-0.0101716,0.962165,0.213319,-0.0406179,0.284929,0.107025,0.306324,0.185289,0.0803565,0.0610043,0.22515,0.162686,-0.0118934,0.0978606,0.0630683,-0.00501843,0.140929,0.0603007,0.133534,0.149426,-0.0483112,-0.0384019,-0.15098,-0.143358,-0.0563647,-0.0143864,-0.101005,-0.0544724,0.00057233,0.0699712,0.0754202,7.48415e-05,0.0613701,0.0174921,-0.0210981,0.217974,-0.0561846,0.0565349,0.128583,0.0558059,-0.0652438,0.0586988,0.0967671,0.068751,0.0450576,0.0662911,-55555.1
-18604.1,0.795824,0.372508,4,15,0,18632.3,-0.00536256,0.967405,0.221115,-0.0583819,0.306677,0.106374,0.318791,0.198949,0.0374253,0.0689354,0.241002,0.158005,-0.0542055,0.141704,0.0731622,0.00273039,0.151498,0.0717112,0.150683,0.144516,-0.0756869,-0.0438818,-0.14379,-0.111822,-0.026145,-0.0142387,-0.0857549,-0.0656427,-0.0348923,0.0427066,0.0712274,0.00562218,0.0316767,0.0350071,0.0292393,0.215609,-0.00637594,0.0793291,0.164374,0.139741,-0.0669849,0.0734502,0.212105,0.0691759,0.0437537,0.103766,-55553.4
-18609,0.921799,0.372508,3,15,0,18629.4,-0.00780645,0.961493,0.210946,-0.0505802,0.33187,0.109918,0.310456,0.174593,0.0335859,0.0810484,0.243625,0.178408,-0.0597941,0.126485,0.066989,-0.0067162,0.16135,0.0737913,0.177481,0.0978178,-0.0622576,-0.0664268,-0.15204,-0.129881,-0.0155652,-0.032477,-0.094991,-0.0690833,-0.0203015,0.0329593,0.0671745,0.0192181,0.0248318,0.0399032,0.0155774,0.207707,-0.0529138,0.0524248,0.164261,0.128382,-0.0585302,0.0745067,0.188274,0.115459,0.0411643,0.107628,-55557.1
-18612.8,0.947611,0.372508,3,15,0,18637.2,-0.0123192,0.969277,0.174349,-0.0525342,0.282399,0.0822416,0.299079,0.165499,0.0677075,0.0690306,0.242551,0.165122,-0.011255,0.0804187,0.0743246,-0.00471553,0.165883,0.0663495,0.147588,0.158631,-0.0968881,-0.0490268,-0.141905,-0.132044,-0.0336778,-0.00294572,-0.100737,-0.0918453,-0.0278031,0.0404034,0.108295,0.0410749,0.0620101,0.0186929,-0.0547181,0.221937,-0.0263264,0.0917597,0.124277,0.192579,-0.0811067,0.113845,0.0993659,0.168353,0.0665824,0.0907663,-55557.4
-18606.2,0.940678,0.372508,4,15,0,18631.5,-0.00679498,0.968438,0.176203,-0.0590748,0.300234,0.0850715,0.293604,0.180537,0.080708,0.0655683,0.232594,0.166493,-0.0191307,0.096863,0.0616543,0.00226974,0.140327,0.0708657,0.146012,0.156156,-0.0703431,-0.0574711,-0.162753,-0.145857,-0.0210689,0.0072959,-0.098486,-0.0910364,-0.0203361,0.0289424,0.0872247,0.0144055,0.0528524,0.0157071,-0.0109197,0.219873,0.000429187,0.0986739,0.131881,0.151636,-0.116344,0.0809159,0.105449,0.115443,0.103301,0.0761057,-55552.6
-18605.1,0.935174,0.372508,4,15,0,18628.5,-0.00945225,0.960217,0.220676,-0.026149,0.324712,0.124877,0.306227,0.173207,0.0470367,0.119435,0.283102,0.143181,-0.0631854,0.0909173,0.0708817,-0.00345901,0.165209,0.0502398,0.142603,0.139252,-0.06806,-0.0391711,-0.0874436,-0.142982,-0.0224229,-0.0520732,-0.102642,-0.0465491,-0.0336464,0.0557483,0.0971825,0.0110647,0.0402586,0.050533,-0.0196127,0.2211,-0.0716304,0.0190057,0.190822,0.0669762,-0.0337497,0.0248924,0.13254,0.0648361,0.0437651,0.0892466,-55555.3
-18603.6,0.885671,0.372508,3,15,0,18631,-0.00354245,0.970342,0.197622,-0.0473672,0.282968,0.111084,0.282107,0.181936,0.0801283,0.079776,0.248593,0.156264,-0.052764,0.103387,0.0534022,0.0141915,0.155197,0.0437654,0.148041,0.137016,-0.064201,-0.0256536,-0.158153,-0.152446,-0.015646,0.00598061,-0.0999681,-0.0575013,-7.95172e-06,0.0327577,0.102969,-0.000449782,0.0764486,0.0174888,-0.0304985,0.244982,-0.0179939,0.0759228,0.0844751,0.0883016,-0.0870732,0.0836039,0.171945,0.11877,0.0707735,0.100892,-55549.6
-18602,0.981656,0.372508,4,15,0,18622.5,-0.00609505,0.969485,0.198171,-0.04141,0.27606,0.115788,0.285776,0.178869,0.0763818,0.08237,0.253919,0.156901,-0.0500713,0.0975269,0.051822,0.00711592,0.14887,0.0400758,0.143569,0.148811,-0.0604461,-0.0275184,-0.155808,-0.145089,-0.00513827,0.0067891,-0.102084,-0.0588905,0.00100911,0.0269673,0.101284,-0.00104509,0.0686968,0.0230764,-0.0370103,0.242599,-0.0270442,0.0678118,0.0713495,0.070362,-0.0796363,0.0638167,0.143776,0.116581,0.0671787,0.0994302,-55548.6
-18603.1,0.948727,0.372508,4,15,0,18625.9,-0.007358,0.967998,0.211196,-0.0172838,0.319903,0.1081,0.287392,0.21902,0.0519576,0.0728476,0.262791,0.170128,-0.0405396,0.0791485,0.0647533,-0.0140221,0.145849,0.0614777,0.122964,0.127234,-0.0604947,-0.0395014,-0.138038,-0.14392,0.00327754,-0.0125787,-0.0930412,-0.0805153,-0.0270689,0.0520846,0.0753078,0.00676986,0.0849365,0.0450666,-0.00398516,0.223418,-0.0574204,0.0754372,0.0980109,0.0617066,-0.0895833,0.094596,0.157269,0.0901313,0.0666311,0.0861505,-55551.5
-18602.8,0.969295,0.372508,4,15,0,18623.5,-0.00491925,0.962677,0.191105,-0.0630971,0.314754,0.112844,0.323783,0.139498,0.0619939,0.0916113,0.24517,0.148201,-0.0376921,0.0982228,0.0644487,0.00238327,0.145961,0.0640553,0.175628,0.1693,-0.0732471,-0.070668,-0.144932,-0.156813,-0.0297844,-0.0141163,-0.106404,-0.0674572,-0.0236029,0.0319871,0.119865,0.0296612,0.0312654,0.0394588,-0.0138493,0.216524,-0.0111445,0.0352397,0.235776,0.0330066,-0.0537839,0.0734144,0.12869,0.122571,0.0569955,0.100135,-55549.2
-18598.1,1,0.372508,4,15,0,18616.2,-0.00765658,0.966737,0.206147,-0.02137,0.307697,0.0961736,0.294094,0.221762,0.0660904,0.0872274,0.25828,0.16615,-0.0435449,0.094197,0.083554,-0.00017351,0.153128,0.0540121,0.130073,0.12046,-0.0697087,-0.0232075,-0.109418,-0.135535,-0.0175235,-0.0276141,-0.0962324,-0.0751943,-0.0337737,0.0533068,0.0666443,0.00669812,0.0682966,0.0373375,-0.0122288,0.21341,-0.0353555,0.075271,0.0792009,0.0965659,-0.0996899,0.0325192,0.1423,0.0753051,0.0580425,0.0689264,-55548.3
-18594.7,0.997358,0.372508,3,7,0,18612.7,-0.00969371,0.965079,0.201234,-0.0191148,0.307366,0.104937,0.297665,0.196803,0.0583678,0.103537,0.255074,0.159216,-0.029221,0.100214,0.0745704,-0.00769832,0.153195,0.0448252,0.135568,0.143825,-0.0704919,-0.0449941,-0.130384,-0.149009,-0.0297647,-0.0126797,-0.0984017,-0.0851858,-0.0291139,0.0488879,0.111789,-0.00509249,0.0522936,0.0330303,-0.0130403,0.22224,-0.00442381,0.0535213,0.254457,0.0728043,-0.0543174,0.0212005,0.107893,0.0544364,0.03893,0.109045,-55542.2
-18598.2,0.857749,0.372508,4,15,0,18622.9,-0.00466762,0.969297,0.19762,-0.0711484,0.286957,0.0952519,0.326781,0.173738,0.0772577,0.0717988,0.266813,0.150753,-0.0553835,0.0909666,0.0779599,0.00598179,0.148629,0.0688201,0.164813,0.143187,-0.0695784,-0.0592481,-0.131554,-0.137778,-0.0249611,-0.0203442,-0.0979348,-0.0524682,-0.0329499,0.0406424,0.0651069,0.0132805,0.0393736,0.0399386,0.00877297,0.229562,-0.0595635,0.0666818,0.0301245,0.0759674,-0.0975842,0.0591639,0.208303,0.0956167,0.0500519,0.0997373,-55545.4
-18601.4,0.694666,0.372508,3,7,0,18629.4,-0.00369715,0.961089,0.191996,-0.0548975,0.338573,0.0946338,0.321194,0.169195,0.0590185,0.0736388,0.231846,0.160788,-0.0643819,0.0870005,0.078727,0.00650806,0.153295,0.0633927,0.180484,0.147998,-0.0848781,-0.0563669,-0.147799,-0.127949,-0.0230441,-0.0227086,-0.0933362,-0.0407092,-0.0371113,0.039882,0.0766145,0.00414916,0.0289084,0.0160591,0.00928488,0.211634,-0.0779757,0.0470524,0.0494049,0.05695,-0.0609945,0.0381955,0.158509,0.0910222,0.0735381,0.0948591,-55548.4
-18610.7,0.887712,0.372508,3,7,0,18628.2,-0.00727833,0.969396,0.172724,-0.0390746,0.32105,0.110886,0.290664,0.188016,0.0782121,0.0632019,0.23254,0.166478,-0.0498157,0.0865252,0.0674313,-0.0019017,0.135526,0.054772,0.153507,0.185316,-0.0970462,-0.0306127,-0.11442,-0.130129,-0.0121596,-0.0185115,-0.0437957,-0.0605371,-0.0202316,0.0423269,0.0976793,0.000788136,0.0417885,0.0259196,-0.0131312,0.208196,-0.0761734,0.0337081,0.0632635,0.0993994,-0.0320693,0.0741357,0.233698,0.0629819,0.0454931,0.0902801,-55557.2
-18595.7,1,0.372508,3,7,0,18625.6,-0.00778208,0.962571,0.215745,-0.0532972,0.315783,0.106126,0.297481,0.180395,0.0522613,0.0859419,0.254835,0.141037,-0.0337024,0.086134,0.0711217,0.0235709,0.14935,0.0502807,0.158816,0.120127,-0.0480126,-0.0718024,-0.140836,-0.161922,-0.0270467,-0.0194615,-0.123449,-0.0753025,-0.0184903,0.0558003,0.0851022,0.00389283,0.051553,0.0260134,-0.013322,0.221302,-0.0238629,0.0684151,0.175518,0.0618521,-0.0976619,0.0748665,0.111046,0.0974558,0.0652788,0.132362,-55544.4
-18601.5,0.88789,0.372508,3,7,0,18617.2,-0.00476589,0.963068,0.218073,-0.0543136,0.267708,0.0984326,0.313503,0.169247,0.0600072,0.0884123,0.28081,0.128573,-0.0369634,0.08641,0.0599761,-0.00820885,0.132498,0.0404345,0.142702,0.136092,-0.0470034,-0.0660612,-0.15708,-0.153994,-0.0099984,-0.050925,-0.0909415,-0.0744573,-0.0467863,0.0447713,0.0913973,0.025414,0.0502801,0.0274863,-0.0199896,0.226982,-0.0278219,0.0566453,0.139037,0.0873273,-0.100208,0.0140586,0.135565,0.107215,0.0735481,0.0733768,-55550.6
-18604.5,0.977835,0.372508,4,15,0,18622.5,-0.00990542,0.968689,0.186203,-0.0307704,0.356297,0.104268,0.290242,0.191622,0.0623995,0.0777509,0.231051,0.173261,-0.0520383,0.0919763,0.090191,0.0231547,0.163251,0.0921778,0.162411,0.147533,-0.089778,-0.0304493,-0.10327,-0.135729,-0.0445526,0.00733291,-0.0986676,-0.0564108,-0.0171273,0.0463248,0.0912077,-0.0176345,0.0398449,0.0187229,-0.00761115,0.221125,-0.0526988,0.050231,0.162832,0.12796,-0.0264869,0.0516564,0.140478,0.0661337,0.0463493,0.108295,-55552.5
-18607.5,0.85542,0.372508,4,15,0,18633.7,-0.00179305,0.969406,0.220064,-0.0481486,0.335253,0.115413,0.278591,0.171378,0.0633145,0.0802997,0.294973,0.138235,-0.0337471,0.106279,0.0937004,0.0144246,0.135714,0.0522293,0.172113,0.151017,-0.0636664,-0.019144,-0.153308,-0.146479,-0.0278576,-0.00651526,-0.0704064,-0.0848061,-0.0342466,0.050284,0.0822113,0.0299164,0.0275847,0.0407653,0.00182599,0.202316,-0.03709,0.0594474,0.061385,0.0719079,-0.108847,0.0199632,0.170424,0.0590522,0.0534735,0.0750988,-55554.2
-18606.3,0.974915,0.372508,4,15,0,18631.3,-0.0119001,0.960857,0.18549,-0.0539473,0.273612,0.0893961,0.32166,0.165096,0.0514802,0.101169,0.221956,0.169335,-0.0403203,0.0840111,0.0566693,0.00255698,0.173098,0.0746088,0.109923,0.135964,-0.0732995,-0.0733974,-0.118409,-0.148975,-0.026584,-0.0264358,-0.1299,-0.0423096,-0.0267229,0.0475913,0.0934406,0.00171018,0.0610673,0.0142684,-0.0331321,0.224507,-0.0295195,0.0513239,0.226619,0.11117,-0.033346,0.0833099,0.120588,0.0812117,0.0701938,0.0890555,-55553.7
-18601.5,0.936077,0.372508,3,7,0,18630.4,-0.00841417,0.964332,0.192761,-0.0553936,0.287072,0.111785,0.286893,0.195544,0.0523397,0.0749788,0.251231,0.148338,-0.0421942,0.095009,0.0502433,0.0193261,0.145058,0.0490034,0.119893,0.16703,-0.0646268,-0.0594273,-0.10638,-0.11554,-0.0344743,-0.0146602,-0.112181,-0.0625607,-0.0206367,0.0476347,0.104669,-0.0060052,0.0796223,0.0436487,-0.0225103,0.236024,-0.0145805,0.0568204,0.157582,0.105234,-0.0759161,0.0527186,0.2566,0.109025,0.0531373,0.0622548,-55550.4
