# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2024-09-28 22:03:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpy2die0g0/kun1jomc.json
# init = 2 (Default)
# random
#   seed = 21512
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit_None/h-BOW-SciBERT.h-nondens/hreg-20240928170319_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,log_p
-18610.6,0.83887,0.448212,3,7,0,18638.6,-0.00988455,0.961076,0.19687,-0.0380203,0.320416,0.11496,0.286799,0.152894,0.0576126,0.0384775,0.254066,0.171793,-0.0444379,0.132656,0.0843114,0.000353349,0.144447,0.0799114,0.13677,0.138285,-0.0632866,-0.0451165,-0.123328,-0.117927,0.00231185,-0.0260593,-0.129044,-0.0522824,-0.0434848,0.0355586,0.0907578,0.0148403,0.0794192,0.0403016,-0.0292518,0.218681,-0.0309002,0.0816792,0.156381,0.136632,-0.0503969,0.0636843,0.181841,0.152674,0.0454641,0.0852918,-55558.8
-18606.6,0.959533,0.448212,3,7,0,18633.2,-0.0132926,0.971988,0.207439,-0.0213917,0.298855,0.0928261,0.31271,0.20906,0.0443633,0.0963724,0.255328,0.158693,-0.0524301,0.066766,0.0760111,0.000968918,0.122999,0.0696173,0.183512,0.157014,-0.0710737,-0.0148028,-0.138391,-0.160415,-0.0359274,-0.0336237,-0.0852634,-0.079668,0.00272059,0.0472222,0.0912273,0.000776622,0.00905706,0.0267221,-0.000226302,0.210763,-0.0554304,0.0377067,0.157782,0.100351,-0.0891485,0.0570948,0.074059,0.0627013,0.0568027,0.0914154,-55554.2
-18604.1,0.936974,0.448212,3,7,0,18628.7,-0.000795303,0.960719,0.194035,-0.0204931,0.308528,0.108904,0.302105,0.157489,0.0753081,0.072348,0.254555,0.178657,-0.0510477,0.123055,0.0653708,0.0113641,0.17504,0.0648654,0.145506,0.154615,-0.0926827,-0.0380055,-0.146143,-0.171773,-0.0207157,-0.025325,-0.0863309,-0.0851858,-0.0248955,0.046677,0.0826224,0.02982,0.0589851,0.0210454,-0.0544221,0.20085,-0.0103726,0.0693786,0.229341,0.0702277,-0.0755056,0.0479421,0.22429,0.109859,0.0719147,0.0880308,-55551.7
-18607,0.888234,0.448212,3,7,0,18629.7,-0.00882104,0.968792,0.195238,-0.0442082,0.296487,0.0966656,0.312808,0.202781,0.0528559,0.10292,0.265198,0.140636,-0.0338792,0.0802647,0.0802544,0.00500534,0.146855,0.0370406,0.186795,0.129377,-0.0437228,-0.0381138,-0.101355,-0.112634,-0.0345181,-0.0332291,-0.124053,-0.0818231,-0.0564226,0.0269725,0.081462,-0.0248005,0.0428011,0.0277579,0.022218,0.25217,-0.0647446,0.0447258,0.129082,0.0755094,-0.064394,0.0382292,0.110616,0.0655432,0.0323592,0.166256,-55557.9
-18602.1,0.992337,0.448212,3,15,0,18623.2,-0.00363473,0.96287,0.209961,-0.0362916,0.314994,0.0935952,0.288047,0.165525,0.103275,0.0865485,0.262566,0.1648,-0.0701977,0.0937954,0.069085,0.0080251,0.162867,0.0363469,0.125488,0.14008,-0.0928493,-0.0383961,-0.115328,-0.167941,-0.0138367,-0.00657494,-0.0906127,-0.030654,-0.0155477,0.0460675,0.102135,0.0114271,0.0361364,0.0224416,-0.00609223,0.236821,-0.0284611,0.0735078,0.194276,0.0575716,-0.0649992,0.0154214,0.108175,0.104011,0.0570741,0.0590652,-55549.4
-18602,0.85444,0.448212,3,7,0,18624.1,-0.00703635,0.965382,0.21256,-0.0298873,0.315397,0.0956904,0.288877,0.155034,0.104292,0.0857614,0.261617,0.169882,-0.0771572,0.0995352,0.0628895,0.0146499,0.160159,0.0358688,0.125214,0.137559,-0.0857674,-0.0474057,-0.106781,-0.162999,-0.0153417,-0.0232439,-0.0991071,-0.0419215,-0.0173185,0.0362779,0.101137,0.0226609,0.0360228,0.027109,-0.00269366,0.24649,-0.0174699,0.0737023,0.156239,0.0434836,-0.0506495,0.0365413,0.0914643,0.0961607,0.0585604,0.0739982,-55551.7
-18604.4,0.698963,0.448212,4,15,0,18630,-0.0114787,0.966386,0.218399,-0.0468954,0.330943,0.0952539,0.316508,0.189109,0.0244303,0.0724726,0.253135,0.134867,-0.029957,0.0933913,0.073778,-0.00766674,0.149846,0.0818541,0.168894,0.1425,-0.0593092,-0.0769472,-0.106449,-0.159743,-0.0483624,-0.0214242,-0.113984,-0.0885908,-0.027018,0.0483064,0.0742784,0.00749347,0.0406438,0.0450619,0.00397045,0.197054,-0.0233765,0.0602458,0.159113,0.161144,-0.070106,0.103786,0.120106,0.0844425,0.0550207,0.160305,-55550.5
-18606.5,0.852163,0.448212,3,7,0,18629.4,0.00210038,0.964364,0.227826,-0.0145593,0.300344,0.119093,0.302295,0.173145,0.0323964,0.10212,0.275998,0.138349,-0.0407075,0.110872,0.0529367,0.0024409,0.165592,0.0682201,0.166845,0.143,-0.0635224,-0.0491065,-0.128198,-0.179364,-0.0380301,-0.033248,-0.109985,-0.0802762,-0.0387268,0.0495084,0.0883629,-0.00483806,0.0576535,0.0279212,-0.00823368,0.205029,-0.0355558,0.0501712,0.161296,0.0600106,-0.0733329,0.136928,0.116406,0.0543148,0.113934,0.151856,-55549.6
-18602.2,0.97016,0.448212,3,15,0,18625,-0.0127253,0.964104,0.182485,-0.043031,0.305834,0.0923601,0.325493,0.179324,0.0490065,0.0903414,0.246326,0.138081,-0.0535506,0.105885,0.0879636,0.0119869,0.136811,0.0590076,0.129293,0.147256,-0.0436972,-0.0451761,-0.132647,-0.152958,-0.00832301,-0.0128105,-0.108585,-0.0600739,-0.0260736,0.0421271,0.0901545,-0.0169214,0.0456495,0.0288627,-0.0110101,0.225214,-0.0323455,0.0597863,0.195884,0.139728,-0.0518525,0.201465,0.111888,0.08269,0.0497306,0.200966,-55544.6
-18599.8,0.953813,0.448212,3,15,0,18619.2,-0.00213216,0.9672,0.220386,-0.0334024,0.324951,0.118043,0.302627,0.173017,0.0727464,0.113612,0.271184,0.152813,-0.0518871,0.0856092,0.0528341,-0.0144479,0.161374,0.0479213,0.150733,0.13448,-0.0859892,-0.0381724,-0.142789,-0.123346,-0.057483,-0.0315547,-0.0950252,-0.0673754,-0.0179092,0.050244,0.0997879,0.0401226,0.0632921,0.0387747,-0.0146264,0.234098,-0.0385118,0.0472226,0.165697,0.0369132,-0.0862334,0.102907,0.1541,0.0963524,0.0507319,0.114665,-55549.4
-18600.5,0.867211,0.448212,3,7,0,18622.1,-0.0109339,0.963502,0.19272,-0.0450613,0.286965,0.101607,0.318974,0.193953,0.0535262,0.0399065,0.245353,0.157898,-0.0207365,0.099026,0.0926915,0.00736394,0.138948,0.0788735,0.160198,0.151438,-0.0508096,-0.0568221,-0.145734,-0.164958,-0.00747745,-0.00561791,-0.0997688,-0.0578404,-0.0318648,0.0644505,0.0693922,0.00374008,0.0349112,0.050977,0.00950686,0.20254,-0.0591725,0.0592156,0.154131,0.132349,-0.0687573,0.0478529,0.127972,0.0631681,0.0646538,0.0682611,-55551.6
-18596.5,0.979469,0.448212,3,7,0,18615.6,-0.00129029,0.967951,0.211129,-0.047248,0.289557,0.087108,0.309058,0.182376,0.0455511,0.0920712,0.256477,0.14209,-0.0469122,0.103208,0.0863237,-0.0162301,0.12302,0.0826329,0.163376,0.158202,-0.0802385,-0.0511708,-0.114567,-0.126619,-0.0325369,-0.0123129,-0.120413,-0.0756788,-0.0616198,0.0472843,0.0768927,0.0243038,0.0398838,0.0348902,-0.00666898,0.220963,-0.0441293,0.0645661,0.156439,0.105631,-0.0844434,0.0501903,0.12246,0.113482,0.0636861,0.0743497,-55548.4
-18607.7,0.647548,0.448212,3,7,0,18623.1,-0.010853,0.970025,0.220355,-0.043575,0.303882,0.0805194,0.32897,0.162,0.0446102,0.0786647,0.242745,0.148984,-0.0501384,0.104648,0.0952802,-0.0110046,0.0890397,0.0897967,0.14322,0.166352,-0.0644272,-0.048265,-0.137261,-0.128475,-0.034495,-0.00767619,-0.109267,-0.0780577,-0.0371068,0.0416896,0.0820028,-0.000362061,0.0487639,0.0268051,-0.00873145,0.229421,-0.0697314,0.0419274,0.146934,0.0903478,-0.0744277,0.0421574,0.0954267,0.0780169,0.0409493,0.0586556,-55558.1
-18600.7,0.994874,0.448212,3,7,0,18629.1,-0.00407646,0.966336,0.185254,-0.0197787,0.292908,0.115314,0.302914,0.190124,0.048013,0.0955379,0.249229,0.156327,-0.0508679,0.115487,0.0653635,0.00713615,0.099814,0.0618669,0.146818,0.148691,-0.0664021,-0.0686961,-0.0919739,-0.153953,-0.0253736,-0.0342843,-0.103715,-0.0549555,-0.0604126,0.0507467,0.0979429,-0.0231406,0.0641667,0.0180296,0.0141612,0.206301,-0.0467712,0.0791066,0.151013,0.079043,-0.0788078,0.0342691,0.107199,0.0794933,0.0434261,0.115452,-55554.8
-18604.9,0.715262,0.448212,3,7,0,18627.4,-0.0128466,0.964954,0.172663,-0.0436437,0.303098,0.116312,0.307599,0.165148,0.052283,0.0915993,0.246398,0.163609,-0.0524609,0.0869081,0.0728738,0.00136451,0.0988578,0.0698017,0.12765,0.134624,-0.0578307,-0.0429858,-0.0811462,-0.156956,-0.0220951,-0.0213152,-0.100651,-0.0874833,-0.032237,0.0510448,0.095414,-0.0154385,0.0621201,0.0214163,-0.00670343,0.19418,-0.0252168,0.0723308,0.227501,0.0747956,-0.0927238,0.104788,0.135478,0.0609418,0.0384983,0.0876442,-55554.3
-18604.1,1,0.448212,3,7,0,18627.1,-0.00637478,0.963568,0.191966,-0.0378623,0.306235,0.0944765,0.329493,0.166294,0.0589915,0.0585076,0.282191,0.130696,-0.0200759,0.109422,0.0737501,0.00330177,0.184474,0.0606321,0.150169,0.146305,-0.0767567,-0.0558561,-0.150984,-0.133555,-0.0361436,-0.0130091,-0.108468,-0.0634872,-0.0568326,0.0419383,0.101134,-0.0148885,0.0493308,0.0283649,-0.0102316,0.224043,-0.0688086,0.0499973,0.105587,0.0925578,-0.0574878,-0.0164256,0.129416,0.0581411,0.062717,0.0713964,-55551
-18607.2,0.983098,0.448212,3,7,0,18628,-0.00744734,0.96342,0.187233,-0.0234517,0.298031,0.0978667,0.326908,0.163217,0.0623549,0.0644813,0.281431,0.125921,-0.00668824,0.115336,0.0825499,0.012203,0.168952,0.0667716,0.161052,0.153233,-0.0773772,-0.0548049,-0.154963,-0.142913,-0.0382351,-0.00878403,-0.0997215,-0.0478583,-0.058661,0.0408004,0.101412,-0.0146615,0.0586651,0.0283372,-0.0265776,0.222978,-0.0740079,0.0603618,0.113401,0.111253,-0.0590915,0.00132718,0.129043,0.0506741,0.0593718,0.0758583,-55556.4
-18606.9,0.964464,0.448212,3,7,0,18629.3,-0.00977415,0.966432,0.210976,-0.0482556,0.34691,0.10334,0.306363,0.199852,0.0465078,0.0937445,0.223385,0.180572,-0.0343696,0.0741025,0.0640994,0.00397953,0.138895,0.0751979,0.141953,0.139406,-0.047571,-0.0680543,-0.119355,-0.152697,-0.061098,-0.0290885,-0.113467,-0.063656,-0.00294932,0.0707721,0.0821578,0.0163039,0.0514489,0.0346083,0.00263607,0.206756,-0.0410326,0.0390514,0.141451,0.0835293,-0.0827963,-0.00850231,0.140733,0.0823617,0.0501277,0.15104,-55556.3
-18603.9,0.987837,0.448212,3,7,0,18629.5,-0.00345069,0.965561,0.186068,-0.0422412,0.285017,0.117565,0.297608,0.158859,0.103723,0.105359,0.280948,0.126053,-0.0318896,0.0906605,0.0500181,-0.00313638,0.1612,0.0624692,0.147689,0.162656,-0.0747369,-0.0464664,-0.130954,-0.155022,0.00301774,0.00382443,-0.0890884,-0.0680492,-0.0518684,0.0250656,0.081686,-0.0169537,0.0731392,0.0423161,-0.0135623,0.225547,-0.0374747,0.065302,0.148549,0.0819352,-0.0733781,0.0156824,0.127358,0.0871654,0.0786399,0.0955691,-55554.2
-18605.3,0.90717,0.448212,3,7,0,18632.1,-0.0110607,0.964514,0.218733,-0.0393767,0.317184,0.105565,0.296375,0.208262,0.0276419,0.0789541,0.237029,0.174161,-0.0305824,0.100077,0.0728897,0.0171446,0.134734,0.0947612,0.144628,0.121166,-0.0643026,-0.0582479,-0.112856,-0.130117,-0.0557814,-0.0499695,-0.108846,-0.0764123,-0.0168579,0.0677369,0.0788539,0.027247,0.0469608,0.00995131,-0.00850651,0.193796,-0.0224954,0.0561941,0.197431,0.0977053,-0.074188,0.08515,0.111761,0.0474976,0.0334724,0.0719038,-55559.9
-18600.1,0.917463,0.448212,3,7,0,18625.4,0.000711462,0.96657,0.193907,-0.0524565,0.290337,0.106131,0.30469,0.185229,0.0899421,0.0959505,0.279294,0.137433,-0.0401954,0.0803098,0.0762337,0.022124,0.137997,0.0599597,0.161899,0.160413,-0.0713342,-0.0338157,-0.147179,-0.135647,-0.00299809,0.0111803,-0.106846,-0.0748876,-0.0395028,0.0321449,0.0816426,0.0063036,0.0570236,0.0189484,0.00928636,0.231549,-0.0541399,0.0595551,0.12831,0.100706,-0.066827,0.010877,0.133082,0.120753,0.0594116,0.124406,-55548.2
-18602.2,0.975781,0.448212,3,7,0,18619.3,-0.0108787,0.964258,0.217802,-0.0238721,0.327924,0.0943017,0.301306,0.157391,0.0178873,0.0652416,0.223623,0.16247,-0.0575034,0.115401,0.0802503,-0.0135698,0.158844,0.0590573,0.156528,0.142693,-0.0684425,-0.0549787,-0.130236,-0.143335,-0.0511256,-0.0408894,-0.117926,-0.0504828,-0.0280454,0.0486109,0.100483,0.0127967,0.0388415,0.0445102,-0.0189747,0.225892,-0.0445367,0.0346663,0.17107,0.0744859,-0.0969894,0.0730447,0.116534,0.0571764,0.0601354,0.0781469,-55551.6
-18602.3,0.936445,0.448212,3,7,0,18626.1,-0.00217278,0.964026,0.199082,-0.061748,0.29672,0.11398,0.309493,0.199737,0.0969954,0.114254,0.284026,0.137201,-0.0306017,0.0572424,0.0631638,0.015114,0.137847,0.0588701,0.144098,0.149804,-0.070922,-0.0435626,-0.105245,-0.141386,-0.00922843,-0.00535084,-0.0850805,-0.0796527,-0.0428501,0.0448756,0.0799603,-0.0140828,0.0533232,0.0143589,0.000382899,0.207862,-0.0234712,0.0933563,0.119456,0.0877144,-0.0549936,0.0217142,0.175216,0.0965174,0.0500547,0.104453,-55553.5
-18601.4,0.901424,0.448212,3,7,0,18624.7,-0.0158296,0.964321,0.176534,-0.0364895,0.301245,0.092406,0.324674,0.186366,0.0420706,0.0998753,0.244885,0.160615,-0.0510089,0.10633,0.0597517,-0.000635898,0.148263,0.0559789,0.141151,0.128382,-0.0679126,-0.0604579,-0.0868634,-0.139218,-0.034753,-0.0289221,-0.117899,-0.055666,-0.0293748,0.0383277,0.0951345,-0.00931298,0.0483109,0.0551809,-0.0131472,0.215064,-0.0470076,0.0217864,0.13221,0.0321615,-0.0669803,0.0507688,0.148164,0.110956,0.0417415,0.051621,-55551.6
-18604.1,0.971313,0.448212,3,7,0,18624.5,-0.00751578,0.966071,0.188406,-0.0285129,0.286569,0.131193,0.325424,0.184508,0.0659815,0.0587916,0.263994,0.157234,-0.0664258,0.105726,0.0734321,-0.0146417,0.149029,0.0884674,0.162042,0.130617,-0.0649427,-0.0592526,-0.142582,-0.144354,-0.0399641,-0.032613,-0.0886064,-0.0612261,-0.0212162,0.0334459,0.123271,0.00434825,0.0165346,0.0400851,0.0144811,0.194873,-0.0186892,0.0687024,0.149941,0.0918434,-0.0907816,0.0390849,0.274129,0.0955492,0.0473557,0.0703099,-55553.5
-18591.9,0.922484,0.448212,3,7,0,18618.3,-0.00723379,0.965466,0.21254,-0.0533696,0.308535,0.105789,0.315949,0.185029,0.0631205,0.0922126,0.24629,0.139645,-0.0585826,0.0693948,0.0513238,0.00367714,0.162984,0.0686071,0.15867,0.139603,-0.0742146,-0.0476423,-0.135629,-0.165274,-0.0345638,-0.0385621,-0.0994581,-0.101179,-0.0375665,0.0416136,0.0976342,0.0373391,0.0537079,0.0367634,-0.0125771,0.208312,-0.0378639,0.0408639,0.180373,0.0811865,-0.0760947,0.0216985,0.116471,0.0716477,0.0469742,0.0878448,-55544.1
-18599.4,0.758757,0.448212,3,7,0,18611.2,-0.0143026,0.964056,0.209892,-0.0653606,0.300679,0.112042,0.311467,0.180583,0.0534749,0.115564,0.255406,0.149073,-0.0595205,0.0863538,0.0457924,-0.00342404,0.141032,0.0756114,0.178065,0.169702,-0.0863659,-0.0447776,-0.13639,-0.148572,-0.02487,-0.025273,-0.10335,-0.106854,-0.0298433,0.0391594,0.0938193,0.0224389,0.0779452,0.0358266,-0.0124299,0.202354,-0.00602914,0.0437466,0.159845,0.110043,-0.0858477,0.0439989,0.137443,0.0614539,0.0581293,0.0951546,-55549.6
-18603,0.841179,0.448212,3,15,0,18621.3,-0.0122496,0.970578,0.207864,-0.0581641,0.313505,0.105022,0.305517,0.173834,0.0409386,0.103277,0.241052,0.155076,-0.0612813,0.0911631,0.0573193,0.0112347,0.152933,0.0589068,0.187174,0.186307,-0.0788827,-0.0602632,-0.138553,-0.173732,-0.00719452,-0.0247529,-0.0830703,-0.0876512,-0.030485,0.0482631,0.0937903,0.0308078,0.0473017,0.0418251,-0.0398947,0.201937,-0.0172232,0.0397726,0.19617,0.0786649,-0.0675369,0.033532,0.0938431,0.0689314,0.0670501,0.0882453,-55551.4
-18603.5,0.854764,0.448212,3,7,0,18627,-0.00723634,0.965356,0.192916,-0.0133539,0.291551,0.0855916,0.294437,0.198657,0.0848918,0.103651,0.224334,0.158927,-0.0387949,0.100796,0.0650081,0.00479218,0.163267,0.067366,0.121472,0.145198,-0.0809447,-0.02818,-0.123746,-0.149386,-0.0168365,-0.0103551,-0.122068,-0.0775796,-0.0440767,0.0462921,0.0959242,-0.0155953,0.0580287,-0.00706151,-0.00291089,0.201231,-0.0586846,0.067606,0.127941,0.0931495,-0.08662,0.0297403,0.121974,0.0856353,0.0677607,0.087593,-55555.5
-18600.7,0.988363,0.448212,3,7,0,18623.4,-0.00902294,0.970221,0.199601,-0.0531541,0.25584,0.0984596,0.297038,0.188849,0.0704395,0.0824629,0.245597,0.166566,-0.0538371,0.107202,0.0770514,0.0153666,0.137872,0.0666588,0.124951,0.135713,-0.0481812,-0.0526988,-0.0850318,-0.154851,-0.0219502,-0.01591,-0.116954,-0.0753248,-0.0334334,0.0517612,0.0813423,-0.0123677,0.0324964,0.0304247,-0.0076449,0.214791,-0.0261104,0.0581495,0.190874,0.084255,-0.0756659,0.0198261,0.0969136,0.173415,0.045284,0.0532359,-55548.3
-18603.7,0.882997,0.448212,3,7,0,18626.5,-0.00350852,0.96355,0.192651,-0.0253903,0.35421,0.102464,0.321281,0.173018,0.059809,0.0956924,0.272743,0.13766,-0.0369677,0.0700227,0.0725676,-0.0100084,0.150486,0.0442292,0.161954,0.148859,-0.0887545,-0.0330866,-0.187529,-0.13652,-0.0290383,-0.0164705,-0.0857627,-0.0610428,-0.0262051,0.0348646,0.105481,0.0413901,0.0610414,0.0313375,0.00148262,0.23297,-0.0433915,0.0616815,0.174681,0.0943925,-0.0679009,0.10785,0.260714,0.0584655,0.0576474,0.130719,-55548.9
-18612.2,0.665753,0.448212,3,7,0,18630.3,-0.010017,0.962356,0.209875,-0.0558214,0.24586,0.106978,0.291935,0.194434,0.0654724,0.0741163,0.244443,0.167024,-0.0679817,0.114202,0.0660981,0.0208975,0.155957,0.0704991,0.13192,0.157511,-0.0498665,-0.0649094,-0.0801942,-0.146561,-0.0225597,-0.0205805,-0.121326,-0.0859965,-0.0287977,0.0568222,0.0844373,-0.0296665,0.0276112,0.0332005,-0.0271965,0.195104,-0.035832,0.0622497,0.15484,0.0537862,-0.0551912,0.0117506,0.0614249,0.119524,0.0421801,0.0554937,-55557.8
-18606.1,0.988946,0.448212,3,7,0,18632.2,-0.00552633,0.967753,0.214718,-0.0552986,0.314249,0.0956726,0.280817,0.192187,0.0761026,0.137266,0.255891,0.139175,-0.0303978,0.0986825,0.0741282,-0.00513985,0.163449,0.0682759,0.126712,0.134604,-0.0891439,-0.036883,-0.146728,-0.134763,-0.0210317,-0.046379,-0.102145,-0.0322093,-0.0398219,0.0320043,0.0891989,0.0167931,0.0573009,0.0338668,-0.012432,0.244871,-0.0263038,0.0574898,0.155473,0.0234903,-0.0911285,0.0824881,0.211565,0.121638,0.046608,0.100604,-55553.1
-18607.1,0.749085,0.448212,3,7,0,18636,-0.00673467,0.962297,0.218666,-0.0614519,0.308234,0.110556,0.273186,0.171615,0.0807011,0.125254,0.259422,0.146633,-0.0314266,0.100878,0.080095,0.00178567,0.160366,0.0624088,0.132225,0.136381,-0.084489,-0.0362936,-0.152093,-0.137316,-0.0235764,-0.0355574,-0.108782,-0.0336356,-0.0550218,0.0394082,0.089749,0.00901615,0.0452696,0.0275607,-0.00627274,0.24684,-0.0028004,0.0503056,0.142704,0.0130385,-0.096905,0.0657513,0.22237,0.102641,0.057272,0.0970919,-55553.6
-18610.9,0.968121,0.448212,3,7,0,18631.7,-0.00266484,0.967973,0.197186,-0.0730011,0.31896,0.115423,0.307392,0.152164,0.0669325,0.116818,0.281264,0.147583,-0.0332459,0.0951137,0.0780908,0.00817237,0.164969,0.0543848,0.124861,0.125677,-0.0878654,-0.0403869,-0.171611,-0.136222,-0.0211491,-0.0375538,-0.0960336,-0.0422487,-0.0727958,0.0172683,0.0859989,-0.00490918,0.0300553,0.0388665,-0.00548757,0.250515,-0.00845829,0.0662706,0.180197,0.0457897,-0.103968,0.0642264,0.120377,0.0835811,0.0565526,0.117396,-55559.9
-18604.9,1,0.448212,3,7,0,18630.9,-0.00885634,0.962999,0.205413,0.000272674,0.311456,0.0829073,0.312466,0.192943,0.0420954,0.0869631,0.237781,0.161089,-0.051397,0.0970626,0.0734329,-0.0231746,0.147917,0.0422043,0.142675,0.156469,-0.0604619,-0.0573327,-0.122887,-0.145948,-0.00523734,0.00742674,-0.100466,-0.0943378,0.0018169,0.0614551,0.105164,0.0456208,0.0580769,0.0273496,-0.0184065,0.210848,-0.0397395,0.0534178,0.138985,0.0909159,-0.0700963,0.0911416,0.141427,0.0923979,0.083832,0.0788506,-55554.1
-18600.3,0.927374,0.448212,3,7,0,18625,-0.00427662,0.967694,0.201417,-0.0796753,0.297254,0.122118,0.301016,0.167012,0.0872549,0.103085,0.273171,0.143377,-0.0366112,0.100711,0.0732318,0.00572647,0.160108,0.0877705,0.140072,0.128347,-0.0813904,-0.0416751,-0.137394,-0.152247,-0.0421752,-0.0451852,-0.092586,-0.052265,-0.054561,0.0387034,0.082062,-0.0213984,0.033353,0.0404348,-0.00953036,0.227277,-0.026226,0.0548046,0.174905,0.0822055,-0.0976025,0.0432404,0.108808,0.0674369,0.0612081,0.0983951,-55552.8
-18602.8,0.938041,0.448212,3,7,0,18621.2,-0.00994547,0.962991,0.180406,-0.0140579,0.31392,0.0842842,0.334812,0.183327,0.0547003,0.0917998,0.242231,0.148187,-0.032249,0.0691537,0.069296,-0.0255506,0.151408,0.0422909,0.145367,0.126675,-0.0614169,-0.0734048,-0.108476,-0.149279,-0.0244983,-0.0259348,-0.0917081,-0.0712219,-0.0439925,0.057416,0.0793787,0.0296447,0.042696,0.0249597,-0.0294949,0.215172,-0.0419866,0.071661,0.193508,0.0574472,-0.0549765,0.0844458,0.164286,0.0775855,0.0283173,0.0862195,-55552.6
-18601.6,0.661973,0.448212,3,7,0,18623.9,-0.00436376,0.966082,0.201711,-0.0513435,0.309569,0.111082,0.298156,0.175279,0.0531033,0.06305,0.271785,0.143027,-0.0535198,0.128551,0.0545957,0.00571246,0.168894,0.0745786,0.174144,0.173327,-0.0629321,-0.054009,-0.144944,-0.137864,-0.0297137,-0.0312706,-0.0949165,-0.0643251,-0.0321276,0.0320407,0.110862,-0.00293419,0.0619071,0.0450508,-0.00650985,0.235295,-0.0536385,0.0462885,0.108053,0.166526,-0.108469,0.0287799,0.112547,0.100815,0.0672008,0.0679343,-55546.6
-18598.8,0.964229,0.448212,3,7,0,18621.5,-0.0139899,0.96288,0.189825,-0.0344559,0.317966,0.109132,0.297707,0.146872,0.0448222,0.0752925,0.247653,0.167318,-0.039489,0.0970877,0.057918,0.00991963,0.163911,0.0713485,0.155685,0.130765,-0.0522439,-0.0288452,-0.10892,-0.148861,-0.0296921,-0.0274556,-0.0890444,-0.0801178,-0.0412953,0.0551642,0.110027,0.020497,0.0551653,0.0212992,-0.0190736,0.234681,-0.0496447,0.0482312,0.111853,0.0461466,-0.070795,0.053803,0.142379,0.0661646,0.0539138,0.0832795,-55549.1
-18611.2,0.740296,0.448212,3,7,0,18629.8,0.00416223,0.966161,0.20333,-0.0367113,0.301246,0.0996,0.295916,0.23878,0.0638043,0.124487,0.261785,0.165004,-0.0367944,0.0727586,0.070095,0.0311434,0.159565,0.0536603,0.137262,0.121527,-0.102649,-0.0330691,-0.153714,-0.145361,-0.0290219,-0.0197797,-0.127072,-0.0424659,-0.0313172,0.0412434,0.102238,0.0342415,0.0641404,0.018774,-0.0311625,0.212786,-0.0306409,0.0763507,0.199654,0.126836,-0.062647,0.0549643,0.0992345,0.0785101,0.046649,0.0770275,-55561.5
-18601.1,0.965254,0.448212,3,7,0,18632.5,-0.00478471,0.967558,0.199649,-0.0261804,0.27781,0.115872,0.296376,0.219268,0.0866421,0.105198,0.270205,0.168341,-0.0429621,0.0776643,0.0642265,0.0271204,0.16587,0.0798064,0.163769,0.138766,-0.0829069,-0.0390978,-0.132679,-0.154978,-0.0446593,-0.0295507,-0.102631,-0.0416703,-0.0383681,0.0615718,0.0953811,-7.07222e-05,0.0668496,0.0187871,-0.0102907,0.21414,-0.0336118,0.0460584,0.105208,0.0749059,-0.0610869,0.0642492,0.0998363,0.0713495,0.0425108,0.068832,-55552.4
