# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-03-23 20:04:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/6ti7noxb.json
# init = 2 (Default)
# random
#   seed = 69587
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250323150456_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,log_p,rmse
-178214,0.790559,0.282821,4,15,0,178251,-0.00895629,0.997083,-0.0395994,-0.0754619,-0.0839924,-0.111937,0.0333802,0.00489588,-0.0222258,-0.0602841,0.0208296,0.090244,0.100668,0.0569144,0.0647891,0.0135441,0.0187422,0.10353,0.0198401,0.0159854,0.00542599,0.0161487,0.12606,0.00432797,0.0792542,0.0114918,-0.0717901,-0.00161473,0.0785095,0.0681209,0.0608032,0.0542241,0.0377804,0.0525186,0.0112869,0.189046,0.00615806,0.102705,0.00841404,-0.0356678,0.0768033,0.0548305,0.0438735,0.0221305,0.0152737,-0.0841825,0.0894148,-0.0270925,0.0423691,0.0182051,0.0946538,0.156232,0.0551397,0.0347214,0.109672,0.0591311,0.151287,0.039333,0.127208,-167997,0.993212
-178217,0.856014,0.282821,4,15,0,178242,-0.00661941,0.997626,-0.0541896,-0.0641395,-0.0837237,-0.110192,0.0346952,0.00122954,-0.0211421,-0.0490851,0.0193882,0.0793345,0.100843,0.0493112,0.0647841,0.0163262,0.0112247,0.10195,0.0410508,0.010674,0.0178264,0.0224812,0.10908,0.00538266,0.0771597,0.021315,-0.0724749,0.00894559,0.0771202,0.0570857,0.0533829,0.0468715,0.0308627,0.0667307,0.0270757,0.203192,-0.011704,0.0996215,0.0101174,-0.0333174,0.0834426,0.0619564,0.0348287,0.0359771,0.0269228,-0.0831062,0.0966166,-0.0707919,0.0368533,0.0198671,0.0749921,0.1354,0.0676328,0.0451373,0.107575,0.0578138,0.107888,0.0558564,0.0727837,-167984,0.993097
-178218,0.987852,0.282821,4,15,0,178248,-0.00803503,0.997462,-0.0453478,-0.0321368,-0.0519974,-0.14832,0.049653,0.0291625,-0.04226,-0.0829702,0.0224026,0.0913336,0.112525,0.0571325,0.0944721,0.020527,-0.017877,0.0784581,0.0101331,0.0190556,0.000817618,0.0387522,0.10949,0.0118608,0.0990455,0.0208829,-0.0583456,-0.0104427,0.0444771,0.0678289,0.0551946,0.0210867,0.0249019,0.0294887,-0.00535881,0.18559,0.0114322,0.127274,0.000622322,-0.0320553,0.0840506,0.0372293,0.0591666,0.036014,0.0232005,-0.094417,0.0853926,-0.00646771,0.0358538,-0.00509691,0.0460284,0.117452,0.0581901,0.057108,0.0490666,0.0586915,0.201423,0.056872,0.0831027,-168058,0.993721
-178224,0.847111,0.282821,4,15,0,178261,-0.00823245,0.997033,-0.0473584,-0.0841923,-0.085893,-0.0992462,0.0357543,1.66777e-05,-0.0104874,-0.0701693,0.00175396,0.0870734,0.101823,0.0333235,0.0520218,0.0103443,0.0358998,0.0963482,0.0398005,0.00550874,0.015201,0.0328523,0.12086,-0.00827246,0.0605458,0.0462912,-0.073376,0.0143399,0.0654685,0.0467767,0.0698099,0.0602058,0.0354823,0.0636006,0.0139525,0.206608,-0.016391,0.0894212,-0.0104885,-0.0104934,0.100661,0.0644255,0.0520062,0.0259619,0.0359787,-0.0685854,0.102692,-0.0290323,0.0593918,0.074321,0.0886512,0.00393859,0.0923699,0.0358297,0.103315,0.102681,0.0367763,0.0218878,0.0834249,-167978,0.993053
-178223,0.9869,0.282821,4,15,0,178258,-0.00654981,0.99713,-0.0466931,-0.0310454,-0.0539073,-0.14904,0.0499734,0.0341479,-0.0285976,-0.10583,0.0114239,0.0914749,0.118667,0.0551185,0.0952239,0.0239486,-0.00759245,0.100655,0.00452831,0.0131285,-0.0112385,0.0397313,0.118789,0.013359,0.0941062,0.0205996,-0.0604565,-0.0202439,0.0682878,0.0563354,0.0554728,0.0259593,0.047546,0.0093884,-0.0177116,0.20357,-0.0016121,0.116345,-0.00276452,-0.0175796,0.0632381,0.0416178,0.0336045,0.0425748,0.0295681,-0.0893793,0.0783538,-0.020518,0.0516738,0.0400062,0.0525895,0.0603798,0.0476174,0.0588213,0.0789449,0.0619196,0.0782455,0.0612999,0.047474,-168083,0.993935
-178221,0.967891,0.282821,4,15,0,178248,-0.00913395,0.999552,-0.0447302,-0.0836462,-0.0748214,-0.101727,0.0341785,-0.0062939,-0.0276589,-0.042206,0.00474064,0.0916899,0.0971619,0.0450652,0.0572018,0.0112748,0.0238482,0.0794138,0.0408276,0.0110482,0.032173,0.0289594,0.103598,-0.00437913,0.070118,0.032413,-0.0472011,0.0271519,0.0447584,0.0551238,0.06217,0.0475806,0.0170462,0.0754801,0.0265285,0.184938,0.0104601,0.0993286,-0.0103005,-0.0354326,0.11924,0.0570815,0.0682297,0.0145542,0.0316245,-0.0826119,0.10757,-0.00674337,0.043589,0.0203295,0.047621,0.0120237,0.0941186,0.0387928,0.0335281,0.0634207,0.0770088,0.0121006,0.0542124,-167962,0.992894
-178219,1,0.282821,4,15,0,178243,-0.00847722,0.999109,-0.0431483,-0.0763208,-0.0702398,-0.102335,0.0332876,-0.00899656,-0.0309683,-0.0393359,0.00249779,0.0853391,0.0996041,0.047476,0.0532618,0.0118027,0.0215804,0.080565,0.0361153,0.0113314,0.0334539,0.036704,0.0982646,-0.00590516,0.0683391,0.0350873,-0.04496,0.0247426,0.0478043,0.0557708,0.0620198,0.0455537,0.0135538,0.0763823,0.0229941,0.18848,0.014571,0.0980905,-0.00960751,-0.0384956,0.115774,0.057835,0.0628925,0.015905,0.0301996,-0.0810135,0.107201,-0.00478082,0.0450412,0.0233281,0.0564696,0.00912171,0.0936314,0.0382046,0.0375736,0.0667283,0.0762936,0.0112351,0.0603892,-167952,0.99281
-178216,0.996489,0.282821,4,15,0,178249,-0.00833762,0.997087,-0.0505564,-0.0352989,-0.0556943,-0.140117,0.048447,0.0343349,-0.0270533,-0.110673,0.0117779,0.0947087,0.105077,0.0525979,0.0868765,0.0270806,0.0110025,0.0948811,0.011324,0.0216101,-0.012575,0.0329199,0.116402,0.0137154,0.0903065,0.0322009,-0.0723367,-0.013336,0.0612233,0.0578167,0.0611359,0.0365327,0.0575461,0.0168216,-0.0132055,0.202659,-0.00198352,0.118549,-0.00426999,-0.0186804,0.0604207,0.0448836,0.0401183,0.0399453,0.0212221,-0.0907009,0.0752265,-0.00785462,0.0483951,0.0160103,0.013626,-0.000761142,0.0940239,0.0693442,0.0959814,0.101067,0.0697074,0.0512268,0.0567624,-168064,0.993775
-178209,0.97947,0.282821,4,15,0,178243,-0.00883568,0.998564,-0.0512157,-0.0442974,-0.054528,-0.128476,0.0500335,0.0123143,-0.0412219,-0.113768,0.00995766,0.0796759,0.101658,0.0541563,0.0718094,0.0314299,-0.0132658,0.0783381,0.0291598,0.0121927,0.0111545,0.0273122,0.110302,-0.00870648,0.0711625,0.0304736,-0.06957,-0.00575292,0.0457136,0.0626,0.0594341,0.0494354,0.0282644,0.0691611,0.00662529,0.210002,-0.00933247,0.121837,-0.017687,-0.0225251,0.0946257,0.0700997,0.0553142,0.0478243,0.0164132,-0.087648,0.0950316,-0.0156492,0.0140971,0.0351373,0.0330956,0.0469606,0.0948766,0.0374748,0.0632216,0.113294,0.064067,0.010628,0.0253785,-168034,0.993513
-178206,0.932721,0.282821,4,15,0,178241,-0.00794746,0.997525,-0.042818,-0.072344,-0.0689562,-0.120451,0.0405965,0.0088612,-0.00623551,-0.0488499,0.016512,0.0970365,0.116832,0.0411064,0.0736842,0.000543459,0.0271465,0.0944852,0.0184001,0.00308715,-0.00799254,0.0427988,0.113153,0.021933,0.080277,0.0204657,-0.0615809,0.0127265,0.0519006,0.0560512,0.0455349,0.0265096,0.0395653,0.0248381,0.00169883,0.190468,-0.00650262,0.0987957,0.00321906,-0.0284697,0.0916749,0.0382196,0.0525125,0.016005,0.0333983,-0.0834309,0.0754639,-0.00303098,0.076193,0.0157865,0.0338313,0.00763578,0.0480598,0.0794988,0.0462393,0.0881142,0.0609178,0.011073,0.0219892,-167996,0.993203
-178212,0.962508,0.282821,4,15,0,178238,-0.00899789,0.996306,-0.0350655,-0.0609469,-0.0734611,-0.123052,0.0450688,0.015471,-0.0128066,-0.0544729,0.0127308,0.0665718,0.114574,0.0560284,0.0779716,0.0282003,-0.00140776,0.0990112,0.0242712,0.0147123,0.0129229,0.033166,0.12803,-0.00664633,0.0681525,0.0238914,-0.0670507,0.0153278,0.0459942,0.058107,0.0555712,0.0538446,0.0160812,0.0370532,-0.0210179,0.183598,-0.0212855,0.0847971,-0.0099601,-0.0135207,0.0981772,0.0349895,0.0618006,0.0507853,0.0461253,-0.054244,0.0841683,-0.0336802,0.0344442,0.0363242,0.00823299,0.0359215,0.0585425,0.0399199,0.0597914,0.0925751,0.0423987,0.0377807,0.0425752,-168002,0.993259
-178208,0.999804,0.282821,4,15,0,178238,-0.00923128,0.99633,-0.0560238,-0.049536,-0.0683317,-0.133698,0.0372291,0.0230603,-0.0365266,-0.0986612,0.00749165,0.0985708,0.0928967,0.0519707,0.0664515,-0.00741535,0.00565021,0.0773149,0.0326437,-0.00504539,-0.0111423,0.042232,0.109625,0.0113398,0.0838182,0.0489122,-0.0652926,-0.00242471,0.0585963,0.0599155,0.0731401,0.0285387,0.0419497,0.0541996,0.0187221,0.198755,0.0249865,0.116054,-0.00706234,-0.0363579,0.0815313,0.0700354,0.0396212,0.00700183,-0.00397044,-0.09384,0.079344,-0.00842231,0.0493352,0.0246083,0.0814942,0.0101847,0.0572364,0.0495486,0.0567617,0.0479227,0.0602676,0.026137,0.0357088,-168022,0.993431
-178213,0.870449,0.282821,4,15,0,178244,-0.00844077,0.999141,-0.0445549,-0.0776275,-0.080768,-0.120863,0.0623598,0.000562862,-0.021354,-0.078071,-0.00254783,0.0819265,0.122939,0.057145,0.0899197,0.00281486,0.00216486,0.083815,0.0215603,0.0153795,0.0395581,0.0372884,0.109786,-0.00977929,0.0816542,0.0526266,-0.0539722,0.0145368,0.064437,0.0604741,0.074598,0.0399289,0.0323171,0.0329382,-0.00283601,0.202349,-0.0129298,0.110756,0.0143593,-0.00918931,0.0847979,0.0424703,0.0677544,0.046667,0.0537122,-0.068674,0.0885417,-0.0597684,0.0443033,0.0446144,0.0524387,-0.00707515,0.0597715,0.0365575,0.0465676,0.071861,0.0775564,0.0119002,0.0628045,-168036,0.993526
-178214,0.970861,0.282821,4,15,0,178244,-0.00862408,0.99639,-0.0465797,-0.0354668,-0.0399607,-0.132001,0.025363,0.0279908,-0.0315003,-0.0747676,0.0252602,0.0969422,0.0969441,0.0437014,0.0593156,0.0312909,0.0214239,0.0947594,0.0310539,0.00859938,-0.0161416,0.0330306,0.109727,0.0183786,0.0752215,0.00894066,-0.0681386,-0.0100773,0.0406177,0.0451392,0.0472142,0.040512,0.0335087,0.0586128,0.0082226,0.187938,0.0103012,0.0934374,-0.0234476,-0.0448035,0.0830973,0.0565123,0.0360324,0.00718467,-0.00200843,-0.0980404,0.0932429,-0.0194677,0.0609621,-0.00149713,0.0367276,0.0338091,0.053288,0.0518801,0.069263,0.0641647,0.0548352,0.0295959,0.024322,-167999,0.993237
-178204,0.918385,0.282821,4,15,0,178242,-0.00833327,0.995277,-0.0555213,-0.0483066,-0.0663498,-0.138683,0.0502718,0.0306407,-0.0370644,-0.0855488,0.0044149,0.0850449,0.11316,0.0518497,0.0835161,0.0194981,0.0139034,0.103161,0.0231804,0.0212705,0.0133215,0.0120204,0.117507,-0.00986811,0.0671365,0.0522755,-0.0657336,0.00188969,0.0607422,0.0602235,0.0568038,0.0524317,0.0331263,0.0552589,0.0147167,0.204219,0.00987909,0.116684,-0.00089477,-0.0138549,0.0761128,0.057591,0.0447501,0.0362535,0.0372736,-0.0966349,0.0858793,-0.0359946,0.0537724,0.0404503,0.107808,-0.00307996,0.058289,0.0269951,0.0701279,0.0550997,0.0682881,0.0262991,0.0957759,-168055,0.993713
-178208,0.937566,0.282821,4,15,0,178232,-0.00891117,1.00088,-0.0400677,-0.0607937,-0.080691,-0.128438,0.0564522,-0.00425438,-0.0190078,-0.0589093,0.00797829,0.0895016,0.0957968,0.0486879,0.0909676,0.0177167,0.0294183,0.0934246,0.0312316,0.00640815,0.0039176,0.0350706,0.116691,0.0142564,0.0788672,0.0244818,-0.0840892,0.0143935,0.056212,0.0549917,0.0680143,0.0280035,0.0272526,0.051149,-0.00445691,0.186642,0.0157299,0.10947,-0.00581114,-0.0255068,0.103491,0.0573056,0.034428,0.0338374,0.0229924,-0.0903211,0.115387,-0.0115262,0.0763501,0.000360602,0.0777284,0.0526975,0.0660252,0.0532685,0.0589049,0.107575,0.0493661,0.03283,0.0424196,-168017,0.993338
-178197,0.995816,0.282821,4,15,0,178226,-0.00825966,0.997294,-0.0376247,-0.0670284,-0.0588612,-0.129661,0.0393089,0.0135232,-0.0162155,-0.102744,0.00717162,0.0919095,0.108101,0.0377108,0.0734121,0.000616866,0.0118483,0.0969426,0.0364314,0.0092669,0.0222064,0.0301206,0.105699,-0.000313108,0.0797055,0.0369231,-0.0579989,-0.016147,0.0594124,0.0606007,0.0557228,0.0232327,0.0291018,0.0530839,0.0129345,0.206557,0.00391516,0.104881,-0.00335461,-0.0206601,0.0718576,0.0491975,0.0620352,0.0323098,0.0258643,-0.0651514,0.10355,0.0160898,0.048238,0.0385164,0.0592279,0.0167088,0.0924326,0.0403521,0.0725592,0.0969133,0.0746799,0.0606343,0.0314931,-168023,0.993426
-178199,0.753324,0.282821,4,15,0,178233,-0.00952922,0.997598,-0.0572233,-0.0504836,-0.0690592,-0.121835,0.0489962,0.00937957,-0.0466425,-0.0540023,0.0113825,0.0870859,0.109971,0.0577843,0.0719293,0.0432548,0.00360637,0.0780929,0.0239885,0.0137876,-0.00729247,0.0313616,0.118355,0.00105803,0.0785087,0.024677,-0.0696262,0.013126,0.0532344,0.0492909,0.0643686,0.0506636,0.0424915,0.0476767,-0.0109022,0.17915,0.00232943,0.106152,-0.0110307,-0.0307968,0.109016,0.0559149,0.043829,0.0302272,0.0286872,-0.090795,0.0809244,-0.0294557,0.0594874,0.0282638,0.0619333,-0.0110574,0.0444151,0.0308247,0.0484918,0.0441038,0.0955572,0.0372347,0.0646852,-168013,0.993343
-178199,0.811757,0.282821,4,15,0,178223,-0.0066606,0.996274,-0.0403462,-0.0710828,-0.0574232,-0.128798,0.0359944,0.0190858,-0.0125014,-0.0942655,0.00821484,0.089596,0.105026,0.0423639,0.0941368,0.010202,0.00672036,0.0754738,0.0104331,0.0214088,0.0139058,0.0343347,0.108342,0.00687221,0.0743704,0.0273688,-0.0590075,-0.0192241,0.0594556,0.0543875,0.0554669,0.0252508,0.031176,0.0592789,0.0119271,0.200861,0.0189653,0.106408,-0.00214796,-0.0229428,0.0855731,0.0511623,0.0588363,0.0149619,0.0325643,-0.0692264,0.0886663,0.00925555,0.0300692,0.036108,0.0220629,0.00912757,0.0761621,0.0430102,0.04347,0.134241,0.0655436,0.0118125,0.0109863,-168013,0.993349
-178199,0.0144811,0.282821,4,15,0,178229,-0.0066606,0.996274,-0.0403462,-0.0710828,-0.0574232,-0.128798,0.0359944,0.0190858,-0.0125014,-0.0942655,0.00821484,0.089596,0.105026,0.0423639,0.0941368,0.010202,0.00672036,0.0754738,0.0104331,0.0214088,0.0139058,0.0343347,0.108342,0.00687221,0.0743704,0.0273688,-0.0590075,-0.0192241,0.0594556,0.0543875,0.0554669,0.0252508,0.031176,0.0592789,0.0119271,0.200861,0.0189653,0.106408,-0.00214796,-0.0229428,0.0855731,0.0511623,0.0588363,0.0149619,0.0325643,-0.0692264,0.0886663,0.00925555,0.0300692,0.036108,0.0220629,0.00912757,0.0761621,0.0430102,0.04347,0.134241,0.0655436,0.0118125,0.0109863,-168013,0.993349
-178206,0.941184,0.282821,4,15,0,178235,-0.00669502,0.9997,-0.0543944,-0.0419193,-0.0598414,-0.122252,0.0539073,0.00895035,-0.0434482,-0.0597347,0.0137796,0.0900328,0.107489,0.0555752,0.0496088,0.0211801,0.0186393,0.100654,0.0478423,0.0046507,0.00293999,0.0381538,0.11676,-0.00294952,0.084175,0.0347289,-0.0731563,0.021906,0.0478708,0.0554092,0.0612134,0.0502259,0.0346745,0.0326474,-0.00562153,0.185965,-0.0151732,0.10685,-0.0107238,-0.0305355,0.0859503,0.0483154,0.043747,0.04044,0.020069,-0.0983629,0.0907688,-0.0238403,0.0592741,-0.0175799,0.0898441,0.0499596,0.0371643,0.0461936,0.0941543,0.066304,0.0520361,-0.00579094,0.0559318,-168010,0.993294
-178209,0.966863,0.282821,4,15,0,178236,-0.0111029,0.999588,-0.0572766,-0.0701908,-0.0640597,-0.121865,0.0285446,0.00466698,-0.0247136,-0.0740125,0.020916,0.10649,0.11853,0.0564265,0.0797565,0.0169772,-0.00029978,0.0762849,0.00552743,0.0122268,-0.000376359,0.0430205,0.0803099,0.00194463,0.0965592,0.0370214,-0.0659737,-0.0211767,0.0688734,0.061615,0.0560293,0.0448817,0.0515555,0.0614316,-0.00129787,0.194247,0.00600471,0.101459,0.00296238,-0.0303074,0.0905852,0.0326295,0.0572595,0.0300979,0.048817,-0.0645358,0.0903656,-0.0361919,0.0424567,0.00557761,0.0622275,0.00728088,0.0763814,0.0416333,0.0565334,0.0743872,0.0660852,0.0341075,0.0764867,-168023,0.993408
-178205,0.959799,0.282821,4,15,0,178241,-0.00987648,0.995824,-0.0353875,-0.0520016,-0.0673139,-0.120133,0.046436,0.0245449,-0.0234643,-0.0833904,0.00428495,0.0848444,0.0989197,0.0460696,0.071556,0.0169415,0.0170418,0.0894415,0.0318995,0.0259633,0.0138537,0.0425857,0.131615,0.0107178,0.0839295,0.03157,-0.0582862,0.0259755,0.0469936,0.0544551,0.0621413,0.0152335,0.0141163,0.0461442,0.0231752,0.181563,0.00463388,0.111146,-0.00127798,-0.0232142,0.0837966,0.0559381,0.0547495,0.0234656,0.00258407,-0.0868794,0.0939227,-0.0313505,0.046551,0.00234072,0.0223298,0.0103809,0.0804493,0.030232,0.0677611,0.154067,0.0721898,0.0638316,0.0525349,-167999,0.99324
-178205,1,0.282821,4,15,0,178228,-0.00712651,0.996128,-0.0476651,-0.0487094,-0.073369,-0.145758,0.0401827,0.00118522,-0.0213722,-0.0709227,-0.0054674,0.0866355,0.101549,0.053828,0.060652,0.0134647,0.0242626,0.0860159,0.0270168,0.00914262,0.0177434,0.0502109,0.112286,-0.00944058,0.0757469,0.0284512,-0.0807688,-0.0108294,0.0587061,0.0558911,0.0409161,0.0588328,0.0474625,0.0405895,-0.0192489,0.199905,0.00177949,0.113578,-0.00617569,-0.035585,0.111984,0.0551334,0.0544927,0.0272359,0.0556559,-0.0828712,0.108695,-0.0255805,0.0584267,0.0366678,0.0431869,0.0298232,0.0462597,0.0344973,0.0672232,0.0719384,0.0826397,0.0151566,0.0584176,-168008,0.993313
-178203,0.838076,0.282821,4,15,0,178231,-0.00542078,0.995175,-0.0374837,-0.0559275,-0.0627332,-0.109216,0.0485816,0.0244127,-0.0327851,-0.0735361,0.0156947,0.0877972,0.104469,0.0552779,0.0907741,0.028944,0.00133777,0.0930068,0.0286564,0.0298677,-0.00465399,0.0298903,0.115121,0.0270202,0.0794673,0.028439,-0.0347249,0.0254036,0.0557193,0.055927,0.0582328,0.037342,0.0279048,0.0530891,0.0171677,0.187597,-0.0064055,0.102678,-0.00818386,-0.0201612,0.0688428,0.0519782,0.0651027,0.0313999,0.00794846,-0.098323,0.0843781,-0.0400182,0.0566994,0.0277913,0.0402555,0.025885,0.0629316,0.0389328,0.0490053,0.0666493,0.0589713,0.0105181,0.0296074,-168007,0.99331
-178211,0.895466,0.282821,4,15,0,178235,-0.011735,0.997151,-0.0572527,-0.0460983,-0.0675955,-0.127435,0.0420066,0.0103256,-0.0149957,-0.0947039,0.0153801,0.0816119,0.111193,0.0690589,0.0640664,0.0036472,0.0208141,0.0858271,0.0324225,0.00424459,0.017234,0.041312,0.12121,-0.013139,0.0536751,0.0458712,-0.054138,-0.0299477,0.0325758,0.0568213,0.061297,0.0512345,0.0196104,0.0508836,-0.00820399,0.187155,0.0155522,0.110706,-0.00242537,-0.0505695,0.084418,0.0705812,0.050386,0.0340569,0.0341575,-0.0776988,0.0725232,-0.0132288,0.0457653,0.027419,0.0655878,0.0053208,0.0484812,0.0358993,0.0526593,0.0424479,0.0534239,0.0472073,0.0861316,-168020,0.993402
-178202,0.997983,0.282821,4,15,0,178236,-0.00916429,0.998609,-0.0464456,-0.0474435,-0.0489525,-0.118845,0.0472557,-0.00191888,-0.0143887,-0.0879623,0.00602931,0.0946804,0.117054,0.0664457,0.0741448,-0.00475702,0.0213396,0.0814183,0.0341446,0.00924227,0.00509967,0.0391955,0.106307,-0.00622906,0.0559213,0.0377361,-0.0538055,-0.0212238,0.0474139,0.038988,0.0663937,0.0516402,0.0225494,0.032816,0.0177983,0.188302,0.00354331,0.127376,-0.00736245,-0.0429295,0.0908642,0.0546965,0.0553327,0.0349407,0.025849,-0.0681734,0.0855976,-0.0308866,0.0415179,0.0250765,0.0638657,-0.00338063,0.0418869,0.0432055,0.045367,0.0479551,0.0569153,0.0309942,0.0463056,-168002,0.993237
-178205,0.844095,0.282821,4,15,0,178232,-0.00807245,0.997265,-0.0422198,-0.065,-0.078128,-0.126639,0.0391363,0.023979,-0.0382536,-0.0624891,0.0136817,0.0859823,0.0999973,0.0305615,0.0740367,0.0337199,0.000879526,0.0935564,0.0207658,0.0152489,0.0141172,0.0345334,0.115341,0.0103681,0.0994179,0.0279394,-0.0652885,0.0309447,0.059158,0.073343,0.0529754,0.027456,0.0460398,0.0580791,-0.0116337,0.207701,0.00366126,0.0888474,-0.00380237,-0.00939592,0.0854085,0.0484874,0.0479386,0.0219847,0.029815,-0.101986,0.0963749,-0.0239762,0.0702996,0.034235,0.0519258,0.0633381,0.106784,0.0354424,0.0519857,0.0792381,0.061922,0.026996,0.0440363,-168013,0.993342
-178216,0.829844,0.282821,4,15,0,178242,-0.00836461,0.998306,-0.0254043,-0.0645374,-0.0758711,-0.11253,0.0525658,0.000297109,-0.0494756,-0.0660612,0.0169335,0.101316,0.100992,0.0279413,0.053164,0.0137063,0.0292121,0.0834334,0.0360148,-0.00159038,0.00360774,0.01278,0.112962,0.00279798,0.0760814,0.0385316,-0.0534444,0.00864588,0.0517336,0.0744109,0.0460216,0.00655071,0.0335483,0.0725629,0.00241824,0.196381,0.00138383,0.12121,-0.00260612,-0.0155766,0.0932454,0.0646048,0.0509732,0.0427624,0.0466541,-0.0815754,0.101087,-0.0529573,0.0398707,0.0517877,0.0693994,0.0140729,0.0436865,0.0696173,0.0663337,0.054105,0.0840825,0.0484077,0.0580716,-167991,0.993153
-178213,0.975504,0.282821,4,15,0,178239,-0.00572241,0.998977,-0.0646853,-0.0505919,-0.0433169,-0.138817,0.0378584,0.032216,-0.00777726,-0.0874029,0.00264447,0.0706822,0.115334,0.0526934,0.0653148,0.0160671,-0.00509832,0.101157,0.0267818,0.0320585,0.0153142,0.0431335,0.109255,0.00549322,0.077295,0.0236865,-0.0716958,0.00127146,0.0577477,0.0329504,0.0729003,0.0682005,0.0323023,0.0218571,0.00250919,0.188625,-0.000467534,0.0961665,-0.0141132,-0.0342076,0.0865824,0.0400285,0.0495233,0.0085005,0.0122981,-0.0754077,0.0828624,-0.0141435,0.0606624,0.016513,0.0247321,-0.00567992,0.103629,0.0602107,0.047291,0.0682943,0.0440083,0.0275118,0.0550909,-168032,0.993489
-178228,0.878575,0.282821,4,15,0,178254,-0.00764374,0.998513,-0.00760799,-0.0705833,-0.0766412,-0.110209,0.04895,-0.00845722,-0.0263029,-0.0572275,0.0288501,0.0953132,0.1048,0.0492438,0.0633742,0.00259091,0.0442176,0.0968857,0.0180696,0.00307011,0.0208717,0.0359643,0.116911,0.00911942,0.0764115,0.0513009,-0.0466872,0.00987051,0.0536578,0.0759263,0.0493731,0.0151499,0.0464727,0.0636246,-0.0120403,0.174411,-0.00413276,0.121682,-0.0176809,-0.0136197,0.100586,0.0470766,0.0556579,0.0381861,0.0550931,-0.0996381,0.103948,-0.0502094,0.0779602,0.00106692,0.0643957,0.0440232,0.0803994,0.0583034,0.0780513,0.0636811,0.0965163,0.0213637,0.0573419,-167988,0.993122
-178224,0.985004,0.282821,4,15,0,178251,-0.00734396,0.997392,-0.0834194,-0.0450416,-0.0531759,-0.144378,0.0460391,0.0394668,-0.0280407,-0.0969272,-0.00648189,0.0846822,0.107649,0.0497308,0.0778279,0.032387,-0.0186257,0.0783388,0.037649,0.0234544,-0.00252988,0.0314756,0.104079,-0.00398296,0.0843311,0.0148438,-0.0793824,-0.00314755,0.0539156,0.0345588,0.0693061,0.0621535,0.0208027,0.0266586,0.0178474,0.21656,0.00940363,0.0933381,0.00645861,-0.0377282,0.0744944,0.0537204,0.0480644,0.0198767,-0.000485784,-0.0643438,0.0779344,-0.0110345,0.0401319,0.0484587,0.0496155,0.0142883,0.0483739,0.0387913,0.0466689,0.0661356,0.0358412,0.019175,0.0203342,-168068,0.993809
