# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-04-21 06:30:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/5iltbdvk.json
# init = 2 (Default)
# random
#   seed = 55229
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250421013040_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,log_p,rmse
-355734,0.978406,0.270742,4,15,0,355794,-0.00545829,0.995994,-0.0113412,-0.0464158,0.0673535,-0.0133403,-0.00395008,0.0424165,0.0179393,-0.0462623,-0.0374088,-0.0404431,-0.0446017,0.00290547,-0.0112956,-0.0333405,-0.0108817,-0.0208054,-0.0237843,-0.00238254,-0.0410174,-0.0310171,-0.122982,-0.0571692,-0.102906,-0.0461273,-0.0354187,-0.00379876,-0.0537957,-0.0103019,-0.0467613,-0.0348705,0.0432486,0.00809453,-0.0234695,-0.0448579,0.00870543,-0.0425419,0.00920786,0.0486942,-0.113869,-0.0247464,-0.0354052,-0.0569656,-0.0528372,0.0347083,-0.130506,-0.0545514,-0.0760853,-0.0579651,-0.129143,0.0443945,-0.0144454,-0.014418,-0.0599267,0.0123995,0.0684702,0.102082,0.0377092,0.0631055,-1.64814e-05,0.0305048,0.0881757,0.042797,0.0310464,0.0155615,0.0448648,0.116806,0.00998589,0.0787218,0.031133,-0.0629593,0.0135424,0.0546555,0.0465662,0.0610998,0.0447606,0.0280878,0.0396406,0.0213298,0.198,-0.00506901,0.100646,0.008685,-0.0247304,0.10641,0.0823485,0.0466592,0.031528,0.0281395,-0.065121,0.0903977,0.0414592,-0.0249523,-0.0302772,-0.00813058,-0.0360932,-0.0478505,0.0557405,0.0247531,0.0486021,0.0300892,0.0521257,0.0147622,0.0488473,0.0280731,0.0770836,0.0756056,0.0290568,0.0458209,0.0545455,0.0544263,0.016348,0.0444472,-337304,0.996798
-355737,0.879191,0.270742,4,15,0,355807,-0.00601301,0.998465,-0.00467249,-0.0576651,0.0754472,-0.0241431,-0.00585983,0.0434673,0.0215494,-0.0409856,-0.0332662,-0.0400526,-0.0470608,0.00189528,-0.0113398,-0.025099,-0.000869762,-0.0249336,-0.0274542,-0.000580471,-0.0379121,-0.0351233,-0.119018,-0.0560941,-0.111896,-0.0444074,-0.0438826,-0.0148557,-0.0598488,-0.00355811,-0.0580841,-0.0449439,0.0474877,0.00868279,0.00113411,-0.0547132,-0.00181879,-0.0376356,0.00526332,0.0369325,-0.115851,-0.0169887,-0.0292818,-0.0670416,-0.0599802,0.0406241,-0.136103,-0.0518213,-0.0770941,-0.0562102,-0.125369,0.040784,-0.00620343,-0.0173442,-0.0623645,0.013471,0.0737081,0.0982752,0.0364752,0.0776535,0.00218578,0.0251639,0.0957297,0.0375137,0.0389869,0.018658,0.0413559,0.118555,0.00020759,0.0727918,0.0394451,-0.0646249,0.0196518,0.045722,0.0366803,0.0684277,0.0415367,0.0407966,0.0410811,0.0229089,0.192921,0.00069181,0.0980604,0.0106226,-0.0339191,0.0864208,0.0740346,0.0536934,0.0363052,0.0294797,-0.0681395,0.0890239,0.0443392,-0.0205504,-0.0395998,-0.0047628,-0.0284731,-0.0325827,0.0649902,0.0343023,0.0452801,0.0161638,0.0439993,0.0158197,0.0361998,0.0277172,0.0779131,0.069918,0.0299362,0.0702851,0.044247,0.0541057,0.0309296,0.0397124,-337309,0.996819
-355740,0.834315,0.270742,4,15,0,355802,-0.00744626,0.998906,-0.0249659,-0.022301,0.0748756,-0.0240087,-0.00582513,0.0897197,0.0343001,-0.00674246,-0.0485687,-0.0247994,-0.0736325,-0.0351706,-0.0206213,-0.0104898,-0.0192055,-0.0304478,0.00289297,6.58853e-05,-0.0657063,-0.105393,-0.104266,-0.0532789,-0.0784352,-0.0204815,-0.0425027,-0.039418,-0.0497179,-0.0169744,-0.0350779,-0.0325137,0.0285912,0.0198448,-0.0253391,-0.0375687,0.0145308,-0.0264693,0.011282,0.022754,-0.0724122,0.00348309,-0.0124362,-0.0319368,-0.0361231,0.0322989,-0.094254,-0.0372839,-0.0388524,-0.0560439,-0.137419,0.0253334,0.0302826,-0.0181139,-0.0730141,0.0129863,0.0790152,0.133901,0.0776375,0.0754283,0.0322907,0.0260586,0.0861571,0.0271435,-0.0134021,-0.00630458,0.0286147,0.111612,0.0189669,0.0678077,0.000723987,-0.0663268,-0.0251036,0.0574885,0.0509841,0.0706289,0.0342397,0.0431906,0.0421885,-0.0254765,0.204449,-0.0306796,0.118228,-0.0143218,-0.00352604,0.110312,0.0382717,0.0407796,0.017335,0.0310416,-0.069956,0.0892046,-0.0394719,-0.0249772,-0.0651429,-0.027632,-0.0363371,-0.0262694,0.0350904,0.00341673,0.0253394,0.0162957,0.0626969,0.0285907,0.0222076,0.0330319,0.050381,0.0537061,0.0885523,0.0475085,0.13108,0.0778946,-0.0390087,0.0629052,-337358,0.997021
-355737,0.988646,0.270742,4,15,0,355802,-0.00748979,0.997642,-0.000913969,-0.0553017,0.0858862,-0.0181047,-0.00730167,0.0436312,0.0210695,-0.0460696,-0.0447517,-0.0397259,-0.0516847,0.00544227,-0.0155816,-0.0239347,0.00178982,-0.0257966,-0.0213117,0.00189695,-0.0379032,-0.0372842,-0.110225,-0.0528687,-0.112526,-0.0473411,-0.0403354,-0.015255,-0.0624067,-0.00641304,-0.0571437,-0.0426763,0.0391059,0.00169376,-0.00329689,-0.0574784,-0.0101155,-0.0343172,-0.0057509,0.0385274,-0.117179,-0.0146546,-0.0290959,-0.0643336,-0.0590892,0.0342576,-0.13059,-0.0501815,-0.0737469,-0.0506074,-0.128037,0.0452827,-0.00349967,-0.022389,-0.0592377,0.0155365,0.077592,0.103331,0.0398744,0.0852322,-0.000842951,0.0157939,0.100176,0.027621,0.0328203,0.0171789,0.0431836,0.12166,-0.00344682,0.0793963,0.0381468,-0.0681346,0.0204971,0.0533447,0.0276469,0.0687265,0.0541113,0.0344922,0.0387584,0.0226627,0.192651,-0.00379319,0.0967657,0.010713,-0.0386629,0.0812061,0.0755673,0.0520296,0.0300384,0.0258124,-0.0761789,0.0906366,0.0204638,-0.01618,-0.0375647,-0.00582411,0.00859034,-0.0194366,-0.00226415,0.0113376,0.0252803,0.011595,0.0869008,0.0156643,0.0396734,0.0245478,0.0714967,0.0490341,0.0557388,0.106074,0.0686128,0.0519414,0.000915065,0.0220819,-337333,0.99692
-355721,0.9248,0.270742,4,15,0,355782,-0.00762405,0.996026,-0.02134,-0.0214773,0.0596249,-0.0178315,-0.014148,0.0584911,0.0175231,-0.00583384,-0.0449419,-0.0429406,-0.0668086,0.00824077,-0.0317613,-0.013296,-0.00742672,-0.0416581,0.00405009,0.00938788,-0.0532806,-0.085486,-0.0981776,-0.0573909,-0.0822688,-0.0332922,-0.0531284,-0.0343202,-0.0396462,-0.0224875,-0.0580214,-0.0336564,0.0480904,0.0123701,-0.0228301,-0.0402832,0.00321253,-0.0406202,0.026441,0.0504365,-0.090417,-0.00335091,-0.0190044,-0.0309696,-0.0513876,0.0394732,-0.0959227,-0.0501001,-0.0394639,-0.069332,-0.145561,0.0369444,0.0154742,-0.0153082,-0.0711322,0.013567,0.0929791,0.11711,0.063865,0.0644395,0.0186575,0.00785535,0.0935121,0.0373109,0.0105133,0.00495269,0.0246026,0.100167,0.0220459,0.0673416,0.00400903,-0.0573442,-0.0163503,0.0602951,0.0572001,0.0537442,0.0258986,0.043373,0.0351286,-0.00661084,0.215919,-0.02746,0.102495,-0.00212121,-0.00784202,0.121849,0.0460381,0.0392758,0.00833984,0.0188076,-0.0798585,0.083342,0.0118035,-0.0239192,-0.0576124,-0.00706655,-0.0216957,-0.0405744,0.0439944,0.0296968,0.0595896,0.0395783,0.0452287,0.0258633,0.0273049,0.0268753,0.0456221,0.0734344,0.037628,0.0539691,0.0773964,0.0535238,-0.0260283,0.0875561,-337342,0.996957
-355728,0.861166,0.270742,4,15,0,355787,-0.00711886,0.998588,-0.0136404,-0.0499733,0.0729178,-0.0246469,-0.00454722,0.0581683,0.0447413,-0.0332313,-0.0424357,-0.0293026,-0.0675287,-0.0225805,-0.0160547,-0.0184023,0.0032021,-0.0102265,-0.0247773,-0.00223417,-0.0467658,-0.0559123,-0.101939,-0.0464936,-0.112803,-0.0376663,-0.0295967,-0.0295769,-0.0668589,-0.0168345,-0.0372454,-0.0515121,0.040851,-0.00402361,-0.00754743,-0.0450077,0.0136091,-0.0291345,-0.0179767,0.0263761,-0.0910346,-0.00718945,-0.0145948,-0.0661608,-0.0467031,0.0331182,-0.135402,-0.042637,-0.0730703,-0.0527428,-0.114595,0.039155,0.00555425,-0.0245922,-0.0701455,0.012135,0.0563506,0.124053,0.0512463,0.0832451,0.0229055,0.0239752,0.085653,0.0445577,0.00753796,0.0123595,0.0476549,0.126435,0.0026092,0.0787773,0.0267061,-0.0620899,0.0154233,0.0389263,0.028794,0.0867558,0.0557198,0.0473063,0.041943,0.0107716,0.175077,-0.00767848,0.109337,-0.00341333,-0.0334453,0.0871112,0.0622081,0.0510259,0.0387504,0.0415853,-0.0710697,0.0925921,-0.00886059,-0.0190902,-0.0361553,-0.0116753,0.00859309,0.0042599,0.01789,0.00307198,0.0420369,0.0102116,0.0737207,0.0228622,0.0429956,0.0868013,0.0826164,0.0577319,0.0535241,0.0644762,0.0848231,0.0555852,-0.0127869,0.0295955,-337311,0.996824
-355726,0.897163,0.270742,4,15,0,355803,-0.00663282,0.997871,-0.0131826,-0.0535509,0.0701551,-0.0275071,-0.00217104,0.0655879,0.0445708,-0.0390137,-0.0415503,-0.0309916,-0.0702175,-0.0204416,-0.0126595,-0.0245678,0.00252088,-0.0167432,-0.0256519,0.000962055,-0.0533539,-0.0564835,-0.0961078,-0.0407905,-0.110715,-0.0393919,-0.031923,-0.025938,-0.0686508,-0.0206359,-0.0299222,-0.0465651,0.0431767,-0.00230651,-0.00564124,-0.042707,0.0161656,-0.0300278,-0.0179084,0.0306671,-0.0950533,-0.00326293,-0.0146436,-0.0617758,-0.0447651,0.0310001,-0.132839,-0.0374188,-0.0704005,-0.061718,-0.12393,0.0419105,0.00476962,-0.020369,-0.0717473,0.0166147,0.0595669,0.124511,0.0499078,0.077989,0.0258639,0.0259455,0.0882933,0.0446787,0.00688696,0.00733698,0.0451532,0.134213,0.00593673,0.0779554,0.0306259,-0.0641733,0.0124954,0.039227,0.0270976,0.0918506,0.0476197,0.0423088,0.0420841,0.0117265,0.174846,-0.00628447,0.114196,-0.00634937,-0.0311483,0.0855074,0.0679591,0.0519703,0.0406547,0.0433244,-0.0715621,0.0920676,-0.00997987,-0.0173111,-0.045167,-0.0141071,0.00767111,-0.00134852,0.0265178,0.0010679,0.0442164,0.0190342,0.081936,0.024777,0.0423951,0.0737273,0.0763379,0.0537651,0.054764,0.0593784,0.0919449,0.0654669,-0.0134137,0.0318386,-337328,0.9969
-355725,0.646199,0.270742,4,15,0,355795,-0.0093623,0.997325,-0.0162465,-0.0260011,0.0731202,-0.0198778,-0.0108091,0.0604257,0.00660846,-0.0106384,-0.0401428,-0.0438291,-0.0668938,-0.00412133,-0.0205032,-0.00554638,-0.0102029,-0.0419852,0.0143706,0.00997518,-0.0514868,-0.0909105,-0.116959,-0.0644801,-0.0802746,-0.0288791,-0.0531161,-0.0277866,-0.040106,0.00247459,-0.0661084,-0.0328271,0.0439755,0.0345115,-0.0132336,-0.0527975,0.0077211,-0.0357748,0.0298677,0.0282099,-0.100322,-0.00961335,-0.0271155,-0.0368038,-0.0500948,0.0435053,-0.098173,-0.0503174,-0.0452867,-0.0516549,-0.14029,0.0298655,0.0231819,-0.0144175,-0.0636177,0.0178756,0.0930622,0.105601,0.0626503,0.072448,0.0050948,0.0225478,0.0945566,0.0184044,0.0163048,0.00508168,0.022373,0.089442,0.0129104,0.0642781,0.00924455,-0.0634526,-0.0178578,0.060715,0.0597743,0.0445054,0.0301258,0.0430956,0.0413917,-0.0137425,0.217103,-0.0245983,0.0993106,-0.000808247,-0.0126376,0.107636,0.0390814,0.039646,0.0123852,0.0133657,-0.0754507,0.0860491,0.0144543,-0.0214261,-0.055262,0.019423,-0.0425234,-0.0406083,0.066261,0.0417916,0.041945,0.0229814,0.0375975,0.0316123,0.0296149,0.0359128,0.0498921,0.0581226,0.0405211,0.0505394,0.0652899,0.0633853,0.00775911,0.0371909,-337317,0.996854
-355721,0.987247,0.270742,4,15,0,355774,-0.00832051,0.997714,-0.0126452,-0.0305292,0.0983592,-0.0202706,-0.01176,0.0648294,0.0372222,-0.016465,-0.0511385,-0.0264205,-0.0932823,-0.00486424,-0.00913953,-0.0208174,0.0133472,-0.0361918,-0.0111437,0.0178988,-0.0511316,-0.0642469,-0.0948113,-0.0329912,-0.0983278,-0.0523067,-0.0311689,-0.0155793,-0.0607178,-0.0175684,-0.0357633,-0.0653652,0.0284843,0.0114652,-0.025857,-0.0442279,0.00682395,-0.0142704,0.00481096,0.0343006,-0.0982125,-0.00403247,-0.018873,-0.0614826,-0.0407124,0.0420593,-0.127671,-0.0496327,-0.0533469,-0.0474878,-0.126959,0.0414483,0.0176419,-0.0246087,-0.0507948,-0.00432242,0.074382,0.115239,0.0489389,0.0875171,0.00935816,0.0432388,0.0923928,0.0260684,0.00198624,-0.000919764,0.0392653,0.125506,0.0115422,0.0717796,0.0259331,-0.0601531,-0.00406589,0.0523645,0.0419351,0.0828306,0.0302646,0.0342311,0.0448864,0.0143986,0.178999,-0.0163113,0.105176,-0.00945251,-0.0285045,0.0854339,0.0583516,0.0480673,0.043374,0.0482645,-0.0728167,0.0815414,0.0010197,-0.0266997,-0.053387,-0.0340496,-0.0167786,-0.0147131,0.0280586,-0.00129089,0.0344631,-0.03119,0.056019,0.038239,0.0289778,0.0444715,0.0684672,0.0488017,0.0643011,0.0887933,0.0743352,0.0743657,-0.0158939,0.0355301,-337313,0.996837
-355730,0.778042,0.270742,4,15,0,355776,-0.00998024,0.997415,-0.0252197,-0.0308117,0.0964564,-0.0251815,-0.0165471,0.0651542,0.0381404,-0.0258904,-0.0487906,-0.0269309,-0.0881506,-0.013276,-0.0104268,-0.0175602,0.0194997,-0.0321989,-0.0186339,0.0187664,-0.0460976,-0.0633884,-0.11375,-0.0379616,-0.101746,-0.0403003,-0.0409111,-0.0162264,-0.0585129,-0.0121325,-0.0333746,-0.0649681,0.0233233,0.0119665,-0.0146982,-0.0487336,0.00229054,-0.013756,0.0134283,0.0261755,-0.0936692,-0.010131,-0.0062889,-0.0691614,-0.0407851,0.0410686,-0.126741,-0.0377466,-0.0501251,-0.0406038,-0.125461,0.0375028,0.0216041,-0.0209102,-0.0464516,-0.00275873,0.0799945,0.117293,0.0569638,0.080108,0.0133127,0.0366339,0.0865541,0.0210306,0.00344487,0.00204341,0.0375313,0.126112,0.00992995,0.0682845,0.0237725,-0.0644556,-0.00826553,0.0512372,0.0329649,0.0825083,0.031912,0.0287884,0.0583387,0.00582563,0.167573,-0.0161023,0.105969,-0.00570759,-0.0406208,0.0926768,0.0589623,0.0498911,0.0449023,0.05367,-0.06831,0.0794366,-0.000488714,-0.033199,-0.0547485,-0.0318379,-0.0199072,-0.0145741,0.0354371,0.00661972,0.0316724,-0.0269682,0.0493015,0.0463068,0.0349502,0.0442304,0.0887729,0.049913,0.0596523,0.0790399,0.0660127,0.0975976,-0.0221807,0.0341572,-337296,0.996764
-355721,0.946506,0.270742,4,15,0,355786,-0.00930257,0.996449,-0.00905792,-0.0483744,0.063578,-0.0112832,-0.00861033,0.0610593,0.0236171,-0.028487,-0.0353391,-0.037531,-0.0587775,-0.00886759,-0.0268247,-0.0159747,-0.0119539,-0.020282,-0.00118894,0.00453879,-0.062662,-0.0806972,-0.103232,-0.0685659,-0.0815504,-0.0210478,-0.0417719,-0.0226725,-0.0411485,-0.0151535,-0.056255,-0.010143,0.0579649,0.0153644,-0.0120012,-0.0342982,-0.00211595,-0.0449849,-0.0127217,0.0372361,-0.0970873,-0.014504,-0.0354887,-0.0299259,-0.0556846,0.0324168,-0.107133,-0.041985,-0.0627075,-0.0700207,-0.138249,0.0229306,0.00249893,-0.0209328,-0.090175,0.0316228,0.0770326,0.107903,0.0657159,0.0778828,0.0277763,0.0258438,0.0869224,0.0507949,0.0248867,0.0161851,0.031229,0.112688,0.00765662,0.0812317,0.0298642,-0.0671738,-0.00763838,0.0636488,0.0580437,0.0559255,0.038138,0.0571524,0.0280646,-0.00548609,0.223192,-0.00779939,0.112099,0.00407794,0.00301825,0.0990443,0.0431495,0.0408207,0.0123345,0.0112891,-0.0771064,0.0854847,0.0223216,-0.00639826,-0.0447037,-0.0149943,-0.0319092,-0.0455005,0.0670265,0.0232175,0.0485362,0.0360826,0.0663003,0.0219655,0.0283555,0.0349859,0.0429107,0.0509811,0.0338605,0.0543688,0.0572501,0.045415,0.0187597,0.0543001,-337375,0.997094
-355715,0.990699,0.270742,4,15,0,355762,-0.00781714,0.997506,-0.0179772,-0.0349941,0.0854901,-0.0411227,-0.00742674,0.0724809,0.0300765,-0.0198516,-0.0402404,-0.0335665,-0.0681336,-0.0147692,-0.0037526,-0.0208692,0.00458486,-0.0338771,-0.0190866,0.00337869,-0.0462776,-0.0697432,-0.102591,-0.048933,-0.100779,-0.0546765,-0.0479604,-0.0397255,-0.0717693,-0.0119821,-0.0392808,-0.0617884,0.0274726,0.0138376,-0.0123167,-0.0537837,0.0220015,-0.0253676,0.0134244,0.0349295,-0.104314,-0.00105326,-0.0098551,-0.0673412,-0.0468207,0.0239482,-0.119116,-0.0385199,-0.0576037,-0.0415157,-0.123445,0.0367621,0.0187308,-0.0201391,-0.0433098,-0.0100141,0.0800364,0.125091,0.0547432,0.0699747,0.00828239,0.025495,0.0913445,0.0162711,0.00858585,0.000529408,0.0237041,0.104265,0.0220978,0.0624849,0.0155782,-0.0523936,-0.0108243,0.042035,0.0323758,0.0806586,0.0431975,0.0335712,0.0488559,0.00778399,0.169576,-0.0119097,0.0975065,-0.0124529,-0.0303191,0.0942233,0.0632062,0.0473378,0.0372221,0.047166,-0.0558566,0.0941826,-0.0435975,-0.0293931,-0.0579483,-0.0028619,-0.0256956,-0.010524,0.0422636,0.0213133,0.0506598,0.0188241,0.0535661,0.0238629,0.0273363,0.0410474,0.0740102,0.0506276,0.0365522,0.0440762,0.0628571,0.0551504,-0.0156593,0.0397411,-337265,0.996634
-355724,0.78186,0.270742,4,15,0,355783,-0.00733139,0.996632,-0.00438475,-0.0512959,0.0665639,-0.0185157,-0.00354369,0.0510451,0.0261602,-0.0413756,-0.0560699,-0.037314,-0.0596462,-0.0135499,-0.0291086,-0.0223961,-0.00687319,-0.0237023,-0.00900412,-0.00254417,-0.0579959,-0.0653562,-0.118524,-0.0539246,-0.0924655,-0.0123993,-0.0231072,-0.0144014,-0.0332206,-0.0156663,-0.0455368,-0.0231897,0.053175,0.0182866,-0.0116865,-0.0369493,-0.0064331,-0.0344312,0.00709545,0.0327406,-0.0962281,0.000227271,-0.0314383,-0.0387371,-0.0391278,0.0422087,-0.0957266,-0.0592662,-0.0518639,-0.072613,-0.153835,0.0461298,0.00910768,-0.0138717,-0.0830452,0.033433,0.0612679,0.107666,0.0592869,0.0857997,0.0344873,0.0278358,0.0856077,0.0434388,0.0239462,0.00145792,0.041841,0.120015,-0.00582716,0.0810585,0.0126303,-0.0675529,-0.00697936,0.0539409,0.0540973,0.048857,0.0269825,0.0410325,0.0313624,-0.0104805,0.204537,-0.0157347,0.112555,0.00939711,-0.00631967,0.101877,0.0399235,0.0363792,0.0012777,0.0169495,-0.0970134,0.0854121,0.00020129,-0.0165403,-0.0337703,-0.00932606,-0.0145844,-0.0133809,0.0480706,0.00866367,0.0295111,0.00675523,0.0914326,0.0220654,0.0439745,0.0328197,0.0449327,0.216247,0.0321385,0.0666247,0.0620357,0.0872163,-0.000217751,0.0240187,-337373,0.997086
-355725,0.751649,0.270742,4,15,0,355789,-0.00786498,0.99853,-0.0178742,-0.0298732,0.0739139,-0.0312326,-0.0153796,0.0758444,0.0289608,-0.0098309,-0.0218433,-0.0292578,-0.0614483,-0.0127611,-0.00487006,-0.0131639,-0.00471119,-0.0304885,-0.0113487,0.00386057,-0.0498881,-0.069667,-0.094039,-0.0647225,-0.0951607,-0.0559176,-0.0578494,-0.0450492,-0.0793883,-0.00224701,-0.0388186,-0.0430624,0.0110195,0.000112127,-0.0137959,-0.0468672,0.00715832,-0.024854,0.0122567,0.0347374,-0.0965584,-0.0125494,-0.0128763,-0.054426,-0.0592732,0.0350068,-0.128462,-0.0270727,-0.0674728,-0.0385978,-0.113361,0.0260609,0.0231172,-0.0162865,-0.0584072,0.000206556,0.0894247,0.114571,0.0584581,0.0639407,0.00876004,0.0334983,0.0943891,0.0310729,0.015905,0.0129581,0.027771,0.111976,0.0198442,0.0636991,0.0274618,-0.0574218,-0.000409786,0.0448615,0.0301721,0.0892607,0.0565865,0.0453024,0.0500227,0.0147352,0.187777,-0.0025408,0.103423,-0.0127191,-0.0327583,0.0948226,0.0646742,0.0563137,0.0460488,0.0378026,-0.0477741,0.0917315,0.00180787,-0.0260969,-0.0653472,-0.0175973,-0.0246457,0.0241036,0.0536072,0.0426957,0.0519778,0.0426881,0.0261837,0.0209552,0.0196273,0.0248806,0.0731627,0.0650384,0.0315498,0.0491059,0.0539161,0.041546,0.0185816,0.0811074,-337286,0.996722
-355720,0.859507,0.270742,4,15,0,355776,-0.0078451,0.996639,-0.0102826,-0.0370894,0.0657554,-0.023922,-0.0146927,0.0514367,0.0276604,-0.0338114,-0.0487173,-0.0423476,-0.0532451,-0.0209501,-0.0299812,-0.0162897,-0.020459,-0.0219433,-0.00273445,-0.00620149,-0.060181,-0.0712178,-0.102354,-0.0562092,-0.0971015,-0.0224145,-0.0335762,-0.0293605,-0.0331819,-0.025118,-0.0492472,-0.0254868,0.0475048,0.0184431,-0.011664,-0.0392942,-0.00432164,-0.0272386,-0.000737792,0.0353963,-0.101465,-0.00658404,-0.0331825,-0.0439984,-0.0465842,0.0331641,-0.110945,-0.0352721,-0.050393,-0.073813,-0.154246,0.0407932,0.00655546,-0.013024,-0.0723889,0.0212521,0.0537003,0.123103,0.0556354,0.0833142,0.0285457,0.0303799,0.0854566,0.0418798,0.0224287,0.0157803,0.0473527,0.113287,-0.000624468,0.081813,0.012141,-0.0743421,-0.00383079,0.0637255,0.0457276,0.0439807,0.0166723,0.0392135,0.0378761,-0.0138009,0.207331,-0.0176471,0.102402,0.0128932,-0.00639616,0.0873334,0.044094,0.0545413,0.0193098,0.0225839,-0.0960746,0.0841606,-0.0070943,-0.0149238,-0.0564192,-0.00983271,-0.0318922,-0.0665323,0.0621673,0.0123044,0.0605437,0.0139431,0.127115,0.0148513,0.0329312,0.0359706,0.0440064,0.0709302,0.0400526,0.056918,0.102177,0.0697816,-0.00529335,0.0339351,-337365,0.997055
-355721,0.842749,0.270742,4,15,0,355775,-0.00738729,0.996851,-0.0173469,-0.0475771,0.0904851,-0.0290956,-0.00327204,0.0812051,0.0272677,-0.0165888,-0.034444,-0.0279304,-0.0716331,-0.0120117,-0.0101493,-0.0203839,0.00186793,-0.0381242,-0.0265055,0.0031928,-0.0337528,-0.0674651,-0.112335,-0.0419601,-0.0941457,-0.037253,-0.0509639,-0.020364,-0.0705435,0.00773372,-0.0389197,-0.0457182,0.0327364,0.0102934,-0.0111015,-0.048706,0.0289338,-0.0305779,0.0231726,0.030981,-0.0897891,0.00653594,-0.00667408,-0.0493931,-0.049296,0.0340641,-0.118634,-0.0539004,-0.0656419,-0.0369933,-0.111436,0.0297883,0.0213575,-0.0159361,-0.0642076,0.00786913,0.0982821,0.109923,0.0557611,0.0713307,0.00659721,0.0254529,0.0979287,0.021364,0.000304965,0.00234043,0.0230333,0.111981,0.0204199,0.063348,0.0358719,-0.0540182,0.0111319,0.0412888,0.0403497,0.0897956,0.0586666,0.0437787,0.045409,0.00729994,0.188132,-0.00806128,0.109528,-0.0220423,-0.029086,0.104303,0.0637354,0.0352531,0.0267044,0.0301887,-0.0541167,0.0891014,-0.00365505,-0.0179616,-0.0408663,-0.00491641,0.00246743,0.0233961,0.039703,0.0416537,0.035274,0.0250447,0.0340797,0.0169768,0.0445324,0.0367392,0.0747928,0.0574379,0.048046,0.0490201,0.0524868,0.0439237,0.00515336,0.0537782,-337300,0.996783
