# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-04-21 06:30:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/5iltbdvk.json
# init = 2 (Default)
# random
#   seed = 55229
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250421013040_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,log_p,rmse
-355728,0.910264,0.244145,4,15,0,355811,-0.00654192,0.997699,-0.0179088,-0.0498139,0.0842997,-0.0153268,-0.0101319,0.0673536,0.00765555,-0.0225177,-0.0235121,-0.0278301,-0.0542112,-0.00429371,-0.0261186,-0.0292526,-0.00694865,-0.0168947,-0.0311086,0.000388046,-0.0518602,-0.0516253,-0.103395,-0.0471659,-0.0973469,-0.0199373,-0.0415174,-0.0280855,-0.0417506,-0.0186621,-0.0526184,-0.0346799,0.0360216,0.0134714,-0.0113991,-0.0393642,0.039806,-0.0404633,0.0100526,0.0410278,-0.100764,-0.0142952,-0.0040788,-0.0483334,-0.0454504,0.0272269,-0.116851,-0.0540326,-0.0563793,-0.0679006,-0.139135,0.0269638,0.0204343,-0.00428696,-0.0467762,-0.0037472,0.081272,0.12747,0.0570874,0.0966323,-0.00567835,0.0309136,0.0878513,0.0482322,0.00775306,0.032623,0.0359272,0.123444,0.00928462,0.0771063,0.0193706,-0.0677308,0.0270914,0.0381665,0.0440778,0.0677899,0.0494472,0.0532989,0.0135711,-0.00725853,0.207721,-0.0334558,0.111203,-0.00423709,-0.0135502,0.11026,0.0668493,0.0467388,0.0120279,0.0411062,-0.0812053,0.0878375,-0.00180987,-0.0192868,-0.0634726,-0.0178532,-0.00569839,-0.0314209,0.0320174,2.2702e-05,0.0634804,0.0173307,0.0489731,0.0227653,0.0318582,0.0468125,0.0573241,0.0640738,0.078072,0.0833867,0.052024,0.0482802,0.0161872,0.052684,-337369,0.99707
-355730,0.931632,0.244145,4,15,0,355791,-0.00782584,0.996666,-0.0113253,-0.0372475,0.058312,-0.0349244,-0.00783482,0.0632918,0.042326,-0.0266989,-0.0567897,-0.0410719,-0.0614536,-0.0250406,-0.0130354,-0.00921122,-0.013932,-0.039958,0.00188237,-0.00303607,-0.0545097,-0.0804513,-0.115016,-0.0650705,-0.0957357,-0.0278934,-0.0445086,-0.0163223,-0.0694461,0.00496178,-0.0278307,-0.0343696,0.0249017,0.00077783,-0.0106144,-0.0439919,-0.0239857,-0.0262631,-0.00200414,0.0374433,-0.095097,-0.000767139,-0.0308984,-0.035412,-0.0402613,0.0512052,-0.120551,-0.0319591,-0.0545324,-0.0414907,-0.130701,0.0494672,0.0027947,-0.0326977,-0.0813589,0.025529,0.0652522,0.106625,0.0487726,0.059005,0.0237824,0.019434,0.0917256,0.0245988,0.0214016,-0.0162727,0.0337905,0.107206,-0.00645826,0.0729981,0.0183844,-0.0695651,-0.0523704,0.0607475,0.036491,0.0506692,0.0302892,0.0299451,0.0643879,0.0051269,0.191242,0.011377,0.0982684,0.00535406,-0.0299935,0.0786628,0.0392348,0.0470061,0.0382664,0.0299689,-0.077083,0.0980123,0.00154014,-0.0170949,-0.0325178,-0.0159556,-0.0274744,-0.0104015,0.0386773,-0.0102473,0.0258622,0.0357462,0.0539839,0.0196804,0.0471464,0.0205801,0.0732988,0.0550129,0.0360021,0.0868917,0.0925391,0.0832514,-0.0146327,0.0205105,-337304,0.996798
-355733,0.82466,0.244145,4,15,0,355786,-0.00902902,0.998431,-0.00672664,-0.0362965,0.0584389,-0.0416374,-0.00913939,0.0615631,0.0407822,-0.0249856,-0.0601131,-0.0363937,-0.0634354,-0.0282335,-0.0159778,-0.0090539,-0.0124446,-0.0426721,0.00551685,-0.000376047,-0.0539716,-0.0803811,-0.117838,-0.0661154,-0.0895878,-0.0266496,-0.0501297,-0.0154726,-0.0705278,0.0052755,-0.0264942,-0.042257,0.0248437,0.00205851,-0.0105821,-0.0454262,-0.0200455,-0.0259634,-0.000328717,0.0392814,-0.0963054,-0.00114681,-0.0346798,-0.0372794,-0.0423621,0.0500288,-0.115901,-0.0334104,-0.0499021,-0.0461635,-0.131353,0.0525206,0.00837793,-0.0316777,-0.0760016,0.0252155,0.0676085,0.10413,0.0468492,0.0596258,0.0226952,0.014819,0.0950313,0.0292605,0.0192711,-0.0168136,0.0356204,0.10858,-0.00560976,0.0763232,0.0197531,-0.0691516,-0.0513043,0.0614469,0.0350232,0.0445453,0.0311798,0.0289658,0.0653502,0.00349066,0.189211,0.0130063,0.100726,0.00304668,-0.0308483,0.0820347,0.0414664,0.0492988,0.0351856,0.0274575,-0.0813101,0.0979377,0.00489809,-0.0163475,-0.0325357,-0.0156932,-0.0296589,-0.00794074,0.032359,-0.00552627,0.0204866,0.0300614,0.0477706,0.0203583,0.0464,0.0193081,0.06814,0.0588576,0.0350079,0.0881901,0.0943564,0.0818062,-0.0112404,0.0213725,-337306,0.996805
-355730,0.975551,0.244145,4,15,0,355786,-0.00920034,0.997218,-0.0230993,-0.0478434,0.0831787,-0.00893765,-0.00896843,0.0657584,0.0122069,-0.0250311,-0.0225325,-0.0290673,-0.0547389,-0.00108518,-0.0193827,-0.0262938,-0.00359348,-0.0111604,-0.03025,-0.00245847,-0.0479516,-0.0635324,-0.0965051,-0.0432593,-0.098593,-0.0380964,-0.0354351,-0.0388916,-0.0392115,-0.027781,-0.0595681,-0.0248092,0.0390279,0.0210969,-0.0124295,-0.0403919,0.0237404,-0.0331705,0.0109076,0.0270118,-0.0990277,-0.0057311,-0.00966111,-0.0579803,-0.0567199,0.0204616,-0.103445,-0.0526247,-0.0686205,-0.0677113,-0.128855,0.0173818,0.00855439,-0.00727096,-0.069774,0.000660201,0.0845821,0.128507,0.0641286,0.0862373,0.00793993,0.035213,0.0893931,0.0421832,0.00855953,0.0222701,0.0331844,0.116041,0.0173367,0.0688936,0.0222598,-0.0668755,0.0511305,0.0387125,0.0527102,0.0856563,0.0461383,0.0461207,0.0160827,-0.00564304,0.202681,-0.0581467,0.111719,-0.0078819,-0.0139518,0.108186,0.0664785,0.0424775,0.0147396,0.0312794,-0.0541699,0.0803236,-0.00149338,-0.00970154,-0.0636608,-0.0209151,-0.0211079,-0.0211092,0.0698408,0.0372235,0.0548062,0.0260343,0.0574479,0.0194859,0.0248881,0.0378173,0.0429554,0.0845948,0.0379011,0.0449039,0.0545416,0.0389454,0.0110193,0.0518349,-337367,0.997064
-355723,0.983551,0.244145,4,15,0,355779,-0.00661234,0.997996,-0.00302725,-0.029388,0.0691028,-0.0240542,-0.0162597,0.0677995,0.0336191,-0.0283924,-0.0534178,-0.04029,-0.0752719,-0.0317046,-0.0259367,-0.0202527,0.00105141,-0.0333596,-0.0315924,0.0149947,-0.0538055,-0.0713524,-0.110596,-0.0606218,-0.0849042,-0.0339485,-0.043738,-0.0117959,-0.0495493,0.0107853,-0.0354821,-0.0519477,0.0466748,0.0134738,-0.0096112,-0.0485287,0.000950615,-0.0333533,0.00448931,0.0335757,-0.0930913,-0.0114146,-0.0396358,-0.0360837,-0.0469607,0.0438372,-0.122025,-0.0225679,-0.0636682,-0.0684322,-0.13496,0.0488723,0.0154046,-0.0148409,-0.0642425,0.0245622,0.0766805,0.115687,0.0493529,0.067626,0.0247334,0.0123419,0.0838873,0.0268127,0.00897107,-0.0101608,0.0372026,0.10881,0.00340648,0.0749578,0.0171898,-0.0568261,-0.0429597,0.055459,0.0355741,0.0498771,0.0279958,0.0318526,0.0479879,-0.0137316,0.206848,0.0253159,0.117025,0.000590103,-0.0298513,0.0871697,0.0384822,0.0514896,0.0357831,0.0177255,-0.0879624,0.108333,0.00919301,-0.0116154,-0.0577412,-0.00790355,-0.0190028,-0.0375095,0.0107575,-0.0101509,0.0095433,-0.0028185,0.0383832,0.0369472,0.0324173,0.0286512,0.0724008,0.0468016,0.0411779,0.0835585,0.0777241,0.0700978,-0.00749568,0.0233187,-337316,0.996849
-355723,0.88945,0.244145,4,15,0,355782,-0.00671867,0.996384,-0.0225832,-0.0450419,0.0719523,-0.0365039,0.00447648,0.0678198,0.0173315,-0.0242199,-0.0341969,-0.0425803,-0.0758328,-0.00179603,-0.027984,-0.0385309,0.0125161,-0.0249968,0.00657484,0.0055961,-0.041826,-0.0707063,-0.0966129,-0.0541781,-0.107861,-0.0374849,-0.0485953,-0.0400673,-0.0571244,-0.0174905,-0.0528717,-0.0335539,0.0342208,0.0140895,0.000699388,-0.035613,0.0220116,-0.0370167,0.0024919,0.0271901,-0.0969467,-0.000380452,-0.012711,-0.0503312,-0.047685,0.0376386,-0.103609,-0.0470141,-0.0575029,-0.0452918,-0.125112,0.0321202,0.0153478,-0.0161427,-0.0706061,0.0172305,0.0707764,0.109934,0.0590172,0.0812607,0.0081657,0.0445734,0.0972533,0.0367255,-0.0011323,0.0151215,0.0151445,0.127059,0.00683167,0.0810231,0.0171531,-0.0782803,0.034019,0.0324703,0.0542497,0.081021,0.0521608,0.0575869,0.0338467,0.00749998,0.194438,-0.0495625,0.10089,-0.00208758,-0.017539,0.0999422,0.0798245,0.0522342,0.0130846,0.0312511,-0.0745096,0.0701699,-0.0198584,-0.0273281,-0.0403083,-0.0138095,-0.0320961,-0.0107807,0.0686359,0.0292619,0.0830614,0.0203468,0.056511,0.0380836,0.0330741,0.0407495,0.0494164,0.0736325,0.0488083,0.0630252,0.0791192,0.0829509,-0.011349,0.0592413,-337334,0.996923
-355719,0.990732,0.244145,4,15,0,355768,-0.00745177,0.996608,-0.0102968,-0.033986,0.075431,-0.00990957,-0.0171185,0.0582349,0.0343866,-0.0250585,-0.0454496,-0.025632,-0.0544498,-0.0172961,-0.00501081,0.000391884,-0.0174332,-0.0308408,-0.0132796,0.0110782,-0.0663074,-0.0662827,-0.110054,-0.0594461,-0.0807391,-0.0344585,-0.0371918,-0.01876,-0.0500739,-0.000702666,-0.0284448,-0.0336057,0.0418153,0.00910213,-0.0244729,-0.0496692,-0.0085848,-0.02652,0.0104412,0.0367739,-0.0951745,-0.00938472,-0.0286483,-0.0504267,-0.0435064,0.0309089,-0.121572,-0.0404478,-0.0560501,-0.0588547,-0.14344,0.0410986,0.013137,-0.0218428,-0.0669475,0.0127772,0.079027,0.122304,0.0559395,0.0702271,0.0215595,0.00246988,0.0844945,0.0232007,0.026489,-0.00302961,0.0533693,0.10113,0.0114294,0.0632586,0.0233601,-0.0519303,-0.0399536,0.0685278,0.0377697,0.0574806,0.0314278,0.0279759,0.050112,-0.00724466,0.203066,0.017201,0.116296,-0.00265057,-0.0228968,0.096867,0.0266452,0.0390396,0.0311772,0.0258772,-0.0714887,0.107792,0.0152727,-0.0174356,-0.0340344,-0.0251426,0.00613312,-0.0170353,0.0268397,0.012976,-0.0179145,0.0174454,0.0509782,0.0214035,0.0302954,0.0265035,0.0659971,0.0598324,0.0507301,0.0547125,0.0773794,0.0431523,-0.0139236,0.0266171,-337334,0.996925
-355723,0.578969,0.244145,4,15,0,355785,-0.00695831,0.997103,-0.0201052,-0.0454987,0.0685112,-0.036748,0.00156009,0.0683674,0.0206012,-0.021244,-0.0360364,-0.0437655,-0.0829129,-0.00977797,-0.030979,-0.0328329,0.0103421,-0.0267348,-0.00321345,0.00284018,-0.0367253,-0.0757193,-0.116966,-0.0495537,-0.11437,-0.0295819,-0.0450228,-0.0291768,-0.0585943,-0.0163727,-0.0595983,-0.0355955,0.0345653,0.0197311,0.00520022,-0.0392652,0.0259111,-0.0327991,0.00104467,0.0278375,-0.0990142,0.00291327,-0.012275,-0.0477255,-0.0504449,0.0430104,-0.104208,-0.0488577,-0.061833,-0.0568773,-0.122723,0.0259505,0.00905175,-0.0167553,-0.0669923,0.0136655,0.0738852,0.108898,0.0567835,0.0793465,0.0115928,0.0469991,0.0975231,0.038194,-0.0023823,0.016108,0.0149136,0.127605,0.00285055,0.0789957,0.0156447,-0.0747137,0.0363084,0.0322308,0.0506112,0.0782266,0.0487147,0.0563614,0.0312591,0.00550419,0.19754,-0.041018,0.100395,-0.00425246,-0.0192971,0.0984374,0.0813205,0.050656,0.0182739,0.0387617,-0.0766424,0.0689838,-0.00499537,-0.00978874,-0.0733147,-0.00888478,-0.0392175,-0.0151323,0.0714771,0.0277904,0.0832036,0.0209971,0.036799,0.0299825,0.0356492,0.0364095,0.0428288,0.0584176,0.0303939,0.0531167,0.119514,0.0871106,-0.00677684,0.0703964,-337329,0.996904
-355720,0.772694,0.244145,4,15,0,355774,-0.00821941,0.997435,-0.0326881,-0.0268458,0.0916136,-0.0249526,-0.00400138,0.0621556,0.0170659,-0.025505,-0.0441225,-0.0308624,-0.0792267,-0.0139883,-0.0211691,-0.0144907,0.00213094,-0.0216895,-0.00195605,0.00533528,-0.0547837,-0.0866999,-0.0885286,-0.0561828,-0.100548,-0.035176,-0.0490081,-0.0304084,-0.0526226,-0.0049791,-0.0633886,-0.0383748,0.0396596,0.0181368,-0.00251151,-0.0414737,0.0204169,-0.021594,-0.00533273,0.0408379,-0.0920327,0.000816826,-0.0115434,-0.060136,-0.0460758,0.0480432,-0.108819,-0.0438569,-0.079058,-0.0645405,-0.128267,0.0298169,-0.00553989,-0.0131733,-0.0791159,0.0144479,0.0713297,0.113709,0.0601991,0.0722844,0.00783945,0.0478703,0.0993922,0.050788,0.0155176,0.00470826,0.0266753,0.0989423,-0.0110281,0.0788263,0.0280077,-0.0796817,0.0228271,0.0454309,0.0559391,0.0819177,0.0416368,0.0554016,0.0306389,0.00422515,0.202648,-0.0499316,0.0921479,-0.00183888,-0.0329032,0.0977278,0.0669417,0.0454586,0.0216385,0.0277001,-0.0595072,0.0853138,-0.017894,-0.0130631,-0.0587656,-0.0267153,-0.0194972,-0.0429893,0.0532912,0.0369365,0.0854594,0.0351885,0.0403949,0.0248604,0.0368532,0.0275028,0.0513439,0.0631195,0.0291767,0.040013,0.114336,0.0552053,0.00128138,0.0377902,-337347,0.996979
-355727,0.898815,0.244145,4,15,0,355774,-0.0065419,0.997971,-0.00453258,-0.0457686,0.0625215,-0.0161399,-0.0164476,0.0651998,0.0162622,0.00353539,-0.0465222,-0.0380896,-0.0790908,-0.0112106,-0.00405092,-0.0190542,0.00203233,-0.0435834,-0.0100261,0.00199482,-0.0462047,-0.0725036,-0.11719,-0.0482021,-0.0875217,-0.0207193,-0.0442103,-0.0247094,-0.0552925,-0.00907823,-0.0275394,-0.0271943,0.0223915,0.0203311,-0.0134942,-0.0398466,0.0128011,-0.0259309,0.0175858,0.0492928,-0.101809,-0.00983626,-0.010516,-0.0464228,-0.0503185,0.0207342,-0.116867,-0.0576296,-0.0257485,-0.0366286,-0.126951,0.0361894,0.0244862,-0.0171412,-0.0796477,0.012051,0.0793761,0.0988476,0.0537638,0.0663653,0.0250508,0.000185732,0.0863447,0.0386647,-0.000723259,-0.000288228,0.0288799,0.0987187,0.0162058,0.06612,0.0119966,-0.0733531,-0.00110125,0.0392731,0.0452628,0.0968311,0.0332088,0.0298239,0.0302741,-0.00877358,0.210286,-0.0176613,0.113169,0.0105943,-0.018372,0.0883809,0.0559377,0.0633694,0.041221,0.0426458,-0.0604674,0.0818968,0.0180169,-0.0167147,-0.0613755,0.00427446,-0.0259698,-0.0185148,0.0529257,0.0196812,0.00312086,0.0416342,0.0663531,0.0378283,0.0259917,0.0338988,0.0564319,0.0419843,0.0516019,0.0661641,0.0625803,0.0841922,-0.00297837,0.0464701,-337295,0.99676
-355731,0.962648,0.244145,4,15,0,355790,-0.00669413,0.998156,-0.0246416,-0.0317416,0.0753516,-0.030303,0.00154533,0.0611142,0.0371673,-0.0497651,-0.0333403,-0.0295983,-0.0481275,-0.0144039,-0.0286614,-0.0178426,-0.0119482,-0.0124402,-0.00451197,0.00237059,-0.0551637,-0.0652131,-0.0931796,-0.0580912,-0.0990854,-0.0412082,-0.0361725,-0.0230256,-0.0489961,-0.00901124,-0.0657451,-0.0500415,0.0614,0.0147991,-0.00753683,-0.0518445,0.00464161,-0.0379776,-0.00124451,0.0173787,-0.093366,-0.000728654,-0.0311951,-0.0523702,-0.0440358,0.0525465,-0.111401,-0.03133,-0.0924144,-0.074822,-0.133742,0.0318951,-0.00312664,-0.0222898,-0.0500492,0.0164691,0.0740369,0.136684,0.0618971,0.088257,0.00820395,0.0487544,0.0983874,0.0217921,0.0252259,0.0144531,0.03768,0.123709,0.000104156,0.0768834,0.0279436,-0.0512697,-0.0016399,0.0606909,0.0428769,0.0388341,0.0469259,0.0549497,0.0522517,0.00534572,0.186272,-0.0152423,0.102181,-0.0164271,-0.0193001,0.101782,0.0523355,0.0274346,0.0103103,0.0108226,-0.075753,0.0929616,0.00947491,-0.0201238,-0.0414894,-0.0199855,-0.0146703,-0.0183734,0.0344539,0.0321571,0.0812669,-0.00548215,0.0356927,0.0111133,0.0438628,0.045738,0.0503294,0.0578891,0.0321051,0.0426717,0.0836189,0.0461705,0.0211329,0.0568583,-337369,0.997071
-355728,0.920207,0.244145,4,15,0,355779,-0.00786765,0.996413,-0.00450846,-0.0471685,0.0675015,-0.0170506,-0.0172009,0.0655195,0.0132367,-0.00364453,-0.0443544,-0.0383307,-0.0782256,-0.0156058,-0.0105095,-0.0169599,8.62468e-05,-0.0476187,-0.018193,0.00180792,-0.0503005,-0.0701019,-0.100864,-0.0541648,-0.0808803,-0.0338481,-0.0519476,-0.0382426,-0.0600786,-0.00686762,-0.0278126,-0.0251566,0.0166643,0.0104289,-0.0184875,-0.0423562,-0.000492191,-0.0250033,0.0175483,0.0409507,-0.0995187,-0.00873827,-0.0123558,-0.0446949,-0.0504245,0.0174591,-0.113558,-0.0585605,-0.0232535,-0.0349533,-0.125285,0.0382152,0.0278008,-0.0158738,-0.0783977,0.00328733,0.0775629,0.100172,0.0496638,0.0756879,0.0238029,0.00670601,0.087813,0.0467089,-0.0079581,0.000704378,0.0436705,0.0962895,0.0179674,0.0632119,0.0163497,-0.0782863,-0.000274777,0.0393538,0.0478862,0.0963418,0.0370968,0.0332414,0.0286314,-0.00320227,0.20087,-0.00533511,0.11433,0.0118139,-0.022062,0.0983824,0.0555325,0.0649087,0.0396602,0.0496418,-0.0748757,0.0864143,0.000630408,-0.0151522,-0.0567688,-0.00979979,-0.0341098,-0.0302618,0.0888539,0.0141638,0.0209686,0.0629654,0.0645908,0.0298404,0.0176781,0.0208551,0.051601,0.0439009,0.0783755,0.0658068,0.0703944,0.0834073,-0.0126165,0.0493966,-337300,0.996781
-355728,0.823981,0.244145,4,15,0,355784,-0.00772831,0.997152,-0.0233271,-0.0312086,0.0793162,-0.0287077,0.00449258,0.064643,0.0423876,-0.0354331,-0.0362062,-0.033431,-0.0388958,-0.0142874,-0.0301199,-0.0211947,-0.0141872,-0.00899945,-0.0127026,-0.00640735,-0.0529136,-0.0696541,-0.112875,-0.0558072,-0.107808,-0.0312625,-0.031388,-0.0137789,-0.0473377,-0.0153276,-0.0557553,-0.0405735,0.0402767,0.00679664,-0.00896918,-0.0338007,0.0065481,-0.0262775,-0.00158421,0.0226426,-0.0938731,-0.0018523,-0.0271911,-0.0543615,-0.0451823,0.0531716,-0.112888,-0.0267448,-0.091527,-0.0779901,-0.134506,0.0300592,-0.00370166,-0.0268691,-0.0552796,0.0221663,0.074139,0.131939,0.0630182,0.0746757,0.00561998,0.0396545,0.093586,0.015484,0.0291747,0.0108126,0.0271443,0.132032,-0.000592298,0.0818397,0.0248634,-0.0566258,-0.00314012,0.0630125,0.0405316,0.0394694,0.0455268,0.0524599,0.0538846,0.00426168,0.19377,-0.0240988,0.100881,-0.0213938,-0.0221791,0.100474,0.0516144,0.0244205,0.0097263,0.00724491,-0.0740656,0.0939726,0.00523981,-0.0105958,-0.0660051,-0.00863735,-0.0101591,-0.0329898,0.0418678,-0.00604073,0.076677,-0.0139174,0.034139,0.0168008,0.0589121,0.031486,0.0609948,0.0682918,0.0382566,0.121568,0.0673255,0.0549986,0.00191494,0.0405862,-337366,0.99706
-355721,0.926019,0.244145,4,15,0,355778,-0.0079291,0.998509,-0.00557498,-0.0476464,0.0637891,-0.0202665,-0.0179475,0.0595727,0.0123084,-0.00559932,-0.0431073,-0.0331185,-0.0650349,-0.019648,-0.0111328,-0.0220785,-0.0097526,-0.0470261,-0.0117023,-0.00738724,-0.0539099,-0.0718248,-0.105619,-0.0588303,-0.0892367,-0.0385497,-0.0502384,-0.0358854,-0.0598596,-0.00544211,-0.0312904,-0.0292175,0.0357136,0.0157728,-0.012947,-0.051076,0.00749614,-0.0341345,0.00972285,0.0434043,-0.100564,-0.0107461,-0.00919821,-0.0420183,-0.0522099,0.0267079,-0.121236,-0.0612572,-0.0256508,-0.0359723,-0.136427,0.0369019,0.0300382,-0.0105257,-0.0788636,0.00948636,0.0802833,0.111507,0.0528144,0.0756546,0.0246325,0.00927721,0.0929276,0.039877,-0.00989786,0.00186587,0.0336678,0.0994375,0.018817,0.0628068,0.0239591,-0.0740614,-0.00174576,0.0355764,0.0486774,0.0956167,0.0326331,0.0310004,0.0241341,-0.00562833,0.202928,-0.00294329,0.112368,0.0123042,-0.0178777,0.0890568,0.0523184,0.0651601,0.0376363,0.0392011,-0.0796872,0.0856239,-0.000647146,-0.0157544,-0.0546815,-0.0156664,-0.0178354,-0.0223028,0.0453155,-0.0190678,0.0397401,0.0348518,0.0586165,0.0209877,0.0205089,0.0228727,0.0996043,0.0474297,0.0635666,0.061881,0.115591,0.0730925,-0.0174141,0.0317982,-337326,0.996887
-355715,0.794797,0.244145,4,15,0,355779,-0.00734951,0.995782,-0.0136123,-0.0349509,0.0829089,-0.0151691,-0.000411327,0.0607044,0.0329752,-0.0290111,-0.049127,-0.0364061,-0.056385,0.000430845,-0.0159283,-0.0158972,0.00243825,-0.00186723,-0.01746,0.0154339,-0.0574319,-0.0843756,-0.104312,-0.0623836,-0.094313,-0.0363323,-0.0338977,-0.0204214,-0.0492401,-0.0155517,-0.0544202,-0.0331707,0.0290648,0.00321261,-0.0183336,-0.0457672,-0.00742673,-0.0210886,0.0119292,0.0227163,-0.103005,0.00284621,-0.0298423,-0.0247481,-0.0509223,0.0576497,-0.101932,-0.0335334,-0.0709325,-0.0623579,-0.14776,0.0393207,9.42717e-05,-0.0312938,-0.0688568,0.0236979,0.0792787,0.129098,0.0560292,0.0700714,0.0201524,0.02079,0.0903857,0.0294589,0.0228842,0.0129341,0.0199402,0.115157,0.00217294,0.080952,0.0150659,-0.0587202,0.00110896,0.0571068,0.0308736,0.0518426,0.0345076,0.0462839,0.0553374,0.00623671,0.196008,-0.0340464,0.113249,-0.0179223,-0.0128766,0.0904607,0.0580263,0.0402563,0.0189918,0.00669659,-0.0778432,0.096701,-0.00169005,-0.0162698,-0.0678353,-0.00833489,-0.0233574,-0.042338,0.0433816,0.0456077,0.0432329,0.0111321,0.0380722,0.0213998,0.0460841,0.0366157,0.0386116,0.0741378,0.0410634,0.056706,0.050313,0.0451551,0.00528911,0.0483645,-337361,0.997037
-355719,0.843155,0.244145,4,15,0,355767,-0.00629,0.996434,-0.0242715,-0.0478706,0.0688179,-0.0188532,-0.00918275,0.0532852,0.0359397,-0.047428,-0.0523809,-0.0292441,-0.0683988,-0.0169682,-0.0111795,-0.00644257,-0.00833254,-0.0260595,-0.0239557,0.0173531,-0.0611461,-0.0751158,-0.0927918,-0.068101,-0.109982,-0.0495729,-0.0311306,-0.0255315,-0.053962,-0.0175779,-0.0401572,-0.0383237,0.0356054,0.011023,-0.0156138,-0.0285962,0.0220511,-0.0366846,0.0213034,0.0506491,-0.0919926,0.00588149,-0.0136396,-0.0422969,-0.0441616,0.02637,-0.105186,-0.0420343,-0.0709895,-0.052361,-0.153308,0.0306892,0.00249664,-0.0266692,-0.0654865,0.0320739,0.0726687,0.117901,0.0786995,0.0619587,0.0251876,0.0293797,0.0989223,0.0307252,-0.00266293,0.0149133,0.0328739,0.10012,0.0104234,0.0740571,0.00694476,-0.0481132,0.0276064,0.0423802,0.0382751,0.0676038,0.0458313,0.0442402,0.0260718,0.00696373,0.198851,-0.00458675,0.100981,-7.63762e-05,-0.0150741,0.0859167,0.0578236,0.0505295,0.0394196,0.00765074,-0.0873471,0.0943665,-0.0112764,-0.0130418,-0.0609299,-0.0209227,-0.0104384,-0.0436139,0.0534916,0.00180091,0.0299437,0.0342306,0.0484486,0.0224183,0.0232941,0.0306356,0.0556964,0.0674737,0.0466976,0.0544923,0.0872245,0.0534446,-0.0374382,0.0388658,-337339,0.996945
