lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,log_p,rmse
# Adaptation terminated
# Step size = 0.254252
# Diagonal elements of inverse mass matrix:
# 1.23676e-05, 1.15837e-05, 0.000124162, 0.000110272, 0.000128325, 9.75187e-05, 0.000125802, 0.000112458, 0.00013563, 0.00012675, 0.000127483, 0.000117605, 0.000186432, 0.000181929, 0.000144129, 0.000182866, 0.000221469, 0.000132653, 0.000141539, 0.00016013, 0.00014794, 0.000110327, 0.000100613, 0.00010667, 0.000111327, 0.000119519, 9.91148e-05, 0.000164917, 0.000112927, 0.000152942, 0.000127359, 0.000153368, 0.000113909, 9.83532e-05, 0.000110666, 0.000122881, 0.000130162, 0.000151973, 0.000120925, 0.000181673, 0.000204172, 0.000151727, 0.000141893, 0.000135674, 0.000124621, 0.000121248, 0.00015618, 0.000769192, 0.000246541, 0.00039058, 0.000580303, 0.000327608, 0.122918, 0.0876455, 0.0912283, 0.0879987, 0.0796625, 0.0011762, 0.46696
-178206,0.995408,0.254252,4,15,0,178241,-0.00734061,0.998823,-0.048971,-0.043902,-0.0779999,-0.13935,0.0374749,0.0201357,-0.0175412,-0.107002,0.0134854,0.0719459,0.0971777,0.034173,0.0759679,0.008129,0.0104324,0.099235,0.0255999,0.0076382,0.0177757,0.0409067,0.143199,0.00660059,0.0723621,0.0470346,-0.07424,0.0200491,0.0431644,0.0570169,0.0692664,0.0508708,0.023345,0.0531603,0.0271796,0.202221,-0.00437966,0.117129,-0.00940978,-0.041337,0.0715632,0.0434443,0.0508051,0.0358224,0.0396719,-0.0846004,0.103051,-0.0110977,0.0411216,0.0341632,0.0556802,0.0116711,0.0454565,0.0273933,0.054763,0.0683801,0.0720867,0.0223281,0.0234894,-168032,0.993495
-178209,0.720822,0.254252,4,15,0,178236,-0.00475327,0.997372,-0.0497773,-0.0576158,-0.0578335,-0.116679,0.0560454,0.0118854,-0.0301148,-0.0362141,0.0218415,0.111668,0.115917,0.0694321,0.0672791,0.0290594,0.0124521,0.0815934,0.0284007,0.0147573,0.012492,0.0424922,0.0923858,0.00266578,0.0782655,0.0200622,-0.034726,0.00620808,0.0584698,0.0569834,0.0427576,0.0203209,0.0368967,0.0498607,-0.0144585,0.199838,0.00385599,0.112361,-0.00928074,-0.013885,0.103054,0.0594478,0.056077,0.0246764,0.0189213,-0.0773365,0.0811422,0.0068219,0.0599016,0.0310932,0.0277687,0.0391655,0.137227,0.0606765,0.0410425,0.0974781,0.0517102,0.0285012,0.019777,-168010,0.993323
-178202,0.995096,0.254252,4,15,0,178232,-0.0117067,0.99733,-0.0403022,-0.0549031,-0.0618083,-0.112203,0.054847,0.0121132,-0.0309816,-0.0659864,0.0159228,0.0796766,0.0959769,0.0476581,0.0715451,-0.000480829,-0.00359695,0.104837,0.0270595,0.0224028,0.0106656,0.0358166,0.109707,-0.00479676,0.0741336,0.0504979,-0.0506339,0.0104489,0.0476409,0.0769652,0.0662392,0.0578972,0.0193721,0.0417563,0.0156511,0.191641,0.0114012,0.1151,0.00534445,-0.0352529,0.0764823,0.0541349,0.0453809,0.0352055,0.0261331,-0.0953962,0.0842204,0.0468344,0.0352629,0.0389239,0.0586863,0.0254542,0.0615374,0.0375653,0.0633246,0.0751528,0.0556527,0.0461577,0.015253,-167992,0.99317
-178212,0.924892,0.254252,4,15,0,178235,-0.00619471,0.997269,-0.0433535,-0.0560915,-0.0617848,-0.15059,0.0587432,0.0293823,-0.0248161,-0.0910556,0.0200285,0.0988268,0.114876,0.0537398,0.0937182,0.0363065,0.0175252,0.0722395,0.0340766,0.00532673,0.0040877,0.0343073,0.127178,0.02591,0.0947427,0.0317135,-0.0582712,-0.00250077,0.0589135,0.0415959,0.0365168,0.0305378,0.0320807,0.056472,-0.00541191,0.193434,0.0290196,0.105092,-0.010931,-0.0287941,0.105549,0.0332742,0.0531547,0.0162098,0.0114525,-0.0886652,0.0919291,0.0131483,0.068832,0.041154,0.053898,0.0360342,0.284979,0.0479865,0.0429778,0.0516323,0.072478,0.0377007,0.0188735,-168075,0.993864
-178209,0.965372,0.254252,4,15,0,178241,-0.00690387,0.997919,-0.0440714,-0.0574192,-0.0628615,-0.0976341,0.0292927,-0.0032953,-0.0287999,-0.0605475,0.00301934,0.0835426,0.102937,0.0430213,0.0529408,-0.00658053,0.00229484,0.10862,0.0135793,0.0164145,0.0139329,0.0367745,0.0919485,-0.0196268,0.0615033,0.0328791,-0.0645017,0.00796528,0.0486533,0.0677475,0.0828564,0.0467118,0.0372329,0.0309284,0.0110846,0.199352,-0.0240822,0.109315,-0.000606405,-0.0220894,0.0746057,0.0703442,0.050996,0.0408991,0.0415427,-0.0724818,0.0919751,-0.042016,0.021315,0.0241227,0.0454042,0.0178215,0.0398154,0.046548,0.0557497,0.0728278,0.0420452,0.0113662,0.0313116,-167954,0.992845
-178216,0.52842,0.254252,4,15,0,178272,-0.00814603,0.995879,-0.0448857,-0.0492778,-0.0803417,-0.109123,0.0249459,0.00193488,-0.030869,-0.0659381,0.0191338,0.0908808,0.0932905,0.0548516,0.0659643,0.00258217,0.000797672,0.0934733,0.0218546,0.00874737,0.025781,0.0373018,0.0879849,-0.0228236,0.0631769,0.0282239,-0.0679206,0.0209458,0.0483696,0.0571393,0.0826672,0.0654583,0.0501337,0.0398205,0.0112803,0.198984,-0.0232562,0.106942,-0.00465398,-0.0194902,0.0901436,0.0838116,0.0615663,0.0472269,0.0349096,-0.0832252,0.0905328,-0.0384932,0.0265736,0.0213266,0.0591921,0.00272344,0.0363828,0.0562405,0.0424781,0.0561973,0.0569614,-0.000560544,0.0191856,-167973,0.993019
-178208,1,0.254252,4,15,0,178242,-0.00973123,0.99807,-0.0508994,-0.059344,-0.0485236,-0.135725,0.0567741,0.0241456,-0.0290129,-0.0900563,0.00468653,0.0904123,0.114191,0.0379053,0.0832755,0.0212835,0.0178061,0.0928582,0.0237172,0.0176502,-0.0108486,0.0351498,0.130925,0.0389282,0.097643,0.0423697,-0.0619564,-0.00703202,0.0596669,0.0497283,0.0378854,0.0104268,0.0142481,0.0547774,-0.00638583,0.195314,0.0133723,0.101782,-0.00639196,-0.03364,0.078712,0.0321101,0.0468213,0.0086078,0.0246023,-0.0864991,0.0885569,-0.0380801,0.0657247,0.0494115,0.039258,0.0529969,0.0871141,0.0441227,0.0719358,0.0835616,0.0665666,0.0478492,0.0608358,-168044,0.993598
-178208,0.885511,0.254252,4,15,0,178243,-0.010243,0.999521,-0.0406405,-0.0582174,-0.0746015,-0.111068,0.0278444,0.00458457,-0.0267483,-0.0641244,0.0154118,0.0968351,0.105674,0.0671558,0.0655177,0.0139739,0.000810511,0.0907812,0.0243455,0.00604702,0.0291711,0.0399549,0.108311,-0.0313332,0.0609769,0.0247488,-0.0623415,0.0128148,0.0492451,0.0627172,0.0797516,0.0733916,0.0517519,0.0375236,0.00991457,0.197872,-0.0139239,0.119063,-0.00640785,-0.0228566,0.0990717,0.0729662,0.0572089,0.0477933,0.0299653,-0.0857826,0.0950261,-0.0172391,0.0440149,0.0128087,0.0594926,0.0084573,0.0841656,0.0510549,0.0517488,0.0561848,0.07104,0.0293722,0.036477,-167991,0.99314
-178204,0.969406,0.254252,4,15,0,178238,-0.00641713,0.99831,-0.039485,-0.0597907,-0.0758322,-0.126178,0.0488117,0.00631308,-0.029732,-0.0676962,0.0157346,0.0829084,0.116198,0.0603013,0.0680274,0.0164265,0.00613573,0.0790589,0.0331505,0.0150242,0.0115651,0.0236579,0.0999492,-0.0135254,0.0765602,0.0218424,-0.0649264,0.0126684,0.0497822,0.0565669,0.0657945,0.0527891,0.00411056,0.0651571,-0.019653,0.175494,0.0107533,0.110187,-0.012736,-0.0354547,0.0935909,0.0603078,0.0373339,0.0135795,0.0394134,-0.0585135,0.0927163,-0.00579382,0.0595436,0.0371397,0.0623683,0.0613138,0.0523971,0.044521,0.0575311,0.0455086,0.0636873,0.0310093,0.0341074,-168010,0.993309
-178202,0.99123,0.254252,4,15,0,178231,-0.0114718,0.998305,-0.0284772,-0.0535359,-0.0563036,-0.123638,0.0272234,0.0333423,-0.0287446,-0.068775,0.00607904,0.0995661,0.100037,0.0473649,0.0769184,0.0329315,0.0150163,0.0996294,0.0354626,0.0245485,0.0202122,0.0282384,0.103983,-0.00930377,0.0667253,0.0297234,-0.0767286,0.0140132,0.0578335,0.068785,0.0576696,0.0222559,0.0427936,0.049405,0.0237039,0.209339,0.0118707,0.106217,0.00219585,-0.023194,0.0947066,0.0422612,0.0359151,0.0372064,0.0197662,-0.0757937,0.0705682,-0.00700356,0.0623699,0.0206469,0.0549693,-0.000751915,0.0694965,0.0369816,0.0423982,0.0695503,0.0475742,0.0148804,0.0419245,-168010,0.993314
-178200,0.927183,0.254252,4,15,0,178226,-0.0101923,0.998315,-0.064522,-0.0599249,-0.072151,-0.119127,0.0518583,0.00299821,-0.027909,-0.0883679,0.0158734,0.0852115,0.114522,0.0575911,0.0711521,0.00294689,0.0233837,0.0705665,0.0243435,6.90465e-05,0.00301462,0.0443966,0.113241,0.0041929,0.0910737,0.0373263,-0.0446402,-0.00753845,0.048965,0.0419723,0.0573885,0.0619786,0.0268269,0.0426785,-0.0134947,0.185459,0.000316111,0.10636,-0.00941932,-0.0321352,0.0681119,0.0501659,0.0566373,0.0167866,0.030317,-0.0801487,0.103979,-0.0383664,0.0459058,0.0304926,0.065809,0.0543546,0.0430496,0.0391025,0.0736584,0.0642848,0.0674472,0.0388977,0.0690284,-168017,0.993368
-178215,0.798933,0.254252,4,15,0,178239,-0.00663151,0.998536,-0.0345332,-0.0518343,-0.0583153,-0.111664,0.0491473,0.0154674,-0.0153786,-0.0607259,-0.0181236,0.0998179,0.104652,0.0359442,0.0674662,0.0179562,8.43269e-05,0.0816765,0.0271033,0.00189926,0.0348176,0.0112174,0.0896011,0.00177181,0.0673611,0.0214197,-0.0692943,-0.00103516,0.0614524,0.0612881,0.0746345,0.0512768,0.0598997,0.0364958,0.00247513,0.193961,0.0163243,0.102398,-0.00340511,-0.0331941,0.106988,0.0439698,0.0590574,0.0578383,0.0370939,-0.100566,0.0956017,-0.00660481,0.079135,0.0551194,0.0644462,0.0545112,0.0664692,0.059526,0.0414329,0.0673769,0.0717861,0.0632423,0.0593398,-167973,0.992993
-178220,0.921082,0.254252,4,15,0,178251,-0.0100143,0.997874,-0.0588081,-0.0606722,-0.0670607,-0.134582,0.0326572,0.00640356,-0.0374116,-0.0991983,0.0392135,0.0889129,0.108425,0.0508257,0.0797789,0.01871,0.0262436,0.0960383,0.0256373,0.0292267,-0.0175523,0.0447458,0.114679,-0.00134394,0.0726478,0.0529133,-0.0469084,-0.00349214,0.0374423,0.0417207,0.0526437,0.0309529,0.00703082,0.0602493,-0.0013912,0.209873,0.000112539,0.113606,0.00896364,-0.0286707,0.0849974,0.0685205,0.0480338,-0.00483263,0.0270631,-0.0613314,0.0840359,-0.0496887,0.0284405,0.000397781,0.0549444,0.0563449,0.0622692,0.0356885,0.090754,0.0826898,0.0772927,-0.0126059,0.0969926,-168055,0.993692
-178215,0.997545,0.254252,4,15,0,178246,-0.00513266,0.997566,-0.0504227,-0.0562038,-0.0708289,-0.129955,0.031837,0.0169288,-0.0428699,-0.0879884,0.0316598,0.0827233,0.103201,0.0643136,0.0870025,0.00645514,0.0164081,0.102066,0.0142121,0.0206897,-0.000641366,0.0413291,0.111575,-0.0149981,0.0714774,0.0625819,-0.0415009,-0.00341157,0.037938,0.0416018,0.0466971,0.0403841,0.00193027,0.0519039,-0.00210236,0.19604,0.00795815,0.111301,0.00780755,-0.0357661,0.0940711,0.0750873,0.0552104,0.00298723,0.0247154,-0.0781284,0.0996148,-0.0300142,0.0503423,0.00630103,0.0600764,0.0367544,0.0516392,0.0432941,0.0705366,0.0708385,0.0707777,-0.000696899,0.150893,-168038,0.993552
-178221,0.997877,0.254252,4,15,0,178253,-0.00619542,0.998805,-0.0412169,-0.0628751,-0.0517334,-0.128701,0.0627685,0.0181623,-0.0201361,-0.0681835,-0.0120918,0.0966649,0.113097,0.0450629,0.057699,0.0303365,0.0177869,0.0728109,0.0540274,0.0120049,0.00877373,0.0284545,0.102696,0.0175115,0.0886076,0.00656853,-0.0905544,0.0149781,0.0768848,0.0681065,0.0733148,0.0414572,0.0600098,0.0369577,0.0112967,0.186703,-0.00719517,0.0992046,-0.0154364,-0.0128591,0.0750483,0.0297373,0.040445,0.0471742,0.0278241,-0.0722856,0.0804675,-0.0138094,0.0447041,0.0211643,0.0462584,0.0124503,0.119653,0.0368097,0.0940672,0.05332,0.046107,-0.0143158,0.143588,-168012,0.993322
-178204,0.991432,0.254252,4,15,0,178247,-0.0104683,0.997445,-0.0300207,-0.0577883,-0.0524679,-0.129781,0.0379519,0.0353002,-0.0254798,-0.0657068,0.0087825,0.102336,0.106643,0.0576457,0.0819361,0.0166308,0.0196884,0.0982898,0.0167739,0.0230733,0.0141957,0.0413146,0.0872068,-0.0124727,0.0773582,0.0239648,-0.0782642,0.00356088,0.0461629,0.0644716,0.049686,0.0424752,0.0276655,0.0583492,-0.00824295,0.196561,-0.012495,0.118031,0.00172676,-0.0307843,0.0646899,0.0381193,0.0676327,0.0231037,0.00256379,-0.0821004,0.0773973,-0.0121539,0.0674369,0.0222985,0.0793345,0.0250247,0.0425304,0.033163,0.0464081,0.0544292,0.0475847,0.0107756,0.0420412,-168021,0.993411
-178201,0.860154,0.254252,4,15,0,178226,-0.00645563,0.996954,-0.0620063,-0.0601586,-0.0656724,-0.123626,0.0538283,-0.00590777,-0.0217132,-0.080862,0.0174183,0.0721564,0.112105,0.0530111,0.0685612,0.02044,0.0295761,0.0873976,0.0367304,0.00643989,0.000816604,0.0309505,0.112581,0.0176843,0.0833612,0.0490377,-0.0493417,0.0112559,0.0527643,0.054861,0.0628436,0.0356099,0.0353643,0.033536,0.00436846,0.187797,0.0121864,0.0906272,0.00179845,-0.0184513,0.107655,0.0560724,0.0472087,0.0370804,0.051469,-0.0881918,0.0948883,-0.0491154,0.0503122,0.032842,0.0310899,0.0301644,0.0975565,0.0473531,0.0509944,0.0774101,0.0632037,0.0528892,0.0575591,-168010,0.993321
-178201,0.935725,0.254252,4,15,0,178239,-0.00611603,0.997133,-0.0395369,-0.0598608,-0.0869598,-0.135211,0.0384879,0.0283358,-0.0352178,-0.0780356,0.0113658,0.098273,0.094123,0.0445099,0.0753659,0.00950511,-0.0133176,0.103626,-0.000300526,0.0119806,0.0184422,0.0388992,0.112117,-0.0146159,0.0653898,0.0131049,-0.0554727,-0.0111481,0.051495,0.0448776,0.057247,0.0568981,0.0279918,0.0484403,0.00554989,0.195855,-0.0143019,0.0989439,-0.00792487,-0.0380044,0.0725821,0.0508318,0.0560704,0.0235732,0.0211435,-0.080107,0.0824723,-0.0186188,0.0340058,0.0342356,0.0514527,0.0350027,0.0591607,0.057086,0.0635585,0.0538317,0.0581024,0.0059955,0.0601764,-168039,0.993563
-178200,0.936501,0.254252,4,15,0,178231,-0.00614385,0.998881,-0.0519432,-0.056512,-0.0442084,-0.120754,0.052684,0.00259868,-0.0225925,-0.0819056,0.0117044,0.0860492,0.123691,0.0491003,0.0727692,0.0225097,0.0219566,0.0762514,0.04598,0.00765138,-0.00185795,0.0343123,0.10544,0.0177121,0.0946061,0.0532723,-0.069415,0.0141466,0.0561579,0.0556274,0.0617092,0.0238349,0.0386983,0.0436725,0.00144344,0.19256,0.0180145,0.111127,-0.000508947,-0.0118857,0.104103,0.0540802,0.0469225,0.0384981,0.0348988,-0.0891461,0.100711,-0.0392985,0.0385938,0.0267889,0.0607131,0.0532738,0.0654767,0.0501395,0.0437265,0.0802655,0.10531,0.0548999,0.0608362,-168006,0.993272
-178199,0.971265,0.254252,4,15,0,178226,-0.00680094,0.997157,-0.0403751,-0.0534555,-0.0779878,-0.125796,0.0346902,0.0242671,-0.0307857,-0.0680688,0.0105796,0.09673,0.0931411,0.0499143,0.0731267,0.0120898,-0.00124477,0.103809,0.0167595,0.0183801,0.020715,0.0372818,0.119788,-0.00989454,0.0614479,0.0167835,-0.0521013,-0.0070275,0.0531971,0.0556053,0.0572138,0.0534412,0.0306209,0.0500607,0.00392738,0.19834,-0.012447,0.101674,-0.00874347,-0.0389901,0.0576397,0.0450289,0.0547109,0.0198737,0.0192909,-0.0713732,0.0713556,-0.0451431,0.0632647,0.026899,0.0482364,0.00623339,0.0701332,0.0421679,0.0838419,0.0541822,0.0455064,0.0307184,0.055005,-168011,0.993328
-178200,0.912795,0.254252,4,15,0,178231,-0.00712272,0.99893,-0.0514522,-0.0579376,-0.0432842,-0.120552,0.0518145,0.0111417,-0.0232061,-0.0822541,0.0107508,0.0838415,0.118057,0.0471151,0.0788033,0.0240582,0.0268699,0.0702603,0.0407724,0.00379032,-0.00203866,0.0340311,0.110864,0.0145646,0.0978883,0.0472232,-0.0721526,0.0131054,0.0553826,0.054022,0.0626149,0.0268894,0.0371114,0.0416018,0.00267567,0.194776,0.0179873,0.114139,-0.000335809,-0.0145311,0.113262,0.0561708,0.0487376,0.0370707,0.0330386,-0.0939385,0.109816,-0.052479,0.0412517,0.0337568,0.0453693,0.0491506,0.0778494,0.0355074,0.039622,0.0730746,0.0910045,0.0350208,0.0430478,-168002,0.993237
-178202,0.934612,0.254252,4,15,0,178225,-0.00600632,0.996385,-0.0588848,-0.0553792,-0.0492423,-0.124674,0.0515432,0.00990448,-0.0215683,-0.0817536,0.00657919,0.0889802,0.109482,0.0414416,0.077812,0.0138765,0.0240022,0.0774063,0.0482993,0.00144285,0.00288041,0.039659,0.106174,0.00916241,0.0919623,0.0496907,-0.0666248,0.0214138,0.0483086,0.0525447,0.0643234,0.0335371,0.0380795,0.046527,0.00754459,0.182856,0.0184545,0.110408,0.00120817,-0.00892202,0.113275,0.0550515,0.0436786,0.0345852,0.0374477,-0.0991342,0.112385,-0.0275281,0.0351979,0.0328691,0.0532461,0.0395691,0.082551,0.0342889,0.043007,0.0670527,0.117854,0.031916,0.0441564,-168003,0.993268
-178218,0.928873,0.254252,4,15,0,178241,-0.0108956,0.998104,-0.0301347,-0.0752818,-0.0604551,-0.140324,0.0593927,0.0173373,-0.0212496,-0.104989,0.00662943,0.0813055,0.107911,0.0571815,0.0502765,0.0143903,0.0156295,0.0791906,0.0253815,-0.00261102,0.0156132,0.0211899,0.0899739,0.00485421,0.0841959,-0.0027777,-0.0742303,-0.0242777,0.0744084,0.0586079,0.0821625,0.0350793,0.0296691,0.0250785,0.000325138,0.203951,-0.00158853,0.112631,-0.0296502,-0.0370663,0.0718979,0.0480373,0.0549288,0.0277441,0.0282356,-0.100358,0.0884646,-0.00748986,0.0659862,0.022394,0.0738404,-0.00208785,0.0605422,0.0376567,0.0569566,0.0610589,0.0457789,0.00646107,0.0496528,-168039,0.993556
-178211,0.994479,0.254252,4,15,0,178244,-0.00597181,0.997243,-0.0401535,-0.0523303,-0.083534,-0.108004,0.030638,0.00635116,-0.0330967,-0.0542396,0.0294011,0.0762024,0.111487,0.0344646,0.0701396,0.00784013,0.0219813,0.0748593,0.0456576,0.0271334,-0.0162817,0.0255938,0.117455,0.0178305,0.072754,0.0404599,-0.0704065,0.0144684,0.0424117,0.0551399,0.0486791,0.0443963,0.0396719,0.0619445,0.000129948,0.187214,0.00636936,0.10364,0.00483041,-0.03168,0.086787,0.0374429,0.0394633,0.0272398,0.0126138,-0.0722372,0.0971649,-0.0520966,0.0230328,0.0475942,0.047024,0.0324773,0.0539794,0.0392939,0.0854997,0.057078,0.0678702,0.0706152,0.0562406,-167970,0.992986
-178210,0.954576,0.254252,4,15,0,178240,-0.00729372,0.996397,-0.0513817,-0.0673042,-0.0421851,-0.152013,0.0605003,0.0216756,-0.0298464,-0.103244,-0.0107652,0.0966396,0.103217,0.0624253,0.0743096,0.0297311,-0.00316565,0.0831221,0.0190343,0.00336403,0.0328111,0.0469591,0.11594,-0.0106062,0.0775258,0.0307764,-0.0514294,-0.00546878,0.064868,0.0506798,0.0681759,0.0326651,0.0307363,0.0319237,-0.00372403,0.205571,-0.000346188,0.120173,-0.0122393,-0.0115392,0.0865318,0.0617378,0.0641757,0.0311305,0.0422034,-0.0799087,0.0861725,-0.0265798,0.0921121,0.0320358,0.0619321,0.0266141,0.0645581,0.0511073,0.0500407,0.0752409,0.0431045,0.00797768,0.0892697,-168068,0.993814
-178203,0.93717,0.254252,4,15,0,178238,-0.0081379,0.998194,-0.042317,-0.044739,-0.0728871,-0.102046,0.0350509,-0.0083726,-0.033331,-0.0602555,0.0275803,0.0819108,0.1116,0.0504722,0.0716573,-0.000877578,0.0253027,0.0902871,0.0295384,0.0139559,-0.00104947,0.0235856,0.110823,0.0171878,0.0769788,0.0308563,-0.0772723,-0.00195474,0.046232,0.0601007,0.0507336,0.0444942,0.0297772,0.0523729,0.0158895,0.184284,-0.00901967,0.0979246,-0.000991582,-0.0416987,0.100327,0.0416924,0.0434019,0.0363709,0.0180915,-0.094481,0.0840814,-0.0299467,0.0377894,0.0226605,0.0667645,0.0251393,0.0632626,0.0598806,0.0448398,0.049468,0.0616417,0.0853964,0.075232,-167970,0.992973
-178210,0.741009,0.254252,4,15,0,178235,-0.0101179,0.996677,-0.0506436,-0.0620162,-0.0514283,-0.140085,0.0551145,0.0370947,-0.0143207,-0.0961898,-0.00789314,0.0944395,0.0993455,0.0365231,0.0766961,0.0357251,-0.0176007,0.0926017,0.0271224,0.00592701,0.0230718,0.0443679,0.120451,-0.00585822,0.0767778,0.0363615,-0.0505435,0.00975594,0.066874,0.0374708,0.0603643,0.0362823,0.0341823,0.0395994,-0.0105022,0.207995,0.0110446,0.110002,-0.0142132,-0.0270099,0.0754073,0.0628333,0.0575334,0.017332,0.0372996,-0.0685344,0.10035,-0.0321509,0.0306944,0.042112,0.0285129,0.0184793,0.0507849,0.0455446,0.0901388,0.0920824,0.063672,-0.0547795,0.0737612,-168052,0.993681
-178212,0.992108,0.254252,4,15,0,178235,-0.00696271,0.999261,-0.046342,-0.0639375,-0.0739505,-0.134886,0.0487455,0.0518859,-0.0247749,-0.086625,-8.21148e-05,0.0800619,0.114061,0.0447454,0.0852923,0.0411333,-0.0131717,0.0834579,0.0249508,0.0108823,0.0214881,0.0531937,0.110883,0.0116378,0.0850273,0.036557,-0.0437747,0.0080634,0.0737781,0.0455216,0.0783683,0.0347199,0.042579,0.0490721,0.00670967,0.20763,0.016335,0.118649,0.00191378,-0.0258758,0.0784277,0.0492479,0.0733256,0.0274817,0.0241395,-0.0890325,0.103357,-0.0274865,0.0391811,0.0425005,0.0390155,0.0163251,0.0622706,0.0493808,0.082989,0.0620029,0.056729,-0.0272594,0.100813,-168060,0.993725
-178209,0.975165,0.254252,4,15,0,178237,-0.00722483,0.998902,-0.0514392,-0.0596543,-0.0424027,-0.111133,0.030899,-0.0185629,-0.0273019,-0.063928,0.0234855,0.10222,0.0995771,0.0489811,0.065403,0.00088113,0.0266336,0.0925244,0.0398672,0.0200548,0.00348187,0.0223392,0.114593,-0.00343097,0.0721027,0.0330579,-0.0667406,0.00942982,0.0357313,0.0678796,0.0432329,0.0344802,0.0294996,0.0470783,0.00573409,0.192339,-0.0144817,0.0943664,-0.0135525,-0.0352087,0.097294,0.0505856,0.036004,0.0276267,0.0287003,-0.0818719,0.0815999,-0.0124751,0.0671117,0.0234336,0.0913049,0.0184603,0.0484785,0.0305771,0.033051,0.103947,0.086944,0.00972489,0.114034,-167973,0.992991
-178203,0.992689,0.254252,4,15,0,178234,-0.0100785,0.998791,-0.0518339,-0.0376368,-0.0888812,-0.132887,0.0562953,0.0494391,-0.00857785,-0.0833954,0.00102036,0.0928521,0.113629,0.062876,0.0898039,0.0171795,0.0142257,0.095102,0.0298935,0.0136966,0.0179259,0.0429373,0.0949455,-0.0107661,0.076129,0.0446107,-0.0500426,-0.0196289,0.0453096,0.0571725,0.0765793,0.0423232,0.0431424,0.0529845,0.00586469,0.208451,0.0118687,0.107318,0.000680104,-0.0277731,0.0882297,0.0497489,0.0565885,0.0373801,0.0243645,-0.0812093,0.0897015,-0.0222778,0.0525264,0.0277951,0.0766825,0.0311766,0.0715032,0.0546761,0.0724962,0.0578187,0.0373674,0.0431177,0.0420372,-168071,0.993823
-178201,0.99549,0.254252,4,15,0,178224,-0.0102699,0.997348,-0.0458958,-0.0685338,-0.0423018,-0.120634,0.0292824,-0.0164826,-0.0423067,-0.0768834,0.0135617,0.0893135,0.0975555,0.0376554,0.0719132,0.0184777,0.00491259,0.0798409,0.023734,0.0119818,0.00387698,0.0343685,0.118072,0.0149725,0.0836922,0.0169324,-0.0588027,0.0236767,0.0663789,0.0544568,0.0439034,0.0408074,0.0288945,0.0481653,-0.00370959,0.187498,-0.00290192,0.112396,-0.00261977,-0.029136,0.110399,0.0523736,0.0453367,0.0242277,0.0194484,-0.0911801,0.0846028,-0.0258562,0.0381133,0.0122309,0.0267094,0.0104689,0.0565457,0.0250999,0.114533,0.0626529,0.0750598,0.00710831,0.0254567,-167978,0.993052
-178200,0.842838,0.254252,4,15,0,178225,-0.00975413,0.997468,-0.0473162,-0.04264,-0.0825388,-0.131335,0.0608262,0.0527131,-0.0105647,-0.0757146,0.0110884,0.0906059,0.117206,0.0617683,0.0780727,0.0180714,0.0209869,0.0966596,0.0308062,0.0114918,0.0180529,0.0355262,0.102321,-0.00680236,0.0727494,0.0500174,-0.0625858,-0.0138952,0.0418582,0.0569495,0.076073,0.0378578,0.0363964,0.0443082,0.00997573,0.20555,0.0079798,0.102346,-0.00983476,-0.0253891,0.0720349,0.0494344,0.0581204,0.03294,0.0346752,-0.0793249,0.101313,0.00506488,0.0562274,0.0318405,0.0480734,0.0443497,0.0656716,0.0707061,0.0381417,0.0572377,0.0542001,0.0479587,0.0231974,-168062,0.993756
-178196,0.889403,0.254252,4,15,0,178226,-0.00635499,0.998237,-0.0460343,-0.037767,-0.0643184,-0.136074,0.0492725,0.0423669,-0.0115618,-0.0607022,0.0154172,0.0944021,0.113767,0.0568819,0.0813942,0.00916497,0.0221969,0.0934403,0.0218107,0.00074039,0.00587939,0.0376044,0.110313,0.0117625,0.0799619,0.0273929,-0.0502706,0.00105435,0.0595283,0.0486671,0.0791889,0.0369191,0.0279566,0.0445135,0.0118865,0.19842,0.011483,0.0953833,-0.0129625,-0.0148643,0.0889021,0.041968,0.0387749,0.0337839,0.0309287,-0.0781527,0.0879747,0.019683,0.0604692,0.0318529,0.0364849,0.0276426,0.0715453,0.073902,0.0470433,0.0571687,0.0540139,0.0260369,0.0173037,-168030,0.99348
