# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-04-21 06:30:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/5iltbdvk.json
# init = 2 (Default)
# random
#   seed = 55229
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250421013040_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,log_p,rmse
-355733,0.983298,0.298307,4,15,0,355792,-0.00785964,0.997644,-0.00868586,-0.026843,0.0692906,-0.0218261,-0.00782873,0.0522851,0.028161,-0.0260606,-0.0392868,-0.0501774,-0.0679185,-0.00918704,-0.0115627,-0.0147159,-0.00441168,-0.00928312,-0.018364,0.0304273,-0.0471798,-0.0754523,-0.11602,-0.0520415,-0.0995355,-0.0341767,-0.0276876,-0.0295011,-0.0575146,-0.0282807,-0.0449075,-0.0289088,0.0304662,-0.0193853,-0.0383221,-0.052532,-0.00468751,-0.0208533,0.007645,0.0461777,-0.0604396,-0.00920978,-0.0287183,-0.0331191,-0.0365369,0.058968,-0.101453,-0.0440286,-0.0497597,-0.0398418,-0.122835,0.0480164,0.0163147,-0.0141788,-0.0806567,0.0328629,0.0888175,0.119651,0.0406968,0.072052,0.0239491,0.0201731,0.100418,0.0453159,0.00894342,0.00869786,0.0379848,0.123604,0.016439,0.0642143,0.00162322,-0.0598487,0.00951423,0.0430762,0.0334555,0.0683715,0.00938596,0.0524685,0.0352669,-0.0216961,0.198319,-0.0107657,0.115722,-0.00290928,-0.0132022,0.118924,0.0691224,0.0419014,0.0268219,0.0306392,-0.07226,0.0983809,-0.0219619,-0.00206251,-0.0552567,-0.0195538,-0.0013923,-0.0276589,0.0591045,0.0132664,-0.00710717,0.0152659,0.0551367,0.042128,0.0264279,0.0281948,0.0608976,0.045972,0.0578297,0.0673402,0.057908,0.0528185,-0.00769368,0.0482916,-337332,0.996918
-355725,1,0.298307,4,15,0,355780,-0.00572152,0.997053,-0.0169951,-0.0370547,0.0691741,-0.0261945,-0.0160341,0.0701668,0.0283116,-0.0377514,-0.0483344,-0.0546639,-0.0784742,-0.0113067,-0.0146771,-0.025692,-0.00863609,-0.0307869,-0.00658322,0.0230915,-0.0462893,-0.0775387,-0.0981458,-0.0580855,-0.0992476,-0.0300482,-0.0363346,-0.0287232,-0.0459038,-0.0296139,-0.0445185,-0.0183631,0.0380799,-0.00724932,-0.0200427,-0.0512011,0.00657377,-0.0274321,0.00439013,0.0610592,-0.0662883,-0.00745885,-0.02523,-0.0564501,-0.0392315,0.0472053,-0.104851,-0.0338888,-0.0520337,-0.0244719,-0.127163,0.0384467,0.0127845,-0.0177387,-0.0739777,0.00198099,0.0844586,0.116933,0.0358111,0.0801822,0.0113104,0.0357088,0.0949959,0.0413593,0.013953,0.0134413,0.0197353,0.123591,0.0256093,0.0623467,-0.0124144,-0.0628078,0.00169362,0.050025,0.0347575,0.0696162,0.0124045,0.0561793,0.0477768,-0.00753339,0.188747,0.00112898,0.104778,-0.000490252,-0.0216475,0.119686,0.0625261,0.0491543,0.0454256,0.0443233,-0.0710221,0.106812,-0.0171449,-0.0118709,-0.055536,-0.0160684,0.0115195,-0.0198483,0.0502404,-0.00411262,0.0262498,0.00890362,0.0526923,0.0330694,0.0380301,0.0230368,0.0433884,0.0558179,0.0483081,0.0715632,0.0709667,0.070786,0.00649487,0.0337868,-337314,0.99684
-355728,0.93535,0.298307,4,15,0,355780,-0.00810224,0.996993,-0.0125815,-0.0406907,0.0758451,-0.0201692,0.00223921,0.0566135,0.0261626,-0.0101357,-0.0323936,-0.0182153,-0.052649,-0.015927,-0.0226173,-0.00974783,-0.0015743,-0.0285139,-0.0173292,-0.0147208,-0.0572119,-0.0647881,-0.103882,-0.0507073,-0.0860725,-0.0390012,-0.0509485,-0.0286538,-0.0645286,0.0104112,-0.0447234,-0.0530799,0.0350341,0.0323993,-0.00303559,-0.0357823,0.00622498,-0.0342369,0.013068,0.00781945,-0.130792,-0.000514676,-0.013802,-0.0407049,-0.0578563,0.0280162,-0.122569,-0.054058,-0.0647282,-0.0898886,-0.13608,0.0293181,0.0115243,-0.0207062,-0.0581307,0.0243996,0.0656396,0.107569,0.0718477,0.0682252,0.0240641,0.0182627,0.0817564,0.0224496,0.0162577,-0.00249448,0.0480018,0.10286,-0.00710089,0.0803194,0.0521829,-0.0658829,-0.00603402,0.0544862,0.0491099,0.0708141,0.0658245,0.0281676,0.0347289,0.00132274,0.210373,-0.0315096,0.113331,-0.0099558,-0.0234577,0.0741468,0.0448313,0.0398938,0.00325001,0.00944511,-0.0773874,0.0709133,0.00153212,-0.030946,-0.0432412,-0.0159806,-0.0643452,-0.0346406,0.0488911,0.0375667,0.0247605,0.0054029,0.0324265,0.0245914,0.0491249,0.0341909,0.102258,0.0557295,0.0308397,0.0451896,0.0829015,0.0560265,-0.00423481,0.0407086,-337335,0.996929
-355731,0.859769,0.298307,4,15,0,355780,-0.00887654,0.998038,-0.0152137,-0.0480485,0.0733673,-0.0307835,-0.0221374,0.0780363,0.0296943,-0.0322993,-0.0479473,-0.0535955,-0.0875318,-0.0100967,-0.0135205,-0.0256116,-0.00594375,-0.0303618,-0.0143409,0.023193,-0.0489899,-0.0775004,-0.120187,-0.0649698,-0.111841,-0.0340053,-0.0302676,-0.0262926,-0.0523379,-0.02493,-0.0432059,-0.020364,0.042643,-0.00359932,-0.0144761,-0.0520342,0.00774482,-0.0226516,0.00186348,0.0530335,-0.066287,-0.0126542,-0.0302468,-0.0543401,-0.0401781,0.0443412,-0.107139,-0.0349727,-0.0529294,-0.0233312,-0.129072,0.0360651,0.0101825,-0.0195064,-0.0717919,0.00258322,0.0822039,0.115952,0.0420369,0.0832453,0.0048712,0.0332323,0.094067,0.0413957,0.00432221,0.0176678,0.0198961,0.118127,0.0222345,0.0632519,-0.00507465,-0.0624681,0.00278979,0.0445154,0.0393858,0.0580925,0.0140494,0.0617592,0.0462562,-0.00315097,0.186348,0.0113118,0.101705,-0.00696625,-0.01961,0.115988,0.0541933,0.0447519,0.0454892,0.0423189,-0.0703357,0.101884,-0.0308394,-0.0185684,-0.0736737,-0.00878712,-0.0293446,-0.0371207,0.0426913,0.00755397,0.0631271,0.030399,0.116714,0.0264824,0.0245129,0.0307383,0.0416884,0.0470071,0.0381697,0.0778592,0.0515674,0.0625085,-0.0332809,0.0446249,-337303,0.996796
-355732,0.935114,0.298307,4,15,0,355799,-0.00567818,0.996694,-0.0237941,-0.0497839,0.0618403,-0.0309764,0.000938146,0.0733716,0.0201309,-0.0196533,-0.047052,-0.0522767,-0.0810927,0.000922443,-0.015829,-0.0305963,-0.00132085,-0.0290626,-0.0120883,0.0241919,-0.0448589,-0.07501,-0.13634,-0.0619315,-0.1164,-0.0221979,-0.0381502,-0.0320659,-0.0702802,-0.028019,-0.0520857,-0.0232477,0.0286607,0.0175283,-0.0168305,-0.0461099,0.00391294,-0.0230696,-0.0162565,0.0190451,-0.0857446,-0.00640637,-0.0355852,-0.0637017,-0.0646153,0.0339928,-0.111488,-0.0479654,-0.0523116,-0.0431516,-0.112481,0.0174138,0.0153187,-0.0368701,-0.0608156,0.00855762,0.0764726,0.115074,0.044304,0.0738306,-0.00530965,0.0358084,0.0689781,0.0485454,0.00285176,0.00870594,0.0206836,0.103268,0.0240927,0.0727533,0.00857193,-0.0647033,0.00386358,0.0518091,0.0617952,0.0561954,0.0310542,0.0441945,0.0312881,-0.00257183,0.184574,0.00627373,0.103259,-0.00569358,-0.0275118,0.102326,0.0566661,0.0470584,0.0371241,0.027715,-0.0803785,0.106226,-0.0215775,-0.0196515,-0.0672449,-0.0345773,-0.0214843,-0.0369162,0.0458757,0.0172504,0.0117755,0.028809,0.0971789,0.0268462,0.0465247,0.0228149,0.0668731,0.037542,0.0406559,0.0393526,0.0584165,0.0835224,-0.0147529,0.0375787,-337262,0.996623
-355749,0.889873,0.298307,4,15,0,355794,-0.00831323,0.997829,-0.00564014,-0.0296657,0.0734472,-0.012148,-0.0112024,0.0597466,0.0467936,-0.0304646,-0.0332456,-0.0180171,-0.0658472,-0.0230771,-0.0149584,-0.00768135,-0.0144273,-0.0401393,-0.0172461,-0.00556934,-0.0585651,-0.0570806,-0.0936882,-0.0493275,-0.0827826,-0.0394523,-0.0385059,-0.021408,-0.0378942,-0.00366299,-0.0374756,-0.0496928,0.064083,0.0111606,-0.0129465,-0.0458677,0.0172413,-0.0398231,0.019385,0.0424859,-0.119224,0.00774295,-0.0194698,-0.0579849,-0.0404442,0.0454786,-0.105408,-0.0597002,-0.0651463,-0.0640777,-0.148142,0.0528162,-0.00406723,0.00845983,-0.0797217,0.0176429,0.0651731,0.103166,0.0692053,0.0745133,0.0374055,0.00901133,0.100608,0.0148554,0.0229487,-0.00391558,0.0601115,0.122232,-0.0105206,0.065829,0.0403059,-0.0696995,-0.0157231,0.0565349,0.0123838,0.0905974,0.0511326,0.0229356,0.0543169,-0.00550429,0.197521,-0.0304487,0.125243,0.00944808,-0.0164401,0.0841253,0.0550146,0.036942,0.0144248,0.0249284,-0.0674871,0.0713318,0.0254866,-0.0167334,-0.0388732,0.0119054,-0.00457621,-0.00853365,0.0617292,0.0442144,0.0549145,0.0182157,0.0460168,0.0150343,0.0136066,0.055417,0.1022,0.0819343,0.0530687,0.0609946,0.0573615,0.0388671,0.0133142,0.0561321,-337382,0.997126
-355724,1,0.298307,4,15,0,355794,-0.00822176,0.99785,-0.00536357,-0.0385293,0.0808692,-0.00345176,0.00562584,0.0584949,0.0253491,-0.0399634,-0.030764,-0.0401105,-0.0362711,-0.0143736,-0.0289721,-0.0166795,-0.0191297,-0.0235044,-0.0174689,-0.0101731,-0.0513691,-0.0681719,-0.101639,-0.064068,-0.0781805,-0.038851,-0.0391801,-0.0256206,-0.070115,0.00403532,-0.0421585,-0.0485371,0.0360436,0.0265701,-0.024392,-0.0305588,0.0191067,-0.0443175,0.0142307,0.0342639,-0.104352,0.00665139,-0.00665881,-0.0341089,-0.0584606,0.0383717,-0.107914,-0.0404277,-0.069356,-0.0783268,-0.136541,0.0327477,0.0292026,-0.0344731,-0.037816,0.00343436,0.0606306,0.10806,0.063015,0.100912,0.00551026,0.00880441,0.087619,0.0334895,0.0155267,0.00515713,0.0356955,0.118512,0.00221493,0.0689621,0.0176145,-0.0693734,0.0104251,0.0353757,0.039607,0.0759353,0.060238,0.0413787,0.0276036,0.015696,0.202052,-0.0219647,0.0961813,-0.00444479,-0.00982384,0.0835853,0.0523633,0.0328374,0.0195038,0.0256497,-0.0729253,0.0942668,0.00734839,-0.0251148,-0.0735152,0.0136494,0.00650871,-0.0513418,0.0537187,0.0413786,0.0408852,0.0332659,0.0465511,0.0111261,0.0430304,0.0462151,0.0756032,0.0457575,0.0504514,0.0563739,0.0839224,0.0584687,0.018328,0.0450998,-337321,0.996868
-355729,0.454039,0.298307,4,15,0,355800,-0.0081559,0.997969,-0.0359662,-0.0279693,0.0670915,-0.0289953,-0.0115125,0.0717873,0.0333226,-0.0231208,-0.0520151,-0.0210258,-0.0627722,-0.0234968,-0.0114053,-0.0240657,-0.00772648,-0.0300334,-0.0145616,-0.00408542,-0.0564215,-0.0601225,-0.123396,-0.0484472,-0.0911884,-0.0188062,-0.041462,-0.0167951,-0.0438109,7.72496e-05,-0.0600284,-0.041716,0.0283336,0.0254729,0.00678182,-0.0375903,0.00617756,-0.0412564,0.00839052,0.0229541,-0.104248,-0.0136496,-0.0505132,-0.0462804,-0.030419,0.0291575,-0.122192,-0.0451021,-0.0466483,-0.0505261,-0.1184,0.034542,0.00577132,0.00313645,-0.0669297,-0.00712932,0.0754628,0.13326,0.0426685,0.0501424,0.0179441,0.023292,0.089025,0.0254018,0.00518542,0.0102519,0.0295612,0.124397,0.0216405,0.0743486,0.019814,-0.0766539,-0.0143784,0.0696135,0.0438167,0.0769133,0.0374295,0.0541212,0.0514813,-0.0186818,0.216335,-0.00897918,0.106836,0.00564056,-0.0321818,0.108282,0.0495339,0.0552633,0.0249582,0.0314252,-0.0665785,0.0777902,0.039787,-0.0248905,-0.0510073,-0.0260141,-0.0494654,-0.00856836,0.0330788,0.0378607,0.0890918,0.0105153,0.0695497,0.0198108,0.0342171,0.0667264,0.0504791,0.0746078,0.0398282,0.089751,0.0797444,0.0497064,0.00392993,0.068567,-337331,0.99691
-355727,0.907781,0.298307,4,15,0,355791,-0.00765275,0.997757,-0.0289196,-0.0298697,0.0808806,-0.0311942,-0.0126266,0.0471238,0.0250115,-0.00953988,-0.0521524,-0.0328523,-0.0713213,-0.000977992,-0.0205402,-0.00979825,-0.00942381,-0.0275069,-0.0204989,0.0151824,-0.0472761,-0.064613,-0.105813,-0.0567356,-0.0838738,-0.0357152,-0.0582537,-0.0298983,-0.0647957,-0.0257002,-0.0466363,-0.0379534,0.041764,0.0163838,-0.0226791,-0.0248434,0.00342837,-0.0383228,0.0131064,0.0329826,-0.129329,0.00957931,-0.0113171,-0.0422846,-0.0415769,0.0394457,-0.111429,-0.0577608,-0.0664656,-0.0318418,-0.146364,0.0268458,0.0146538,-0.0170617,-0.0602728,0.0175878,0.0755903,0.109331,0.0600934,0.0876506,0.0146247,0.0235556,0.0968796,0.0318365,0.0260318,-0.00739952,0.0198302,0.131762,0.0279321,0.0626691,0.0176195,-0.0587152,-0.0184981,0.063715,0.0399559,0.0520005,0.0634378,0.0157564,0.0305845,0.00277316,0.195666,-0.00817861,0.107489,6.4375e-05,-0.00821063,0.0946676,0.0548456,0.0585972,0.00466506,0.024573,-0.0925666,0.0774038,0.0197301,-0.0159275,-0.0569306,-0.00283692,-0.0306266,-0.00846488,0.0424034,0.059253,0.0439037,0.0307024,0.0630301,0.0239748,0.0204487,0.0605191,0.0676957,0.114395,0.0316498,0.0510153,0.0934415,0.0646274,0.008333,0.0534999,-337344,0.996967
-355724,0.953691,0.298307,4,15,0,355777,-0.00784002,0.99697,-0.00251344,-0.0526943,0.0478945,-0.0172356,0.00545796,0.0769485,0.032441,-0.042256,-0.0331415,-0.0413169,-0.0590196,-0.0168688,-0.0200522,-0.00887759,-0.0110964,-0.0359506,0.00117876,-0.0128785,-0.0533992,-0.0712469,-0.129414,-0.0489322,-0.100852,-0.0324945,-0.0364631,-0.0278922,-0.0388431,0.00279717,-0.0536631,-0.0201859,0.0241001,0.0111018,0.0013256,-0.0482816,-0.018233,-0.0311847,0.0253635,0.0294004,-0.0764435,-0.0243594,-0.0207852,-0.0588585,-0.0508576,0.0289278,-0.112945,-0.0353347,-0.0479754,-0.0759504,-0.114993,0.0462289,0.00767464,-0.0251514,-0.0736512,0.00530169,0.0808208,0.124134,0.0610587,0.0760406,0.0203371,0.0260669,0.0803048,0.0309848,-0.00617135,0.0178413,0.0443345,0.0981978,0.00757385,0.0844972,0.018227,-0.0652868,0.0113751,0.0563246,0.0460467,0.0805068,0.0149352,0.0573819,0.0484645,-0.00118351,0.198567,-0.0254155,0.107415,-0.00588475,-0.0340258,0.0954215,0.0502993,0.0272838,0.0323513,0.0340746,-0.0439068,0.0838572,-0.000554531,-0.0244022,-0.0550471,-0.00582036,-0.00895846,-0.0418525,0.0389792,-0.0253014,0.0437552,0.00971153,0.0368306,0.0209123,0.0442815,0.0406118,0.0423436,0.0338266,0.0401023,0.0695909,0.0569907,0.0754775,-0.011836,0.0371631,-337325,0.996889
-355727,0.628014,0.298307,4,15,0,355781,-0.00652218,0.997154,-0.0222342,-0.0265918,0.0760287,-0.0284571,-0.0271264,0.0779101,0.0234197,-0.0400917,-0.0416845,-0.0363124,-0.0614923,-0.0303147,-0.026741,-0.0217191,-0.0186525,-0.015903,-0.022236,0.00573071,-0.0235415,-0.0802365,-0.0963127,-0.0435629,-0.0914343,-0.0298422,-0.0375036,-0.0144188,-0.0455307,0.00163023,-0.0500722,-0.0412334,0.055987,0.00723942,-0.00648947,-0.0535605,0.01193,-0.0452777,0.00214622,0.0409892,-0.0807328,-0.00612878,-0.018073,-0.0469841,-0.0465054,0.0419294,-0.109952,-0.0693235,-0.051394,-0.0477545,-0.127342,0.0335404,-0.00856256,-0.035799,-0.0702697,0.015175,0.0697461,0.108495,0.0858997,0.0715516,0.0220943,0.00346065,0.100324,0.0399132,0.00366961,0.00222837,0.0307915,0.123409,0.0232203,0.0646903,0.0138977,-0.0568425,-0.0264736,0.0347658,0.0445929,0.0656101,0.0418016,0.0310473,0.0238696,-0.0153304,0.195027,-0.0298328,0.118852,-0.0116493,-0.0126691,0.0935009,0.068871,0.0475891,0.0267538,0.0343868,-0.0513029,0.0736026,-0.0019088,-0.0199782,-0.0564341,-0.0206779,-0.0494743,-0.0303851,0.0266537,0.0503475,0.023176,0.0240177,0.0682416,0.0175898,0.0415072,0.0350191,0.0513155,0.0497024,0.0921235,0.0471389,0.0944542,0.0754842,-0.00661905,0.0291671,-337323,0.996879
-355729,0.978523,0.298307,4,15,0,355777,-0.00711527,0.997114,-0.0258534,-0.0306249,0.0875776,-0.0221134,-0.0224898,0.0490756,0.00960347,-0.0221432,-0.0519396,-0.0349286,-0.0534173,-0.0332179,-0.0350925,-0.0264423,-0.0100937,-0.016963,-0.0257862,-0.00746777,-0.03683,-0.0837471,-0.0913296,-0.0518521,-0.0926805,-0.0201091,-0.0378012,-0.0079388,-0.0531808,-0.000264889,-0.0535194,-0.0404409,0.0424173,0.0078966,0.00127991,-0.0457764,0.0148564,-0.0346748,0.0207334,0.0401651,-0.0838063,0.00286102,-0.0203095,-0.0469314,-0.0490361,0.0394478,-0.0963126,-0.0699231,-0.0537481,-0.032478,-0.132123,0.0251355,0.0198103,-0.0345456,-0.0575824,0.00657749,0.0618227,0.111648,0.0633682,0.0703036,0.0247569,0.0122031,0.10162,0.0329728,0.0112896,0.00316846,0.0378136,0.10554,0.0211062,0.049657,0.0117933,-0.0591736,-0.0229433,0.0339414,0.0422836,0.0623376,0.0337377,0.0369313,0.0149795,-0.0224269,0.206527,-0.0371183,0.113739,0.0047237,-0.0138851,0.0840738,0.0583289,0.0581144,0.0153928,0.0403002,-0.0622868,0.0738621,0.0139593,-0.0342772,-0.0500326,-0.0361021,-0.0286745,-0.0200833,0.0287855,0.0262964,0.00550679,0.010993,0.0505868,0.0134911,0.0471065,0.0348426,0.0462264,0.0437652,0.0653896,0.0475721,0.107339,0.0597968,-0.00311296,0.0375898,-337297,0.996772
-355727,0.752921,0.298307,4,15,0,355787,-0.00729953,0.996281,-0.028756,-0.0446352,0.0745457,-0.019955,-0.0158176,0.0605063,0.0140007,-0.0353775,-0.0566141,-0.0351295,-0.0505156,-0.0166153,-0.0253045,-0.022784,-0.0215732,-0.0283174,-0.0246601,-0.0108284,-0.0358786,-0.0818278,-0.0927535,-0.0415417,-0.0807692,-0.0288235,-0.0429776,-0.0134594,-0.0657803,-0.0289784,-0.0382074,-0.0585551,0.033642,-0.00363526,-0.0156498,-0.0560942,0.0195852,-0.0461042,0.0157481,0.0542297,-0.0843401,-0.0130284,-0.0293752,-0.0577672,-0.0485064,0.0281337,-0.100244,-0.0511913,-0.0647624,-0.0407358,-0.132107,0.0304619,0.0188549,-0.0144774,-0.0538517,0.0143315,0.0440377,0.10704,0.0648241,0.0710309,0.0203375,0.0133793,0.098603,0.046463,0.00167612,0.00946837,0.037653,0.100923,0.0106478,0.061467,0.0329226,-0.0442733,-0.0140831,0.038329,0.0402768,0.0589652,0.0356465,0.0401112,0.0241867,-0.0201363,0.211569,-0.0227975,0.103397,0.00722702,-0.0282018,0.0993162,0.049946,0.0633907,0.0120067,0.0463445,-0.0762822,0.0780368,-0.000939929,-0.0194002,-0.0263413,-0.0151766,-0.0345898,-0.0331489,0.0419397,0.0071996,-0.00884689,0.0373678,0.0476636,0.00897443,0.0359188,0.0276739,0.0495306,0.0674903,0.0420266,0.0426848,0.0962848,0.0550629,-0.00971845,0.029801,-337271,0.99666
-355729,0.790869,0.298307,4,15,0,355792,-0.00865585,0.998486,-0.00030589,-0.0394678,0.0695831,-0.0243938,-0.00354051,0.0798944,0.0491527,-0.0154876,-0.0200079,-0.0225539,-0.0524428,-0.0216882,-0.0177008,-0.0200711,-0.00789289,-0.0169117,-0.012287,-0.00345136,-0.0600163,-0.0534196,-0.125938,-0.0753773,-0.110497,-0.0311737,-0.0442071,-0.015671,-0.0615588,0.00768077,-0.039761,-0.0222048,0.0492592,0.0296964,-0.00926431,-0.0382382,-0.00038793,-0.0107991,0.00530325,0.0107806,-0.101042,0.00390788,-0.0132183,-0.048881,-0.047196,0.035195,-0.125881,-0.0391753,-0.0577609,-0.0876209,-0.125345,0.0514258,0.0117945,-0.0187056,-0.084617,0.00391232,0.100777,0.125428,0.0629693,0.0851662,0.0128053,0.0397563,0.0830151,0.0187222,0.016113,-0.00518286,0.0305227,0.109441,0.0122729,0.0741578,0.0122664,-0.0646378,0.0153937,0.0552894,0.0382265,0.0787402,0.0247346,0.0417631,0.0609287,-0.0180581,0.185515,-0.0078409,0.122686,-0.0192239,-0.0227112,0.090278,0.0459314,0.0278535,0.0299794,0.0148672,-0.0709973,0.0834897,0.00267658,-0.0115412,-0.0443685,-0.00474283,-0.00181801,-0.0133509,0.013653,0.0207531,0.0413103,-0.0153637,0.0480646,0.0200395,0.0536898,0.0382306,0.0578958,0.0488462,0.0694898,0.0427854,0.0742015,0.0596987,-0.000831672,0.0225418,-337375,0.997094
-355740,0.700427,0.298307,4,15,0,355812,-0.00735877,0.996833,-0.0295958,-0.0346275,0.0712318,-0.0238733,-0.0197545,0.0501158,0.00639858,-0.0394629,-0.0499167,-0.0348107,-0.0614703,-0.00478349,-0.0192789,-0.00855971,-0.00555231,-0.034809,-0.00545897,0.00334701,-0.0317423,-0.0882165,-0.106843,-0.0604323,-0.0787066,-0.0349686,-0.0232944,-0.0145132,-0.0572581,-0.0342167,-0.0370773,-0.0310468,0.0211469,-0.00864616,-0.00928464,-0.0460306,0.00928519,-0.0458207,0.00589466,0.0597665,-0.0829877,-0.015004,-0.0286821,-0.0443399,-0.0596208,0.0356054,-0.108412,-0.059489,-0.0777331,-0.0415265,-0.139551,0.0192985,0.0241759,-0.010719,-0.0616957,0.0228793,0.0589239,0.116036,0.0471311,0.0613856,0.0138331,0.011168,0.0828467,0.0451324,0.00679409,0.035349,0.034751,0.102935,0.011151,0.0710229,0.0424175,-0.0755275,-0.0181126,0.0489052,0.0570928,0.0603632,0.0509403,0.0583662,0.0126469,0.0215236,0.223026,-0.0340736,0.101671,0.00187027,-0.0324481,0.0975601,0.0575436,0.0567857,0.0250629,0.0263221,-0.0657453,0.0835779,-0.0102823,-0.0196962,-0.00384519,-0.0207142,-0.013517,-0.00539206,0.00673282,0.00397346,-0.0120044,0.0245474,0.0379794,0.0154448,0.0937979,0.0271026,0.0594104,0.0941846,0.064721,0.0717993,0.107335,0.0569781,-0.00520675,0.0124165,-337324,0.996881
-355709,0.95786,0.298307,4,15,0,355777,-0.00632291,0.996754,-0.0132042,-0.0418376,0.092548,-0.0176438,0.00695112,0.0450898,0.0263205,-0.0147154,-0.0408527,-0.0230629,-0.0824656,-0.0260554,-0.022024,-0.0110109,0.00591565,-0.0267182,-0.0211253,0.0128945,-0.0543923,-0.0886293,-0.0892999,-0.048223,-0.105562,-0.0318226,-0.0419723,-0.0130884,-0.0425479,-0.00544097,-0.0427911,-0.0449782,0.0387892,0.0297923,-0.00863937,-0.044417,0.0236279,-0.0347385,0.00522274,0.0380549,-0.104297,-0.0136077,-0.0134673,-0.0467426,-0.0463002,0.0384223,-0.115345,-0.0505315,-0.0527289,-0.0569524,-0.109066,0.0436371,0.000846071,-0.026016,-0.0823919,0.0175617,0.0914905,0.120763,0.0391286,0.0721043,0.0155041,0.0206497,0.0976386,0.0415269,0.0160502,0.0122244,0.0311339,0.102191,0.00819752,0.0754787,0.0147434,-0.0526172,-0.00771485,0.0569613,0.0251779,0.0821202,0.0364262,0.032982,0.0482692,-0.00557148,0.193177,-0.0164711,0.0979024,-0.00883264,-0.0189813,0.109656,0.0570388,0.0354471,0.0389887,0.0306322,-0.0643782,0.0902949,0.00681516,-0.0227893,-0.0640031,-0.00856721,-0.0289279,-0.0485369,0.0424817,0.0149642,0.0536309,0.0403593,0.0447822,0.0212504,0.0367248,0.051215,0.0485678,0.0592338,0.0638573,0.0490518,0.0565001,0.0564924,-0.0074243,0.0511916,-337315,0.996846
