# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-03-23 20:04:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/6ti7noxb.json
# init = 2 (Default)
# random
#   seed = 69587
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250323150456_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,log_p,rmse
-178209,0.984251,0.278402,4,15,0,178234,-0.00889614,0.996121,-0.0354508,-0.0362779,-0.0604821,-0.10131,0.0415893,0.0172826,-0.0260083,-0.0835518,0.0143449,0.0889495,0.109826,0.0550454,0.0765297,0.0220398,0.0165614,0.0898501,0.0415661,0.0120381,-0.0117451,0.0492912,0.0974193,-0.00137208,0.0588753,0.0270233,-0.0559606,0.0156473,0.0431715,0.0516329,0.0525744,0.0376205,0.0460908,0.0492415,0.00713808,0.166457,0.0127686,0.102461,0.00718984,-0.0193436,0.0664197,0.0561127,0.0512411,0.0344934,0.0543599,-0.0784949,0.084092,-0.04498,0.0460474,0.0312527,0.0657172,0.0170076,0.0499723,0.0327611,0.0332389,0.0430978,0.0427058,0.112252,0.0782699,-167986,0.993125
-178208,0.95064,0.278402,4,15,0,178228,-0.00968373,0.996515,-0.0353843,-0.0366575,-0.0648533,-0.0975641,0.0410865,0.0199819,-0.0361833,-0.0862503,0.0193357,0.0805287,0.101162,0.0471548,0.0764105,0.0142115,0.0174969,0.0891477,0.0288194,0.00774672,-0.0145305,0.0477456,0.0991882,-0.000441947,0.0608335,0.0259522,-0.0570653,0.0126356,0.0456854,0.0445456,0.0554782,0.0349116,0.0362925,0.0542734,0.00892234,0.174563,0.00585573,0.105897,0.00621427,-0.0144424,0.0737898,0.0600809,0.0567867,0.0343027,0.057064,-0.0768369,0.0866929,-0.0233667,0.0475291,0.0305805,0.0562926,0.0259635,0.052972,0.0388472,0.0337287,0.0461542,0.0475514,0.115104,0.182708,-167976,0.993043
-178213,0.756222,0.278402,4,15,0,178241,-0.00565686,0.999666,-0.0261244,-0.0721875,-0.0676942,-0.112672,0.0343715,6.12782e-05,-0.0306089,-0.0724787,0.00906667,0.0961884,0.12096,0.049231,0.0733511,0.0138613,0.0155951,0.0829198,0.0276783,0.013492,-0.00195205,0.0317041,0.111338,0.00309263,0.0616815,0.0423098,-0.0437965,0.0245445,0.0578524,0.0355183,0.0551703,0.0180646,0.0499389,0.0361236,0.0049991,0.177721,0.0111277,0.121052,-0.0048888,-0.0196217,0.0602213,0.051137,0.0579892,0.0304901,0.0304391,-0.0724903,0.0903906,-0.0623682,0.0693226,3.32104e-05,0.0517825,0.0183492,0.0386685,0.0333444,0.0482704,0.0462882,0.0607518,0.138207,0.107625,-167996,0.99318
-178207,0.962816,0.278402,4,15,0,178247,-0.00947586,0.999063,-0.0461611,-0.0642323,-0.0671867,-0.139415,0.0659326,0.0129405,-0.0222987,-0.0793605,0.0270697,0.0977745,0.127002,0.0733834,0.0673562,0.0255652,0.00810294,0.0823221,0.0243836,0.00123345,0.011091,0.0330308,0.109677,-0.00688109,0.0873473,0.0235897,-0.0818254,-0.0126457,0.052437,0.0563214,0.0617708,0.0389826,0.0508563,0.0510458,0.013726,0.18948,-0.00971758,0.0842921,0.00846738,-0.0190795,0.11418,0.0654488,0.0428773,0.0346461,0.0323618,-0.0745237,0.0815858,0.00652471,0.0543855,0.0338728,0.0612981,0.0498177,0.117787,0.0647582,0.0616727,0.0596237,0.0527726,0.00583611,0.057359,-168068,0.993792
-178217,0.920053,0.278402,4,15,0,178244,-0.00703887,0.996838,-0.0418719,-0.0728468,-0.0443285,-0.13258,0.058116,0.035624,-0.0146628,-0.0903447,0.0179354,0.108729,0.125113,0.0866493,0.071732,0.0254562,-0.00105947,0.091814,0.0377388,0.0218112,0.00189043,0.0521915,0.0929108,0.00580516,0.0724156,0.0271296,-0.0487546,-0.00394056,0.0699706,0.045094,0.0459909,0.0461094,0.0218737,0.0281894,0.0162779,0.182659,0.00565483,0.0845918,0.00198198,0.000794804,0.0983607,0.0649178,0.0374978,0.0495633,0.0375769,-0.0826135,0.0820711,-0.00121137,0.05271,0.027967,0.0606217,0.0254813,0.0672234,0.0515992,0.0355822,0.0505307,0.0628488,0.0637036,0.0399483,-168076,0.993882
-178222,0.899743,0.278402,4,15,0,178254,-0.0070906,0.996773,-0.0506958,-0.0472199,-0.0855138,-0.126393,0.0258363,0.000259851,-0.039627,-0.0695855,0.00613113,0.0774735,0.0929242,0.0122353,0.0736984,0.00841242,0.0306024,0.0809459,0.0202493,0.00210218,0.0174809,0.0168604,0.126823,-0.0055134,0.081905,0.0405436,-0.0745165,0.0101041,0.0365007,0.0676845,0.0704172,0.0334481,0.0467388,0.0638793,-0.0115133,0.201571,-0.000404121,0.128404,-0.0102814,-0.0469695,0.0682495,0.0353089,0.060493,0.00794249,0.0139094,-0.0705678,0.0901036,-0.0158118,0.0434122,0.0273172,0.0215216,0.0106658,0.281749,0.0378349,0.0869037,0.0869509,0.053014,0.0330597,0.0255662,-167976,0.993041
-178218,0.736153,0.278402,4,15,0,178248,-0.00999993,0.999234,-0.0624798,-0.030165,-0.0547962,-0.109652,0.033415,0.00278275,-0.0199102,-0.0852958,0.0102579,0.0758661,0.109804,0.0312661,0.0583898,0.00756545,0.0307969,0.073006,0.0142899,0.003631,0.0105376,0.0213115,0.132607,-0.00952657,0.0766915,0.0414215,-0.0755304,0.0169714,0.0391929,0.0667588,0.0610172,0.035467,0.0295471,0.0585286,0.0010366,0.195723,-0.00377085,0.134038,-0.00147256,-0.0444381,0.0823516,0.0502541,0.0423133,0.0147424,0.0233067,-0.0759533,0.0699767,-0.0187911,0.021602,0.0208822,0.0376358,-0.00315106,0.193641,0.0368074,0.0961437,0.0725066,0.0681301,-0.00662865,0.0263642,-167962,0.992899
-178216,0.128953,0.278402,4,15,0,178256,-0.00903325,0.997653,-0.0320252,-0.0653461,-0.0869177,-0.140773,0.0486412,0.0133565,-0.0375278,-0.0846509,0.0113815,0.0847888,0.112099,0.0583305,0.0778712,0.0310217,-0.00866644,0.0947739,0.0161565,-0.00431763,0.00533059,0.0626621,0.104985,-0.00130149,0.0863352,0.0302331,-0.0644331,-0.000948867,0.0538633,0.040278,0.0676247,0.0310249,0.0370078,0.0375636,0.0134051,0.205709,-0.00294968,0.0989826,-0.00895336,-0.0311419,0.102293,0.0458536,0.0408648,0.0334562,0.0445321,-0.101736,0.107559,-0.0647958,0.00408687,-0.0141404,0.0491732,0.0395973,0.048075,0.108644,0.0755937,0.0732335,0.0505051,0.140038,0.248291,-168058,0.993724
-178206,0.96987,0.278402,4,15,0,178240,-0.00706335,0.998888,-0.0499453,-0.0646941,-0.0617533,-0.120594,0.0605886,0.0133343,-0.0360884,-0.0917532,0.0076062,0.102895,0.0990282,0.0531424,0.0695383,0.0184209,0.00760491,0.072244,0.0228196,0.0107448,0.00808583,0.0278308,0.0980876,0.000913436,0.0630125,0.0234178,-0.0745914,0.0243822,0.0417566,0.050215,0.0629089,0.0389049,0.017819,0.0568832,0.0041126,0.196119,0.0108443,0.0998189,0.00342366,-0.0162881,0.0823804,0.05578,0.0683744,0.0240326,0.022804,-0.0848163,0.0812137,-0.0157711,0.0588855,0.0136213,0.0138523,0.0632666,0.0718901,0.0451203,0.0519433,0.0761537,0.0968032,0.182771,0.197791,-168022,0.993407
-178203,0.826018,0.278402,4,15,0,178234,-0.00721252,0.997789,-0.0399079,-0.049542,-0.0646255,-0.132562,0.0258407,0.0154325,-0.0256783,-0.0665539,0.0173425,0.0796088,0.113508,0.0467986,0.0750816,0.0137363,0.0192366,0.10774,0.0352912,0.0180498,0.00678811,0.0400448,0.118095,0.00692474,0.0919274,0.0388596,-0.0525641,-0.0168661,0.0754174,0.0634145,0.0574721,0.0393772,0.0463286,0.0361556,0.00329845,0.197492,-0.00595676,0.110899,-0.00888461,-0.0442639,0.0968487,0.0390397,0.0331938,0.0289112,0.0276975,-0.0843312,0.0975623,-0.0165927,0.042466,0.0516667,0.0964223,0.0220319,0.0468372,0.0445299,0.0547678,0.0544878,0.0427272,0.120052,0.124669,-168009,0.993311
-178211,0.816302,0.278402,4,15,0,178234,-0.00987423,0.996674,-0.0634218,-0.0487957,-0.0454651,-0.100583,0.039712,0.0280528,-0.0170606,-0.0571128,0.00440026,0.101845,0.107276,0.0544846,0.0986909,0.0262958,0.00525788,0.0758411,0.0209139,0.0208223,0.0142973,0.0469375,0.117783,0.00917903,0.0926691,0.0372195,-0.0657998,0.0365385,0.0512781,0.0563365,0.063521,0.0570803,0.044967,0.0463018,0.000419359,0.188884,0.0127924,0.0953192,0.00190603,-0.0199625,0.0956994,0.0304185,0.0607048,0.0447386,0.0332844,-0.0832866,0.0967196,-0.0203304,0.0688634,0.0524468,0.0613955,0.0338803,0.0573404,0.0340956,0.0840685,0.0722232,0.0687072,0.138157,0.115282,-167988,0.993142
-178208,0.961137,0.278402,4,15,0,178236,-0.00902557,0.997068,-0.035718,-0.0638143,-0.0778291,-0.142187,0.0469337,0.00767056,-0.0405914,-0.0699795,0.00980858,0.0731479,0.104891,0.0590272,0.0764573,0.0316957,0.0157088,0.104347,0.0298427,0.0113104,0.00307215,0.0295149,0.10058,-0.0229419,0.0800556,0.0321783,-0.0698088,-0.0145545,0.061349,0.0509982,0.0364241,0.0234894,0.0285557,0.0494502,-0.00731728,0.194272,-0.00132856,0.114197,-0.00617889,-0.0192023,0.0591037,0.0664374,0.0497293,0.0247218,0.0396467,-0.0717806,0.0821318,-0.0261544,0.0453245,0.071783,0.0861718,0.0307662,0.0647232,0.0451401,0.0626885,0.0839246,0.0527039,0.114504,0.150317,-168040,0.993573
-178211,0.859037,0.278402,4,15,0,178250,-0.0107379,0.996687,-0.0717579,-0.0548379,-0.0453872,-0.118154,0.0421175,0.0277333,-0.0127557,-0.0831193,0.0103494,0.117929,0.11076,0.0324325,0.0653821,-0.00181813,0.021225,0.0721886,0.0257732,0.0171544,0.0108818,0.0431644,0.120982,0.019152,0.0775956,0.0348637,-0.0497298,0.0293595,0.0427703,0.0626518,0.0670538,0.0574811,0.0399616,0.0559601,0.00970851,0.195048,0.00787019,0.103379,0.000687968,-0.0322709,0.099356,0.0329241,0.048789,0.0365139,0.0108557,-0.0709882,0.090711,-0.0299073,0.0611893,-0.00182303,0.0653953,0.0121483,0.0602788,0.0374155,0.0676238,0.0970899,0.0503896,-0.0283843,0.0852067,-168011,0.993336
-178214,0.848771,0.278402,4,15,0,178242,-0.0100389,0.996112,-0.0235484,-0.0477882,-0.0662904,-0.114805,0.0322555,-0.0069153,-0.0471921,-0.0639084,0.00869956,0.065343,0.10294,0.0612081,0.0867108,0.0398794,0.0119472,0.106708,0.033278,0.0134055,0.00880385,0.0180213,0.0975164,0.00411976,0.0867716,0.0253177,-0.0636513,-0.0142042,0.0518401,0.0646987,0.0634108,0.0341282,0.0421207,0.0353546,0.0117919,0.192965,-0.00910586,0.104651,-0.0154373,-0.0138613,0.0550779,0.0600034,0.0453382,0.0259238,0.0261661,-0.0964772,0.0905852,-0.0295255,0.0460945,0.0510921,0.053162,0.0423701,0.0370148,0.0379683,0.037671,0.0365608,0.0627648,0.0560733,0.0568498,-167992,0.99318
-178209,0.976178,0.278402,4,15,0,178247,-0.00668241,0.997742,-0.0532598,-0.0547693,-0.0442585,-0.122528,0.0228549,0.00614707,-0.0153107,-0.0752817,0.015121,0.0746325,0.0946684,0.0610833,0.0755175,0.0195587,0.0191096,0.0975286,0.0162626,0.0161155,0.00626067,0.0287618,0.120389,-0.0063588,0.0816652,0.0366876,-0.054003,0.0172423,0.0368456,0.0717907,0.0654176,0.0336629,0.0390724,0.0493474,0.0215635,0.179483,0.00279006,0.130435,-0.00562688,-0.0266747,0.123753,0.0429844,0.0312044,0.0396,0.0204851,-0.0750706,0.0561346,-0.0165045,0.0581854,0.0231134,0.0566598,0.0283797,0.0407311,0.0301193,0.0664255,0.0645232,0.0705947,0.015289,0.0380826,-167978,0.99305
-178209,0.966658,0.278402,4,15,0,178235,-0.0105634,0.997927,-0.0283827,-0.0603871,-0.070093,-0.111253,0.0450074,0.000268917,-0.0383421,-0.0803882,0.000668825,0.101134,0.116203,0.0455909,0.0790949,0.033724,-0.0001136,0.0812024,0.0399029,0.0103185,0.0219533,0.027595,0.109537,0.0158402,0.073661,0.0399459,-0.0566962,-0.0272059,0.0698749,0.0472148,0.0436638,0.0549462,0.0258842,0.0505736,0.0156458,0.193191,0.00558428,0.0895572,-0.0181961,-0.0265857,0.0601066,0.0427018,0.0748698,0.0249454,0.0350094,-0.0810117,0.102283,-0.022076,0.0463478,0.0410119,0.0638899,0.0331247,0.0678829,0.0612864,0.039666,0.0415254,0.0456396,0.0333764,0.0669603,-168012,0.993332
-178212,0.956406,0.278402,4,15,0,178244,-0.00642635,0.998338,-0.036644,-0.0561752,-0.0618981,-0.135884,0.0420188,0.0386573,-0.0268247,-0.0940598,-0.010367,0.0859548,0.115068,0.0410752,0.0775694,-0.00576816,-0.017924,0.0834878,0.0132202,0.0181101,0.00691679,0.049298,0.108412,-0.00883443,0.0725882,0.0120653,-0.0524518,0.00884851,0.0734699,0.0415742,0.0761694,0.0579992,0.0249753,0.055849,0.0065116,0.180308,0.00515514,0.0946712,-0.0167957,-0.0250606,0.0795147,0.0502746,0.0565982,0.0338921,0.0218003,-0.0989988,0.120193,-0.0334249,0.0638893,0.0214148,0.0687821,0.01604,0.041189,0.0407691,0.0455677,0.0607665,0.060213,0.0169035,0.0326558,-168032,0.993497
-178213,0.859362,0.278402,4,15,0,178246,-0.00960904,0.997086,-0.0321426,-0.0508795,-0.0637423,-0.137596,0.0433094,0.0483749,-0.0312844,-0.0841422,-0.00498517,0.0864203,0.126761,0.0454059,0.0779551,-0.00491762,-0.0240412,0.0829173,0.0270898,0.0244024,0.0111208,0.0349596,0.115746,-0.00828383,0.0767025,0.0133609,-0.053014,0.00135671,0.079517,0.0562518,0.0732914,0.0475541,0.0354909,0.0601738,0.00841343,0.190962,0.0147261,0.105121,-0.0247596,-0.0179657,0.082212,0.0454668,0.0456121,0.0348482,0.0204105,-0.0912064,0.121015,-0.00495355,0.0482205,0.0109229,0.0604313,0.00575629,0.0510659,0.0353323,0.0436757,0.060824,0.0615023,0.014454,0.0316439,-168046,0.993628
-178202,0.961877,0.278402,4,15,0,178238,-0.00895758,0.998776,-0.060962,-0.057518,-0.0754232,-0.114663,0.0412417,0.0179441,-0.0211758,-0.0695028,-0.00742029,0.0901795,0.10289,0.0742849,0.0595025,0.0146991,0.0182164,0.0652452,0.0253551,0.00954908,0.00179789,0.0464292,0.107536,0.0146763,0.0939972,0.030255,-0.0652732,0.00413246,0.0377788,0.0656282,0.064727,0.0391178,0.0326316,0.0534728,0.00370442,0.180684,-0.0131743,0.113674,0.00913405,-0.0311844,0.0808531,0.0394114,0.0568425,0.036208,0.0494605,-0.0895422,0.0899946,-0.0290898,0.0388763,0.0400788,0.0474396,0.0151702,0.0697961,0.0594435,0.0661467,0.0470882,0.0789549,0.0343367,0.0547425,-167992,0.993156
-178200,0.890295,0.278402,4,15,0,178235,-0.00677352,0.997464,-0.035755,-0.0545882,-0.0586819,-0.139608,0.0496269,-0.0013302,-0.033848,-0.0887522,0.0313717,0.086461,0.107938,0.0303628,0.0765278,0.0119105,0.0159968,0.110423,0.0207868,0.00153554,0.0155166,0.0285953,0.111725,-0.00110684,0.0703431,0.0330175,-0.0476023,-0.00433823,0.0785674,0.0554693,0.0564076,0.0410407,0.0355244,0.0486351,0.000815049,0.208787,0.00101272,0.0945418,-0.0171831,-0.0181008,0.0877369,0.0597043,0.0486137,0.0206777,0.0138729,-0.0851764,0.0855126,-0.0101219,0.0341712,0.0247602,0.0605086,0.0251595,0.0531147,0.0404616,0.0396558,0.0873684,0.04417,-0.0032074,0.0611949,-168035,0.993527
-178212,0.775656,0.278402,4,15,0,178236,-0.00992023,0.999432,-0.0371275,-0.0652927,-0.0892514,-0.120171,0.0532315,0.0167329,-0.0176123,-0.0712315,0.016028,0.0918603,0.110334,0.0483217,0.0616138,-0.00238,0.00469101,0.121004,0.0310524,-0.00902378,-0.0193419,0.0383859,0.110112,-0.00839853,0.0674005,0.0259838,-0.0530325,-0.00791233,0.0436776,0.0652123,0.050576,0.0363796,0.0400427,0.0273522,0.00841616,0.209911,0.0125108,0.127214,0.000340574,-0.0286097,0.0679175,0.0339396,0.0385189,0.0255974,0.0178124,-0.0941444,0.0854418,-0.0384544,0.0412355,0.0238328,0.0264576,0.0176465,0.0522969,0.0542237,0.0541681,0.0702619,0.0701965,0.0514923,0.0399074,-168036,0.993522
-178202,0.998795,0.278402,4,15,0,178235,-0.00694031,0.996337,-0.040863,-0.0559616,-0.0813558,-0.131925,0.0491738,0.0223146,-0.0507727,-0.0783412,0.00307267,0.0853583,0.115441,0.0423143,0.075774,0.0130425,0.0163329,0.0844934,0.0255922,-0.00644831,-0.00602116,0.0440056,0.0980751,0.0208843,0.0761509,0.0346883,-0.0650085,-0.0088642,0.0581039,0.0716064,0.0550106,0.0330454,0.0283631,0.0451577,-0.00291882,0.199555,0.0185377,0.117731,-0.0129761,-0.0124401,0.0814898,0.0377682,0.0373763,0.00672968,0.0209718,-0.0889463,0.092389,-0.0196257,0.0460997,0.0266613,0.064138,0.00721078,0.0473464,0.0383157,0.0662995,0.0514736,0.0683999,-0.0133631,0.0322527,-168031,0.993506
-178206,0.670034,0.278402,4,15,0,178234,-0.00751396,0.999444,-0.0510669,-0.0569992,-0.045424,-0.124524,0.0402358,0.0102411,-0.000229804,-0.076668,0.0227095,0.0970885,0.102982,0.0557785,0.0728312,0.0178807,0.00554954,0.0933269,0.0246319,0.0287964,0.0240941,0.0250526,0.122481,-0.0132791,0.0820948,0.0301876,-0.0565351,0.0155425,0.0508621,0.0386642,0.0607985,0.0460645,0.0395635,0.0479236,0.00875614,0.188842,-0.0134358,0.0954044,0.00329117,-0.040268,0.0913416,0.0640994,0.0655233,0.0456833,0.0335857,-0.076176,0.087926,-0.0165714,0.0466958,0.0472294,0.0414454,0.0671014,0.0946407,0.0487428,0.0386435,0.0794329,0.0599043,0.0472639,0.144367,-168007,0.993269
-178218,0.90808,0.278402,4,15,0,178245,-0.00812258,0.996364,-0.0421182,-0.0602028,-0.0688927,-0.124944,0.0444833,0.0120546,-0.0421586,-0.0877472,-0.00612309,0.0753658,0.123261,0.0442533,0.0748052,0.0222211,0.0220568,0.0850312,0.0288755,-0.00310446,0.00339075,0.0565135,0.0927632,0.0150053,0.0651641,0.047625,-0.0601858,-0.0204403,0.0551848,0.0697285,0.0580592,0.0403957,0.0285637,0.0447537,0.0101,0.203173,0.0253342,0.138702,-0.0226728,-0.018196,0.0722185,0.0404796,0.0297785,0.0124953,0.0180865,-0.0911729,0.0882857,0.00861265,0.0450688,-0.00134756,0.0411735,0.00904704,0.0668286,0.0315227,0.122675,0.0646381,0.0577088,-0.0564391,0.0744654,-168018,0.993391
-178211,0.959039,0.278402,4,15,0,178252,-0.0102969,0.997058,-0.0465935,-0.0337148,-0.0571666,-0.122566,0.0524695,0.00623315,-0.0207619,-0.0633856,0.0207274,0.0745455,0.0985077,0.0442012,0.0825589,0.0183295,-0.00134214,0.0915351,0.0337414,0.0316159,0.00701298,0.0473415,0.126493,-0.0126232,0.101958,0.0247852,-0.0571223,0.00201238,0.0510652,0.0548939,0.0469337,0.0397708,0.0486387,0.0553169,-0.0157064,0.188216,0.00127516,0.109493,0.00562127,-0.0247219,0.0725755,0.0643213,0.0689444,0.0213532,0.0486481,-0.0963453,0.0881417,-0.0523667,0.0459875,0.056795,0.0866956,0.0230633,0.0514237,0.0496958,0.0552226,0.0520665,0.0468502,0.0921439,0.0526021,-167991,0.993161
-178216,0.826634,0.278402,4,15,0,178250,-0.0106294,0.99614,-0.0444813,-0.0723629,-0.0805181,-0.135518,0.0437635,0.0244878,-0.0340309,-0.101586,0.011569,0.100649,0.122735,0.0543869,0.0729875,0.0273694,0.0110762,0.083738,0.0310098,-0.00811466,0.0123931,0.0253354,0.104784,0.0163355,0.0503785,0.0297192,-0.0600036,0.00605219,0.0582277,0.0555328,0.0754387,0.0454701,0.0183769,0.0342835,0.0172167,0.200206,0.00894141,0.106834,-0.0148085,-0.0358202,0.100649,0.0481239,0.0549666,0.0327154,0.0186667,-0.0718279,0.103262,0.00901984,0.0663833,0.0103687,0.0320032,0.0943331,0.0898984,0.0358081,0.0509432,0.0811137,0.282357,0.000203154,0.0612919,-168071,0.993844
-178219,0.915846,0.278402,4,15,0,178254,-0.00657235,0.996168,-0.05429,-0.0431251,-0.073519,-0.121814,0.0485055,0.00628047,-0.0320411,-0.057035,0.0239589,0.0862277,0.0823449,0.0682501,0.0771318,0.00167316,-0.000891244,0.112554,0.00870706,0.0280276,0.028666,0.0493688,0.116462,-0.00256003,0.0891042,0.0390414,-0.0709101,-0.00218619,0.0364012,0.0730913,0.0736496,0.0234837,0.0471291,0.0539707,-0.0275381,0.178908,-0.00527772,0.0917647,-0.0197697,-0.0113624,0.0910088,0.0587884,0.0562111,0.0230096,0.0342994,-0.0898173,0.102235,-0.0221082,0.0379431,0.0367892,0.0737075,0.0272749,0.0605918,0.059711,0.0610975,0.0428043,0.0480325,0.0751407,0.0889968,-168007,0.993301
-178222,0.978001,0.278402,4,15,0,178246,-0.0055106,0.998946,-0.0370657,-0.0689181,-0.0500634,-0.125954,0.0356084,0.0245037,-0.0198876,-0.0941712,-0.00534824,0.092346,0.130256,0.0316288,0.0713186,0.0323994,0.0240466,0.0638406,0.0424599,-0.00172479,-0.0101082,0.0155617,0.0978201,0.0109487,0.067392,0.0259457,-0.0461457,0.0103503,0.0686529,0.0381512,0.0444367,0.0559679,0.0251369,0.0408023,0.0338886,0.215485,0.0107258,0.125907,0.00879298,-0.0420289,0.0846844,0.0443279,0.0466584,0.0284615,0.0218556,-0.077252,0.0804251,-0.0251358,0.0525359,0.020656,0.00111042,0.0194762,0.0461337,0.0269575,0.069372,0.112412,0.0738312,0.0351416,0.0506206,-168016,0.993355
-178219,1,0.278402,4,15,0,178246,-0.00606087,0.998776,-0.0383177,-0.0704011,-0.0479921,-0.12686,0.0340937,0.0249457,-0.0239616,-0.095138,-0.00419273,0.0900249,0.128153,0.028988,0.071784,0.0274091,0.024813,0.0649693,0.0442865,0.00651764,-0.00838039,0.0165041,0.10458,0.00883015,0.0689174,0.0240766,-0.046874,0.00923284,0.0694245,0.0377308,0.0427338,0.055256,0.0242038,0.0400324,0.030655,0.213264,0.00934319,0.124734,0.00467162,-0.0422243,0.0915375,0.0548299,0.0456243,0.0289746,0.0225992,-0.0784225,0.0811359,-0.0310433,0.0562976,0.0126815,-0.00708926,0.0110881,0.0451149,0.0254245,0.0768263,0.108087,0.0776602,0.0290062,0.0432741,-168015,0.993346
-178204,0.955252,0.278402,4,15,0,178239,-0.011376,0.998423,-0.0639985,-0.045646,-0.0543521,-0.134804,0.0375918,0.00439342,-0.0288388,-0.065272,0.024259,0.0820349,0.110618,0.0777649,0.0577812,0.0121166,-0.000222365,0.104752,0.0223513,0.014511,0.0295233,0.0445108,0.110586,-0.00575108,0.0836083,0.0410745,-0.0574701,0.00597632,0.0455498,0.0492571,0.0634686,0.0486838,0.0320037,0.0587608,-0.0109906,0.196034,-0.00467834,0.0908793,-0.0056526,-0.0298554,0.0851293,0.04592,0.0489205,0.0284331,0.0300064,-0.0929481,0.0949129,-0.040155,0.048077,0.0490908,0.0463192,0.0350255,0.0660373,0.104625,0.0389941,0.0846431,0.0668363,0.00377144,0.0424848,-168025,0.993434
-178204,0.941709,0.278402,4,15,0,178226,-0.01041,0.997857,-0.0265784,-0.0642314,-0.0714038,-0.113683,0.0492952,0.025308,-0.024898,-0.0901691,0.00130693,0.0938902,0.110525,0.0242889,0.0868622,0.0219537,0.0204299,0.0736075,0.0280107,0.0130283,-0.0117751,0.0390321,0.116159,0.0157832,0.0804127,0.0177966,-0.0631554,-0.000345524,0.0581014,0.063609,0.0565596,0.0313822,0.0299547,0.0327319,0.0163156,0.195681,0.0085351,0.124212,-0.0106929,-0.0237645,0.0850705,0.0552898,0.0528258,0.0231313,0.0235469,-0.0733214,0.0868984,-0.0347134,0.0517164,-0.00574071,0.0709359,0.0386345,0.0507536,0.0219075,0.0883163,0.04327,0.0395607,0.0057066,0.0405982,-168009,0.99331
-178211,0.484781,0.278402,4,15,0,178238,-0.0105951,0.99837,-0.065021,-0.0490296,-0.0548501,-0.141007,0.0383967,0.00445015,-0.0244531,-0.0631659,0.0206513,0.0857171,0.102049,0.0735311,0.0582212,0.0106709,0.000841998,0.101397,0.0241086,0.0100879,0.0295818,0.0334446,0.114017,-0.00966416,0.0810278,0.0485856,-0.0661081,0.00471472,0.0569645,0.048194,0.06617,0.0470717,0.0361764,0.05864,-0.0124329,0.196594,-0.00610963,0.0945594,-0.00203608,-0.0298668,0.0880416,0.0465365,0.0506135,0.0305066,0.0281777,-0.0947555,0.0951551,-0.0487764,0.0699311,0.0703571,0.0141001,0.00664687,0.0632473,0.0890038,0.0521258,0.141942,0.103647,0.106983,0.106027,-168022,0.993414
