# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-03-23 20:04:56 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/6ti7noxb.json
# init = 2 (Default)
# random
#   seed = 69587
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250323150456_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,log_p,rmse
-178211,0.983439,0.288658,4,15,0,178236,-0.0112415,0.999887,-0.0491789,-0.055159,-0.0424565,-0.119466,0.04724,0.0158353,-0.0182238,-0.0635247,0.00392099,0.0705913,0.0708498,0.0603166,0.0764532,0.0219856,0.00375842,0.097468,0.0121623,0.0105656,0.0196949,0.0146624,0.116503,0.0178277,0.0780885,0.0339733,-0.0698242,0.0182585,0.0601627,0.06711,0.0593439,0.0347623,0.0347057,0.0300076,-0.0176281,0.202259,-0.0241005,0.116835,-0.0189245,-0.0267246,0.0795778,0.0565045,0.0474387,0.0182602,0.014386,-0.0880622,0.0732545,-0.0462781,0.0458679,0.0279068,0.0747923,0.0379427,0.0640693,0.0321868,0.049415,0.122792,0.0827688,0.0338104,0.0499397,-167974,0.992985
-178211,0.84426,0.288658,4,15,0,178248,-0.0113273,0.995509,-0.0482368,-0.0554292,-0.0755166,-0.129512,0.0392958,0.00518056,-0.0341691,-0.0942486,0.0153991,0.111597,0.14243,0.0355032,0.0593743,0.0255613,0.0108024,0.0857335,0.0328793,0.0159654,0.0074784,0.0572833,0.0999387,-0.00282868,0.0763965,0.0301324,-0.0377554,-0.000744353,0.042902,0.0399006,0.0650795,0.0391688,0.0336187,0.0614671,0.0176651,0.19821,0.0180388,0.106459,0.00493632,-0.0332569,0.0962991,0.0488125,0.0604256,0.0402008,0.0387127,-0.0819316,0.116258,-0.029583,0.0527323,0.017555,0.0653509,0.00716128,0.0469551,0.0561047,0.0402271,0.0618689,0.0571196,0.0289242,0.0264644,-168059,0.993739
-178211,0.996108,0.288658,4,15,0,178245,-0.0109952,0.995957,-0.0538222,-0.0499241,-0.0374299,-0.114905,0.0440003,0.00417589,-0.020846,-0.0494299,0.00808251,0.0761204,0.0820618,0.0471242,0.0789182,0.000172823,0.0175311,0.0890085,0.0341975,0.0133279,-0.0174654,0.00869958,0.108625,0.0140855,0.0770526,0.0256074,-0.0741446,-0.00582147,0.0586225,0.0701444,0.0428065,0.0343926,0.0372807,0.0344612,-0.0179849,0.193463,0.00121072,0.102055,-0.0130322,-0.021775,0.088843,0.0688888,0.0387395,0.0254696,0.0173483,-0.0980816,0.0757955,-0.0184693,0.0418994,0.027978,0.0391016,0.0512723,0.068314,0.0320041,0.0592965,0.0642961,0.0790946,0.0305263,0.0221087,-167950,0.992825
-178206,0.992465,0.288658,4,15,0,178233,-0.0109093,0.998758,-0.0366131,-0.0604201,-0.0834674,-0.131191,0.0422558,0.0238492,-0.0318056,-0.0992842,0.0139552,0.0926327,0.130128,0.0500057,0.0661937,0.035331,0.00714498,0.0856072,0.0197383,0.0124292,0.032093,0.0641642,0.121047,-0.00981481,0.0830602,0.0407915,-0.0553141,0.0102826,0.0515989,0.0410868,0.0763749,0.0394429,0.0305937,0.0581854,0.0121261,0.200382,0.00560304,0.112546,0.00225396,-0.0307899,0.0822698,0.0346253,0.0673097,0.0318906,0.0345015,-0.0651491,0.106528,-0.0472166,0.0540728,0.0338008,0.054257,0.0118761,0.0586419,0.0391607,0.0689036,0.0686145,0.040351,0.0213335,0.0366871,-168062,0.993743
-178213,0.897695,0.288658,4,15,0,178243,-0.00886907,0.998909,-0.0549625,-0.0716461,-0.0579169,-0.117604,0.0370879,0.0109537,-0.0269623,-0.0570634,0.00966497,0.0902163,0.0949899,0.0745553,0.0855568,0.0114026,-0.0077574,0.0818933,0.0469159,0.00086918,-0.0213801,0.0185548,0.0959299,-0.0117115,0.0758855,0.0391311,-0.0772295,-0.00591997,0.0352733,0.0573669,0.0512275,0.0494204,0.0315719,0.0211584,-0.00316199,0.201677,-0.0200847,0.100669,-0.012897,-0.0101353,0.104563,0.0680726,0.0431622,0.0175379,0.0116517,-0.0689875,0.0884115,-0.0266996,0.0588778,0.0269807,0.0308315,0.0537771,0.0600855,0.0548809,0.0483236,0.0731958,0.0804838,0.0401964,0.0318091,-167999,0.993213
-178215,0.717596,0.288658,4,15,0,178251,-0.0105666,0.999201,-0.0386137,-0.048625,-0.0515719,-0.143622,0.0489665,0.0104071,-0.0293814,-0.0913029,0.0274111,0.0881887,0.118241,0.0206433,0.0532108,0.0233429,0.0337738,0.0819321,0.0208391,0.0232094,0.0278841,0.0455156,0.127537,0.0236793,0.0789992,0.0218922,-0.0515211,-0.0245191,0.0695072,0.0488216,0.0733939,0.0323608,0.0380718,0.0534628,0.0132521,0.19268,0.0150188,0.124079,0.00286577,-0.0453193,0.0789403,0.0403617,0.0671766,0.0232621,0.0297446,-0.0945311,0.0961306,-0.049263,0.060375,0.0391038,0.0746615,-0.00543645,0.0515853,0.0432111,0.0569925,0.0418033,0.0491113,-0.0339496,0.0677614,-168029,0.993462
-178211,0.977191,0.288658,4,15,0,178243,-0.00951267,0.996791,-0.0554206,-0.0650685,-0.074695,-0.105941,0.040493,0.0220187,-0.0255768,-0.0647947,-0.00103044,0.09203,0.0967588,0.0815715,0.094271,0.0112836,-0.00868707,0.0976439,0.0407997,0.0060195,-0.00959235,0.0168162,0.0990515,-0.0157777,0.0843112,0.0410996,-0.0691924,0.0207011,0.0373896,0.0605658,0.0465189,0.0457594,0.029285,0.0384793,-0.00645115,0.200071,-0.0101448,0.091773,-0.0101755,-0.00760607,0.0952435,0.0604402,0.0363318,0.0355946,0.0244711,-0.073177,0.0849489,-0.00355424,0.0322464,0.0267748,0.0460247,0.0757194,0.0625622,0.0511429,0.0462563,0.0816224,0.0778997,0.0570789,0.0339657,-168015,0.993367
-178210,0.879832,0.288658,4,15,0,178242,-0.00950523,0.999041,-0.0359887,-0.0439114,-0.0527162,-0.147966,0.0482801,0.00905127,-0.0311089,-0.0867355,0.0268251,0.0904689,0.122373,0.0181027,0.054404,0.017988,0.0261437,0.0798131,0.0125298,0.0154696,0.0270307,0.0514523,0.124004,0.0253553,0.0722888,0.0318555,-0.056567,-0.0243086,0.0701342,0.0484781,0.0727306,0.0329703,0.0378045,0.0534467,0.0129957,0.186289,0.019867,0.119624,0.000873866,-0.0441702,0.0795299,0.0422445,0.0643633,0.0227314,0.0288739,-0.0921734,0.0943757,-0.0334292,0.0351444,0.0171156,0.0432453,-0.0288651,0.0474209,0.0473784,0.0562508,0.0647127,0.0755494,0.00761067,0.0455467,-168028,0.993456
-178208,0.994899,0.288658,4,15,0,178238,-0.0094165,0.998878,-0.0413736,-0.0503377,-0.0861164,-0.113671,0.0470058,0.0262721,-0.0278222,-0.0563368,-0.00183089,0.0730471,0.102784,0.0885978,0.0839852,0.0211221,0.0164617,0.0898165,0.0357176,0.0207836,-0.000904003,0.0382867,0.112587,-0.00627856,0.0893792,0.0132337,-0.0499674,0.0241105,0.038357,0.0664929,0.0563934,0.0308656,0.0374689,0.0438545,0.0161747,0.194309,-0.000338388,0.101646,-0.00462895,-0.00903036,0.0916882,0.0599549,0.042804,0.0370978,0.0187077,-0.0837954,0.096555,-0.0241181,0.0667633,0.0541355,0.0453816,0.0163593,0.0825093,0.0249459,0.0494328,0.0631538,0.104815,0.0034984,0.0515607,-168011,0.993315
-178210,0.988766,0.288658,4,15,0,178240,-0.00591871,0.997411,-0.0360018,-0.0439336,-0.0898307,-0.112771,0.0496659,0.0322346,-0.0252573,-0.058169,0.01206,0.078458,0.0997035,0.0681944,0.0824308,0.0082404,0.0244876,0.0816974,0.0261742,0.0259149,0.0108888,0.0486896,0.127159,0.0091988,0.0812651,0.00865997,-0.0566803,0.0205748,0.0486603,0.0622832,0.0602104,0.00780303,0.0336794,0.042953,0.028891,0.20748,-0.00480908,0.117874,0.00266422,-0.0107081,0.104989,0.0503487,0.0528929,0.0410309,0.0172011,-0.0962725,0.07912,-0.0327093,0.0553106,0.0391747,0.0568592,0.0489541,0.0810131,0.0296049,0.0349243,0.0815359,0.0625536,0.0182845,0.0351828,-167997,0.99321
-178200,0.956948,0.288658,4,15,0,178236,-0.00886197,0.997893,-0.0431474,-0.0515605,-0.0388189,-0.13831,0.0359927,0.00938813,-0.033302,-0.0807769,0.00860562,0.0892325,0.115113,0.0347145,0.0734776,0.0433811,0.013075,0.0958401,0.0258014,0.0132973,0.0192812,0.0221056,0.114014,-0.00332074,0.0803397,0.0567171,-0.0631665,-0.00571981,0.0574341,0.0429718,0.0609133,0.0562124,0.0260911,0.0469058,-0.00352714,0.185454,0.0117935,0.106913,-0.00279223,-0.0322556,0.0712672,0.0470805,0.0595333,0.0186412,0.0387258,-0.0852587,0.102384,-0.0333331,0.0568843,0.0421507,0.0551547,0.0103822,0.0415411,0.0380269,0.129047,0.0591759,0.0682837,0.0524577,0.0436118,-168021,0.993411
-178202,0.88935,0.288658,4,15,0,178226,-0.00695451,0.997626,-0.0535088,-0.0528048,-0.0526427,-0.124838,0.0576373,0.0200525,-0.0453581,-0.0896545,-0.0139238,0.0992738,0.105541,0.0335015,0.0814999,0.0405114,0.0222404,0.0893043,0.0305496,0.0118713,0.00386055,0.0376344,0.112084,0.00630594,0.0811783,0.035007,-0.0525871,-0.0150658,0.0723345,0.042572,0.0525821,0.0535699,0.0262933,0.0331095,-0.0101784,0.191566,-0.000940246,0.10666,-0.0123703,-0.0220214,0.0999744,0.0375448,0.0517395,0.0170031,0.0232415,-0.0689098,0.0947103,-0.0504747,0.0433498,0.0407945,0.040551,0.00405892,0.0520537,0.0430492,0.0640769,0.0605159,0.065717,0.0253932,0.0855105,-168036,0.993537
-178201,0.917705,0.288658,4,15,0,178230,-0.00570684,0.996933,-0.0452069,-0.068439,-0.0834977,-0.122768,0.0283256,0.0215639,-0.018839,-0.066917,0.0156561,0.0802225,0.0966821,0.070162,0.0738651,0.000739183,-0.00373758,0.0818863,0.0262858,0.0244473,0.0124166,0.0414139,0.106694,0.00220207,0.0793738,0.0357876,-0.0627708,0.0290406,0.0479583,0.0664592,0.0683953,0.0230043,0.0227612,0.0485334,0.00523154,0.198025,-0.000495268,0.104218,0.0031971,-0.026716,0.0722503,0.0778492,0.0385263,0.0326843,0.026399,-0.0923651,0.0812202,-0.011961,0.0610912,0.0378807,0.0669146,0.0441487,0.062307,0.0305542,0.0392586,0.0662116,0.0480456,0.0388605,0.0285349,-167999,0.99323
-178200,0.992394,0.288658,4,15,0,178225,-0.00847413,0.998316,-0.0493873,-0.0822786,-0.092077,-0.123481,0.0255465,0.0281596,-0.0216711,-0.081358,0.0199404,0.0755776,0.0977676,0.0614699,0.0726051,0.00666498,0.00489751,0.102859,0.0377586,0.0196961,0.00587073,0.051255,0.0998952,-0.0201677,0.0677462,0.0451688,-0.06525,0.013018,0.0456791,0.0530659,0.0532603,0.0188102,0.0253676,0.0509453,0.000628837,0.197754,0.00836714,0.107164,-0.000834807,-0.0321325,0.0732376,0.0635604,0.0503121,0.0384366,0.0310925,-0.0960925,0.0922794,-0.014615,0.0505995,0.0284618,0.0256404,0.0377255,0.065962,0.0375072,0.0482237,0.0751415,0.06025,0.0180678,0.0313787,-168034,0.993511
-178195,0.935994,0.288658,4,15,0,178222,-0.00943376,0.998095,-0.0363947,-0.046149,-0.052403,-0.116144,0.0515748,0.0151537,-0.0317442,-0.082065,0.000726098,0.0838582,0.102743,0.0359144,0.0756114,0.0215299,0.0314001,0.0715288,0.0337199,-0.00167655,0.00833039,0.0239081,0.125219,0.000226656,0.0823061,0.0227194,-0.059939,-0.00715109,0.045243,0.0536541,0.0672345,0.0533638,0.0308675,0.0612981,0.00961317,0.191019,0.00160517,0.119158,-0.00115628,-0.0194014,0.0919001,0.065632,0.0486229,0.0144826,0.0289403,-0.0708861,0.103776,-0.0319891,0.0468543,0.0149773,0.0703422,0.00976142,0.0611954,0.0424118,0.0595604,0.0505236,0.0672498,0.0399849,0.047874,-167981,0.993065
-178190,0.8375,0.288658,4,15,0,178222,-0.00872004,0.997395,-0.0509426,-0.0595489,-0.0691293,-0.139898,0.0363157,0.0120708,-0.0264058,-0.0732591,0.0106914,0.0953155,0.106596,0.0543766,0.0702948,0.0103658,-0.00265885,0.100486,0.0272693,0.014178,0.00851412,0.0381471,0.0963949,0.00230798,0.0803519,0.0422554,-0.0592204,0.0107418,0.0614674,0.0602019,0.0539818,0.0312917,0.028079,0.0253955,-0.00548973,0.205345,-0.000129882,0.0976108,-0.00518772,-0.0332115,0.0857394,0.0359704,0.0564936,0.0237735,0.0245918,-0.0824008,0.0774469,-0.0175953,0.057363,0.0333627,0.0179309,0.0161323,0.0592865,0.0488842,0.044005,0.0866556,0.0666454,0.0216322,0.0461392,-168032,0.993503
-178194,0.836895,0.288658,4,15,0,178218,-0.00867744,0.997353,-0.0498873,-0.0452535,-0.0715952,-0.13137,0.0366609,0.026138,-0.022072,-0.0767206,0.00972094,0.0952285,0.105169,0.0609432,0.0660329,0.0148012,0.00515894,0.104509,0.0234776,0.0153934,0.00694744,0.0281584,0.0963318,0.00840985,0.0804538,0.0525798,-0.0611383,0.00136316,0.0622019,0.0534494,0.0431487,0.0287298,0.0283456,0.0277119,-0.0117745,0.191378,-0.00515572,0.106782,0.00199175,-0.0387263,0.086438,0.0361663,0.0545435,0.0195253,0.0252513,-0.0847257,0.0707097,-0.0321204,0.0629203,0.0227087,0.0483284,0.00938603,0.0674213,0.0359016,0.0482604,0.0758278,0.0584526,0.0112553,0.0393046,-168027,0.993461
-178200,0.754616,0.288658,4,15,0,178220,-0.00856179,0.999096,-0.0538284,-0.0673131,-0.0679325,-0.136679,0.040858,0.0231923,-0.0203625,-0.0547593,0.0151285,0.101541,0.111649,0.0390214,0.076528,0.0217599,0.0115852,0.0865103,0.0177572,0.0220502,0.0143118,0.0163491,0.098517,0.000439643,0.0912889,0.0468037,-0.0453804,-0.00816436,0.0635916,0.0470939,0.0655645,0.0401827,0.0208737,0.0376795,-0.00871618,0.182655,0.023047,0.113197,-0.0194885,-0.0191605,0.0922926,0.0455261,0.0473516,0.027425,0.0216521,-0.0915116,0.0874817,-0.0272099,0.0560275,0.0405058,0.0122809,0.0503949,0.0510305,0.0395521,0.0422191,0.0646906,0.105644,0.0202896,0.0358729,-168029,0.99346
-178206,0.726821,0.288658,4,15,0,178235,-0.00698653,0.996839,-0.0414862,-0.0477081,-0.0563989,-0.113267,0.0416234,0.000801395,-0.0282637,-0.0987595,0.00452033,0.0787933,0.099408,0.0477275,0.0666443,0.0184447,-0.000266505,0.0860211,0.031106,-0.003112,0.0139572,0.0576634,0.128431,0.00985811,0.0664239,0.0209958,-0.0691746,0.0218881,0.053922,0.069522,0.0521983,0.0406873,0.0435515,0.0531913,0.0162474,0.212951,-0.0117904,0.100858,0.0030908,-0.0357198,0.0870196,0.0609111,0.0538529,0.0291343,0.0271937,-0.0692165,0.0949452,-0.0458079,0.0171413,0.031857,0.089097,-0.0101921,0.0863405,0.0524117,0.0570474,0.0707813,0.0537621,0.0582876,0.0703301,-167982,0.993084
-178211,0.875693,0.288658,4,15,0,178236,-0.00955923,0.995921,-0.0604048,-0.0628733,-0.0436612,-0.13775,0.0420197,0.0262878,-0.0251819,-0.0629373,0.0178701,0.0989417,0.127872,0.0508924,0.0727202,0.00798574,0.00378737,0.0877708,0.020405,0.0128198,-0.00243595,0.0122649,0.0867057,0.0019012,0.0860313,0.0536105,-0.0399051,-0.011566,0.0542879,0.0461317,0.0608856,0.0371444,0.0264771,0.0486712,-0.00555399,0.178347,0.0263107,0.124466,-0.014053,-0.034666,0.0881809,0.0392244,0.0546844,0.0239264,0.0232869,-0.0884513,0.0805988,-0.0174081,0.076625,0.0409359,0.0397685,0.0792059,0.0382046,0.0472761,0.0487016,0.0577732,0.0785866,0.0504389,0.0461297,-168034,0.993532
-178210,0.838573,0.288658,4,15,0,178241,-0.00811633,0.997189,-0.0311267,-0.0464219,-0.0818582,-0.122791,0.0531893,0.00533752,-0.02546,-0.0981007,0.0132305,0.0802522,0.0886454,0.0408972,0.0772441,0.0271639,0.0195971,0.0927319,0.0326828,0.00615447,0.0223456,0.0526124,0.144197,-0.0108411,0.0651168,0.00864052,-0.0842059,0.0158375,0.0556036,0.072341,0.0628706,0.035956,0.0437599,0.0438462,0.011039,0.212889,-0.015934,0.101014,-0.0143335,-0.0156944,0.0772485,0.0622252,0.0505633,0.0406456,0.033847,-0.0768767,0.10136,-0.00908661,0.0288902,0.0177093,0.0651261,-0.0173124,0.0571167,0.0354649,0.055537,0.0632485,0.0783262,0.00480344,0.0367984,-168011,0.993332
-178212,0.956935,0.288658,4,15,0,178236,-0.00877903,0.99875,-0.0594268,-0.0678039,-0.0456953,-0.130728,0.0350715,0.0249812,-0.0243944,-0.0623735,0.0121482,0.101063,0.127543,0.0640688,0.0716497,0.00649758,0.00454296,0.0833332,0.0300277,0.0208414,-0.00424979,0.0139933,0.0804281,0.0133998,0.0959061,0.0545792,-0.0457008,-0.0113187,0.0518115,0.0392554,0.0552205,0.0424138,0.0258646,0.0470204,-0.00338374,0.178883,0.0238763,0.110655,-0.00455121,-0.0390277,0.0991178,0.0395339,0.0533488,0.0164834,0.0197461,-0.0933632,0.0817404,-0.0323455,0.067432,0.0509102,0.0426868,0.0584182,0.0428382,0.0517773,0.0607171,0.0549529,0.0558696,0.0268359,0.122951,-168029,0.993466
-178215,0.955767,0.288658,4,15,0,178246,-0.00810955,0.998129,-0.0345098,-0.0473315,-0.0523522,-0.122622,0.0413363,0.00102369,-0.039014,-0.0758874,0.0139913,0.0953858,0.113053,0.0382838,0.0958664,0.016391,0.00216259,0.0740823,0.0324095,0.0025525,-0.00501833,0.0159593,0.122096,-0.0109428,0.0748763,0.0287593,-0.0850151,0.000676208,0.0513458,0.0800716,0.0575474,0.0507381,0.0287167,0.0447646,0.0265926,0.188051,0.0400648,0.107966,-0.0156678,-0.0326344,0.0741819,0.0398011,0.028665,0.0194337,0.0242477,-0.0833663,0.0714013,-0.0170093,0.0725327,0.0250513,0.0637577,0.00580886,0.0708558,0.0449353,0.066735,0.0912747,0.0678508,0.0495313,0.0210464,-168000,0.993226
-178207,0.935643,0.288658,4,15,0,178238,-0.00977859,0.997634,-0.0418642,-0.0609309,-0.0587879,-0.125647,0.041229,0.0109426,-0.0226576,-0.0653728,0.00165189,0.0873575,0.112147,0.0472816,0.0564164,0.00399861,0.0369433,0.0992894,0.02834,0.0281791,0.022558,0.053061,0.100567,0.0134342,0.0794646,0.0233494,-0.0566719,0.0138036,0.0583107,0.0329663,0.0531453,0.0183451,0.0398206,0.041096,-0.016441,0.19571,-0.00590222,0.106953,-0.00256836,-0.0239739,0.0767431,0.0655631,0.0746317,0.0272674,0.0236762,-0.0887611,0.0945217,-0.0313142,0.033647,0.0245903,-0.0148083,0.0428772,0.0451091,0.0342617,0.0437248,0.083123,0.0578328,-0.0303315,0.0858154,-167997,0.993207
-178207,0.996157,0.288658,4,15,0,178231,-0.00831584,0.998183,-0.0400388,-0.0627824,-0.0512146,-0.111097,0.0409974,0.0057946,-0.0231762,-0.0723323,0.00438562,0.0903861,0.108832,0.0681675,0.0464978,0.00357184,0.0285955,0.0815644,0.0348918,0.0134711,0.00379845,0.024616,0.100099,-0.0183321,0.0626473,0.0194887,-0.0540479,0.0177919,0.0464106,0.043889,0.0484611,0.0153213,0.0307512,0.0446547,-0.0121854,0.182518,-0.00177545,0.103775,-0.0186497,-0.0309263,0.0973185,0.0451724,0.0528059,0.033598,0.0248673,-0.0730266,0.101127,-0.0380832,0.0502681,0.0112262,-0.000522046,0.0108729,0.0442555,0.0416237,0.0637121,0.113663,0.044759,-0.0585193,0.0839315,-167974,0.993005
-178206,0.965515,0.288658,4,15,0,178233,-0.00864178,0.998119,-0.0277141,-0.0602081,-0.0599149,-0.132518,0.0593752,0.0045402,-0.00787605,-0.0792414,0.0218695,0.0817594,0.101355,0.070175,0.0705943,0.0144387,0.00453728,0.0975637,0.0234594,0.0305941,0.013237,0.0436213,0.108095,0.0127895,0.0801513,0.0241232,-0.0693093,-0.00889185,0.0541351,0.0493484,0.0659806,0.0384456,0.0452819,0.0574086,0.0352355,0.191959,-0.00674076,0.106651,-0.0158694,-0.0291374,0.109029,0.0447182,0.0605246,0.0126597,0.0263707,-0.10276,0.0873495,0.0240262,0.044818,0.046902,0.0823831,0.0161053,0.0739455,0.0544382,0.0613026,0.0596668,0.0589396,0.0261052,0.0810253,-168022,0.993414
-178207,0.86635,0.288658,4,15,0,178235,-0.00870647,0.995718,-0.0229529,-0.0537678,-0.0663701,-0.134239,0.059211,0.0128683,0.00394964,-0.07711,0.00805587,0.0897622,0.101331,0.0575088,0.0812645,0.00713288,0.0016581,0.096379,0.0317409,0.0185244,0.0114703,0.0418859,0.115416,0.0107896,0.0867919,0.03198,-0.0645476,2.75805e-05,0.0500292,0.0601676,0.0736363,0.0356849,0.0469832,0.0496636,0.0270129,0.201441,0.000211723,0.106322,-0.0187849,-0.0262205,0.111706,0.0402999,0.0645086,0.0220998,0.0212838,-0.106313,0.0889077,0.011121,0.0340263,0.0408702,0.0667534,0.0253623,0.0630005,0.0566299,0.0465175,0.0621838,0.0544826,0.0222564,0.099561,-168021,0.99342
-178202,0.986347,0.288658,4,15,0,178234,-0.00992316,0.999819,-0.0631208,-0.0607747,-0.0615619,-0.124766,0.0341959,0.011822,-0.0514768,-0.0750721,0.018059,0.0893719,0.114001,0.0437982,0.0621833,0.0245846,0.0155746,0.0716082,0.0244931,0.00740446,0.00783756,0.0419202,0.107909,-0.00393039,0.0865178,0.0385447,-0.0644809,0.00626252,0.0522288,0.0558429,0.0524792,0.0427687,0.0214044,0.0458907,-0.0153143,0.183958,0.00489986,0.0995304,-0.00268747,-0.0282465,0.0661231,0.0649332,0.0402903,0.033516,0.0372412,-0.067416,0.0954111,-0.0385361,0.0551575,-0.00518405,0.0134783,0.0105533,0.0439212,0.0653547,0.0568716,0.113666,0.0592212,0.0290493,0.0463764,-168015,0.993333
-178202,0.961885,0.288658,4,15,0,178224,-0.00691239,0.99569,-0.0510461,-0.0571666,-0.06743,-0.112131,0.0413932,0.0114233,-0.0196609,-0.0604616,0.00269162,0.0977219,0.0951191,0.0396518,0.0774487,0.027379,0.0108189,0.0811974,0.040711,-0.00779099,0.00186601,0.0413294,0.0810674,-0.00587377,0.074902,0.0453611,-0.0658718,0.0091599,0.0475159,0.0544433,0.0703446,0.0404202,0.037264,0.0494841,-0.00668934,0.18728,-0.000538872,0.112425,-0.00579882,-0.0339302,0.0962337,0.0508211,0.0341372,0.0472404,0.030518,-0.0804631,0.0972431,-0.0383336,0.0734723,0.0258975,0.0337926,0.0307434,0.0405289,0.0514267,0.0505907,0.117155,0.0614642,-0.00291965,0.0384422,-167978,0.993064
-178206,0.911087,0.288658,4,15,0,178233,-0.00894857,0.995969,-0.0440405,-0.0534747,-0.0696382,-0.132306,0.0387617,0.015343,-0.0305134,-0.0726302,0.00993621,0.0684207,0.106611,0.0585761,0.073643,0.0117008,0.0150108,0.0890825,0.0181685,0.0236323,0.0249502,0.0303005,0.126871,0.0204181,0.0867822,0.0108218,-0.074042,0.00155582,0.0489874,0.0431743,0.055886,0.0350391,0.021126,0.0363335,-0.00272152,0.210426,0.0118953,0.095859,-0.0047458,-0.0276852,0.0825636,0.0502959,0.0660514,0.00387353,0.0109543,-0.083099,0.0874505,-0.0237831,0.0312801,0.0325983,0.0680595,0.0136434,0.0694054,0.0268407,0.0546854,0.0426312,0.0707222,0.0794261,0.0745065,-168003,0.993274
-178212,0.976372,0.288658,4,15,0,178238,-0.00697857,0.996605,-0.0509823,-0.0713691,-0.0630497,-0.112581,0.0534481,0.0192943,-0.0171761,-0.0743026,0.00233932,0.0748005,0.100523,0.0470873,0.0606389,0.0154723,0.00667084,0.0998415,0.0293543,0.00567353,-0.011151,0.0498453,0.128051,-0.0155205,0.0758039,0.0511532,-0.0658662,0.0123094,0.0376871,0.051741,0.0662154,0.0349021,0.0420266,0.0519682,-0.00370094,0.172265,-0.028838,0.093111,0.00411028,-0.0489333,0.0866567,0.0433642,0.0378547,0.0548756,0.0158414,-0.0741202,0.079327,-0.0200254,0.0714439,0.0250472,0.0427175,0.0254185,0.0549894,0.0457054,0.0634089,0.0820375,0.0432409,-0.000751147,0.0305047,-167992,0.993173
-178217,0.847447,0.288658,4,15,0,178250,-0.00781746,0.99933,-0.0383936,-0.0454415,-0.05566,-0.141637,0.0385734,0.0213098,-0.0344357,-0.0880619,0.0225212,0.0993908,0.113665,0.0454043,0.0783661,0.0152956,0.006093,0.0780754,0.020464,0.0199205,0.0192948,0.0196626,0.102399,0.0209484,0.0807426,0.0124461,-0.0602361,-0.00909085,0.0648562,0.0625361,0.0480937,0.0420758,0.0335873,0.03498,-0.00601116,0.224252,0.0253292,0.11076,-0.00554814,-0.00204239,0.0860881,0.0555817,0.0685286,-0.000205808,0.0278238,-0.101125,0.0993548,-0.066708,0.020313,0.0190154,-0.00443062,-0.0288058,0.0975163,0.0472998,0.0515382,0.0950199,0.128748,0.0211552,0.0530279,-168035,0.99351
