# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 20:41:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmppgg4k5mb/wxoef64k.json
# init = 2 (Default)
# random
#   seed = 85172
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den_nNone/sems.nonsems/multireg-20250511154142_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,log_p
-19266.4,1,0.582674,3,7,0,19269.5,-0.0152083,0.148649,0.135775,0.0659249,0.101029,0.0331052,-0.0378061,-0.0531515,0.976599,0.139136,0.126135,0.0523972,0.110301,0.158864,-0.0415663,-0.0651908,-18691.7
-19266,0.76443,0.582674,3,7,0,19273.2,-0.0143263,0.149207,0.125746,0.0664611,0.0980529,0.0275917,-0.0388033,-0.0526526,0.985986,0.141532,0.117033,0.0557469,0.108393,0.146332,-0.0428198,-0.0645789,-18695.2
-19267.3,0.825238,0.582674,3,7,0,19270.8,-0.0168444,0.150698,0.13259,0.0675716,0.105175,0.0321155,-0.0357139,-0.0539689,0.973914,0.142184,0.122345,0.0546442,0.114109,0.155776,-0.0389555,-0.0661934,-18691.1
-19271.4,0.748625,0.582674,2,3,0,19274.1,-0.0180782,0.159059,0.119662,0.0741956,0.100791,0.0382839,-0.0391804,-0.0546702,0.983645,0.152372,0.108787,0.0585486,0.10967,0.173455,-0.0431115,-0.0670535,-18691.4
-19272.1,0.916281,0.582674,3,7,0,19277.7,-0.0132965,0.141792,0.136317,0.0555607,0.103542,0.0202403,-0.0409705,-0.0513286,0.985809,0.132434,0.128994,0.0474685,0.1158,0.129608,-0.0455637,-0.062955,-18700.8
-19266,1,0.582674,2,3,0,19273.5,-0.0181328,0.151051,0.129695,0.0687666,0.0969862,0.0308474,-0.043042,-0.0507386,0.983524,0.142061,0.120624,0.0559716,0.108014,0.155233,-0.0481305,-0.0622314,-18692.5
-19267,0.844529,0.582674,3,7,0,19269.8,-0.0104187,0.148447,0.129622,0.0642497,0.110385,0.0268095,-0.0373094,-0.0564031,0.984028,0.140748,0.120188,0.0538711,0.120783,0.14711,-0.0406939,-0.0691789,-18695.7
-19268.5,0.875883,0.582674,3,7,0,19271.1,-0.0215978,0.14703,0.124009,0.0675364,0.107575,0.0251869,-0.0349296,-0.0460198,0.9857,0.139449,0.113116,0.0567108,0.117336,0.131163,-0.0386588,-0.0564438,-18697.3
-19267.3,0.9573,0.582674,3,7,0,19271.9,-0.0120784,0.152868,0.13564,0.0653121,0.100393,0.0364933,-0.0429336,-0.0574063,0.981391,0.14342,0.126712,0.0504539,0.110674,0.174906,-0.0474479,-0.0704094,-18690.9
-19267.7,0.868236,0.582674,3,7,0,19271.9,-0.0195007,0.14663,0.122105,0.0630651,0.106489,0.0227962,-0.0365395,-0.0483843,0.98124,0.139684,0.112485,0.0536151,0.117093,0.129206,-0.0404205,-0.0593438,-18697.5
-19265.9,0.938272,0.582674,3,7,0,19270.6,-0.0189986,0.146075,0.129733,0.0677064,0.102864,0.0248922,-0.039053,-0.0570913,0.983815,0.137946,0.121392,0.0588409,0.113878,0.144683,-0.0427566,-0.070023,-18696.1
-19265.4,0.998852,0.582674,3,7,0,19266.6,-0.0121854,0.153435,0.129747,0.0668537,0.102581,0.032658,-0.0382721,-0.0490459,0.978959,0.144999,0.119295,0.0527977,0.112057,0.154089,-0.042472,-0.0601553,-18690.2
-19267.2,0.862652,0.582674,3,7,0,19268.5,-0.0207203,0.143752,0.130322,0.0673922,0.102612,0.0361899,-0.0394181,-0.0537762,0.984613,0.134173,0.12012,0.0522772,0.111927,0.167885,-0.0434743,-0.065957,-18696.7
-19266.5,0.971956,0.582674,3,7,0,19269.2,-0.0179695,0.149826,0.126616,0.0707186,0.102187,0.0297632,-0.033863,-0.0559273,0.985842,0.142493,0.116807,0.0597016,0.110884,0.150848,-0.0365437,-0.0685953,-18694.6
-19270.5,0.667257,0.582674,2,3,0,19273.1,-0.0154687,0.147646,0.131743,0.0693668,0.11003,0.0366672,-0.041831,-0.047282,0.973146,0.137453,0.119747,0.0524545,0.120109,0.164368,-0.046944,-0.0579918,-18692.8
-19270.5,0.900596,0.582674,3,7,0,19277.7,-0.0082215,0.144449,0.126101,0.0695248,0.100766,0.0380208,-0.0403271,-0.0474189,0.974501,0.134784,0.114828,0.0525724,0.109942,0.166493,-0.0451046,-0.0581597,-18695.2
-19268.8,0.989446,0.582674,3,7,0,19275,-0.0208,0.157082,0.130777,0.0651583,0.105269,0.0192591,-0.0402363,-0.0576947,0.983086,0.150423,0.123314,0.0589187,0.117581,0.133115,-0.0441451,-0.0707631,-18692.2
-19271.2,0.858537,0.582674,3,7,0,19274.4,-0.0124612,0.148487,0.116387,0.0659504,0.0960346,0.0388431,-0.0402223,-0.0523431,0.978121,0.141191,0.106432,0.049524,0.104978,0.173232,-0.0445703,-0.0641993,-18696.5
-19270.1,0.921243,0.582674,3,7,0,19276.8,-0.0213981,0.150227,0.141549,0.0700214,0.107826,0.0222314,-0.0359373,-0.0517454,0.980117,0.140738,0.131906,0.0616352,0.118414,0.130784,-0.0394108,-0.0634662,-18692.4
-19271.4,0.906837,0.582674,3,7,0,19276.8,-0.0141425,0.155335,0.144793,0.0715945,0.101117,0.0237459,-0.039174,-0.0518613,0.979071,0.145363,0.135941,0.0626869,0.11224,0.136899,-0.0433358,-0.0636084,-18688.9
-19269.9,0.899421,0.582674,2,3,0,19275.5,-0.0228016,0.151687,0.140073,0.0659595,0.098946,0.0275814,-0.0339317,-0.0506908,0.976107,0.142416,0.130784,0.055178,0.107858,0.140614,-0.0370599,-0.0621727,-18690.7
-19269.1,1,0.582674,3,7,0,19273.5,-0.0189193,0.149505,0.137095,0.0680693,0.102264,0.0364067,-0.0386672,-0.0440457,0.985325,0.138772,0.125506,0.0513465,0.111208,0.158109,-0.0433655,-0.0540224,-18692.6
-19268.7,0.962441,0.582674,3,7,0,19272.8,-0.0166454,0.152196,0.121687,0.0690472,0.0950226,0.0286591,-0.0374584,-0.0547248,0.987465,0.145544,0.113093,0.0584893,0.104742,0.149844,-0.0410137,-0.0671205,-18695.4
-19271.7,0.889859,0.582674,3,7,0,19273.7,-0.0144524,0.148847,0.134299,0.0682528,0.115445,0.0310076,-0.0455807,-0.0442018,0.976779,0.138287,0.122429,0.053097,0.127622,0.151034,-0.0517568,-0.054214,-18693.4
-19266.9,1,0.582674,3,7,0,19273.1,-0.0107424,0.156107,0.134513,0.0663093,0.108307,0.0334359,-0.0399155,-0.0541519,0.981905,0.147447,0.124241,0.0522517,0.118356,0.162248,-0.0440479,-0.0664178,-18689.7
-19268.8,0.76409,0.582674,3,7,0,19272.3,-0.0227139,0.143563,0.123666,0.0693412,0.0994396,0.026626,-0.0358513,-0.05153,0.986841,0.135772,0.114234,0.059154,0.109088,0.140706,-0.039324,-0.0632021,-18699.2
-19267.9,0.952349,0.582674,3,7,0,19273,-0.0107827,0.153095,0.129881,0.0658487,0.10908,0.0253127,-0.0313596,-0.0557582,0.984407,0.146407,0.120066,0.0566386,0.11792,0.138427,-0.0335145,-0.0683879,-18693.6
-19267.4,1,0.582674,3,7,0,19269.5,-0.0120916,0.155633,0.133264,0.0657151,0.105666,0.0253555,-0.0315244,-0.0566325,0.981256,0.148725,0.124036,0.0568004,0.114465,0.139525,-0.0336426,-0.0694603,-18691
-19266.9,0.998436,0.582674,3,7,0,19268.6,-0.0179837,0.148017,0.125083,0.0676015,0.0993375,0.034356,-0.0453418,-0.0490985,0.980871,0.138873,0.115281,0.0524478,0.11054,0.163508,-0.0510617,-0.0602198,-18694.4
-19267.6,0.912837,0.582674,3,7,0,19270.2,-0.0136259,0.152569,0.134347,0.0653129,0.104957,0.0239956,-0.0331959,-0.0603301,0.980359,0.145407,0.12609,0.057603,0.114481,0.141337,-0.0353689,-0.0739955,-18692.6
-19267.5,0.905336,0.582674,3,7,0,19271.4,-0.0174745,0.146488,0.126776,0.0658784,0.101925,0.0367233,-0.0418726,-0.0449332,0.983207,0.136851,0.115644,0.0488684,0.111762,0.162188,-0.0471886,-0.0551109,-18695.3
-19268.1,0.963474,0.582674,3,7,0,19269.8,-0.0133133,0.150576,0.128857,0.0696261,0.105649,0.019984,-0.0316636,-0.0562196,0.98004,0.144004,0.119906,0.0634874,0.115322,0.12675,-0.0338459,-0.0689539,-18694.2
-19269.5,0.904363,0.582674,3,7,0,19272.5,-0.015135,0.151123,0.131017,0.0619952,0.100862,0.0414743,-0.0474176,-0.0518582,0.983521,0.141118,0.121212,0.0432781,0.111636,0.184377,-0.0533572,-0.0636045,-18693.5
-19271.4,0.898392,0.582674,3,7,0,19275.1,-0.0103026,0.146895,0.123648,0.0653628,0.112998,0.0182852,-0.0374285,-0.0577349,0.98218,0.140643,0.115059,0.0593811,0.124847,0.12874,-0.0407286,-0.0708124,-18699.4
-19271,0.98369,0.582674,3,7,0,19278,-0.0189288,0.15524,0.131961,0.0705553,0.0941519,0.0402116,-0.0379416,-0.0457171,0.984201,0.145666,0.120722,0.0527839,0.102087,0.168052,-0.0423453,-0.0560725,-18690.5
-19267.7,0.99352,0.582674,3,7,0,19274,-0.0175519,0.14613,0.124821,0.0655496,0.100094,0.0258096,-0.0352851,-0.0435145,0.98322,0.138099,0.11459,0.0543175,0.109632,0.130382,-0.039298,-0.0533709,-18696.6
-19265.1,0.946725,0.582674,3,7,0,19269.7,-0.0164043,0.147592,0.131661,0.0672473,0.105726,0.0304484,-0.0351601,-0.0508243,0.980278,0.138848,0.121101,0.0546373,0.114737,0.148345,-0.0385421,-0.0623365,-18693.3
-19267.3,0.718085,0.582674,2,7,0,19270.3,-0.0187072,0.144887,0.129629,0.0710745,0.100511,0.0342722,-0.0360419,-0.0549457,0.976601,0.135925,0.119477,0.0575927,0.109089,0.162009,-0.0392735,-0.0673915,-18694.5
-19270.5,0.839676,0.582674,3,7,0,19273.3,-0.0109162,0.151887,0.133218,0.0665957,0.0955404,0.0256063,-0.0399634,-0.0407673,0.986036,0.142451,0.123583,0.0550043,0.106332,0.13076,-0.0452121,-0.0500015,-18693.3
-19269,0.718217,0.582674,3,7,0,19280.8,-0.0138443,0.150157,0.121392,0.0655578,0.11154,0.0309689,-0.0418071,-0.0603502,0.97841,0.143414,0.111994,0.0534248,0.122687,0.164153,-0.0458353,-0.0740201,-18695.8
-19268.7,0.983835,0.582674,3,7,0,19272.2,-0.0158495,0.14959,0.138291,0.0693176,0.095581,0.0291502,-0.033994,-0.0477661,0.985007,0.139867,0.128479,0.0575786,0.104143,0.141387,-0.0373772,-0.0585856,-18692.7
-19269,0.976035,0.582674,3,7,0,19272.3,-0.0129328,0.147709,0.121274,0.0639554,0.110629,0.0340264,-0.0429464,-0.0563106,0.977295,0.140143,0.111249,0.0495381,0.121564,0.168097,-0.0475539,-0.0690655,-18696.4
-19270.3,0.91592,0.582674,3,7,0,19274.6,-0.0103856,0.152867,0.120318,0.0720312,0.0999029,0.0292116,-0.0297724,-0.0598981,0.983548,0.147496,0.110866,0.062385,0.107466,0.150389,-0.031243,-0.0734656,-18695.1
-19266.9,0.99185,0.582674,3,7,0,19271.6,-0.0167683,0.156338,0.125931,0.0638796,0.100154,0.0265277,-0.031991,-0.0557328,0.982445,0.150479,0.117181,0.0544338,0.108748,0.141707,-0.034284,-0.0683568,-18691.9
-19267.3,0.967208,0.582674,3,7,0,19269.4,-0.015131,0.143876,0.132723,0.0701884,0.105169,0.0338909,-0.0456241,-0.0509492,0.979426,0.133192,0.122448,0.0553277,0.116705,0.16449,-0.051252,-0.0624897,-18694.9
-19271.5,0.76412,0.582674,3,7,0,19273.7,-0.0144535,0.146165,0.12444,0.0639413,0.0980602,0.0204708,-0.0249197,-0.0511313,0.982315,0.140232,0.115466,0.0573695,0.105413,0.117632,-0.0260682,-0.062713,-18698.8
-19271.8,0.82762,0.582674,2,3,0,19276.8,-0.015741,0.145838,0.126392,0.0596243,0.10125,0.024991,-0.0231059,-0.0493897,0.984296,0.139477,0.116439,0.0502696,0.107432,0.124997,-0.0240073,-0.060577,-18699.2
-19271.7,0.986114,0.582674,3,7,0,19278.9,-0.0135545,0.152327,0.134341,0.0715743,0.0984581,0.0354556,-0.0536054,-0.0574268,0.979558,0.141793,0.126143,0.0568922,0.111986,0.180705,-0.060419,-0.0704346,-18691.9
-19268.6,0.877114,0.582674,3,7,0,19278,-0.00915831,0.14858,0.121382,0.0629104,0.100591,0.0275901,-0.0404547,-0.0558322,0.987105,0.141758,0.113206,0.0523338,0.11152,0.150766,-0.0445645,-0.0684787,-18698
-19266.8,0.980587,0.582674,2,7,0,19270.8,-0.0120931,0.148282,0.126659,0.0612378,0.101595,0.030017,-0.0373513,-0.050553,0.986942,0.140409,0.117249,0.0486587,0.111203,0.148754,-0.0412282,-0.0620037,-18696.3
-19267,0.983659,0.582674,2,7,0,19268.1,-0.0133104,0.149125,0.125287,0.0580106,0.100215,0.0303929,-0.0362567,-0.0502453,0.984209,0.141735,0.116113,0.0452173,0.109401,0.14848,-0.039923,-0.0616263,-18695.9
-19266.4,0.8745,0.582674,3,7,0,19271.1,-0.0168485,0.153143,0.130771,0.0740401,0.101801,0.0301497,-0.0405829,-0.0565626,0.979353,0.144748,0.121386,0.0626427,0.112409,0.157535,-0.04466,-0.0693746,-18690.5
-19268.3,0.782068,0.582674,3,7,0,19272.6,-0.0181936,0.145172,0.126181,0.0591279,0.105224,0.02387,-0.0365807,-0.0458984,0.984057,0.137331,0.116613,0.0486485,0.115611,0.129251,-0.040676,-0.0562948,-18698.3
-19271.6,0.863482,0.582674,2,7,0,19273.3,-0.0149783,0.160059,0.134409,0.0735543,0.104817,0.0334255,-0.0403683,-0.06527,0.981013,0.152311,0.125521,0.0617616,0.11503,0.173658,-0.0436797,-0.0800543,-18689
-19269.1,1,0.582674,3,7,0,19274.5,-0.00835647,0.149743,0.129597,0.0562843,0.100428,0.0286187,-0.0394497,-0.0450537,0.980122,0.141256,0.120381,0.0432485,0.110778,0.141634,-0.0442334,-0.0552588,-18694.7
-19267.6,0.994177,0.582674,3,7,0,19272.5,-0.0167045,0.157426,0.132003,0.0722724,0.106551,0.0341649,-0.0337844,-0.0528856,0.982816,0.149472,0.120597,0.0583643,0.114623,0.157973,-0.0366995,-0.0648647,-18689.1
-19268.6,0.750542,0.582674,3,7,0,19275.2,-0.0209697,0.142422,0.128103,0.0607345,0.0996534,0.0271662,-0.047085,-0.0544428,0.981032,0.133287,0.120737,0.0496814,0.112557,0.153483,-0.0527392,-0.0667746,-18698.9
-19268.6,0.954327,0.582674,3,7,0,19273.1,-0.0104082,0.159575,0.13028,0.0667594,0.105034,0.0337135,-0.0304447,-0.0506934,0.982075,0.152526,0.118972,0.0528119,0.11213,0.152177,-0.0328208,-0.0621759,-18688.9
-19268.3,0.801253,0.582674,3,7,0,19274.6,-0.0183732,0.142005,0.13136,0.0682254,0.100958,0.0248639,-0.0465432,-0.0500808,0.984318,0.131907,0.122885,0.0578645,0.114049,0.143373,-0.052441,-0.0614246,-18698.1
-19268.4,0.954508,0.582674,2,3,0,19271.1,-0.0150146,0.142275,0.128966,0.062174,0.0980202,0.0205181,-0.0412029,-0.0503184,0.98052,0.13367,0.121479,0.0543198,0.110142,0.129424,-0.0459296,-0.061716,-18698.7
-19269.1,0.911746,0.582674,3,7,0,19273.1,-0.0126447,0.154538,0.124605,0.0751581,0.106281,0.0216904,-0.0375164,-0.0578771,0.98084,0.148242,0.115558,0.0682261,0.117444,0.136855,-0.0408238,-0.0709868,-18692.9
-19269.9,0.878327,0.582674,2,3,0,19273.2,-0.0145332,0.152988,0.125338,0.0706399,0.105308,0.0182717,-0.0295576,-0.0515999,0.982846,0.147145,0.115697,0.0648014,0.114569,0.116552,-0.0316674,-0.0632877,-18694.5
-19269.7,0.986337,0.582674,3,7,0,19274.7,-0.0171034,0.150282,0.127542,0.0632784,0.0895567,0.0257984,-0.0347364,-0.0495821,0.977324,0.142821,0.119589,0.0535799,0.0987168,0.135986,-0.0381296,-0.0608129,-18693.9
-19269.9,0.915395,0.582674,3,7,0,19275.8,-0.0165155,0.148132,0.132331,0.0730186,0.11469,0.0341374,-0.0401893,-0.0553586,0.985928,0.138735,0.1208,0.0586882,0.124896,0.16529,-0.0442811,-0.0678979,-18695.3
-19271.1,0.799424,0.582674,3,7,0,19277,-0.0124001,0.146774,0.127557,0.0725771,0.0922472,0.030364,-0.0395233,-0.0621958,0.987468,0.138726,0.120056,0.0625381,0.102315,0.162837,-0.0429066,-0.0762837,-18697.7
-19270.7,1,0.582674,3,7,0,19273.6,-0.0215748,0.15447,0.13293,0.0607461,0.112575,0.0303277,-0.0375039,-0.041938,0.980939,0.145672,0.121109,0.0459619,0.122381,0.141002,-0.0421254,-0.0514374,-18692
-19269,0.938203,0.582674,3,7,0,19273.7,-0.01601,0.155251,0.133162,0.064704,0.107982,0.036914,-0.0387559,-0.0429633,0.983462,0.145774,0.120927,0.0470974,0.117016,0.158275,-0.0435627,-0.0526949,-18690.5
-19271,0.764052,0.582674,3,7,0,19277.7,-0.016883,0.150647,0.124898,0.067505,0.0984907,0.0170095,-0.0399196,-0.0638604,0.980722,0.144746,0.119094,0.0638931,0.110945,0.133798,-0.0432508,-0.0783254,-18696.8
-19267.5,1,0.582674,3,7,0,19272.5,-0.0102808,0.148833,0.133409,0.069036,0.108482,0.0362159,-0.0364477,-0.0517558,0.985084,0.13941,0.121869,0.0535071,0.117057,0.163651,-0.0400303,-0.063479,-18693.6
-19266.5,0.810742,0.582674,3,7,0,19272.3,-0.0176317,0.152495,0.124575,0.0642371,0.09671,0.025433,-0.0404159,-0.0527231,0.978837,0.145443,0.116631,0.0545058,0.107825,0.142628,-0.0447742,-0.0646654,-18692.9
-19267.4,0.916964,0.582674,3,7,0,19270,-0.0214653,0.143893,0.136446,0.0662491,0.103604,0.0325425,-0.0358564,-0.0499149,0.981891,0.133761,0.125937,0.0524709,0.112426,0.152834,-0.0394637,-0.0612211,-18695.2
-19266,0.816082,0.582674,2,3,0,19271.5,-0.0180996,0.142952,0.126853,0.0658157,0.0991567,0.0293503,-0.0379519,-0.0510972,0.982482,0.134315,0.117555,0.0539316,0.108985,0.14821,-0.0419133,-0.0626712,-18697.3
-19266.8,0.930249,0.582674,3,7,0,19268.4,-0.0165556,0.153087,0.131614,0.0635326,0.107909,0.0359485,-0.0405777,-0.0543602,0.985073,0.144436,0.121345,0.0481181,0.117753,0.168796,-0.0448357,-0.0666733,-18692.4
-19266.5,0.784596,0.582674,3,7,0,19271.1,-0.0149547,0.147755,0.125813,0.0695278,0.0981045,0.0230908,-0.0371083,-0.0507047,0.979898,0.140138,0.117009,0.0609838,0.108628,0.13264,-0.0409202,-0.0621897,-18694.7
-19266.4,0.910584,0.582674,3,7,0,19269.5,-0.0119777,0.144659,0.132281,0.0672961,0.0980463,0.03417,-0.0389525,-0.0510035,0.983209,0.134836,0.12249,0.0530241,0.107385,0.160073,-0.0431374,-0.0625562,-18695.1
-19266.6,0.978093,0.582674,3,7,0,19267.8,-0.0220333,0.153418,0.124384,0.0638571,0.104473,0.0263098,-0.0353614,-0.051273,0.97958,0.146865,0.1148,0.0533307,0.114159,0.139339,-0.0387497,-0.0628869,-18692.8
-19266.7,0.898453,0.582674,3,7,0,19269.6,-0.0124042,0.146863,0.135819,0.0718001,0.101936,0.0346335,-0.040015,-0.0552579,0.98139,0.136747,0.12585,0.0578771,0.111667,0.166207,-0.0440775,-0.0677743,-18693
-19266.5,0.87497,0.582674,3,7,0,19270.1,-0.0183905,0.154685,0.123346,0.0615454,0.101424,0.0254319,-0.0382872,-0.0518993,0.982178,0.148336,0.114763,0.0514542,0.112032,0.140171,-0.0422546,-0.063655,-18693.1
-19270.8,0.611267,0.582674,2,3,0,19274.1,-0.0109362,0.149567,0.135496,0.0733539,0.103346,0.0331705,-0.0504581,-0.0488481,0.976659,0.138337,0.125415,0.0584185,0.116343,0.164431,-0.0573019,-0.0599127,-18691.7
-19268.5,0.976616,0.582674,3,7,0,19274.6,-0.0256676,0.151778,0.129058,0.0690077,0.0943036,0.0305976,-0.0389518,-0.052764,0.983265,0.143506,0.120241,0.0570946,0.104118,0.153535,-0.0429911,-0.0647155,-18693.1
-19266.8,0.997981,0.582674,3,7,0,19269.9,-0.0113317,0.150014,0.13194,0.0628333,0.107666,0.0266585,-0.0408985,-0.055123,0.985961,0.141733,0.123126,0.0521846,0.119055,0.148236,-0.0451626,-0.0676088,-18694.9
-19267.4,0.911913,0.582674,3,7,0,19270.5,-0.0122915,0.155703,0.13362,0.0611129,0.108,0.0273475,-0.0441986,-0.0515894,0.981761,0.147197,0.124633,0.0492402,0.120222,0.148844,-0.0494663,-0.0632749,-18691
-19268.9,0.663749,0.582674,3,7,0,19276.3,-0.022805,0.14548,0.125671,0.0750606,0.100917,0.0345283,-0.0347757,-0.0511206,0.980053,0.136837,0.114404,0.0610352,0.109051,0.157817,-0.0380503,-0.0626998,-18695.4
-19269.8,0.877892,0.582674,3,7,0,19274.9,-0.012068,0.151613,0.132662,0.0569407,0.0920899,0.0300872,-0.0334177,-0.04983,0.982186,0.143614,0.124371,0.0448288,0.100265,0.145178,-0.0365061,-0.061117,-18693.8
-19269.7,0.955766,0.582674,3,7,0,19273,-0.0219471,0.147742,0.121629,0.0774785,0.106252,0.0323348,-0.0407864,-0.0529781,0.981713,0.13961,0.110538,0.064265,0.11666,0.159189,-0.0452035,-0.0649782,-18695.8
-19269.5,1,0.582674,3,7,0,19271.5,-0.0106364,0.154375,0.137057,0.0552874,0.100316,0.0270572,-0.0358408,-0.0516605,0.981197,0.146237,0.128854,0.0443222,0.109919,0.141829,-0.0393004,-0.0633621,-18692.1
-19266.8,0.977969,0.582674,2,3,0,19270.7,-0.0125046,0.157736,0.130979,0.0594732,0.103132,0.0297792,-0.0384629,-0.0506806,0.980751,0.150197,0.121736,0.0468098,0.113147,0.149182,-0.0425689,-0.0621602,-18689.9
-19266.8,0.939375,0.582674,3,7,0,19269.9,-0.0204268,0.142689,0.126351,0.0711202,0.101091,0.0265157,-0.0394233,-0.0525434,0.98168,0.134067,0.117066,0.0608976,0.111862,0.1442,-0.0435825,-0.064445,-18697.4
-19267,0.936914,0.582674,3,7,0,19269.6,-0.0121659,0.153667,0.124924,0.0643321,0.094279,0.0270429,-0.0405321,-0.05423,0.981779,0.146651,0.117271,0.0541684,0.105128,0.147957,-0.0447911,-0.0665136,-18692.9
-19268.3,0.848858,0.582674,3,7,0,19272.4,-0.0119322,0.148052,0.136378,0.0734708,0.0971677,0.0337129,-0.0373389,-0.0586066,0.980078,0.13846,0.127197,0.061062,0.106164,0.165356,-0.0405477,-0.0718815,-18692.6
-19267.7,0.908998,0.582674,3,7,0,19272,-0.015375,0.144307,0.128095,0.0594839,0.105968,0.0297643,-0.0305687,-0.0518951,0.979331,0.136671,0.117975,0.0473838,0.113754,0.144302,-0.0328722,-0.0636499,-18697.3
-19275,0.678503,0.582674,3,7,0,19278,-0.0183989,0.154182,0.144874,0.0772454,0.098482,0.0263109,-0.0463578,-0.0462818,0.981734,0.142513,0.135347,0.066027,0.111183,0.142801,-0.0525295,-0.0567651,-18690
-19269,1,0.582674,3,7,0,19277.8,-0.0179436,0.141462,0.124307,0.0596603,0.103683,0.0312385,-0.0348628,-0.0497732,0.986556,0.133402,0.114273,0.046325,0.112417,0.148903,-0.0382675,-0.0610472,-18700.8
-19267.6,1,0.582674,3,7,0,19271.4,-0.00647189,0.155324,0.12842,0.0724514,0.105891,0.0324029,-0.0402761,-0.0546971,0.98273,0.147331,0.118075,0.0593472,0.116148,0.16067,-0.0444412,-0.0670865,-18690.9
-19267.3,1,0.582674,3,7,0,19269.4,-0.0240398,0.145768,0.130877,0.0609062,0.101631,0.026184,-0.0351336,-0.0514377,0.983123,0.137563,0.121983,0.0505305,0.111196,0.139037,-0.0384592,-0.0630888,-18696.6
-19268.8,0.710911,0.582674,3,7,0,19274.1,-0.00976094,0.154665,0.129581,0.070952,0.104096,0.033949,-0.0409015,-0.0525827,0.973468,0.146139,0.119145,0.0567257,0.114224,0.16263,-0.0453762,-0.0644932,-18689.3
-19268.7,0.878278,0.582674,3,7,0,19274.3,-0.013161,0.153908,0.132973,0.0755857,0.108655,0.0353829,-0.0358871,-0.0566664,0.979246,0.145302,0.121593,0.0615557,0.117254,0.166184,-0.0389431,-0.0695019,-18690.1
-19265.7,0.933568,0.582674,2,3,0,19271.1,-0.0176106,0.156089,0.127298,0.0659404,0.103695,0.0256004,-0.0417079,-0.0520725,0.981046,0.148776,0.118413,0.0556109,0.115345,0.143359,-0.0463986,-0.0638674,-18690.8
-19267.3,0.859655,0.582674,3,7,0,19269.4,-0.0122074,0.140787,0.132758,0.0675386,0.101942,0.0351401,-0.0366668,-0.0522709,0.982375,0.13074,0.122344,0.0529276,0.110577,0.161836,-0.0402541,-0.0641108,-18697.2
-19266.9,0.993099,0.582674,3,7,0,19269,-0.0176679,0.158716,0.127194,0.0657652,0.104698,0.0233524,-0.0373514,-0.0532777,0.982067,0.15239,0.118296,0.0569855,0.115459,0.135999,-0.0410031,-0.0653456,-18690.5
-19266,0.816716,0.582674,3,7,0,19271.7,-0.015448,0.144707,0.132776,0.068774,0.0976475,0.0317127,-0.0404967,-0.0512714,0.980761,0.134801,0.123407,0.0557602,0.107816,0.15582,-0.0449924,-0.0628849,-18694.5
-19271.2,0.741769,0.582674,2,7,0,19272.6,-0.0169876,0.139329,0.129986,0.073719,0.111614,0.036674,-0.0440483,-0.0531831,0.981811,0.128592,0.118422,0.0577023,0.122452,0.17197,-0.0491519,-0.0652295,-18699.2
-19274.5,0.544034,0.582674,3,7,0,19285.8,-0.0150053,0.160747,0.130281,0.052361,0.0948949,0.0234164,-0.0295625,-0.0530276,0.982317,0.155397,0.123021,0.0440505,0.103088,0.129923,-0.0315555,-0.0650388,-18692.7
-19273.2,1,0.582674,3,7,0,19279.1,-0.0175465,0.140144,0.130271,0.0800266,0.107761,0.0322153,-0.0485845,-0.0548756,0.980981,0.129183,0.119839,0.066689,0.120542,0.166787,-0.0545264,-0.0673054,-18698.9
-19272.9,1,0.582674,3,7,0,19278,-0.0143468,0.155157,0.128179,0.0494751,0.0984567,0.0271155,-0.0299966,-0.0523015,0.982416,0.149312,0.120166,0.0388484,0.106289,0.138119,-0.0321432,-0.0641482,-18695.3
