# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_hreg_model
# start_datetime = 2025-04-21 08:03:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/rumovfi5.json
# init = 2 (Default)
# random
#   seed = 11565
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens.h-nondens/h2reg-hreg-20250421030307_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg-hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,betad.1.1,betad.2.1,betad.3.1,betad.4.1,betad.5.1,betad.6.1,betad.7.1,betad.8.1,betad.9.1,betad.1.2,betad.2.2,betad.3.2,betad.4.2,betad.5.2,betad.6.2,betad.7.2,betad.8.2,betad.9.2,mu_betad.1,mu_betad.2,sigma_betad.1,sigma_betad.2,log_p,rmse
-338772,0.769835,0.266673,4,15,0,338850,-0.00436204,0.973616,-0.0201352,-0.0385035,0.0455142,-0.0274456,0.0178549,0.0447159,0.0256411,-0.0132062,-0.0352184,-0.0395284,-0.0500595,-0.00752112,-0.0206479,-0.017792,-0.0029193,-0.0216459,-0.0203216,-0.00264633,-0.0408391,-0.0796918,-0.0881287,-0.0272929,-0.0547363,-0.0168082,-0.0493816,-0.0189231,-0.0414429,0.00565861,-0.0667529,-0.0190179,0.0269292,0.00641761,-0.00727065,-0.0234747,0.02858,-0.0198813,0.0369125,0.0274718,-0.0483585,0.0118774,0.000378695,-0.0402312,-0.0650103,0.062277,-0.0824481,-0.0644898,-0.0168902,-0.0918366,-0.132995,-0.0188462,-0.00655645,-0.0447009,-0.0833165,0.00031279,0.0867946,0.104222,0.0603053,0.0585149,0.0161857,0.00837038,0.0852799,-0.0113312,-0.023485,-0.0299996,0.0443768,0.084803,0.0151658,0.02911,-0.00215039,-0.0727266,-0.00387826,-0.0281151,0.0402289,0.0729786,0.0044162,0.0336844,0.0427628,-0.00135025,0.169508,-0.0490963,0.0718425,-0.0267052,-0.0217937,0.0144161,0.00765869,-0.02576,-0.00510922,-0.00633237,-0.112146,0.00658264,-0.0323378,-0.0214015,-0.0708415,-0.013262,-0.00839355,-0.023218,-0.00663231,0.0134079,0.0121961,-0.017908,0.0649152,0.03236,0.0361514,0.0258181,0.0465982,0.0557399,0.0478446,0.0364805,0.0600587,0.0571364,-0.0383223,0.039616,0.131279,-0.0423512,0.256203,0.122697,0.29625,0.132769,0.0394093,0.0658537,0.236922,0.147805,-0.0454869,0.107062,0.0734366,0.0013982,0.159759,0.0927988,0.149929,0.151001,0.137664,0.09738,0.0950962,0.0832047,-343544,1.02088
-338766,0.823422,0.266673,4,15,0,338839,-0.00634793,0.973886,-0.0311405,-0.0344843,0.0358984,-0.0105463,0.0109912,0.0380289,0.0335816,-0.035721,-0.0205457,-0.0437474,-0.0838408,-0.0251903,-0.0202336,-0.0117362,-0.0298546,-0.0360446,-0.00874173,0.0074193,-0.0502816,-0.0626385,-0.0766139,-0.0538022,-0.0717997,-0.0317237,-0.0352923,-0.0204954,-0.0423008,0.00271229,-0.0225254,-0.0423779,0.0563317,0.00999927,-0.0195839,-0.0592675,-0.00483764,-0.0180497,-0.0107434,0.0281951,-0.0784454,0.0168207,-0.0188464,-0.0162293,-0.0335565,0.0554132,-0.0831578,-0.0582828,-0.0786159,-0.0804412,-0.129707,0.00029397,-0.00941873,-0.029361,-0.0670901,0.004045,0.0769148,0.130315,0.0623717,0.0745028,0.00097614,0.00573701,0.0819699,0.00717214,-0.0145471,-0.0138615,0.053059,0.033756,-0.00417901,0.0168552,0.000406431,-0.0867126,-0.012956,-0.0126972,0.0373919,0.0878429,0.0118923,0.033849,0.031149,-0.00475528,0.178281,-0.040418,0.0472618,-0.0363218,0.00422485,0.0338824,0.0185599,-0.0117544,-0.00385394,0.00349708,-0.0783258,0.00457128,-0.00476605,-0.0333126,-0.0390071,-0.0077681,-0.0197253,-0.0664959,0.0846914,-0.0247775,0.04257,0.00142897,0.0324514,0.0251752,0.0153921,0.0379008,0.0479804,0.0345959,0.0656527,0.0718233,0.0694603,0.0263237,-0.0155371,0.0435213,0.127572,-0.0442425,0.254674,0.124485,0.297423,0.133396,0.0516712,0.0644309,0.246994,0.153046,-0.044413,0.0989443,0.0822023,0.00562838,0.16234,0.0877891,0.144166,0.145827,0.120427,0.0906114,0.129877,0.0706895,-343622,1.02121
-338774,0.903695,0.266673,4,15,0,338828,-0.00665096,0.974245,-0.0250079,-0.0256874,0.0586275,0.000823244,0.0132332,0.0608122,0.0240145,-0.0245124,-0.020419,-0.0456875,-0.0529236,-0.0133043,-0.0336919,-0.0249524,-0.00454892,-0.0300222,-0.00805017,0.0064276,-0.0496805,-0.077813,-0.0798959,-0.0461739,-0.0595401,-0.0250344,-0.0489591,-0.0394585,-0.0474588,0.00468731,-0.0581916,-0.0118198,0.0294787,0.0095282,-0.0170021,-0.0279629,0.0377177,-0.0239717,0.028763,0.0314122,-0.0452866,0.00693267,-0.00208714,-0.040777,-0.061568,0.0487933,-0.0884192,-0.0642745,-0.0273915,-0.0827373,-0.135488,-0.0263427,-0.0130646,-0.0408398,-0.0778007,0.0094944,0.0984634,0.103505,0.0657149,0.060199,0.0120686,0.00284029,0.0859406,-0.041742,-0.0299419,-0.0270949,0.0415565,0.0802338,0.0170808,0.0371325,-0.00825278,-0.0977522,-0.0115894,-0.0259601,0.0267568,0.074948,-0.000701303,0.028037,0.0481407,-0.0052484,0.171491,-0.0560294,0.0611244,-0.0200623,-0.00954993,0.0143811,0.0150032,-0.0217347,-0.00201198,-0.00827742,-0.114086,0.0199734,0.00623724,-0.0297205,-0.0656757,-0.00359714,-0.014149,-0.0187838,0.00263761,-0.0127097,0.0201345,-0.0227046,0.043788,0.0271303,0.0367568,0.0278049,0.0423449,0.062295,0.0545779,0.043582,0.0607919,0.0506706,0.00392531,0.0343765,0.134305,-0.0440158,0.256757,0.119237,0.29304,0.127337,0.0417731,0.0698758,0.239326,0.148478,-0.0512209,0.105413,0.0733333,-0.00477085,0.164128,0.0931525,0.149536,0.151477,0.137747,0.0968049,0.100998,0.0687778,-343544,1.02094
-338776,0.87701,0.266673,4,15,0,338837,-0.00628677,0.973861,-0.0093418,-0.0297995,0.0342619,-0.0371091,0.0251628,0.0198671,0.0318936,-0.00965807,-0.0192726,-0.0194828,-0.0630511,-0.0131894,-0.00429931,0.00233759,-0.0256934,-0.0160682,-0.0126454,-0.00842921,-0.047121,-0.0512836,-0.0651444,-0.0601201,-0.0610317,-0.0219807,-0.0347413,-0.0124466,-0.0416043,0.00586268,-0.0247205,-0.0326542,0.0509304,0.0170654,-0.00605774,-0.0453059,0.00578152,-0.0234796,0.00741641,0.0307138,-0.0828372,0.0168851,-0.00605846,-0.0248187,-0.0398862,0.0574665,-0.0783239,-0.0623912,-0.0595292,-0.0868334,-0.135337,0.00618366,0.00723457,-0.0380019,-0.0631383,0.00791752,0.0612095,0.120005,0.0398572,0.0634363,0.0141917,0.0185393,0.0859845,0.0332659,-0.00712922,-0.0130695,0.0489938,0.0274708,-0.00205682,0.0102818,0.00555689,-0.0619986,-0.0192521,-0.0129993,0.0468082,0.09119,0.0116904,0.0397228,0.0315426,0.0131288,0.177309,-0.0227781,0.0619614,-0.0465216,-0.00722078,0.0344659,0.00712384,-0.0115562,0.00102459,0.00357493,-0.0879099,0.00999675,0.0005677,-0.0166022,-0.0355875,-0.00777827,-0.0272733,-0.0499344,0.0667209,-0.00794218,0.0439012,-0.0129906,0.0239473,0.0189243,0.0126631,0.034542,0.05982,0.0538316,0.0439089,0.0479644,0.0646474,0.042299,-0.0167005,0.0244852,0.126861,-0.0428075,0.252784,0.124782,0.298942,0.133767,0.0527664,0.0609158,0.246038,0.154411,-0.0459519,0.102814,0.0824732,0.0044934,0.162133,0.0872323,0.144747,0.147343,0.107998,0.083464,0.130898,0.100727,-343614,1.02118
-338765,0.873563,0.266673,4,15,0,338835,-0.003977,0.975009,-0.0192606,-0.020982,0.0547195,-0.0181259,0.0271636,0.049495,0.032078,-0.0146013,-0.0317966,-0.0485662,-0.0766205,-0.00760223,-0.0222238,-0.025608,-0.00786757,-0.0286203,-0.00713137,-0.00595533,-0.04128,-0.0594336,-0.0557744,-0.0337956,-0.0498239,-0.0317484,-0.0429529,-0.0348852,-0.0386016,0.0168043,-0.0371163,-0.0277861,0.0544563,0.0257111,-0.030611,-0.0444368,0.0282365,-0.0174086,0.00477588,0.0425886,-0.0626611,0.0158947,-0.00661268,-0.0261145,-0.0443041,0.0581577,-0.0777481,-0.0665925,-0.0431649,-0.0848081,-0.118647,-0.0172495,-0.011609,-0.0475831,-0.0435553,0.00310595,0.0776148,0.115246,0.0662579,0.0610366,0.00133375,0.00926061,0.0775833,-0.00595739,-0.00846688,-0.0080396,0.0667452,0.0722789,-0.01549,0.0334028,-0.0126362,-0.0840512,-0.0400114,-0.0193026,0.0391359,0.0807714,0.00592344,0.0418058,0.0374243,-0.00406399,0.172195,-0.0194729,0.0586938,-0.0395324,-0.0123338,0.0168753,0.0239378,-0.0213416,-0.00280621,-0.017453,-0.100719,0.0144909,0.01279,-0.018173,-0.0523141,0.0129019,-0.00173811,-0.049415,0.0198841,0.010216,0.0339475,-0.00843218,0.0415556,0.0230044,0.0152977,0.0385824,0.0371307,0.0449645,0.0731405,0.0413939,0.055712,0.0255672,-0.00794408,0.0548112,0.127707,-0.0473399,0.250706,0.122435,0.299349,0.133701,0.048762,0.0674237,0.239412,0.152343,-0.0492248,0.10362,0.0796488,-0.0042059,0.158204,0.0888869,0.153982,0.147971,0.179021,0.0979937,0.124145,0.0720959,-343513,1.02089
-338768,0.796297,0.266673,4,15,0,338836,-0.00396561,0.973652,-0.012373,-0.0376384,0.0324934,-0.0150472,0.015489,0.0453519,0.0427281,-0.0259594,-0.0195496,-0.0283468,-0.0545424,-0.0151171,-0.00201908,-0.0119649,-0.0120043,-0.0263076,-0.0115395,-0.00403429,-0.0607902,-0.0709061,-0.0789195,-0.0378064,-0.0637659,-0.0218557,-0.0508803,-0.0147439,-0.039417,0.00743096,-0.0487612,-0.020294,0.0344802,-0.00159907,0.00262044,-0.0495186,0.00334761,-0.029488,0.0248335,0.0276504,-0.0707282,0.0457835,-0.0194318,-0.0325124,-0.0460721,0.0788418,-0.0781588,-0.053798,-0.0702415,-0.0866787,-0.13154,-0.0131693,-0.0230767,-0.0146118,-0.0877376,-0.0102303,0.0843531,0.114676,0.0737734,0.0696824,0.00808314,0.0167995,0.0858112,0.00921483,-0.0169641,-0.0422826,0.0382801,0.0416589,0.0226236,0.000222075,0.019569,-0.0759769,0.00781362,-0.0169653,0.0418577,0.0778037,-0.00345863,0.0413724,0.039628,-0.00475442,0.170831,-0.0500814,0.0441343,-0.0250845,0.00508958,0.0422252,0.0160724,-0.0152164,-0.0116417,0.00606467,-0.093343,-0.00270723,0.0117515,-0.0186641,-0.0400517,-0.0121481,-0.00626374,-0.0405583,0.046002,-0.016667,0.0266651,-0.0118754,0.0330343,0.0226989,0.0305002,0.0336259,0.0779371,0.0418974,0.0482446,0.0496504,0.064876,0.0651559,-0.00219714,0.0251159,0.131875,-0.0424811,0.260932,0.122737,0.291879,0.127271,0.0456433,0.0652965,0.247833,0.152222,-0.0464334,0.103421,0.0744108,0.00921785,0.167138,0.0911754,0.14014,0.149176,-0.00359065,0.084614,0.256949,0.0711513,-343618,1.02117
-338778,0.882321,0.266673,4,15,0,338831,-0.00510998,0.974218,-0.0164016,-0.0315846,0.0301737,0.00135332,0.0299854,0.0525745,0.0347303,-0.0384404,-0.0188068,-0.027339,-0.0483953,-0.00679711,-0.00293239,-0.0116988,-0.0181328,-0.0265637,-0.0245226,-0.0102137,-0.0414827,-0.0622082,-0.0751361,-0.0289821,-0.0390501,-0.0234003,-0.0502684,-0.0100538,-0.0422844,0.00888191,-0.0508037,-0.0127147,0.0319887,0.000782303,0.000289481,-0.047507,0.00444501,-0.0253654,0.0202041,0.0169679,-0.0648688,0.0374549,-0.0120551,-0.0253295,-0.0488339,0.0812367,-0.0775025,-0.0551423,-0.0631819,-0.0778026,-0.133777,-0.0171215,-0.0115687,-0.0164583,-0.0821963,-0.0122941,0.0724546,0.121552,0.0667027,0.0675717,0.0079302,0.0132147,0.0849033,-0.00819012,-0.0255377,-0.0409953,0.0372226,0.0479469,0.0230057,0.0161076,0.00432547,-0.0751789,0.0036263,-0.0152949,0.0348391,0.0828722,0.00112416,0.0369,0.0406603,-0.0168498,0.171194,-0.0521035,0.0341778,-0.0366815,-0.0118666,0.0377746,0.0218655,-0.003301,-0.00632077,-0.000879285,-0.0940923,-0.00171432,0.019721,-0.0254705,-0.0365316,-0.016637,-0.0256611,-0.0468382,0.0437121,-0.0169257,0.0262154,-0.00264402,0.0315816,0.020123,0.0186491,0.0385676,0.0994349,0.0485042,0.0466183,0.057117,0.0631151,0.0811111,-0.00252426,0.0554632,0.13015,-0.0451697,0.260466,0.119898,0.288699,0.128096,0.045143,0.0618565,0.246277,0.148802,-0.0426452,0.102286,0.0765696,0.0089364,0.167811,0.0871099,0.143846,0.141844,0.032325,0.119682,0.196707,0.0918346,-343464,1.02063
-338768,0.976659,0.266673,4,15,0,338832,-0.00431153,0.973822,-0.0310145,-0.0357248,0.0483358,-0.0347319,-0.00286097,0.026771,0.0221327,-0.0144785,-0.0241761,-0.049295,-0.0591865,-0.01893,-0.0302703,-0.0146214,-0.00317974,-0.0195696,-0.0166306,0.00189494,-0.0492748,-0.071153,-0.074599,-0.0522396,-0.074906,-0.0301568,-0.0404185,-0.0417398,-0.035953,-0.00161804,-0.0406718,-0.0370911,0.0512008,-0.00185136,-0.0231172,-0.0327438,0.0173507,-0.0128569,-0.000811258,0.0318842,-0.0559857,-0.00264042,-0.00496328,-0.0299505,-0.0515783,0.0383406,-0.0886257,-0.0656821,-0.0325361,-0.0936508,-0.126175,-0.00651235,-0.00623042,-0.0453808,-0.0648184,0.0173259,0.0926024,0.113066,0.0559677,0.0661515,0.0100355,-0.00476859,0.0846213,0.0053309,-0.0183702,-0.00222627,0.0580719,0.0713843,-4.54551e-05,0.035516,-0.002038,-0.0915154,-0.0225295,-0.0265444,0.0413668,0.0811452,0.0118439,0.0303055,0.0340071,0.0209935,0.180204,-0.040838,0.0815177,-0.0310077,-0.000564205,0.0270835,0.0142507,-0.0167174,0.00756581,-0.00940865,-0.106135,0.0127678,-0.0231697,-0.0254784,-0.0488741,-0.0182195,-0.023036,-0.0273737,0.00753399,0.00214772,-0.0304876,-0.0217143,0.0342061,0.0332404,0.0155439,0.0285215,0.0357407,0.0528236,0.0934924,0.0330447,0.0690655,0.0252603,-0.0212583,0.0253147,0.131889,-0.0450752,0.249506,0.131397,0.292516,0.13349,0.0488043,0.068445,0.237283,0.153438,-0.0474073,0.102751,0.0793917,0.00578645,0.158672,0.0932124,0.148296,0.152623,0.187244,0.0523194,0.154824,0.0867899,-343601,1.02112
-338781,0.678241,0.266673,4,15,0,338834,-0.00499644,0.97333,-0.00982386,-0.0270254,0.0191062,-0.0138628,0.0123161,0.0201743,0.0224369,-0.0190708,-0.0410548,-0.0267519,-0.0686933,-0.0292017,-0.0177207,0.00753379,-0.0184376,-0.0266677,-0.000793004,0.00802407,-0.0409494,-0.0706341,-0.0716806,-0.0404744,-0.0547646,-0.0443513,-0.0497344,-0.0184204,-0.0405003,-0.000836115,-0.0355231,-0.0207366,0.0363493,0.0192498,-0.012689,-0.0405204,-0.00685273,-0.0110106,0.0195566,0.0320078,-0.0484439,0.00412338,0.00745355,-0.0367271,-0.0379392,0.0663501,-0.0624709,-0.0420592,-0.0551507,-0.108733,-0.134313,-0.00448852,0.00350717,-0.0510125,-0.0766729,0.000273405,0.0829276,0.121356,0.0689143,0.0631467,-0.00212949,0.0020192,0.097663,-0.0117537,-0.0241319,-0.0351693,0.0299999,0.0592304,-0.017442,-0.00284212,0.00591553,-0.0541397,-0.0143954,-0.0127255,0.042045,0.0567531,-0.0049681,0.0308603,0.0259919,-0.000147278,0.163942,-0.0402349,0.0542766,-0.0210015,-0.0249918,0.0314798,0.00275662,-0.0356715,-0.00715926,-0.00871957,-0.0989205,-0.0124532,-0.00415213,-0.0128752,-0.0471498,-0.00332553,0.00731097,-0.0245206,0.0290136,0.00439951,0.0389567,-0.00424279,0.0253979,0.0171777,0.0185568,0.0253525,0.0449017,0.0716314,0.0471346,0.0644478,0.117863,0.0570617,-0.00227468,0.0198183,0.124968,-0.0425756,0.263574,0.116666,0.293442,0.127297,0.0484968,0.0585099,0.245726,0.150967,-0.0447759,0.0997794,0.0729731,0.00073394,0.165997,0.0855991,0.143945,0.148897,0.132113,0.137121,0.0985549,0.0747363,-343513,1.02073
-338783,0.846237,0.266673,4,15,0,338857,-0.00448249,0.97371,-0.00896037,-0.0265775,0.0261984,-0.0141657,0.0085001,0.0263175,0.0183154,-0.0209069,-0.0319612,-0.0236791,-0.0663649,-0.03155,-0.0136257,-0.0103979,-0.0181335,-0.0298689,-0.0169044,0.0116827,-0.0416319,-0.0774201,-0.0618877,-0.0330418,-0.0803922,-0.0216549,-0.0334733,-0.0382169,-0.0326458,-0.00527739,-0.0305887,-0.0515843,0.0259954,0.00387294,-0.0131785,-0.0509056,0.00385047,-0.0224349,0.0238715,0.0447191,-0.036065,0.00620534,0.00183608,-0.0144942,-0.0330028,0.0578476,-0.0756957,-0.0513214,-0.0627919,-0.101163,-0.121697,-0.0265375,0.0011451,-0.0669794,-0.0686859,0.0156734,0.0796279,0.112564,0.0617494,0.0556313,-0.0057437,-0.00604048,0.098392,-0.00842857,-0.0361325,-0.0155561,0.0503456,0.0454273,0.0103813,0.0174285,0.00392987,-0.0945771,-0.00844215,-0.0118845,0.0455118,0.0812424,-0.0164893,0.0540048,0.0480772,0.00749578,0.198747,-0.0347464,0.0570837,-0.0337701,-0.0116538,0.0470184,0.0325533,-0.0280304,-0.00870497,-0.00215857,-0.0979589,0.0136088,-0.00195328,-0.0321978,-0.0462124,-0.00859687,0.0231604,-0.0582944,0.0047369,-0.00605324,0.0264869,-0.0244734,0.0178015,0.047814,0.0159381,0.0311413,0.0425322,0.0501691,0.0549998,0.029239,0.0445011,0.0373504,-0.0220386,0.0407458,0.123697,-0.0430669,0.258411,0.122115,0.298185,0.134725,0.04692,0.0678733,0.241227,0.154692,-0.0454842,0.102293,0.0824467,0.00578213,0.164769,0.0895753,0.148205,0.150258,0.12238,0.0742245,0.114253,0.0751654,-343666,1.02137
-338777,0.760127,0.266673,4,15,0,338853,-0.00695457,0.974143,-0.0296099,-0.0481158,0.0653992,-0.0187135,0.0135765,0.0602549,0.0432977,-0.0277016,-0.0282897,-0.0396544,-0.0647842,0.0273008,-0.0343861,-0.00345897,-0.0156281,-0.0280082,0.00370502,-0.00808472,-0.0434544,-0.0653447,-0.083761,-0.0499951,-0.0492512,-0.0272894,-0.0542801,-0.00957744,-0.0483687,0.00290213,-0.0456669,-0.00976262,0.055872,0.00235307,-0.0233872,-0.0422019,0.0147942,-0.0189332,0.00829688,0.0075315,-0.0993725,0.0242017,-0.0143391,-0.0361577,-0.0589423,0.0630468,-0.088008,-0.0720351,-0.0422616,-0.0831157,-0.127628,0.00102552,-0.0194629,-0.0303281,-0.0810845,-0.00801464,0.0824706,0.118934,0.0615176,0.0679596,0.0207396,0.011818,0.0780591,0.00427939,-0.00442743,-0.0235381,0.0518985,0.0850312,0.0106291,0.0270562,-0.00475219,-0.068118,-0.0129631,-0.0291497,0.0427853,0.0811682,0.029731,0.0231408,0.0232057,0.001378,0.172415,-0.055482,0.060565,-0.0289852,-0.0124025,0.0183841,0.00420459,-0.00932699,0.0161768,-0.0109202,-0.10443,0.00946488,-0.011906,-0.0330393,-0.0408375,0.000323419,-0.0538257,-0.0283347,0.0431419,0.00641523,0.0143992,-0.0107948,0.0639182,0.0338233,0.0217463,0.0516016,0.0678246,0.068103,0.0427588,0.0514103,0.0796282,0.036737,0.00291826,0.0256424,0.129133,-0.0422478,0.247776,0.126534,0.294718,0.132694,0.0534167,0.0685855,0.245154,0.154585,-0.0467511,0.0990092,0.0794588,0.00685983,0.166307,0.0889573,0.142834,0.147391,0.163881,0.101913,0.127578,0.115328,-343592,1.02112
-338779,0.89444,0.266673,4,15,0,338841,-0.0026129,0.973074,-0.0281066,-0.0371579,0.0641216,-0.0229669,0.0151623,0.0387763,0.0414947,-0.0238854,-0.0304988,-0.0326204,-0.0749755,-0.00422598,-0.0148609,-0.00913135,-0.0128657,-0.0373686,-0.00450038,-0.00573591,-0.0566637,-0.069562,-0.0770502,-0.0487594,-0.0742914,-0.0347289,-0.0413784,-0.0110113,-0.0478607,-0.00281884,-0.0496446,-0.00946375,0.0491143,0.00695353,-0.02043,-0.0366363,0.0434994,-0.0277854,0.0119491,0.0445502,-0.0478729,0.0229945,-0.00741449,-0.0362494,-0.0496569,0.0424859,-0.102681,-0.0722929,-0.0369961,-0.089362,-0.127377,0.00106488,-0.00888062,-0.0268887,-0.08509,-0.0177643,0.084046,0.101817,0.0626614,0.0614349,0.0139444,0.0152828,0.0775404,0.000723653,0.0106306,-0.0250302,0.0669885,0.0737713,0.00972883,0.00868731,0.0198831,-0.0977983,-0.0437882,-0.0297837,0.0508367,0.091731,0.00545101,0.049354,0.0231704,0.00820403,0.184424,-0.0378026,0.0683311,-0.0298569,-0.0207616,0.0234656,0.0118548,-0.0324074,-0.0146557,-0.00667841,-0.0915702,0.0318707,-0.00650342,-0.022716,-0.032992,0.0100299,-0.0183834,-0.0111013,0.0468818,-0.0224467,0.0428247,-0.00949296,0.0406089,0.0227327,0.0377113,0.0443607,0.0451497,0.0467792,0.0243217,0.0478461,0.0605241,0.0336738,-0.0222745,0.0408678,0.1293,-0.0414624,0.256923,0.123299,0.292598,0.133986,0.0452928,0.0660281,0.238712,0.15225,-0.0525488,0.10588,0.0773351,0.000170991,0.159972,0.0867605,0.149266,0.15006,0.112139,0.0728028,0.139532,0.0852957,-343572,1.02094
-338776,0.984478,0.266673,4,15,0,338850,-0.00257536,0.974799,-0.0224256,-0.0225744,0.019501,-0.0244158,0.01287,0.0563028,0.0280227,-0.0144305,-0.0224278,-0.0454356,-0.0521433,-0.0163258,-0.0432302,-0.0125847,-0.0270825,-0.0262441,-0.0200037,0.0169722,-0.0238248,-0.0694698,-0.0643497,-0.0356977,-0.0467011,-0.0274279,-0.0371544,-0.0271545,-0.029563,0.0157872,-0.0599102,-0.0428754,0.0649594,0.0156156,-0.0312822,-0.0520843,0.0178378,-0.0187269,0.000403397,0.0276171,-0.0587896,0.00243259,-0.0142404,-0.0235873,-0.0566555,0.0551343,-0.0767168,-0.0534151,-0.0662403,-0.089051,-0.13311,-0.0213446,-0.0256775,-0.0319323,-0.0633135,0.0138835,0.0728019,0.115066,0.0548131,0.0721151,0.00565131,0.0251092,0.068141,0.00839749,-0.0263361,-0.035952,0.0388103,0.0420906,0.000712745,0.0380138,-0.0106374,-0.0581143,0.0218978,-0.0179567,0.0216568,0.0684537,0.014205,0.0164096,0.0488149,-0.0206485,0.164122,-0.04025,0.0477543,-0.0198797,0.00129607,0.0363914,0.028096,-0.00909797,0.00354277,0.00702264,-0.0833046,-0.000910639,0.0112933,-0.0231991,-0.0407171,0.00785973,-0.018114,-0.0423376,0.0406201,-0.00202816,-0.00361554,-0.00841562,0.0330786,0.0223906,0.0164086,0.0546877,0.0649209,0.077797,0.0616147,0.0586309,0.0877172,0.037321,0.0064828,0.0269146,0.13333,-0.0456154,0.255959,0.123232,0.294643,0.125925,0.0501247,0.0670921,0.244201,0.149278,-0.0431063,0.0985474,0.0753934,0.00467269,0.165835,0.0915862,0.142922,0.148597,0.152726,0.0857279,0.0934673,0.0703679,-343503,1.02083
