# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_hreg_model
# start_datetime = 2025-03-23 20:43:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/tv311lc7.json
# init = 2 (Default)
# random
#   seed = 72236
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens.h-nondens/h2reg-hreg-20250323154325_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg-hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,betad.1.1,betad.2.1,betad.3.1,betad.4.1,betad.5.1,betad.6.1,betad.7.1,betad.8.1,betad.9.1,betad.1.2,betad.2.2,betad.3.2,betad.4.2,betad.5.2,betad.6.2,betad.7.2,betad.8.2,betad.9.2,mu_betad.1,mu_betad.2,sigma_betad.1,sigma_betad.2,log_p,rmse
-169565,0.840484,0.279022,4,15,0,169602,-0.00316052,0.97317,-0.0668642,-0.0615344,-0.0777138,-0.125717,-0.00214046,-0.0139584,-0.0538023,-0.0994422,-0.0116284,0.0870591,0.128301,0.0603186,0.0680981,0.00373927,-0.0340455,0.0822698,-0.00423945,-0.0327652,-0.00232697,0.0580137,0.0359517,-0.0122569,0.0291524,0.0162382,-0.06415,0.00440203,-0.000326864,0.0554802,0.0803207,0.00155242,0.0269035,0.0357619,0.00184994,0.180472,-0.0296885,0.0697442,-0.0436507,-0.0170491,0.0317348,0.0101153,-0.00678258,-0.00477955,-0.0102773,-0.112195,0.0210493,-0.0282032,0.0509969,-0.00723219,0.0409514,-0.00613222,0.0829419,0.126188,0.0847406,0.0448961,0.0592949,0.00620636,0.0259691,0.194191,-0.0590864,0.255661,0.11731,0.291849,0.137765,0.0479626,0.0529676,0.229922,0.157563,-0.0399497,0.0716344,0.0730785,0.00738061,0.160013,0.0800482,0.15941,0.153746,0.129223,0.0746928,0.119937,0.0711734,-171103,1.01742
-169562,0.91395,0.279022,4,15,0,169602,-0.00250574,0.975727,-0.0697865,-0.0584681,-0.0713322,-0.117347,-0.000522395,-0.0171766,-0.0465765,-0.096053,-0.0176306,0.0899963,0.113034,0.0517591,0.067982,0.0096816,-0.0329315,0.0792984,-0.0151819,-0.0248732,-0.00376333,0.0520542,0.0516816,-0.014785,0.0279875,0.0188759,-0.0591029,0.0074206,-0.0180752,0.0604165,0.0786493,0.0134088,0.0320699,0.0305439,0.00819605,0.176805,-0.0392199,0.0665476,-0.0478776,-0.0164005,0.0367108,0.0155738,-0.01914,-0.00202598,-0.00830044,-0.112052,0.0277006,-0.0348829,0.0296606,-8.97799e-05,0.0516251,-0.00280332,0.0764965,0.113003,0.0840372,0.0415492,0.0538215,-0.00607107,0.0267794,0.198208,-0.0590499,0.254855,0.116737,0.294027,0.136661,0.0492661,0.0524112,0.229148,0.157167,-0.0376105,0.072424,0.0699206,0.00679521,0.165493,0.085172,0.159292,0.159219,0.134704,0.0776285,0.151986,0.065348,-171087,1.01752
-169564,0.962498,0.279022,4,15,0,169601,-0.00768474,0.975778,-0.0528011,-0.0549345,-0.117445,-0.137062,-0.00847237,0.00942615,-0.0185987,-0.087392,0.0277672,0.0927707,0.108639,0.0495982,0.0825896,0.00198696,0.0180895,0.0807245,-0.0113193,-0.0140936,-0.0328086,0.0542933,0.0625276,0.0124199,0.0141368,0.0105091,-0.0957323,-0.0229988,-0.0149782,0.050813,0.0659203,0.00576499,0.0202618,0.0298032,0.00819065,0.175046,-0.00786037,0.0596958,-0.0283337,-0.0168669,0.0199587,0.0231385,-0.0177554,-0.00960338,0.00362404,-0.120659,0.00210514,-0.0365819,0.00390655,0.00381338,0.0309722,-0.0323416,0.0722996,0.0508271,0.0375022,0.0883542,0.0440776,0.0160083,0.053209,0.212487,-0.044946,0.252082,0.119003,0.278,0.139733,0.0410673,0.0460757,0.23353,0.160485,-0.048127,0.0867286,0.0653972,0.0125667,0.169732,0.0763875,0.15818,0.154692,0.141391,0.107633,0.0802979,0.0860564,-171102,1.01764
-169577,0.819644,0.279022,4,15,0,169617,-0.00779469,0.97643,-0.0644492,-0.0341374,-0.0846958,-0.131675,0.00937988,-0.0450035,-0.0466197,-0.0969854,0.00101301,0.085437,0.109446,0.0626536,0.0310226,0.00492224,-0.0150853,0.0894748,-0.0125157,-0.0153566,-0.0144369,0.0261932,0.0321967,-0.00106034,0.0532167,0.020865,-0.0621891,0.0161782,-0.0209812,0.0387394,0.0689826,-0.00166987,0.025653,0.048937,0.00345277,0.154079,-0.0245028,0.0761926,-0.0320748,-0.0051914,0.0415634,0.0126182,-0.0182048,-0.0118423,-0.00848238,-0.109436,0.00464909,-0.0254735,0.0608859,-0.00375921,0.0200418,-0.00725278,0.0588476,0.0666503,0.0487231,0.0541246,0.0465701,-0.00313465,0.0225743,0.198835,-0.0563315,0.253929,0.114352,0.300167,0.140208,0.0558338,0.0568544,0.225551,0.156273,-0.0415052,0.0806343,0.076854,-0.00268747,0.173096,0.08826,0.156528,0.16657,0.146569,0.0954951,0.126129,0.0719513,-171160,1.01815
-169579,0.987212,0.279022,4,15,0,169631,-0.00398931,0.973875,-0.0686631,-0.0566041,-0.098789,-0.151284,0.0132031,-0.0154495,-0.0527539,-0.0657771,-0.0248662,0.121792,0.106158,0.0516585,0.089804,0.00415632,0.00754665,0.0845087,-0.0118681,-0.0112457,-0.0271319,0.0672021,0.0542718,0.00600887,0.00669153,0.0147401,-0.049736,-0.016944,-0.00763454,0.0567367,0.0551975,0.0185286,0.0377942,0.0374284,0.0288773,0.163246,-0.0341991,0.0636302,-0.0289947,-0.0121818,0.0492447,0.0101151,-0.00837332,-0.0121497,0.00174802,-0.10778,0.0122965,-0.029494,0.0425339,0.00376761,0.0522879,-0.00107734,0.0731443,0.0743663,0.0218188,0.0530051,0.0385001,0.0450039,0.0603485,0.210397,-0.0437333,0.246615,0.113882,0.290403,0.136586,0.0299418,0.0542385,0.234455,0.157323,-0.0440351,0.0807984,0.0604442,-0.0017116,0.167459,0.077162,0.153649,0.155217,0.131007,0.0923293,0.0835992,0.0678847,-171116,1.01759
-169558,0.95847,0.279022,4,15,0,169611,-0.00750503,0.974356,-0.0731672,-0.0629293,-0.0873658,-0.117268,0.0137121,-0.0174931,-0.0533352,-0.0958682,0.0191462,0.113234,0.107241,0.0578049,0.0689627,-0.010104,0.0111633,0.0991775,-0.00737062,-0.0264648,-0.00583292,0.0410113,0.060519,-0.00226224,0.027574,0.01192,-0.0816537,0.00243578,-0.0107132,0.0560018,0.0844597,0.00195264,0.0287547,0.036843,0.00140983,0.169746,-0.0354371,0.0569392,-0.0353742,-0.00149198,0.0334279,0.0159744,-0.00960044,-0.00469057,0.00555736,-0.106742,-0.000765555,-0.0868072,0.0376068,0.00828576,0.0455133,-0.0323205,0.0515583,0.0559424,0.108179,0.0515791,0.0578728,-0.00589432,0.0528909,0.208475,-0.0584763,0.256646,0.115314,0.284471,0.140868,0.0545766,0.0505467,0.234999,0.160201,-0.0445527,0.0787462,0.0701043,0.0134864,0.173108,0.0804045,0.153051,0.163685,0.193335,0.0926705,0.205542,0.12905,-171207,1.01834
-169563,0.967393,0.279022,4,15,0,169591,-0.00583652,0.974913,-0.0441164,-0.0500395,-0.10318,-0.121818,-0.00672007,-0.0168372,-0.0459618,-0.0760467,-0.0122022,0.0911115,0.097983,0.0592449,0.0714933,0.0253983,-0.00777838,0.0791651,-7.1552e-05,-0.00554397,-0.0160674,0.0591553,0.051403,0.014122,0.0144773,0.0246002,-0.0796216,-0.0218144,-0.017908,0.0541558,0.0753916,-0.00875565,0.026722,0.0419934,0.0176521,0.177359,-0.0522895,0.0527193,-0.0317066,-0.0350407,0.0276986,0.0157982,-0.0217986,-0.00577431,0.00819189,-0.109735,0.014555,-0.0273012,0.054469,0.0451501,0.0679825,0.0107738,0.0493019,0.0374029,0.0402992,0.113902,0.0380819,-0.000995643,0.0792449,0.206052,-0.0486739,0.256179,0.11832,0.285802,0.13319,0.0434343,0.0476256,0.220985,0.154101,-0.042762,0.0805803,0.0731422,0.00126529,0.159766,0.0841735,0.160972,0.158844,0.119277,0.0252952,0.125539,0.10274,-171003,1.01679
-169564,0.940771,0.279022,4,15,0,169610,-0.00567297,0.973697,-0.080718,-0.0447221,-0.081874,-0.127603,-0.000812114,-0.0133134,-0.0458146,-0.0968279,0.00948262,0.102598,0.11177,0.0558351,0.0641453,-0.0131398,0.0049133,0.0796551,-0.0116737,-0.0245601,-0.018383,0.0401197,0.0678971,-0.0209583,0.0372919,-0.00971854,-0.0794417,0.0056416,-0.0169743,0.055015,0.071229,0.0203091,0.0317404,0.0318664,-0.0131676,0.166609,-0.00242357,0.0633661,-0.0372548,0.00560841,0.0223743,0.0208927,-0.00370166,-0.00236905,-0.0134984,-0.114819,0.00455926,-0.0157405,0.0413191,-0.0618954,0.0248567,-0.0338677,0.0587453,0.07073,0.0671642,0.0319847,0.0425038,-0.00432671,0.0740558,0.212224,-0.056642,0.251249,0.11822,0.288698,0.138897,0.0501877,0.0543375,0.233838,0.158565,-0.0404094,0.0770504,0.0703093,0.0102543,0.174038,0.0828672,0.153588,0.153029,0.190091,0.143297,0.125522,0.0707192,-171160,1.01792
-169568,0.921922,0.279022,4,15,0,169607,-0.00364159,0.973268,-0.0338438,-0.0475946,-0.10625,-0.116446,0.00196569,-0.0103332,-0.0440252,-0.0866298,-0.00268448,0.0984161,0.104607,0.0610696,0.07121,0.026316,-0.00857675,0.0814765,0.00405022,-0.00947156,-0.0118455,0.0666998,0.0450414,0.00714651,0.0318539,0.0148136,-0.0770413,-0.0148459,-0.0221041,0.0583847,0.0738433,0.00743,0.0267954,0.0516825,0.0254409,0.178101,-0.0495446,0.0546908,-0.0437516,-0.0302692,0.0306381,0.012175,-0.0250704,-0.0122613,0.00601414,-0.114417,0.014484,-0.0813676,0.0526009,0.00254939,0.057801,-0.00245527,0.0480434,0.0533753,0.0832462,0.130715,0.0504248,0.02273,0.244909,0.199954,-0.0469656,0.258086,0.115946,0.286021,0.139582,0.044713,0.0491919,0.225246,0.156481,-0.0497084,0.0840607,0.0674584,-0.00184975,0.161327,0.0820974,0.156982,0.168472,0.0623847,0.0303538,0.134148,0.116014,-171078,1.01724
-169560,0.980617,0.279022,4,15,0,169598,-0.00450012,0.973588,-0.0846754,-0.0516438,-0.0838012,-0.134145,-0.0027521,-0.00672851,-0.0449534,-0.0822559,0.0126113,0.102291,0.105281,0.0474364,0.0657716,-0.00851093,0.00408667,0.0833737,-0.0100821,-0.0169427,-0.0169383,0.0306903,0.0718777,-0.0160348,0.0244036,-0.000940061,-0.0765015,0.00913939,-0.0092477,0.05213,0.0709697,-0.00790322,0.0208076,0.0259202,-0.0194313,0.163694,4.24124e-05,0.069176,-0.0237432,-0.00511085,0.0155497,0.015482,-0.00213223,0.00115805,-0.00646977,-0.112834,0.00990125,-0.00810866,0.0384489,0.002698,0.0483847,-0.031707,0.0579463,0.0443623,0.0290038,0.0456538,0.0383274,0.0116623,0.0197166,0.212589,-0.0579874,0.256035,0.119079,0.288493,0.139076,0.0506402,0.0542009,0.234542,0.157113,-0.0374827,0.0748306,0.0743866,0.0152894,0.172883,0.0812195,0.15381,0.151913,0.220085,0.142894,0.116405,0.0662788,-171178,1.01805
-169561,0.946137,0.279022,4,15,0,169600,-0.00447813,0.974063,-0.0858968,-0.0442196,-0.105559,-0.134352,0.000119361,-0.0117023,-0.0513397,-0.0776129,0.00821086,0.103839,0.1123,0.0611684,0.0587692,-0.00102702,-0.00203106,0.080813,-0.00323219,-0.0299585,-0.0143629,0.0243348,0.0631358,-0.0198435,0.01099,-0.00489873,-0.0756618,-0.00140971,-0.019533,0.0619636,0.0821616,-0.000250548,0.0201548,0.038982,-0.0325415,0.182795,-0.0130156,0.0636422,-0.0229317,-0.0112727,0.0106694,0.0185436,-0.0203671,0.00265013,0.0041343,-0.106575,0.00129047,-0.018606,0.0309139,0.00407553,0.0390233,-0.0209513,0.0535958,0.054988,0.0379287,0.0573272,0.0382566,-0.00200642,0.0378805,0.210423,-0.0592372,0.249003,0.116097,0.290507,0.134318,0.0617901,0.0618819,0.239694,0.149968,-0.0399396,0.085769,0.068564,0.0118165,0.167566,0.0791605,0.153888,0.150405,0.175167,0.107116,0.124623,0.0819282,-171161,1.01796
-169559,0.565041,0.279022,4,15,0,169601,-0.006805,0.97387,-0.0674005,-0.0454485,-0.103277,-0.133226,-0.00376807,-0.00536718,-0.0498801,-0.0836926,0.00609062,0.0947441,0.109576,0.0745742,0.0553215,-0.00101767,0.00841384,0.068224,-0.00822646,-0.036399,-0.0127431,0.0361865,0.0697707,-0.0104944,0.0152963,0.00204189,-0.0751893,-0.0114269,-0.016099,0.0577808,0.0806205,0.000471853,0.0192256,0.0359593,-0.0346519,0.180688,-0.0170997,0.0572253,-0.0272615,-0.0140124,0.0183539,0.0176453,-0.00958583,-0.00846061,0.00129956,-0.113901,0.0126694,-0.00683742,0.00873667,0.000526719,0.031916,-0.0176395,0.0652741,0.0494051,0.0493573,0.0573448,0.044392,0.00552582,0.0346487,0.212028,-0.0633791,0.249446,0.116832,0.28525,0.134158,0.0616121,0.0656209,0.235647,0.15049,-0.0405035,0.0814789,0.074026,0.00935955,0.169069,0.0789446,0.149097,0.153571,0.17607,0.110149,0.131663,0.0724642,-171120,1.01762
-169564,0.877934,0.279022,4,15,0,169597,-0.00666623,0.972904,-0.0488948,-0.0410623,-0.0840006,-0.12144,0.00313197,-0.00629822,-0.0311291,-0.0772315,0.00472823,0.11302,0.0972129,0.040803,0.0816272,0.0159549,-0.0185503,0.0927265,-0.0108229,-0.000284587,-0.0194537,0.0604572,0.045293,0.0143768,0.0282818,0.0139237,-0.072846,-0.00265856,-0.0181749,0.0566499,0.0643288,0.00346299,0.0414047,0.0361307,0.0385393,0.173538,-0.0356802,0.0644508,-0.039767,-0.0210942,0.0408219,0.0115003,-0.0148244,-0.00662404,0.0046762,-0.112722,0.0141872,-0.042496,0.0461208,0.00200363,0.0125602,-0.00161697,0.0388952,0.083742,0.0334087,0.0906747,0.052956,-0.00749385,0.0610022,0.200573,-0.0410261,0.262366,0.11546,0.285108,0.144987,0.0358803,0.0362701,0.220752,0.164043,-0.0472778,0.0763586,0.0661519,0.00247244,0.165126,0.0796672,0.163973,0.163996,0.137298,0.0523692,0.100491,0.115652,-171081,1.01723
-169564,0.972561,0.279022,4,15,0,169606,-0.00674076,0.975096,-0.0753851,-0.053865,-0.100365,-0.12353,-0.00241072,-0.0157647,-0.0473211,-0.0932346,0.00291538,0.0870242,0.116249,0.0702153,0.0601246,-0.00503637,0.00337195,0.0727536,-0.0094093,-0.0302725,-0.00813462,0.0351535,0.0710813,-0.016095,0.0227665,-0.000177035,-0.0785794,-0.00702491,-0.0133092,0.0482379,0.0807472,0.0138133,0.0148928,0.032894,-0.0293134,0.179616,-0.0194735,0.0497944,-0.0308386,-0.00939917,0.0146242,0.0210963,-0.00794822,-0.00190327,-0.00342762,-0.114737,0.00973228,-0.0169093,0.0263537,0.00773977,0.0505818,-0.0108743,0.0668342,0.0452947,0.0497018,0.0449466,0.0463852,-0.0125904,0.0775333,0.212057,-0.0633066,0.246663,0.118501,0.286584,0.13087,0.0611738,0.0629567,0.238614,0.150182,-0.0379349,0.0823488,0.0724123,0.0130822,0.169279,0.0816821,0.148804,0.15342,0.12818,0.116785,0.152974,0.0584371,-171116,1.0177
-169566,0.902034,0.279022,4,15,0,169603,-0.00369354,0.973532,-0.0478763,-0.043663,-0.0902713,-0.128037,0.00297695,-0.00326659,-0.040701,-0.0793093,-0.00847126,0.102775,0.103545,0.0668651,0.0735203,-0.00287299,-0.00755639,0.082973,-0.00233159,-0.00850189,-0.0162623,0.0534821,0.0673174,0.00826036,0.0315897,0.0179692,-0.0753731,-0.00982195,0.00021488,0.0694523,0.0653509,-0.00139263,0.0448026,0.0322398,0.0382224,0.162255,-0.0513528,0.0666458,-0.0336955,-0.0294942,0.0271323,0.00677703,-0.00904222,-0.0137637,-0.0034646,-0.110128,0.0176649,-0.050323,0.0266344,0.0279683,0.00199066,0.0159317,0.0356255,0.0559378,0.0583783,0.0960754,0.0568329,-0.0422345,0.0638391,0.202801,-0.0524152,0.26394,0.117043,0.293525,0.140638,0.0460108,0.0399903,0.222333,0.156589,-0.0420828,0.0797154,0.0762415,0.00117185,0.178024,0.0810164,0.155744,0.167464,0.168563,0.108096,0.0865412,0.136255,-171166,1.01795
-169563,0.915329,0.279022,4,15,0,169606,-0.00452257,0.973331,-0.0613468,-0.045913,-0.0737631,-0.126962,-0.0225931,-0.0244761,-0.0532816,-0.0713538,0.00926763,0.0987296,0.097477,0.04371,0.0777941,0.0029934,-0.0134506,0.0881957,-0.0164125,-0.0130752,-0.0166774,0.0418006,0.0538588,-0.00121152,0.0320048,0.000257497,-0.0642983,-0.0144161,-0.03236,0.05262,0.0676172,-0.00933905,0.0286484,0.0354566,-0.0169471,0.174313,-0.0239687,0.0531913,-0.0184232,-0.00971177,0.0276205,0.0110985,-0.0229747,0.00660336,0.010566,-0.112836,0.00853289,-0.0375185,0.0298549,-0.0171159,0.00634747,-0.0473719,0.0432029,0.0598508,0.0299041,0.0713846,0.0376952,0.0332453,0.0452272,0.208664,-0.0580003,0.251096,0.117595,0.285666,0.13149,0.0569363,0.0523377,0.227013,0.157852,-0.0438281,0.0814065,0.0655355,0.00707605,0.157159,0.0816849,0.161061,0.157411,0.172757,0.091134,0.229276,0.048471,-171045,1.01698
-169569,0.959776,0.279022,4,15,0,169605,-0.00598429,0.97489,-0.0551938,-0.0496349,-0.12084,-0.144642,0.0180292,-0.0142889,-0.0354106,-0.0913471,-0.00889649,0.0978471,0.120391,0.073699,0.0549177,0.00455506,0.00230697,0.0777026,-0.00344739,-0.0165839,-0.0231009,0.0523565,0.0611013,0.0012656,0.0186549,0.0209387,-0.0846557,0.00507482,-0.0222706,0.0566343,0.0710303,0.0122893,0.027987,0.0343431,0.0206287,0.176214,-0.0372456,0.0595059,-0.0523182,-0.0176147,0.0318798,0.0141592,0.00124545,-0.00623382,-0.00525882,-0.123782,0.0239126,-0.0776424,0.0619653,0.0215353,0.0860885,0.0254462,0.0681777,0.0618714,0.0591553,0.061729,0.0449998,0.0142968,0.208901,0.202474,-0.0471703,0.25582,0.108717,0.292314,0.140474,0.0344784,0.0572591,0.225976,0.163024,-0.0462085,0.0804807,0.0683407,0.0079158,0.166389,0.085328,0.151532,0.156258,0.193457,0.135573,0.11791,0.165536,-171135,1.01783
-169569,0.964746,0.279022,4,15,0,169616,-0.00613124,0.975059,-0.0509396,-0.0286179,-0.0857316,-0.130117,-0.016536,-0.011599,-0.0270528,-0.0982802,0.00981247,0.104421,0.0948505,0.0393519,0.0614045,0.0044658,-0.000365872,0.0923622,-0.00609069,-0.00476688,-0.0121672,0.0545998,0.0463854,-0.00776274,0.0334283,-0.00409486,-0.0711946,-0.0178533,-0.00413058,0.0638175,0.0685429,0.0222898,0.0183418,0.0447368,-0.00344564,0.175447,0.00157924,0.0847112,-0.0260893,-0.0109764,0.0196289,0.02196,-0.0211149,-0.0052529,0.0167014,-0.105768,0.0103071,-0.0739337,0.0277557,0.00054658,0.0480219,0.0118397,0.138906,0.0356303,0.0369107,0.090631,0.0999815,0.0292532,0.0581563,0.209714,-0.0558624,0.254009,0.11888,0.287367,0.141929,0.0551905,0.0526945,0.230672,0.145819,-0.0423096,0.0797297,0.0749314,-0.00443916,0.164556,0.0752297,0.158514,0.158267,0.0944798,0.097216,0.149064,0.0718121,-171057,1.01723
-169560,0.988687,0.279022,4,15,0,169606,-0.00442054,0.973439,-0.0541332,-0.0260518,-0.0994346,-0.130238,0.0125602,-0.011504,-0.0362543,-0.0777139,0.0142069,0.106585,0.106223,0.0638519,0.0468417,0.00244077,0.00556176,0.0809589,-0.00544668,-0.00774318,-0.0038014,0.0544697,0.0488073,-0.00227544,0.0240519,0.0108856,-0.0728603,-0.0101697,0.000807773,0.0639929,0.0608143,0.016461,0.0103371,0.0154012,0.0154952,0.180239,-0.0227931,0.0595657,-0.0420616,-0.019336,0.0438521,0.0214752,-0.0178246,0.0172844,0.00336989,-0.113466,0.0112815,-0.0743153,0.0329482,0.0131168,0.082012,0.00134269,0.0755945,0.0696373,0.0370402,0.06555,0.0779346,0.0092646,0.0607109,0.214615,-0.0519201,0.255191,0.113601,0.288179,0.134656,0.0432448,0.0443106,0.223981,0.153517,-0.0484526,0.085064,0.0751215,0.00111558,0.157537,0.0799438,0.159559,0.165013,0.119109,0.0968598,0.101459,0.0751152,-171091,1.01735
-169559,0.756259,0.279022,4,15,0,169607,-0.00236257,0.972163,-0.0571351,-0.0311555,-0.0859195,-0.130113,-0.00508853,-0.013006,-0.036425,-0.0836662,0.0114778,0.109579,0.0984615,0.0688614,0.0605438,0.00930119,0.00523477,0.0806389,-0.00207311,-0.00892429,-0.00208093,0.049577,0.0517722,0.0126398,0.0187038,0.0156934,-0.0727495,-0.0123606,-0.00486431,0.0698316,0.060985,0.0111763,0.00976259,0.0175972,0.0207286,0.183505,-0.0142443,0.0555694,-0.0400036,-0.0157663,0.0446041,0.0154408,-0.0204503,0.0152979,0.00348344,-0.122142,0.00701655,-0.0492456,0.0440164,0.00250181,0.0453636,-0.00189155,0.0717821,0.0680804,0.0302956,0.0648059,0.0569482,0.00490539,0.0420093,0.221784,-0.0487617,0.252631,0.113541,0.28425,0.142209,0.0471012,0.0469712,0.222033,0.155507,-0.0385181,0.0857336,0.0702324,0.00702717,0.154898,0.0810289,0.159525,0.163645,0.130352,0.0965976,0.115819,0.0886853,-171094,1.01726
-169564,0.750889,0.279022,4,15,0,169617,-0.0060559,0.974442,-0.0506462,-0.0383643,-0.0988538,-0.148876,0.00651814,-0.0247568,-0.0420498,-0.0959147,0.0178868,0.0956974,0.100913,0.0662156,0.0487161,-0.00643688,-0.00523904,0.0694096,0.0183048,-0.0273208,-0.00463012,0.0428792,0.0646058,0.0119768,0.0237328,0.0168768,-0.0699665,-0.00968583,-0.0218029,0.0402919,0.0736948,0.0195856,0.0223815,0.013466,0.00383279,0.179043,-0.0435245,0.0340711,-0.0492548,-0.0236007,0.0193945,0.0130086,-0.0243267,0.0212746,-0.00921611,-0.106208,0.00179899,-0.0457193,0.0368013,0.0238728,0.0280284,-0.00343093,0.0579619,0.0750029,0.0368672,0.038937,0.0450368,0.0143539,0.0309897,0.213744,-0.0536408,0.251199,0.113852,0.287436,0.142615,0.0413709,0.0460655,0.227067,0.158359,-0.0441735,0.0886485,0.0732996,0.00501324,0.168042,0.0733481,0.160209,0.163719,0.127207,0.120381,0.131674,0.0646245,-171144,1.01786
-169571,0.932852,0.279022,4,15,0,169600,-0.00612959,0.973807,-0.0714429,-0.054625,-0.0874508,-0.102823,-0.00831324,0.00371561,-0.0445314,-0.0752174,-0.0129434,0.102008,0.111723,0.0436691,0.0867426,0.01678,-0.00131688,0.0946617,-0.0300141,-0.0075515,-0.0298835,0.0490762,0.0474138,-0.0243862,0.0218997,0.00082945,-0.0818501,-0.00629948,-0.0101891,0.0701358,0.0684817,-0.00825412,0.0379817,0.0589739,-0.00142463,0.169821,-0.00953624,0.0855191,-0.0223858,-0.00794923,0.0288131,0.0216244,-0.00501348,-0.0274613,0.00737555,-0.12236,0.0198719,-0.0578656,0.0368935,0.0128779,0.0439552,-0.0385585,0.0315929,0.0421695,0.0881274,0.113498,0.0464015,-0.0171634,0.043817,0.200809,-0.0497361,0.259559,0.117472,0.28625,0.135967,0.0518936,0.05659,0.236136,0.159892,-0.0453431,0.0690268,0.0652518,0.0128431,0.164193,0.0877445,0.153688,0.157867,0.139092,0.0592908,0.107664,0.0971775,-171112,1.01755
-169563,0.981147,0.279022,4,15,0,169609,-0.00568153,0.974731,-0.0521511,-0.039692,-0.0994432,-0.148766,0.00700347,-0.0282125,-0.04359,-0.0965649,0.0181556,0.094474,0.0965754,0.0628324,0.0443682,-0.00339277,-0.00236649,0.0762018,0.0192239,-0.023901,-0.00404082,0.0412781,0.0598158,0.0147938,0.0322949,0.0198649,-0.0698912,-0.00582855,-0.0188038,0.0408822,0.0750078,0.0186698,0.0172517,0.0199115,0.0044593,0.178404,-0.0437296,0.0333715,-0.0512172,-0.0205092,0.0207785,0.00215564,-0.0167565,0.0197301,-0.012242,-0.107705,0.0031518,-0.0335858,0.0490775,0.0186376,0.0344037,-0.0386921,0.0559736,0.0438874,0.0430085,0.0383519,0.0723741,0.00866729,0.0433589,0.205239,-0.0534458,0.250518,0.115539,0.2939,0.137345,0.0432591,0.0467713,0.229282,0.15198,-0.0399228,0.0873334,0.0696139,0.00972178,0.168163,0.0760672,0.162101,0.165133,0.118797,0.0840974,0.131338,0.0756939,-171145,1.01789
-169563,0.852802,0.279022,4,15,0,169601,-0.00580982,0.976235,-0.0702523,-0.0494163,-0.0886679,-0.11231,-0.00644767,0.00463172,-0.0440554,-0.0834675,-0.0131937,0.104766,0.115223,0.0424202,0.0868505,0.0121728,-0.00658495,0.0838184,-0.0314144,-0.00637732,-0.0283805,0.0528061,0.0495017,-0.0191679,0.0175261,0.00141913,-0.0808085,-0.00566862,-0.0121829,0.0649633,0.0700314,0.000617282,0.0387258,0.0579564,-0.000372479,0.162587,-0.00550956,0.0811362,-0.0193819,-0.00713579,0.0458154,0.0300627,-0.010182,-0.0209597,0.00626798,-0.124344,0.0187853,-0.0608629,0.020517,-0.0137758,0.0539235,-0.000839903,0.04482,0.0696692,0.0500911,0.126434,0.0408169,-0.000821154,0.0457178,0.208228,-0.0479903,0.256817,0.117168,0.279069,0.13945,0.0506338,0.0555723,0.230722,0.16396,-0.0463681,0.0713165,0.0680033,0.00279851,0.16502,0.0859246,0.151184,0.150145,0.150395,0.101318,0.100745,0.0811477,-171027,1.01709
