# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_hreg_model
# start_datetime = 2025-04-21 08:03:10 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/rumovfi5.json
# init = 2 (Default)
# random
#   seed = 11565
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens.h-nondens/h2reg-hreg-20250421030307_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg-hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,betad.1.1,betad.2.1,betad.3.1,betad.4.1,betad.5.1,betad.6.1,betad.7.1,betad.8.1,betad.9.1,betad.1.2,betad.2.2,betad.3.2,betad.4.2,betad.5.2,betad.6.2,betad.7.2,betad.8.2,betad.9.2,mu_betad.1,mu_betad.2,sigma_betad.1,sigma_betad.2,log_p,rmse
-338769,0.999322,0.236789,4,15,0,338844,-0.00318037,0.973419,-0.0364503,-0.0226501,0.0537601,-0.00856546,0.00270311,0.0419607,0.038698,-0.00643065,-0.040966,-0.0546973,-0.0791476,-0.0117715,-0.0378774,-0.00212527,-0.0213751,-0.0061448,-0.0120531,-0.000621562,-0.0320482,-0.0658711,-0.0673741,-0.0306309,-0.0586285,-0.0265222,-0.0385907,-0.0313546,-0.0400387,0.00230146,-0.0277582,-0.0332419,0.0323639,0.000299617,-0.00494443,-0.0411292,0.0133155,-0.0189115,-0.0025144,0.0313285,-0.0584673,0.0151393,-0.00567868,-0.0156579,-0.0483443,0.0538464,-0.0738665,-0.067277,-0.051822,-0.0897921,-0.115171,-0.00252664,-0.0316469,-0.0447603,-0.0633873,0.0165248,0.080313,0.116337,0.0501625,0.0609074,0.0039551,0.00223198,0.0898019,0.00380978,-0.0153602,-0.0184429,0.0259442,0.0637392,0.00996906,0.022691,0.00129832,-0.0814225,-0.0173717,-0.011009,0.0210092,0.0827043,-0.00233389,0.0274102,0.0325228,-0.00035926,0.184251,-0.0265715,0.0622394,-0.0366798,-0.0098754,0.0330175,0.0189589,-0.00949048,-0.00209315,-0.00496634,-0.109727,0.0212476,0.00609,-0.0138845,-0.0392475,-0.0103536,0.00525719,-0.0234046,0.0525905,0.0145114,0.0503176,-0.0139695,0.0356146,0.0226936,0.01654,0.0305516,0.0496384,0.0710787,0.033667,0.0272519,0.046265,0.0442224,-0.0105209,0.042412,0.131367,-0.0441135,0.260532,0.125132,0.291492,0.127961,0.0477614,0.0702936,0.24082,0.148065,-0.0534069,0.109764,0.0762656,0.000918175,0.161101,0.0881776,0.152865,0.146938,0.130642,0.0499216,0.141243,0.147087,-343555,1.0209
-338765,0.899303,0.236789,4,15,0,338833,-0.00530661,0.974465,-0.0168653,-0.035276,0.0255178,-0.0221138,0.0302738,0.0340602,0.0166611,-0.0471533,-0.00881912,-0.0319619,-0.0586036,-0.0120749,-0.000957913,-0.0140692,-0.00601292,-0.038873,-0.00727899,0.00480898,-0.0586903,-0.0569976,-0.0633405,-0.0427824,-0.0576426,-0.0243174,-0.0458314,-0.00836278,-0.0412911,0.00309225,-0.0522074,-0.0193523,0.0440181,0.0213075,-0.0161711,-0.0395185,0.00942761,-0.0159424,0.0285712,0.029311,-0.0595549,0.0207489,-0.0100567,-0.038293,-0.0457617,0.0773283,-0.0970267,-0.039869,-0.0479103,-0.102145,-0.14294,-0.00147826,0.0217963,-0.024338,-0.0807807,-0.00188186,0.0906639,0.125272,0.0740761,0.0715255,0.014939,0.0125645,0.0767328,-0.00377196,-0.0189273,-0.0149166,0.0596916,0.0460796,-0.00481742,0.0156925,0.00210298,-0.0680567,0.00296882,-0.0249261,0.0547222,0.074104,0.0148259,0.042712,0.0402368,0.00562403,0.171398,-0.0588403,0.0500644,-0.0219937,-0.00320632,0.0269444,0.0237241,-0.0220232,-0.00164254,0.00147059,-0.0950581,0.00477347,-0.00139954,-0.0266678,-0.0392876,0.000733982,-0.00796548,-0.00196115,0.0257431,-0.00215332,0.00300973,0.0122661,0.0313177,0.0328259,0.0180414,0.0254669,0.0524506,0.0668761,0.0969525,0.058675,0.133862,0.0502136,-0.00655435,0.0267421,0.130902,-0.0424292,0.249292,0.11939,0.295968,0.132104,0.0475086,0.0644028,0.24061,0.154129,-0.0410557,0.0981907,0.0770668,0.000496008,0.162896,0.090266,0.140712,0.15153,0.149079,0.109022,0.0817983,0.0741828,-343514,1.02084
-338772,0.772148,0.236789,4,15,0,338838,-0.00676138,0.973853,-0.0270593,-0.0170244,0.0455128,-0.0281284,0.0120487,0.0618033,0.033775,-0.0360673,-0.0286648,-0.0399797,-0.0712666,-0.0176236,-0.0211963,-0.0359186,-0.0217735,-0.0262864,-0.0233309,0.000987143,-0.0428663,-0.063338,-0.075902,-0.042378,-0.0620344,-0.0486265,-0.0425877,-0.0471138,-0.0451764,0.00424294,-0.0403945,-0.0217035,0.0407287,0.00599895,-0.0206747,-0.0504942,0.0116825,-0.0166967,0.0127723,0.0192838,-0.0724625,0.0209438,-0.0193077,-0.0275506,-0.0520558,0.0347143,-0.0873808,-0.0612804,-0.0384377,-0.0732446,-0.125048,-0.041696,-0.00545428,-0.0455098,-0.0957546,0.00112543,0.0641263,0.117768,0.0654656,0.0687756,0.00407888,0.0197603,0.070849,-0.00526807,-0.0311437,-0.0261014,0.0460097,0.0902156,-0.00956773,0.0339347,0.0154196,-0.09168,-0.027038,-0.00908189,0.0258809,0.0811989,0.00328456,0.0265792,0.0315681,-0.00248977,0.164726,-0.0301554,0.067469,-0.0368353,0.006488,0.0338236,0.0100275,-0.00894886,-0.0101132,0.00408655,-0.113395,0.0192036,-0.0104966,-0.0165313,-0.0483022,-0.0183591,-0.015797,-0.0470099,-0.0119221,-0.00539054,-0.00270574,-0.0236756,0.0397576,0.0172184,0.0140987,0.0361467,0.0471019,0.0519523,0.0420536,0.046356,0.0719595,0.0485663,-0.0215836,0.0179569,0.129536,-0.0397394,0.25903,0.126048,0.294952,0.128064,0.0486819,0.0705905,0.240357,0.149827,-0.0600171,0.105205,0.0790009,0.000839471,0.161571,0.0897857,0.146765,0.15048,0.113362,0.0878966,0.126693,0.0664513,-343610,1.02116
-338770,0.98719,0.236789,4,15,0,338837,-0.00297226,0.973705,-0.021292,-0.0388179,0.046726,-0.0358248,0.0193711,0.049516,0.0399711,-0.0383778,-0.0163313,-0.0410283,-0.067777,-0.0141899,-0.032606,-0.0351522,-0.0314442,-0.0218103,-0.0160494,0.0142826,-0.0449492,-0.0630901,-0.0744225,-0.0333454,-0.0505389,-0.0306162,-0.042104,-0.0237551,-0.0331355,-0.00974102,-0.0540159,-0.0200166,0.0531741,0.00549281,-0.0251166,-0.0491078,0.0241035,-0.0136232,0.0223009,0.00723366,-0.0675911,0.0415589,-0.0094845,-0.0285439,-0.0667241,0.0391884,-0.0905252,-0.0515932,-0.0429524,-0.085199,-0.126608,-0.0302126,0.015606,-0.040311,-0.0757678,-0.00566408,0.0774488,0.109547,0.050045,0.0696758,0.00296432,0.025299,0.0826003,-0.0131666,-0.0397624,-0.0187057,0.0470483,0.0728283,0.00202626,0.0270663,0.0144773,-0.084051,-0.0107781,-0.0161598,0.0373768,0.0920966,0.00348995,0.0187156,0.0303937,-0.00973135,0.171928,-0.0431477,0.0593327,-0.0322836,-0.00380016,0.0385395,0.00633775,-0.0183244,0.00516568,0.00730855,-0.118171,-0.00802925,-0.00996272,-0.0341826,-0.0430597,-0.00840859,-0.0113134,-0.028479,0.0184212,0.00421371,-0.000953897,-0.0306641,0.045569,0.0261253,0.0141655,0.0313863,0.0719204,0.0489089,0.0619274,0.0439609,0.0679549,0.0712069,-0.021349,0.017576,0.131812,-0.0381776,0.256709,0.132071,0.293228,0.128948,0.0394791,0.068972,0.240547,0.15256,-0.0490458,0.102232,0.0731247,-0.00156646,0.155248,0.0888223,0.148335,0.146394,0.170507,0.0871119,0.0807789,0.0827411,-343498,1.02071
-338772,0.969438,0.236789,4,15,0,338831,-0.00292998,0.974574,-0.0297744,-0.0277063,0.0434604,0.00463858,0.00692431,0.0608355,0.0300396,-0.00309887,-0.0317122,-0.04345,-0.0731161,-0.0138517,-0.0156854,0.00115714,-0.0117993,-0.0443996,-0.0128432,-0.00337503,-0.0367885,-0.0772968,-0.0644882,-0.0335606,-0.0633505,-0.0217292,-0.0287195,-0.0190966,-0.0414918,0.0116038,-0.0423027,-0.0425971,0.0244729,-0.00312212,-0.00812966,-0.0462058,-0.00236713,-0.0281788,-0.000102009,0.0490108,-0.0682471,-0.00787961,-0.00547175,-0.0328557,-0.0342702,0.0669067,-0.0868184,-0.0667711,-0.0735843,-0.0790709,-0.13563,0.00744588,-0.014904,-0.0456394,-0.0670697,0.0115386,0.0904485,0.124891,0.0608145,0.0470563,0.0189153,-0.0087361,0.0718284,-0.0104368,-0.0130561,-0.0343372,0.0581924,0.056457,0.0150921,0.0179521,-0.00201645,-0.0880907,0.00303254,-0.0209583,0.0253237,0.0700795,0.00806628,0.0468787,0.0442219,-0.00879633,0.167759,-0.0490256,0.052843,-0.0307883,-0.0151435,0.0136151,0.0115554,-0.021305,-0.0160303,0.000990045,-0.0823087,0.010932,0.0180703,-0.0224118,-0.0303535,-0.023302,-0.0181191,-0.0508329,0.0237024,-0.00903425,0.0164406,-0.0125292,0.0329059,0.0228639,0.0347768,0.0276635,0.0395243,0.0447169,0.0799663,0.0568256,0.0858791,0.0251289,-0.00738927,0.0198603,0.12886,-0.0482707,0.251948,0.113593,0.295345,0.131835,0.0559443,0.0661299,0.245282,0.15099,-0.0472574,0.104172,0.0820346,0.00513288,0.168527,0.0916301,0.143211,0.150798,0.0869745,0.0924337,0.146647,0.0616773,-343609,1.02122
-338784,0.91983,0.236789,4,15,0,338846,-0.00564782,0.974794,-0.0204112,-0.0408214,0.0361168,-0.0402345,0.0228065,0.0216024,0.031465,-0.0423399,-0.0172035,-0.0358836,-0.0591336,-0.0124415,-0.024529,-0.0260081,-0.0150285,-0.0115184,-0.0138401,0.00996516,-0.0557703,-0.0606619,-0.0682904,-0.0495833,-0.0632115,-0.0333658,-0.0695968,-0.0309624,-0.0418453,-0.0106679,-0.040395,-0.00566404,0.058658,0.0229728,-0.0257605,-0.03928,0.0400893,-0.0153743,0.0254519,0.0149098,-0.0547251,0.0434819,-0.00566389,-0.0268367,-0.0650692,0.0548612,-0.0794843,-0.0531744,-0.0262486,-0.0890857,-0.125253,-0.0315943,-0.00567071,-0.0311805,-0.0803664,-0.00900261,0.0687631,0.106955,0.0606822,0.0862457,0.00409686,0.0293319,0.0925707,-0.00414154,-0.0162328,-0.0047012,0.0410114,0.0638106,-0.0120581,0.0238443,0.00079533,-0.068062,-0.0193425,-0.0134779,0.0500434,0.0989726,-0.00836179,0.0268926,0.0274061,0.0112239,0.182023,-0.0354579,0.0767202,-0.0340344,-0.0030269,0.0419145,0.0306224,-0.0152897,0.00919653,-0.00858434,-0.111692,0.0040141,-0.0172221,-0.0210256,-0.0472764,-0.00069452,0.00797435,-0.0403015,0.0387413,-0.0114155,0.0377654,-0.0101331,0.023953,0.0160055,0.0208415,0.0473547,0.0918472,0.0505477,0.0491507,0.038049,0.0422956,0.0478728,7.41181e-06,0.0300432,0.132026,-0.0434613,0.256135,0.121145,0.297916,0.130733,0.0439872,0.0656247,0.240264,0.146847,-0.0536937,0.0997638,0.0719835,0.00122725,0.165787,0.0868232,0.151488,0.157979,0.19842,0.0993231,0.102771,0.0866826,-343594,1.02119
-338776,0.967348,0.236789,4,15,0,338838,-0.00494739,0.973345,-0.0187391,-0.0292507,0.0330785,0.0144585,0.0044168,0.0387895,0.0192373,0.00344467,-0.0216045,-0.0297168,-0.044017,-0.0194445,-0.0132486,-0.0037246,-0.0168795,-0.0373272,-0.0157994,-0.0170697,-0.0461098,-0.0757583,-0.0813091,-0.0424547,-0.0596493,-0.0287048,-0.0285439,-0.0292845,-0.0484184,0.021243,-0.0476903,-0.0690011,0.0514628,0.0103982,0.000589823,-0.0534638,0.000286763,-0.0218022,-0.00168195,0.0436084,-0.0602984,0.00241003,-0.0113561,-0.0322368,-0.0374927,0.0722285,-0.0819084,-0.0552389,-0.0684302,-0.0839846,-0.139756,0.0122656,-0.0168941,-0.0465641,-0.0770089,-2.41263e-05,0.0846848,0.12124,0.0600493,0.0484895,0.0111044,-0.00771655,0.0848228,-0.00482148,-0.0333673,-0.0284231,0.0447494,0.0575377,0.0163749,0.0241172,0.000707129,-0.0891243,-0.00513523,-0.0148074,0.0321115,0.053431,0.0277381,0.0366068,0.0377333,-0.000900771,0.15822,-0.0325043,0.0407515,-0.0301748,-0.00942479,0.0165136,-0.00151054,-0.020586,-0.00486109,0.00603864,-0.0879134,0.00210616,0.0196183,-0.0220338,-0.0507117,0.00761164,-0.0231594,-0.0585357,0.0211461,0.00951915,0.0133344,-0.0133437,0.0321724,0.0111537,0.0178958,0.0427509,0.0317783,0.0394367,0.0547542,0.0451234,0.0953075,0.0342203,-0.0338741,0.0434869,0.129623,-0.0443763,0.255411,0.123138,0.291118,0.131372,0.0504349,0.0702623,0.245804,0.155516,-0.0417331,0.103955,0.0821191,0.00131764,0.159768,0.0928486,0.140787,0.144121,0.0850009,0.0766516,0.126173,0.0707502,-343565,1.02094
-338769,0.793299,0.236789,4,15,0,338851,-0.00423042,0.974632,-0.0110129,-0.0311537,0.0339052,0.00223652,0.00891772,0.0421287,0.0322208,-0.00900286,-0.0174389,-0.0330207,-0.0382303,-0.0124261,-0.0146288,-0.0120512,-0.0239852,-0.0262097,-0.0152264,-0.00693737,-0.0442187,-0.0653225,-0.0780653,-0.0383835,-0.0650368,-0.0342173,-0.0212199,-0.0280417,-0.0601452,0.0114944,-0.0622551,-0.0576901,0.0616754,0.0222104,-0.00767928,-0.0523549,0.0111608,-0.015576,0.00214004,0.0320568,-0.0553667,0.0140027,-0.0110649,-0.02926,-0.0439544,0.0550068,-0.0895609,-0.0426794,-0.0630084,-0.0833103,-0.131851,0.00234365,-0.0218802,-0.0500054,-0.0796462,-0.00822296,0.0791902,0.114733,0.0522033,0.0688958,-0.00527365,0.00755146,0.0831976,0.00348554,-0.0369067,-0.028724,0.044715,0.0465789,0.00381773,0.0242061,-0.00774764,-0.0885539,0.00124769,-0.00519349,0.027499,0.0680884,0.00569207,0.0360156,0.0317866,-0.00381875,0.147194,-0.0479681,0.0441498,-0.0216195,-0.00468567,0.0203587,0.011453,-0.0120317,-0.0104178,0.00525631,-0.0978724,-0.00657244,0.00719473,-0.0164374,-0.0523773,-0.00764187,-0.0226676,-0.0547924,0.0221633,-0.00360109,0.0182279,-0.016222,0.0398265,0.0120589,0.0204889,0.0429885,0.0567904,0.0474687,0.0308236,0.0410032,0.0817321,0.0285108,-0.0328102,0.0682656,0.125978,-0.0469925,0.253736,0.122329,0.294028,0.129198,0.0452179,0.0732134,0.243444,0.158092,-0.043489,0.101958,0.0790013,0.00443043,0.156647,0.0868465,0.144271,0.147713,0.139283,0.0952445,0.0985159,0.0509806,-343492,1.02077
-338773,0.694244,0.236789,4,15,0,338836,-0.00406508,0.975745,-0.0152002,-0.0185041,0.0353559,-0.00155461,0.0191907,0.0313457,0.0225939,-0.0278812,-0.0321062,-0.036997,-0.03497,-0.0137749,-0.0260654,-0.0117911,-0.0179156,-0.0119999,-0.0111074,-0.00538793,-0.0544906,-0.0708495,-0.0709168,-0.0303169,-0.0579809,-0.0260871,-0.0538139,-0.0273118,-0.0532848,0.0204924,-0.0693666,-0.0527253,0.0527336,-0.00210878,-0.0106811,-0.0507992,0.000178263,-0.0146973,0.0114153,0.0134345,-0.0778366,0.0248772,0.000946797,-0.037347,-0.0690059,0.0491367,-0.0819217,-0.0606007,-0.0598497,-0.0748051,-0.126573,-0.00421401,-0.00149909,-0.0562258,-0.0806058,-0.0119296,0.0672997,0.114894,0.0665461,0.0601194,0.012499,-0.0112788,0.0828214,-0.00149291,-0.0142596,-0.0355378,0.0330961,0.0604303,0.00444718,0.0200932,0.0100423,-0.0865988,-0.00146169,-0.0251581,0.0497173,0.0846026,0.000851694,0.0307469,0.0419706,0.00998496,0.172434,-0.0507071,0.0589375,-0.0359384,-0.0209473,0.00608527,0.0112539,-0.0165595,-0.0302581,0.00178315,-0.102736,0.0125529,0.011589,-0.0213862,-0.0449357,-0.0289529,-0.0266768,-0.0357368,0.0555327,-0.0101008,0.0233302,-0.0275408,0.0305158,0.00959723,0.016035,0.0324063,0.0354513,0.0302756,0.0801213,0.0434735,0.0472727,0.0426938,-0.0324032,0.0313817,0.133068,-0.0475241,0.2598,0.120647,0.289627,0.132662,0.0452135,0.0684879,0.239706,0.153164,-0.0463146,0.0988152,0.0809093,0.00460364,0.163812,0.0952,0.143627,0.156244,0.130217,0.134742,0.100953,0.102119,-343552,1.02111
-338779,0.894422,0.236789,4,15,0,338848,-0.00504999,0.975778,-0.0273753,-0.0425762,0.0325244,-0.0365625,0.00654788,0.0366796,0.0342979,-0.0117437,-0.0105096,-0.0275573,-0.0837125,-0.016274,-0.0119546,-0.012315,-0.0134687,-0.0433032,-0.0153824,0.015355,-0.0378155,-0.0712784,-0.0869483,-0.0518409,-0.0693009,-0.0219579,-0.0339622,-0.0203122,-0.0314707,-0.0136904,-0.028658,-0.0162835,0.0367968,0.0225254,-0.009527,-0.0387651,0.0286156,-0.0298379,0.00954301,0.0426737,-0.0502515,0.00748293,-0.0148893,-0.0211066,-0.0304179,0.0709433,-0.0858124,-0.0632033,-0.0372314,-0.101007,-0.13763,-0.0187179,-0.0209403,-0.0179885,-0.073363,0.0167518,0.0968716,0.117739,0.0515094,0.0708686,0.00263813,0.0248895,0.0837792,0.00385273,-0.0240489,-0.00690929,0.0611577,0.0544693,0.00965943,0.0253033,-0.0093983,-0.0713065,-0.0172955,-0.0117598,0.025742,0.0748242,0.00899905,0.0355601,0.031774,-0.0142313,0.17672,-0.0357652,0.0635196,-0.0295491,0.00414888,0.0535253,0.0248649,-0.0216408,0.0226376,-0.00916162,-0.084752,0.00120264,-0.00621806,-0.0215875,-0.0317424,-0.00400126,0.0170792,-0.0441522,0.0500413,-7.88603e-07,0.0275468,-0.000145468,0.0375866,0.0263395,0.025494,0.0393613,0.0870493,0.121909,0.0589554,0.0441632,0.0897587,0.0393406,0.00698921,0.0277245,0.123112,-0.0405406,0.2458,0.125465,0.295413,0.127021,0.0491559,0.0638368,0.243893,0.150537,-0.0488685,0.100752,0.0733483,-0.000826989,0.159385,0.0846109,0.152329,0.145575,0.149757,0.0175412,0.125837,0.0918447,-343391,1.02048
-338775,0.998676,0.236789,4,15,0,338835,-0.00513924,0.975604,-0.0163904,-0.012704,0.0536918,-0.0164604,0.0222797,0.0399683,0.0353706,0.00969909,-0.0227064,-0.0390552,-0.0731903,-0.0132311,0.00155921,-0.0169419,-1.98525e-05,-0.0323569,-0.025463,0.00682237,-0.0401772,-0.0631231,-0.0893308,-0.0511485,-0.0584536,-0.0222897,-0.0358135,-0.00273859,-0.0269018,-0.00555597,-0.060322,-0.0159742,0.0376471,-0.00520407,-0.0134758,-0.0255063,0.00956802,-0.0147436,-0.00634745,0.0392735,-0.0664269,0.014378,-0.00701329,-0.0311235,-0.0439143,0.0498206,-0.0918949,-0.043515,-0.0442039,-0.0911625,-0.134538,-0.0234567,-0.0232305,-0.0387644,-0.0643077,0.0015417,0.0889093,0.108734,0.0636598,0.0750563,-0.000866174,0.000833386,0.0968208,-0.00179709,-0.0118435,-0.0203316,0.0494151,0.0608028,0.00214999,0.0178733,0.00300074,-0.0703891,-0.0198902,-0.0313143,0.0353549,0.0837657,0.00126922,0.0330822,0.0291217,-0.0123882,0.188953,-0.0609199,0.0694126,-0.0347082,-0.0109842,0.024844,0.0161798,-0.0189141,-0.0106496,0.00197663,-0.105142,0.00521058,-0.00947954,-0.0176156,-0.044946,0.00680747,-0.000677652,-0.0143574,0.0406612,-0.0241519,0.0377722,-0.0226058,0.0288931,0.0302996,0.04041,0.0294678,0.0783197,0.0647585,0.0419638,0.0629067,0.0578586,0.0322909,0.00545184,0.0545422,0.132925,-0.0450974,0.252489,0.122949,0.29504,0.131099,0.0445247,0.064754,0.242727,0.151195,-0.0499269,0.107724,0.0825083,0.000562037,0.169502,0.0899157,0.147642,0.156584,0.153667,0.00776597,0.103508,0.197553,-343636,1.02143
-338780,0.985449,0.236789,4,15,0,338841,-0.0044439,0.975672,-0.0122087,-0.0284138,0.0202432,-0.0218723,0.0128715,0.0267369,0.0060535,-0.0235,-0.0444186,-0.0428171,-0.0785049,-0.00132262,0.00299327,-0.0105601,-0.0021151,-0.0354831,-0.00842536,-0.0104198,-0.0471201,-0.0732395,-0.0865906,-0.0403198,-0.051121,-0.0215042,-0.0451895,-0.017822,-0.0329534,-0.00822829,-0.0440698,-0.0425419,0.0334724,0.010489,-0.0177215,-0.0563121,0.0233102,-0.027642,0.0147611,0.0177479,-0.0378106,0.022863,0.00228887,-0.0466861,-0.0722228,0.0543301,-0.0852563,-0.0612376,-0.0435288,-0.101075,-0.141709,-0.00959457,-0.008878,-0.0348195,-0.0702019,-0.000377819,0.0715498,0.1118,0.0561362,0.0783735,0.0152409,-0.00111222,0.0809448,-0.0214103,-0.0382817,-0.0142529,0.0701688,0.0742316,-0.000792421,0.0177709,-0.000312824,-0.0703398,0.00499334,-0.0252069,0.0546515,0.0643946,0.0267525,0.0363351,0.0459609,-0.00710452,0.174455,-0.0516567,0.0473201,-0.0262437,0.00414461,0.0168014,0.00229323,-0.0189179,-0.00647433,0.00266719,-0.0981745,0.00303922,0.00103406,-0.0179868,-0.0406189,-0.00754171,0.00836416,-0.0566887,0.00986224,-0.000239318,0.0329878,-0.00530814,0.0403059,0.0304298,0.0169663,0.0377364,0.0431911,0.040597,0.0710258,0.0696815,0.0721061,0.0292015,-0.00616849,0.0174819,0.129048,-0.0394323,0.255802,0.119121,0.294761,0.128194,0.0466594,0.069683,0.239353,0.152426,-0.0498961,0.098758,0.0812605,0.00678736,0.161357,0.0815501,0.143229,0.150474,0.104464,-0.0389689,0.14352,0.202534,-343453,1.02072
-338777,1,0.236789,4,15,0,338834,-0.00301963,0.974658,-0.0308634,-0.0400449,0.0573238,-0.0128273,0.0140426,0.0505666,0.0519514,-0.0318666,-0.00326013,-0.029066,-0.0474118,-0.0211804,-0.0384993,-0.0125994,-0.0204056,-0.012209,-0.0111266,0.0218398,-0.0451699,-0.0619495,-0.0621948,-0.0415315,-0.0709105,-0.0292082,-0.0427842,-0.0297566,-0.0517721,0.00958858,-0.0511585,-0.0196182,0.0487656,0.0086611,-0.00535576,-0.0264585,-0.000227518,-0.0155236,0.00859845,0.0374917,-0.085818,0.0141153,-0.0219587,-0.00911823,-0.0243299,0.0613317,-0.0784886,-0.0564514,-0.0516015,-0.0723229,-0.119806,-0.0126607,-0.00796969,-0.0396209,-0.0780511,0.0084423,0.0954169,0.118172,0.0634951,0.0540235,0.00299782,0.0150303,0.0818714,0.0151985,-0.00397065,-0.029046,0.024213,0.0382363,0.00808243,0.0244452,0.0012286,-0.0914948,-0.0244146,-0.0183017,0.0245414,0.0958829,-0.0155223,0.031014,0.0257124,0.00487412,0.17024,-0.0310226,0.0655676,-0.0369189,-0.0210907,0.0409649,0.0264413,-0.0190694,-0.000426933,-0.0116607,-0.0963886,0.00858487,-0.00158154,-0.0290761,-0.0419216,-0.0103502,-0.0217707,-0.0247242,0.0638761,-0.00142538,0.0506443,-0.0220568,0.032325,0.0232704,0.014535,0.0245243,0.07068,0.0506458,0.0414286,0.0297414,0.0672731,0.0449537,-0.0155011,0.0261081,0.129261,-0.0484592,0.255734,0.125343,0.297856,0.132673,0.0474828,0.0642997,0.241383,0.152918,-0.0417643,0.106931,0.0705971,-0.00202717,0.162162,0.0961131,0.149485,0.146251,0.172225,0.0269661,0.0935804,0.124459,-343567,1.02107
