# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_hreg_model
# start_datetime = 2025-03-23 20:43:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/tv311lc7.json
# init = 2 (Default)
# random
#   seed = 72236
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens.h-nondens/h2reg-hreg-20250323154325_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg-hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,betad.1.1,betad.2.1,betad.3.1,betad.4.1,betad.5.1,betad.6.1,betad.7.1,betad.8.1,betad.9.1,betad.1.2,betad.2.2,betad.3.2,betad.4.2,betad.5.2,betad.6.2,betad.7.2,betad.8.2,betad.9.2,mu_betad.1,mu_betad.2,sigma_betad.1,sigma_betad.2,log_p,rmse
-169566,0.781506,0.248143,4,15,0,169604,-0.0047955,0.972767,-0.0484901,-0.0541481,-0.0831426,-0.133177,-0.00151317,0.00100825,-0.0431758,-0.0748413,-0.00972752,0.09206,0.109187,0.0458124,0.0635476,0.0305986,-0.0123237,0.0812896,0.00777921,-0.035599,0.00437956,0.0484883,0.0706986,0.0141276,0.0220991,0.0150603,-0.0735787,-0.0125034,-0.0317769,0.0517213,0.0654683,0.0115271,0.0209336,0.06039,0.00133574,0.171251,-0.00427156,0.0578399,-0.0344233,-0.0219829,0.0184485,-0.00510973,-0.00983506,0.00147105,-0.00925556,-0.112801,-0.000340787,-0.0734148,0.0306788,-0.00397477,0.0506213,-0.031701,0.0876281,0.0541224,0.0584742,0.0478208,0.037214,-0.0177162,0.0709871,0.20186,-0.0613479,0.261608,0.115129,0.289143,0.141769,0.0453092,0.0599335,0.222802,0.152812,-0.0423429,0.0717126,0.0636795,0.00815115,0.166163,0.072349,0.161223,0.164925,0.112043,0.0668987,0.128122,0.108392,-171108,1.01743
-169557,0.995305,0.248143,4,15,0,169601,-0.0048101,0.975455,-0.0779222,-0.0405943,-0.102354,-0.122253,3.2177e-05,-0.0205605,-0.0386474,-0.0971834,0.0164168,0.0978107,0.0946173,0.0647476,0.0668368,-0.0115006,0.0101021,0.0762381,-0.0154432,-0.00117227,-0.03737,0.0474954,0.0446061,-0.0242118,0.02923,0.0080212,-0.0809236,-0.00123772,-0.012847,0.055692,0.0751254,0.00269445,0.0255676,0.0186593,0.00152686,0.168421,-0.0485711,0.0546234,-0.0397346,-0.0151876,0.0271935,0.0353201,-0.012,-0.0133458,0.000902514,-0.118582,0.0147448,-0.0244006,0.0452674,-0.00287099,0.0239551,-0.0112674,0.0385235,0.0381138,0.0361885,0.0708952,0.0711179,0.0126493,0.0238321,0.207739,-0.044773,0.24646,0.11737,0.285851,0.136096,0.0490856,0.0425231,0.233148,0.162763,-0.0457952,0.0799781,0.076524,0.0033108,0.167994,0.0905623,0.152175,0.155465,0.133546,0.0985903,0.153697,0.0953467,-171080,1.01744
-169559,0.858887,0.248143,4,15,0,169602,-0.00841428,0.972743,-0.0439266,-0.0643362,-0.104025,-0.136065,0.00489627,-0.00431324,-0.050388,-0.0840286,-0.00441705,0.0971737,0.117724,0.0446895,0.0682324,0.0254208,-0.0126366,0.0847726,-0.0129079,-0.0248997,0.0072582,0.0541493,0.0661154,0.0185571,0.0211515,0.0180661,-0.077683,-0.0166195,-0.0193549,0.051233,0.0619421,0.0152203,0.0299084,0.0393113,0.00144208,0.182019,-0.0217298,0.0642603,-0.0210543,-0.0141373,0.0178426,-0.0149475,-0.0164082,0.00462475,0.00202883,-0.0975088,0.00352714,-0.0689539,0.0224898,0.00992639,0.0452018,2.60095e-05,0.052031,0.0689522,0.0469434,0.0488571,0.0424613,-0.0228913,0.0753678,0.20777,-0.0539125,0.258423,0.120147,0.290182,0.136146,0.0438778,0.0587482,0.232493,0.157652,-0.0407584,0.0723784,0.0638996,0.0088011,0.160458,0.0788545,0.154341,0.165564,0.146843,0.0714616,0.0783121,0.0671722,-171181,1.018
-169565,0.881042,0.248143,4,15,0,169601,-0.00485459,0.975682,-0.0816945,-0.0264485,-0.0835525,-0.114032,-0.0060962,-0.0179773,-0.0385542,-0.0882981,0.00630078,0.101653,0.094988,0.0629524,0.0663195,-0.0122161,0.00627105,0.0804596,-0.00248493,-0.0066271,-0.0362746,0.0340208,0.0418814,-0.0250291,0.0294525,0.00160429,-0.0697266,0.0028463,-0.00966587,0.0584402,0.0792512,-0.00239172,0.026122,0.0371511,0.00147739,0.168785,-0.0333539,0.0553957,-0.0479181,-0.0234182,0.0309818,0.0375584,-0.00983122,-0.0101104,-0.00329248,-0.123419,0.0181584,-0.0234803,0.0532865,-0.00136815,0.0165749,-0.0302504,0.0613649,0.0382063,0.0352417,0.0650544,0.0570651,0.0100734,0.0797017,0.205174,-0.0601013,0.251366,0.114456,0.283503,0.15002,0.0417367,0.0438605,0.237302,0.159261,-0.0564349,0.0847914,0.0717112,0.00847497,0.175341,0.0855744,0.160368,0.161237,0.131586,0.0666969,0.173467,0.111362,-171147,1.01799
-169566,0.895932,0.248143,4,15,0,169605,-0.0053233,0.976162,-0.0524873,-0.0743264,-0.102536,-0.13381,0.00264972,-0.0175382,-0.0480991,-0.0977281,0.0076647,0.101365,0.122482,0.0439632,0.0813087,0.0313566,-0.00552377,0.078554,0.0036284,-0.0132778,-0.00109014,0.0697865,0.0676118,0.0118969,0.0195283,0.018,-0.0846236,-0.00836517,-0.0229213,0.0432538,0.0535056,0.020014,0.0283061,0.039483,0.0138212,0.173153,-0.0130744,0.0728299,-0.0286344,-0.0196923,0.0232405,0.00624343,-0.0220696,0.00123671,0.00286718,-0.110776,0.00952869,-0.060261,0.0183421,-0.0018528,0.0314288,0.00745872,0.0387406,0.0594591,0.0576378,0.0693546,0.043906,0.00910916,0.0491735,0.210484,-0.048875,0.257279,0.116821,0.28534,0.130653,0.0484808,0.0577626,0.221621,0.153799,-0.027011,0.0767695,0.0660444,0.00741302,0.159854,0.081397,0.15424,0.155573,0.13291,0.117411,0.103797,0.0544557,-171036,1.01715
-169571,0.97389,0.248143,4,15,0,169611,-0.00581488,0.972648,-0.0569834,-0.0408637,-0.0923505,-0.134318,0.000535751,0.0108361,-0.0585709,-0.0867304,0.00960649,0.111,0.111916,0.0721423,0.0497912,0.00410762,0.00885884,0.081562,-0.00636901,-0.0345065,-0.0226687,0.043983,0.0747484,-0.0263409,0.0244167,0.0417823,-0.0755387,-0.0229831,-0.00412591,0.0521086,0.0561747,0.00639306,0.0397594,0.0397826,0.00610617,0.139824,-0.0377978,0.0504673,-0.0452473,-0.0153658,0.0326248,0.00911338,0.00163131,0.000946033,-0.00313933,-0.117452,0.00278658,-0.0540825,0.0234003,-0.0052298,-0.0212966,-0.0218423,0.0561393,0.0668353,0.0428416,0.070396,0.0459314,-0.0423568,0.0332174,0.208608,-0.0483328,0.255086,0.11302,0.276442,0.152599,0.0366732,0.0496072,0.233514,0.158394,-0.0488679,0.0801886,0.0779175,0.0147843,0.162474,0.0810536,0.151948,0.16071,0.148036,0.0786141,0.100246,0.0808749,-171143,1.01769
-169567,0.992548,0.248143,4,15,0,169608,-0.0053271,0.974723,-0.0674099,-0.0545548,-0.095877,-0.121021,0.00181692,-0.0272002,-0.0303754,-0.0870638,-0.000175258,0.086317,0.097654,0.0351355,0.0855135,0.00480815,-0.0142564,0.0820509,-0.00746991,-0.00157941,-0.0112806,0.048302,0.0349457,0.0193543,0.0272156,-0.020235,-0.081839,0.00926071,-0.0317524,0.0566973,0.0826127,0.00160775,0.0138025,0.0336866,-0.00469488,0.206665,-0.0245159,0.0661223,-0.0255987,-0.0194216,0.0199605,0.021536,-0.0259387,-0.00649358,-0.00298844,-0.11083,0.0164601,-0.0264554,0.0376428,0.00955857,0.0538763,-0.0184721,0.0476221,0.0429799,0.0401001,0.111742,0.0492598,-0.0056391,0.034135,0.205444,-0.0558768,0.257343,0.120066,0.300506,0.126587,0.057177,0.052217,0.227131,0.158751,-0.0388914,0.0750801,0.0591749,0.00516143,0.174721,0.0763471,0.162114,0.159873,0.142386,0.0953716,0.129789,0.0848302,-171143,1.01787
-169565,0.988579,0.248143,4,15,0,169607,-0.00336209,0.974538,-0.0439779,-0.0423533,-0.0991339,-0.121174,-0.00721495,-0.0268215,-0.046236,-0.102682,-0.00408365,0.0906526,0.102816,0.062473,0.0518325,0.00500306,0.00633982,0.084869,-0.0318653,-0.0316759,-0.00469327,0.0469265,0.0634093,-0.00577238,0.018456,0.0343913,-0.0562526,-0.00325546,-0.0169921,0.061309,0.0556371,-0.0193544,0.0521481,0.0355637,-0.0108523,0.15225,-0.0328965,0.0392046,-0.0443485,-0.0115524,0.00920562,0.0264741,-0.0094731,0.00475082,-0.00822617,-0.110383,0.0119932,-0.0750477,0.037451,0.0118724,-0.0131649,-0.0103949,0.0420154,0.0577762,0.0407136,0.103849,0.0317262,0.00161603,0.0467964,0.201909,-0.0505182,0.25571,0.11536,0.275741,0.149304,0.0461797,0.0455004,0.233771,0.158694,-0.0445988,0.0865697,0.0748692,0.0095263,0.162837,0.0861809,0.159138,0.162722,0.139753,0.114149,0.0909786,0.0715173,-171076,1.01733
-169574,0.910594,0.248143,4,15,0,169613,-0.00776485,0.974402,-0.056442,-0.0625192,-0.091084,-0.128859,-0.00214647,-0.021173,-0.0497999,-0.0653879,0.00910487,0.0767778,0.0881039,0.0432615,0.0736468,-0.00298099,-0.00895189,0.0930637,-0.0150965,-0.0347816,-0.0136686,0.0271592,0.0519862,0.000521683,0.0352427,0.026338,-0.0613279,0.0134241,-0.0103245,0.0424482,0.0688991,-0.0103157,0.0561841,0.021764,0.0215481,0.167351,-0.0542216,0.0642677,-0.043273,-0.0242229,0.0168454,0.00894512,-0.0158451,-0.00592303,0.0105763,-0.105644,-0.00719179,-0.0371753,0.0453306,0.0158279,-0.0133855,-0.014684,0.0411402,0.0900739,0.0245548,0.082815,0.0519927,-0.035194,0.0466062,0.213857,-0.0413755,0.253094,0.122142,0.284661,0.139277,0.0459929,0.0494994,0.237211,0.154099,-0.0414055,0.0824183,0.0746528,0.0155759,0.165681,0.0716905,0.150604,0.159389,0.178833,0.109225,0.15168,0.0687988,-171094,1.01747
-169567,0.984697,0.248143,4,15,0,169618,-0.00888648,0.975093,-0.0715858,-0.0260594,-0.0909224,-0.121558,0.00150271,-0.00130981,-0.0307609,-0.104154,0.00581763,0.123672,0.116286,0.068663,0.0625471,0.00442252,-0.0074335,0.075049,-0.0067784,-0.00845765,-0.00679258,0.0525816,0.0590013,0.00406764,0.00611737,-0.00370257,-0.0793094,-0.0194624,-0.0251606,0.0651102,0.0739295,0.0104829,0.0086631,0.0485246,-0.00287038,0.180402,-0.0156663,0.0569002,-0.0283775,-0.0129452,0.0299032,0.0260281,-0.0160267,0.00564544,-0.0193123,-0.103496,0.0111615,-0.0437058,0.0299876,0.00521615,0.0748854,-0.00525354,0.0715372,0.0488365,0.0550498,0.0550488,0.0281468,-0.0094984,0.0570359,0.198787,-0.0643114,0.258327,0.111993,0.284058,0.138649,0.0494672,0.0468145,0.228273,0.160762,-0.0413869,0.0778081,0.0614393,-0.000191861,0.168409,0.0903917,0.168196,0.158048,0.114075,0.0670265,0.0911058,0.0945034,-171112,1.01766
-169562,0.989571,0.248143,4,15,0,169607,-0.00366944,0.973338,-0.0519024,-0.0598085,-0.0941015,-0.128163,0.00126404,-0.0172259,-0.0522272,-0.065452,0.002181,0.0727238,0.0900858,0.0507075,0.0723002,0.00297113,0.00494926,0.0901073,-0.00162842,-0.0182077,-0.032386,0.0395381,0.0556118,-0.00840245,0.0393441,0.00798169,-0.0739745,0.0109895,-0.0159622,0.0499076,0.0678712,0.00235757,0.0513763,0.022878,0.00348468,0.179886,-0.0401744,0.0510577,-0.0426618,-0.0137198,0.0227234,0.00299045,-0.0155152,-0.0132866,0.0141563,-0.116693,0.0113752,-0.0456828,0.00650534,0.0046936,0.0128258,-0.0171778,0.0484498,0.0612422,0.0706731,0.0756031,0.0781676,0.00656379,0.0275603,0.213642,-0.0378034,0.253507,0.120751,0.284218,0.139446,0.0478078,0.0502044,0.222953,0.156701,-0.043352,0.0781013,0.0729928,0.00636664,0.157287,0.0758052,0.148526,0.153728,0.179669,0.0828169,0.12416,0.0838214,-170997,1.01661
-169571,0.969275,0.248143,4,15,0,169605,-0.00712819,0.972928,-0.064691,-0.0355223,-0.0857697,-0.127539,0.0106199,-0.0147327,-0.0443188,-0.0836418,0.0150228,0.106726,0.111728,0.0619269,0.0712893,0.00819604,0.0078315,0.0707967,0.0105047,-0.0120471,-0.012732,0.0615613,0.073175,-0.0163548,0.0256423,-0.0150622,-0.092019,-0.0238005,-0.00475999,0.0499856,0.0760376,0.0121065,0.0137457,0.0584197,0.00756881,0.15607,-0.0225718,0.0678409,-0.0278591,-0.00684018,0.0279447,0.0228307,-0.0294501,0.00447404,-0.00075119,-0.113454,0.0147525,-0.0166634,0.0124564,0.0496223,0.0574449,-0.0147436,0.0620695,0.0817501,0.0707935,0.0402074,0.0267166,0.0062939,0.0474886,0.202687,-0.0613532,0.25454,0.109749,0.291523,0.139335,0.0467775,0.0463075,0.240368,0.157804,-0.0461051,0.0844327,0.0658983,0.00418021,0.182871,0.086771,0.161956,0.159924,0.127458,0.0983106,0.169621,0.0628967,-171235,1.01843
-169562,0.994143,0.248143,4,15,0,169599,-0.00610848,0.972688,-0.0618413,-0.0667254,-0.100187,-0.140174,0.00355936,-0.0140596,-0.0436711,-0.0911686,-0.00370621,0.0885415,0.0936213,0.0539275,0.0614519,0.0181344,-0.0151683,0.0902184,-0.0129324,-0.0155948,-0.0138534,0.0460979,0.0445828,0.0117379,0.0371123,0.0229616,-0.0931949,0.00954652,-0.0270535,0.0601993,0.0628727,-0.00248541,0.0405555,0.0275821,-0.0050382,0.18695,-0.0289223,0.0505121,-0.0415191,-0.0133975,0.032974,0.0171806,-0.00680836,0.0130828,-0.00090555,-0.106424,0.00190273,-0.016728,0.049211,-0.0194085,0.0138655,0.00853468,0.0754172,0.0499628,0.0589731,0.0946789,0.0744041,-0.00965011,0.0184319,0.20734,-0.0479549,0.254694,0.12226,0.281178,0.13305,0.0494713,0.0508137,0.217392,0.160343,-0.0369483,0.0730373,0.0695724,0.00633897,0.155088,0.0791107,0.155451,0.160742,0.128632,0.0564721,0.0922451,0.11353,-171030,1.01681
-169566,0.797434,0.248143,4,15,0,169601,-0.00565416,0.975505,-0.0684394,-0.0350483,-0.108215,-0.119612,0.00132602,0.000893003,-0.0484848,-0.0702272,0.0035258,0.0955877,0.0868975,0.0518547,0.0595468,0.0180917,-0.0111616,0.0840842,-0.0046719,-0.0232022,-0.0176559,0.0433016,0.0738651,-0.0205288,0.0271591,0.0188682,-0.055069,0.0142917,-0.0116555,0.0658105,0.0712031,0.011184,0.0335156,0.0332874,0.0126558,0.170678,-0.0288781,0.0695272,-0.0440898,-0.0148602,0.00990129,0.0293116,-0.00376921,0.00556079,-0.00798002,-0.109378,0.0143242,-0.0305729,0.0110963,-0.00283539,0.0609328,-0.0140863,0.0537701,0.0571823,0.0413517,0.0319624,0.0657429,0.0485263,0.0977604,0.206252,-0.0464883,0.250104,0.104445,0.286473,0.139207,0.0427378,0.0488161,0.228999,0.158544,-0.0500563,0.0832294,0.0675243,0.000297579,0.179916,0.0861981,0.158363,0.168961,0.110112,0.108019,0.121633,0.069037,-171094,1.01755
-169564,1,0.248143,4,15,0,169605,-0.00619733,0.973255,-0.0633389,-0.0611302,-0.0967265,-0.128147,0.022345,-0.0161593,-0.0298026,-0.0761819,0.000753518,0.101919,0.0986307,0.0748924,0.0711256,-0.00398394,-0.00652531,0.0851529,0.0172459,-0.0193157,-0.0268598,0.0394614,0.0649728,-0.00292079,0.0256805,0.0187141,-0.0707319,0.0141609,-0.00402215,0.0589605,0.0493445,0.0180181,0.0359227,0.035349,0.00545212,0.174438,-0.0139507,0.0557395,-0.0431382,-0.00528038,0.0177123,0.0429826,-0.00665834,-0.0121714,0.00451034,-0.104122,0.020767,-0.0407032,0.0343636,0.0183366,0.0435623,-0.0308846,0.0460391,0.0656775,0.0316953,0.0625332,0.0511413,0.0554256,0.0544809,0.198183,-0.0496621,0.24893,0.109554,0.287346,0.14893,0.0476968,0.0411922,0.217596,0.16246,-0.0473943,0.0744433,0.0646593,0.00366239,0.162705,0.0807495,0.151265,0.161929,0.127983,0.0627808,0.0990508,0.0617641,-171044,1.01697
-169562,0.971426,0.248143,4,15,0,169603,-0.00515184,0.97613,-0.0615781,-0.0643868,-0.07536,-0.120909,0.0192675,-0.0141499,-0.0609741,-0.0752346,0.0090573,0.10761,0.113316,0.0614332,0.0718447,0.0033095,0.00641149,0.0814671,0.0117257,-0.0328555,-0.00826012,0.0649916,0.0820357,0.00385439,0.0193045,0.0177051,-0.0888781,0.0092736,-0.0127185,0.0519484,0.0842626,0.0202625,0.0245326,0.0422706,0.00389603,0.173858,-0.0418402,0.0660272,-0.0296252,-0.0194157,0.0365262,0.0153681,-0.0172726,-0.0114214,-0.00784423,-0.121969,0.0105912,-0.0371308,0.0518646,-0.00646244,0.0430508,-0.0565884,0.0468564,0.0525233,0.051489,0.0399888,0.0767364,-0.0548877,0.0506701,0.203939,-0.0510723,0.261499,0.119279,0.278312,0.148154,0.0480806,0.0491871,0.231991,0.158855,-0.0411256,0.0774528,0.073619,0.00849046,0.16729,0.0863302,0.162754,0.157679,0.157941,0.148936,0.0921663,0.117711,-171118,1.0178
-169563,0.967699,0.248143,4,15,0,169608,-0.00548892,0.974853,-0.0590616,-0.0323798,-0.112518,-0.135371,-0.0124363,0.000908568,-0.0379273,-0.105758,0.00181066,0.0997158,0.108682,0.0493948,0.0653506,-0.00175385,0.00117037,0.0858614,-0.0157526,-0.0070055,-0.0185331,0.031184,0.0360536,-0.0130253,0.0311022,0.00814599,-0.0639863,-0.015595,-0.0233823,0.057628,0.0634497,0.0138359,0.0442608,0.0298212,0.0119919,0.175483,-0.0218154,0.0495008,-0.0369593,-0.0222602,-0.00351064,0.0194721,-0.00541756,0.0100522,0.00410005,-0.0837017,0.00648204,-0.0682862,0.0460516,0.0124813,0.0556184,0.00725099,0.0664232,0.0601316,0.0397378,0.107745,0.0224405,0.0326676,0.0969858,0.209754,-0.0514586,0.253499,0.112607,0.295542,0.131384,0.0467429,0.0488465,0.226337,0.155111,-0.0455153,0.0801766,0.0661652,0.00572758,0.164451,0.0778174,0.148516,0.162528,0.122879,0.0447721,0.154975,0.0789534,-171103,1.01757
-169562,0.993581,0.248143,4,15,0,169597,-0.00725089,0.974077,-0.057688,-0.0394519,-0.0896628,-0.123181,-0.012433,0.00333692,-0.0340271,-0.100777,-0.00513184,0.0937674,0.104743,0.0555228,0.0699978,0.00208113,-0.00545557,0.0834951,-0.0165509,-0.00629683,-0.0124629,0.025971,0.0432449,-0.00226748,0.0243199,0.0132857,-0.0642781,-0.0028309,-0.027434,0.0533413,0.0658382,0.00724606,0.0456037,0.0381953,0.018501,0.166352,-0.0165276,0.0499244,-0.0413425,-0.0238583,0.000555298,0.032015,-0.00586571,0.00442658,-0.000588161,-0.0853552,-0.000710806,-0.0573139,0.0540991,0.0186143,0.0514016,-0.00317339,0.0562365,0.0382243,0.0244841,0.0685553,0.0286567,0.0325572,0.0795749,0.204527,-0.0477481,0.248328,0.109603,0.292236,0.130878,0.042072,0.047908,0.228954,0.149335,-0.0417887,0.0757226,0.0660402,0.000946319,0.164705,0.0792171,0.149794,0.162294,0.126223,0.0912079,0.219365,0.0984995,-171007,1.01675
-169558,0.932512,0.248143,4,15,0,169602,-0.00710142,0.974393,-0.0673014,-0.0541023,-0.0958239,-0.126526,0.0119352,-0.029897,-0.0522315,-0.0710236,0.0118957,0.106857,0.113364,0.0519523,0.0590356,0.00572128,-0.00850424,0.0720432,-0.00169997,-0.0304694,-0.0180179,0.0664123,0.0655239,0.000500812,0.0220057,0.0122271,-0.0804281,-0.00638789,-0.000852873,0.0565179,0.0733837,0.0152052,0.0161206,0.0372817,-0.0153352,0.173385,-0.0321264,0.0652474,-0.0241534,-0.000895073,0.0411523,-0.000995526,-0.0170768,-0.00926136,0.000855968,-0.12944,0.0226016,-0.0191495,-0.0121846,-0.0123767,0.00486874,-0.0118772,0.0513589,0.0952151,0.0727062,0.0507916,0.0552774,-0.00292742,0.0134217,0.207123,-0.0551638,0.262321,0.125513,0.280647,0.144523,0.0526258,0.0518182,0.229525,0.164117,-0.0453701,0.0822978,0.0746454,0.0146416,0.166225,0.0863232,0.163926,0.154597,0.166265,0.115558,0.0785096,0.0728251,-171178,1.01812
-169552,0.605039,0.248143,2,6,1,169587,-0.00611944,0.9744,-0.0656224,-0.0555044,-0.0933417,-0.127106,0.0131958,-0.0270587,-0.0510239,-0.0727183,0.00628116,0.108292,0.110968,0.0492968,0.0610424,0.00146558,-0.00574009,0.0754907,-0.00294895,-0.0296406,-0.0162496,0.0666104,0.0635529,-0.00150353,0.0216969,0.00744016,-0.0814375,-0.00695339,0.00265093,0.0532977,0.0696264,0.0154597,0.0176875,0.0342286,-0.0118118,0.17084,-0.0339659,0.0696731,-0.0264489,-0.00171853,0.0385102,0.000627916,-0.0167817,-0.00697271,0.000446583,-0.130208,0.0230728,-0.0171822,-0.0168724,-0.0123017,-0.00542489,-0.0117984,0.0541352,0.0890329,0.0735865,0.0564894,0.0539951,-0.0153726,0.0107989,0.206677,-0.0539448,0.261222,0.125276,0.279693,0.142341,0.0503967,0.0506077,0.229315,0.163819,-0.0454678,0.0811488,0.0728745,0.0150889,0.16379,0.0856127,0.16334,0.156298,0.16076,0.0987726,0.0804661,0.0759452,-171151,1.01791
-169557,0.517643,0.248143,4,15,0,169587,-0.00704412,0.974821,-0.0627417,-0.057002,-0.0904005,-0.12966,0.000772249,-0.037396,-0.049051,-0.0594975,0.0103604,0.10541,0.115382,0.0408965,0.0675022,-0.000287552,-0.0100919,0.084025,-0.0121108,-0.0218654,-0.0209823,0.0678762,0.0567016,-0.00531366,0.0215531,0.00633313,-0.0887195,-0.00681402,0.00494399,0.0608307,0.0691751,0.0103295,0.0185487,0.0346254,-0.0097922,0.168474,-0.0355788,0.0736191,-0.0241448,0.00314502,0.0267602,0.00326097,-0.0210173,-0.0072992,-0.00514327,-0.130645,0.0224411,-0.0233775,-0.0225078,-0.0118856,-0.00747738,-0.0190926,0.0651058,0.11092,0.0645843,0.0616153,0.0497689,-0.0138333,0.0100608,0.202796,-0.0534513,0.256973,0.122395,0.278055,0.139243,0.0492672,0.0486368,0.229548,0.161548,-0.0434107,0.0782855,0.0686777,0.0142983,0.165249,0.0871353,0.165541,0.155194,0.197699,0.112562,0.0830298,0.0749212,-171083,1.01741
-169563,0.0719758,0.248143,4,15,0,169596,-0.00392554,0.973582,-0.0682824,-0.0541456,-0.0983998,-0.117775,0.00420224,-0.0248716,-0.0445855,-0.0814902,0.0163929,0.0960363,0.100829,0.0683659,0.0695932,-0.00837254,-0.0163992,0.096284,-0.00605517,-0.0242295,-0.00530248,0.0376323,0.0835687,-0.0305009,0.019476,0.0235685,-0.0796841,-0.0110554,-0.0057538,0.0672757,0.072374,0.0158365,0.0256508,0.0441859,-0.0105043,0.173614,-0.0376194,0.0368494,-0.0303132,-0.00496129,0.00741309,0.0344997,-0.0206773,0.00674956,-0.00233108,-0.1123,0.0189344,-0.0220676,0.00748787,-0.0113227,0.0162045,-0.0189538,0.0460046,0.148425,0.0386599,0.110358,0.069644,-0.0182014,0.0256031,0.20553,-0.0508818,0.267842,0.116734,0.283181,0.13751,0.0403997,0.0427467,0.233145,0.154146,-0.0423043,0.0748947,0.0703981,0.0132212,0.166393,0.0868299,0.154353,0.155696,0.131601,0.122917,0.128993,0.0772305,-171102,1.01745
-169562,0.891523,0.248143,4,15,0,169605,-0.0054456,0.973678,-0.0469338,-0.0406179,-0.101007,-0.133768,0.00502566,-0.012614,-0.0609484,-0.0719433,-0.00965634,0.130308,0.120227,0.0693708,0.0681426,0.0104191,0.0117319,0.0876673,-0.00418916,-0.0151774,-0.0211389,0.0635603,0.0259259,0.00934187,0.0256904,0.0135931,-0.0732839,0.00204426,-0.03001,0.0551777,0.0708544,0.002403,0.0293859,0.0312137,-0.00615308,0.163728,-0.0433599,0.0746759,-0.0413752,-0.0104307,0.0328,0.0106355,-0.00135447,-0.0178286,-0.0104028,-0.0998084,0.00737711,-0.039911,0.00600172,0.0320315,0.0327889,-0.00250946,0.0573759,0.0949973,0.0622175,0.0388601,0.0250717,-0.0222491,0.0574227,0.207433,-0.0494855,0.25393,0.117207,0.284153,0.1378,0.0532315,0.0513993,0.23242,0.156704,-0.0446597,0.0810554,0.0679302,0.00445467,0.162038,0.0814803,0.16254,0.157468,0.148558,0.0818415,0.11037,0.0651811,-171136,1.01773
-169567,0.829165,0.248143,4,15,0,169607,-0.00590341,0.974469,-0.0797141,-0.0447766,-0.10834,-0.133608,-0.00515301,0.0126507,-0.0436563,-0.0854215,0.00412147,0.0916034,0.103629,0.0430828,0.0877451,0.0215675,-0.0301287,0.0865167,0.0206002,-0.0175188,-0.0170686,0.0465958,0.0698906,-0.0219873,0.0384385,0.00935605,-0.0697022,0.000239695,-0.0121642,0.0515288,0.0658924,0.010012,0.0310999,0.0401302,0.0234633,0.172783,-0.0133917,0.0502339,-0.036942,-0.0030925,0.0199324,0.020592,-0.00252034,0.00379204,0.0128587,-0.123139,0.0165777,-0.00573837,0.0116065,-0.00920771,0.0380347,-0.0157914,0.0739942,0.0977378,0.0278297,0.0690326,0.0670374,0.00693085,0.0192684,0.192588,-0.058249,0.266137,0.1135,0.288335,0.140428,0.0417044,0.0490991,0.221491,0.165541,-0.0389743,0.0762064,0.0700069,-0.00206629,0.168169,0.0830709,0.152216,0.168183,0.146443,0.0851387,0.129142,0.0879491,-171134,1.01778
