# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_hreg_model
# start_datetime = 2025-04-21 08:03:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/rumovfi5.json
# init = 2 (Default)
# random
#   seed = 11565
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens.h-nondens/h2reg-hreg-20250421030307_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg-hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,betad.1.1,betad.2.1,betad.3.1,betad.4.1,betad.5.1,betad.6.1,betad.7.1,betad.8.1,betad.9.1,betad.1.2,betad.2.2,betad.3.2,betad.4.2,betad.5.2,betad.6.2,betad.7.2,betad.8.2,betad.9.2,mu_betad.1,mu_betad.2,sigma_betad.1,sigma_betad.2,log_p,rmse
-338781,0.935241,0.235772,4,15,0,338850,-0.00402693,0.973722,-0.0178035,-0.0523081,0.0422611,-0.0237949,0.0061732,0.0338679,0.0424921,-0.0255147,-0.0219884,-0.0246615,-0.0728603,-0.0158373,-0.01787,-0.00620917,0.00210662,-0.0324328,-0.0217427,0.00832439,-0.0348232,-0.0687017,-0.0668492,-0.0383671,-0.0598674,-0.0182547,-0.0327752,-0.0167322,-0.0496374,-0.00969629,-0.060271,-0.0612848,0.0485991,0.023041,-0.00555693,-0.0306105,0.0471699,-0.0202004,0.0149399,0.0369941,-0.0516306,0.0267931,0.0100831,-0.0476656,-0.05583,0.0669082,-0.0850625,-0.0676609,-0.0458029,-0.0772446,-0.119667,-0.0102393,-0.0101928,-0.0486492,-0.0655302,0.00835633,0.0844306,0.121972,0.0598481,0.0627183,0.0183732,0.0053555,0.0825412,0.011899,-0.0165873,-0.0145299,0.0399691,0.078671,0.00244467,0.0102467,-0.00982818,-0.0747639,-0.00781688,-0.00521861,0.0510877,0.0715758,0.0135936,0.025402,0.0424878,0.0040867,0.166842,-0.0552253,0.0501874,-0.0345001,-0.0163195,0.0349203,0.0156757,-0.0221115,0.0114827,-0.00961936,-0.0894359,-0.00439822,0.0173229,0.00850432,-0.0569471,-0.00766521,-0.000233153,-0.0565715,0.00122933,-0.00638348,0.0233213,0.00516527,0.0304875,0.048126,0.0169178,0.0447122,0.0591401,0.0555739,0.0452275,0.0749285,0.0461477,0.0351579,-0.00982255,0.0211779,0.131229,-0.0446803,0.248897,0.125365,0.298734,0.137869,0.0502334,0.0736356,0.243494,0.146241,-0.0420988,0.102456,0.0822593,0.000754503,0.164296,0.0875232,0.141559,0.147537,0.188762,0.0743548,0.166428,0.12447,-343584,1.02105
-338794,0.913332,0.235772,4,15,0,338854,-0.00486731,0.972358,-0.0378245,-0.0280236,0.0452374,-0.0156872,0.0182705,0.0444356,0.02255,-0.0297102,-0.0288075,-0.0443737,-0.0526452,-0.0285375,-0.0085867,-0.00194158,-0.0044286,-0.022413,-0.0174,0.00135618,-0.0589561,-0.0617384,-0.0723692,-0.0454301,-0.0700835,-0.0430053,-0.0405349,-0.0350861,-0.0410742,0.0223412,-0.0161396,-0.012448,0.0421173,0.00356262,-0.0383709,-0.0262781,-0.0016564,-0.0146932,0.00401367,0.0262648,-0.0477047,0.0314375,-0.0223072,-0.00648967,-0.0448881,0.0833833,-0.0724971,-0.068269,-0.0440361,-0.0883975,-0.159047,-0.0080872,-0.0139795,-0.0146865,-0.0931758,0.00951747,0.0794207,0.109484,0.030877,0.0598879,0.00951317,0.0107671,0.0806532,-0.0140821,-0.0322632,-0.0352798,0.0545332,0.0819134,0.0195967,0.0262707,0.024727,-0.0902082,-0.0283911,-0.0203086,0.0358963,0.0851977,0.0164879,0.0363795,0.022469,-0.00278873,0.183784,-0.0326162,0.0472823,-0.0179085,-0.00524023,0.0302223,0.00527942,-0.0159718,-0.0151216,0.00736959,-0.0925335,-0.000287841,-0.0278623,-0.0183144,-0.0373695,-0.0142653,-0.00287581,-0.0546061,0.0687286,-0.00722647,0.0209022,-0.0217915,0.048424,0.0240808,0.0257962,0.0306968,0.0626944,0.0673115,0.056667,0.0428737,0.095011,0.0426577,-0.019607,0.0531958,0.131642,-0.0436279,0.262255,0.120859,0.289649,0.122834,0.0402379,0.0596991,0.244215,0.155397,-0.0523498,0.0994478,0.0760549,0.00294572,0.164543,0.0924827,0.15193,0.149769,0.122705,0.101152,0.0876235,0.0462072,-343654,1.02119
-338778,0.91162,0.235772,4,15,0,338872,-0.00634617,0.972345,-0.0331306,-0.0272121,0.0254244,-0.0410518,0.00952494,0.0505115,0.0265766,-0.0434606,-0.00495872,-0.0306776,-0.0516367,-0.0207728,-0.026621,-0.0182891,-0.0208981,-0.02579,-0.0396123,-0.0119206,-0.051399,-0.059022,-0.0783285,-0.0356933,-0.0467569,-0.0198148,-0.0496832,-0.00980077,-0.0466214,0.00921211,-0.0634085,-0.0342051,0.0508791,0.0197426,-0.0103445,-0.042485,0.0142611,-0.036391,0.00595287,0.0168634,-0.0793125,0.00705445,-0.016515,-0.0476452,-0.0506838,0.0539535,-0.0707856,-0.063529,-0.0452447,-0.0771952,-0.126342,-0.0126111,0.00306713,-0.0510675,-0.0712992,-0.00948943,0.0822432,0.102617,0.0739431,0.0629615,-0.00440941,-0.00370929,0.0800093,0.0214566,-0.00292065,-0.0178699,0.0341445,0.028107,-0.00633496,0.0195391,-0.00514907,-0.0808608,0.000443048,-0.0350522,0.0376642,0.0672837,0.00408215,0.0416512,0.0429833,0.00104611,0.182369,-0.0481893,0.0403342,-0.0254647,-0.0253459,0.0375271,0.000868259,-0.00325894,0.00719178,-0.00894417,-0.0817373,0.0157324,0.0126197,-0.025742,-0.0442119,-0.00152457,-0.0075139,-0.0125598,-0.00244662,0.00372562,-0.00462523,-0.00283086,0.0378093,0.0106681,0.0183595,0.0322035,0.0480714,0.044174,0.0455763,0.0470827,0.102861,0.0281042,-0.00255179,0.0165418,0.129624,-0.0430268,0.251392,0.126635,0.300969,0.133682,0.0498837,0.070788,0.243755,0.146882,-0.0413637,0.104374,0.0803329,-0.00133145,0.162817,0.0866655,0.13867,0.147904,0.154302,0.0782998,0.130198,0.0953221,-343573,1.02087
-338765,0.689158,0.235772,4,15,0,338844,-0.00338741,0.974141,-0.0268838,-0.0284191,0.0314814,-0.037509,0.0179961,0.0399437,0.0300705,-0.0340955,0.00174213,-0.045629,-0.0478857,-0.0169078,-0.0230514,-0.0216074,-0.00955754,-0.0157704,-0.0256162,-0.00842645,-0.0605638,-0.0689111,-0.0838348,-0.0438757,-0.0554516,-0.0260745,-0.0573653,-0.0137826,-0.0517634,0.0149801,-0.0550633,-0.0331321,0.0487838,0.0122291,-0.0262775,-0.044179,0.0116448,-0.0290813,0.0155583,0.0383741,-0.0686831,0.0223147,-0.0153238,-0.0313439,-0.0379844,0.0636435,-0.0700661,-0.0567237,-0.0367628,-0.0763142,-0.139862,-0.0153288,0.00129491,-0.040668,-0.106029,-0.00482184,0.0722798,0.118015,0.0753266,0.0618303,-0.00704188,-0.00847016,0.0878512,0.00358742,-0.0134148,-0.0233813,0.0569143,0.0493082,-0.00820188,0.0237109,-0.00836386,-0.071302,0.0120305,-0.0263829,0.0518777,0.0807911,0.0147226,0.0419739,0.0588678,0.00411687,0.181985,-0.0472136,0.0533613,-0.017381,-0.00964311,0.0364293,0.00436819,-0.0227338,-0.0029358,-0.0175042,-0.0823596,0.00153533,0.00771058,-0.023713,-0.0405119,0.00739793,-0.011855,-0.0256279,0.0295129,0.0106735,0.013871,-0.00868634,0.0454155,0.0112323,0.0294425,0.0462397,0.0378941,0.0449245,0.0446122,0.0376109,0.0741517,0.0450504,-0.00844505,0.0141605,0.128617,-0.0422202,0.249718,0.120364,0.296796,0.134621,0.0457593,0.0697807,0.242344,0.147352,-0.0451687,0.100568,0.075472,0.0029389,0.165469,0.0912724,0.148908,0.149678,0.129606,0.0751825,0.146163,0.0918557,-343562,1.021
-338766,0.952619,0.235772,4,15,0,338830,-0.00358205,0.974311,-0.0104578,-0.0273209,0.0410259,-0.03445,0.0138707,0.0348647,0.0248738,-0.0241729,-0.000573609,-0.0491972,-0.0481589,-0.0137003,-0.0224615,-0.0123538,-0.00962389,-0.0196214,-0.0257993,-0.00673562,-0.0566368,-0.0637493,-0.0762931,-0.0456357,-0.0546756,-0.0205043,-0.0558271,-0.0100084,-0.0487556,0.0157841,-0.0501329,-0.0327109,0.0487161,0.0105847,-0.0251636,-0.0415627,0.00672353,-0.027331,0.0145649,0.0382228,-0.0555617,0.0183026,-0.0229733,-0.0308532,-0.0325711,0.0609008,-0.0763948,-0.0652599,-0.0280464,-0.0785735,-0.140317,-0.0121501,0.000328324,-0.0433351,-0.108488,-0.00192471,0.0699499,0.118358,0.0690247,0.0611727,-0.00728412,-0.0127828,0.0910089,0.0161346,-0.0120673,-0.0253799,0.0456107,0.0410387,-0.0180789,0.0259789,-0.00602774,-0.0620887,0.00930595,-0.0317605,0.0438183,0.073352,0.0137604,0.0410224,0.0575206,0.00473137,0.185006,-0.0434397,0.055288,-0.0333889,-0.00667603,0.0289881,0.00384518,-0.0206859,-0.0113475,-0.0140364,-0.0768064,-0.00497655,0.00502638,-0.0228847,-0.0369935,0.00394854,-0.00179399,-0.0359446,0.026538,0.0124593,0.0126175,-0.0122608,0.0369894,0.0152526,0.027544,0.0428254,0.0405001,0.0472793,0.0566312,0.0363211,0.0697895,0.0591082,-0.00198303,0.0212407,0.126733,-0.0424843,0.253199,0.120706,0.293169,0.136884,0.0459882,0.0719403,0.241828,0.148302,-0.044121,0.101702,0.0767414,0.00438589,0.16338,0.0900025,0.148192,0.150363,0.135769,0.071517,0.133881,0.100588,-343539,1.02092
-338776,0.817597,0.235772,4,15,0,338834,-0.00529754,0.973408,-0.0217367,-0.0346002,0.0312324,-0.0221645,0.00783496,0.036933,0.0320175,-0.0207476,-0.0495053,-0.0243513,-0.057793,-0.018508,-0.0197653,-0.0182682,-0.0253905,-0.0255878,-0.0198681,0.00309473,-0.0332482,-0.0773788,-0.0526448,-0.0331319,-0.0625948,-0.0340496,-0.0325935,-0.0179571,-0.0374618,0.0120062,-0.0478893,-0.0142678,0.0559186,0.00303726,-0.00847439,-0.0475228,0.0180388,-0.0108757,0.0253814,0.0103964,-0.0699991,0.0251931,0.00733028,-0.0204565,-0.0472635,0.0730441,-0.0786922,-0.0547477,-0.0596598,-0.0827795,-0.126961,-0.0128976,-0.00317449,-0.0321464,-0.0606525,0.00528196,0.0751616,0.108049,0.0634076,0.0856878,0.000591963,0.0313699,0.089493,-0.0352772,-0.0229372,-0.00897302,0.0653477,0.0703345,0.0169964,0.00436383,0.00435464,-0.0704793,-0.0299427,0.000731241,0.0340389,0.0773886,0.0125287,0.039952,0.00351306,0.00185869,0.167199,-0.0500669,0.0668168,-0.0401213,-0.0059684,0.021838,0.0169202,-0.031745,0.00712772,0.00614233,-0.111327,0.018219,-0.00567411,-0.0253747,-0.0332871,-0.00178388,-0.000520024,-0.0264882,0.0338843,-0.00351945,0.0510019,0.0055045,0.0240271,0.0147733,0.0211109,0.0562963,0.0528519,0.0529491,0.0468749,0.0355469,0.0509194,0.0331117,0.00262601,0.036247,0.137196,-0.0468307,0.255276,0.126065,0.295668,0.125215,0.0543552,0.0670314,0.237449,0.152828,-0.0508258,0.107158,0.0779161,0.00129271,0.162389,0.0859284,0.145975,0.152845,0.14259,0.0886957,0.0786303,0.0750303,-343619,1.02115
-338762,0.979418,0.235772,4,15,0,338825,-0.00532209,0.974902,-0.0269976,-0.039207,0.0331673,-0.0173004,0.0200291,0.0458097,0.0401964,-0.0303595,-0.0140432,-0.0390054,-0.0586061,-0.0128694,-0.0233892,-0.00356232,-0.00220321,-0.0258883,-0.00788345,0.00275752,-0.0489613,-0.0624573,-0.0770136,-0.0501499,-0.0561596,-0.026357,-0.0479915,-0.035033,-0.0383758,-0.00898946,-0.0648772,-0.0571301,0.0245828,0.0221974,-0.0122632,-0.055558,0.00517767,-0.0202915,-0.00417915,0.032183,-0.0567231,0.0271738,-0.027841,-0.0300369,-0.0461033,0.043855,-0.0924966,-0.0653279,-0.0395652,-0.0955454,-0.142608,-0.00561083,-0.0240511,-0.0358346,-0.0785289,0.00345485,0.0905771,0.129009,0.0643868,0.0493408,0.0114544,0.000589355,0.0824292,0.00512808,-0.0110681,-0.0319247,0.0266638,0.0452457,-0.0100123,0.0276618,-0.0100651,-0.0824124,0.00486074,-0.0220057,0.0479329,0.0789097,0.00506926,0.017434,0.0517124,0.00715062,0.167913,-0.0355772,0.059668,-0.0212781,-0.00915858,0.0430277,0.0170461,-0.00452021,-0.00925392,-0.00900364,-0.0892331,0.0173218,-0.00106788,-0.0104356,-0.0456967,-0.0244238,-0.0154647,-0.030987,0.0401295,0.00923009,0.0141734,-0.0101299,0.0633028,0.021424,0.0129653,0.0409319,0.0426349,0.0570377,0.0580271,0.0432603,0.0649215,0.0632153,-0.000805177,0.0284636,0.124333,-0.0407362,0.255194,0.120347,0.29199,0.134998,0.0402591,0.0653296,0.248411,0.149525,-0.0448823,0.100373,0.0761921,0.00265103,0.165332,0.0937734,0.149946,0.14277,0.147525,0.0922812,0.162874,0.0778955,-343509,1.02086
-338761,0.988898,0.235772,4,15,0,338814,-0.00464479,0.974909,-0.0192973,-0.0318883,0.0463321,-0.0176236,0.00821126,0.0334764,0.0208733,-0.0177811,-0.0362904,-0.0397001,-0.0757611,-0.0142676,-0.0163503,-0.0193783,-0.0241043,-0.0274834,-0.0136029,0.00411231,-0.0399629,-0.0755582,-0.072178,-0.0309083,-0.0668856,-0.0249179,-0.0407608,-0.00990326,-0.050646,0.0178204,-0.0249444,7.55579e-05,0.0570636,0.00150994,-0.00968338,-0.0242024,0.0286689,-0.0157144,0.0273316,0.0234499,-0.0670257,0.00281414,0.0106756,-0.026684,-0.055133,0.0715088,-0.0734369,-0.055894,-0.056961,-0.0754155,-0.117652,-0.0181212,0.00356324,-0.0382514,-0.0712983,0.00289939,0.072362,0.100098,0.0527185,0.0858058,0.00720363,0.0160576,0.0842926,-0.00716297,-0.0278984,-0.0104423,0.0660347,0.0699112,0.0191339,0.01549,0.01117,-0.0792096,-0.0251018,-0.0167433,0.0266777,0.0812835,0.00855452,0.0496433,0.0193523,-0.0100864,0.181418,-0.0513172,0.0552929,-0.0376812,-0.00430176,0.0232735,0.0142718,-0.0281179,0.00609973,0.002228,-0.0916313,-0.00186362,0.000555169,-0.0252022,-0.0385065,-0.0114079,-0.0032697,-0.0436889,0.0367007,-0.00937294,0.0302562,-0.023758,0.0226878,0.0203997,0.0236067,0.0238927,0.053745,0.037555,0.0430554,0.0449866,0.0894453,0.0405974,-0.0192108,0.0276008,0.133727,-0.0396854,0.256116,0.12428,0.29435,0.130153,0.0536587,0.0707176,0.237036,0.14708,-0.0490051,0.107251,0.0827091,0.00069785,0.1643,0.0863837,0.145477,0.153579,0.116398,0.0751712,0.108394,0.0742295,-343537,1.02097
-338760,0.970979,0.235772,4,15,0,338820,-0.00459936,0.974196,-0.0243906,-0.0292674,0.0239749,-0.0154093,0.0176525,0.0401043,0.0288022,-0.0264574,-0.00832453,-0.0416863,-0.0635472,-0.0207815,-0.0312127,-0.00662251,-0.0100227,-0.0347233,-0.0121545,0.00107829,-0.0421407,-0.0624619,-0.0802167,-0.0477949,-0.0553266,-0.0165959,-0.043485,-0.0257344,-0.0290295,-0.0100398,-0.0670459,-0.0593029,0.0276167,0.0198457,-0.012971,-0.058425,-0.00467286,-0.0258035,-0.00269688,0.0296229,-0.0643385,0.0217567,-0.0251839,-0.0368598,-0.0459011,0.0531786,-0.0994889,-0.0690126,-0.0395924,-0.093932,-0.141734,-0.00655676,-0.0252736,-0.0308853,-0.0793977,0.000114339,0.0901362,0.131105,0.0675062,0.0475055,0.00788323,-0.000685874,0.0843815,0.00156199,-0.0129363,-0.0336815,0.0318978,0.0545458,-0.00979032,0.0245535,-0.00966099,-0.0801082,0.0019476,-0.0230208,0.0505735,0.0803136,0.00689891,0.0197689,0.0501558,0.00734859,0.166845,-0.0360918,0.0612783,-0.0262715,-0.0139199,0.0351325,0.0166159,-0.00927114,-0.0196139,-0.00816908,-0.0976122,0.0110415,0.00323558,-0.0280194,-0.035975,0.00985738,-0.0392828,-0.0415216,0.0268594,0.00619114,0.0200319,-0.00596825,0.0332734,0.028474,0.017043,0.0483627,0.0733259,0.0565154,0.0609643,0.0613324,0.0531874,0.0370693,-0.0102257,0.0259121,0.128211,-0.0462271,0.254677,0.122977,0.295433,0.133529,0.0407374,0.063292,0.247694,0.152328,-0.0464355,0.099788,0.0747053,0.00410969,0.162694,0.0928966,0.150365,0.148532,0.0773442,0.0965962,0.17129,0.0952803,-343620,1.02123
-338764,0.791195,0.235772,4,15,0,338830,-0.00489467,0.973727,-0.024354,-0.032776,0.0184344,-0.0107629,0.0186119,0.0373118,0.0266463,-0.0257025,-0.00880572,-0.0418166,-0.0642302,-0.0214049,-0.0357177,-0.00768725,-0.00711108,-0.0301837,-0.0153609,0.00154107,-0.0471429,-0.0649467,-0.0830721,-0.0465619,-0.0571823,-0.0153084,-0.0419372,-0.0255268,-0.0296948,-0.0129453,-0.0654604,-0.0591815,0.0318854,0.0187279,-0.0149568,-0.0619731,-0.00858288,-0.0272187,-0.0032706,0.0322585,-0.0656999,0.0229563,-0.0269104,-0.0353401,-0.0512177,0.0534551,-0.0988064,-0.0684863,-0.0405411,-0.0931229,-0.135456,-0.00540376,-0.0252157,-0.0275042,-0.0743855,0.00047969,0.0919481,0.13172,0.0683513,0.0432351,0.00593767,-0.000439744,0.0833266,-0.00312585,-0.0118672,-0.0328492,0.0382938,0.0539197,-0.0141171,0.025166,-0.00910218,-0.076259,-0.00792426,-0.0231487,0.051004,0.0804501,0.00416631,0.0198405,0.0468942,0.0115369,0.164048,-0.0342013,0.0645877,-0.0274772,-0.013443,0.0297602,0.0133878,-0.0113543,-0.0182898,-0.00400698,-0.100603,0.0104223,0.00242379,-0.0291339,-0.0373853,0.0111121,-0.0440173,-0.0441184,0.0188606,0.00733495,0.0212859,-0.00758486,0.0303772,0.0279272,0.0158143,0.0478586,0.0713663,0.0560406,0.0620732,0.0573232,0.0539349,0.0414784,-0.0121379,0.024677,0.129446,-0.0475579,0.257655,0.123424,0.294457,0.132346,0.0394524,0.0619686,0.248457,0.154501,-0.0456203,0.101548,0.0755232,0.00381031,0.163122,0.0923511,0.15117,0.148877,0.0787779,0.0943348,0.15995,0.0960774,-343652,1.02131
-338763,0.899598,0.235772,4,15,0,338830,-0.00384735,0.97423,-0.0146214,-0.0354998,0.035792,-0.0151305,0.0192539,0.0280312,0.0314177,-0.027887,-0.0172629,-0.05112,-0.0659685,-0.0266717,-0.0334296,-0.0186931,-0.0114684,-0.0280571,-0.020015,-0.00194562,-0.0455133,-0.0661105,-0.0785856,-0.0371236,-0.0659212,-0.0184853,-0.0462677,-0.0199597,-0.0288304,0.00219585,-0.0692619,-0.046437,0.028973,0.00843223,-0.0220265,-0.0637091,0.0136274,-0.0246799,-0.00318338,0.0381869,-0.0769381,0.0156103,-0.0143738,-0.0299693,-0.047706,0.0554466,-0.096942,-0.0572648,-0.0454411,-0.0954996,-0.127536,0.000420658,-0.0232702,-0.0265027,-0.081651,0.011239,0.0739628,0.13489,0.0633077,0.0409477,0.00442344,-0.00293478,0.0805826,-0.0132705,-0.0167741,-0.0308513,0.0293185,0.0671909,-0.00807951,0.0254726,-0.0118804,-0.0831517,-0.00529147,-0.0193286,0.0449609,0.0749471,0.0222792,0.0401813,0.0481753,-0.00251342,0.174487,-0.0312235,0.0563914,-0.0380466,-0.0133596,0.0373642,0.00620492,-0.0139489,-0.0139633,-0.0022153,-0.0986628,-0.00122106,-0.00328883,-0.0438497,-0.0393168,0.0121269,-0.0311894,-0.0498667,0.0196657,0.00636955,0.0245655,-0.0200745,0.0452963,0.0267115,0.0193599,0.0442761,0.0885574,0.0616887,0.0890103,0.0487679,0.0651892,0.0299518,0.00261252,0.0295717,0.129709,-0.0384699,0.253552,0.123198,0.292454,0.128513,0.0385618,0.0603211,0.243328,0.150126,-0.0452331,0.101276,0.083075,-0.000302353,0.161074,0.0909048,0.152377,0.148519,0.0805383,0.09608,0.122772,0.0850988,-343491,1.02073
-338773,0.849697,0.235772,4,15,0,338823,-0.0038315,0.974686,-0.0315904,-0.0409805,0.0522006,-0.00986059,0.000218355,0.0484812,0.0276794,-0.0244044,-0.0306657,-0.030752,-0.0727929,-0.00340526,-0.0152244,-0.00422704,-0.0238619,-0.0369759,-0.0184597,-0.000938124,-0.0324998,-0.0704534,-0.0664289,-0.051391,-0.0700814,-0.0249499,-0.0354469,-0.0279127,-0.048062,-0.0121619,-0.0341407,-0.0316483,0.0534467,0.0107916,-0.0160788,-0.0246349,0.0159807,-0.0211694,0.0201542,-0.00420815,-0.0619671,0.0132076,-0.00841311,-0.0240603,-0.0400078,0.0433511,-0.0723292,-0.0689474,-0.0351445,-0.0940459,-0.150219,-0.0108519,0.000579897,-0.0369779,-0.070402,0.000346101,0.0739642,0.104424,0.0487965,0.0833846,0.0283446,0.0201699,0.0819944,0.00620223,-0.0264999,-0.0074247,0.0571646,0.0487928,0.0103751,0.0291242,0.00121302,-0.0814787,-0.013152,-0.0256406,0.0310272,0.0871337,0.00434578,0.0204156,0.0198305,-0.011014,0.163494,-0.046424,0.0562303,-0.0275833,-0.00379303,0.0315336,0.0125662,-0.0193851,-0.00414812,-0.0124229,-0.0956335,0.00910821,-0.0017287,-0.0328027,-0.0447103,-0.0278716,-0.0122615,-0.0674183,0.0408845,0.0042105,0.0245702,-0.0124276,0.0265902,0.0519135,0.0261676,0.0326491,0.0234821,0.0845808,0.0290747,0.0563538,0.0679132,0.0487084,-0.0343539,0.0355902,0.130357,-0.0487057,0.253762,0.121751,0.296706,0.133999,0.0541598,0.0727902,0.240395,0.152848,-0.051051,0.105642,0.0728691,0.0031661,0.163519,0.0902394,0.13968,0.151915,0.1205,0.0892873,0.184461,0.0555689,-343600,1.0212
-338774,0.936164,0.235772,4,15,0,338829,-0.00770592,0.973836,-0.0217656,-0.0296715,0.0274703,-0.0267075,0.0221235,0.0403496,0.0319601,-0.0209319,-0.0195061,-0.0240203,-0.0404195,-0.0100866,-0.031383,-0.0292375,-0.0182996,-0.019629,-0.000632083,0.0015313,-0.0569894,-0.0576144,-0.0673498,-0.0272432,-0.0623057,-0.0207867,-0.0662097,-0.0200587,-0.0398439,0.0203408,-0.0562601,-0.0329761,0.037891,0.0078161,-0.00775102,-0.0528548,0.015115,-0.0222389,0.00879811,0.0630762,-0.0657553,0.0231606,-0.0114846,-0.0330716,-0.0602344,0.0747908,-0.103714,-0.0442972,-0.0612204,-0.0700707,-0.114453,-0.00685796,-0.0206319,-0.0349609,-0.0790093,0.0122508,0.0894804,0.132161,0.0608093,0.0575748,-0.00913604,-0.00603563,0.0922409,-0.0109831,-0.0161768,-0.0402735,0.0264524,0.072636,0.00228455,0.0205772,0.00847102,-0.0818848,-0.0131563,-0.0307443,0.0442752,0.0723654,-0.00357931,0.0379593,0.0473762,0.00346387,0.178511,-0.0465279,0.0545752,-0.033129,-0.0088733,0.0322956,0.0213789,-0.0215713,-0.00409241,0.00946274,-0.102436,0.00369522,0.00301594,-0.0214237,-0.0362923,0.00357874,-0.0167902,-0.0496893,0.017048,-0.0033901,0.0532078,-0.00674745,0.0222691,0.0254927,0.0222801,0.0383333,0.0874227,0.0318618,0.0674747,0.0320975,0.0689676,0.0325255,0.00649805,0.0304271,0.132998,-0.0472524,0.256108,0.121456,0.295609,0.126179,0.0448773,0.067889,0.248849,0.154157,-0.04551,0.101433,0.0736907,0.00468462,0.166169,0.0885792,0.149024,0.142951,0.127055,0.096199,0.0733555,0.101863,-343611,1.02116
