# 1.19366e-05, 1.13007e-05, 0.000117935, 0.000122483, 0.00012618, 0.00012983, 0.000105553, 0.000114989, 9.95591e-05, 0.00010793, 0.0001273, 0.000130278, 0.000188925, 0.00016025, 0.000169098, 0.000171604, 0.000169899, 0.000124076, 0.000114281, 0.000152402, 0.000132888, 0.000149585, 0.000103395, 8.10213e-05, 0.000126763, 9.04205e-05, 0.000117556, 0.000140216, 0.000119817, 0.000145971, 0.000121737, 0.000141471, 0.000123053, 0.000107777, 0.000110272, 0.000115072, 0.000109193, 0.000153452, 0.000137276, 0.000168856, 0.000180585, 0.000162369, 0.000116322, 0.000121292, 0.000135589, 0.000120549, 0.000115129, 0.000446702, 0.000355705, 0.000282115, 0.00062704, 0.000237117, 0.0946411, 0.0806278, 0.0839312, 0.0920801, 0.0845805, 0.0012872, 0.379434, 3.76163e-05, 2.94852e-05, 3.12888e-05, 3.84305e-05, 4.44044e-05, 4.45319e-05, 2.74517e-05, 3.3879e-05, 3.26728e-05, 3.37381e-05, 3.55135e-05, 3.97912e-05, 3.6401e-05, 3.49658e-05, 4.25643e-05, 4.5372e-05, 3.98037e-05, 4.0609e-05, 0.00187547, 0.000751454, 0.0734054, 0.06561
-169568,0.973568,0.27095,4,15,0,169602,-0.00909727,0.973794,-0.0536187,-0.032003,-0.108074,-0.137055,0.0117803,-0.0103347,-0.0465433,-0.0942062,-0.0181537,0.102596,0.116054,0.0539057,0.0776675,0.00246284,-0.0131516,0.0823354,-0.00642729,-0.00873574,-0.0278141,0.0427909,0.0585293,-0.014128,0.0365759,0.00549896,-0.0767249,-0.020683,-0.0178636,0.0495999,0.0768645,-0.0209143,0.0305793,0.0361711,0.00325578,0.176836,-0.0242492,0.0583818,-0.0147803,-0.014224,0.0388196,0.00135235,-0.00810165,-0.0180624,-0.013392,-0.0978843,-0.00293633,0.0440752,0.0439352,0.0215095,0.0412114,-0.0165451,0.105486,0.0401646,0.0445774,0.0714606,0.0361666,0.0144063,0.0256555,0.203123,-0.0502175,0.246422,0.117573,0.279429,0.147879,0.052773,0.0538461,0.221428,0.158173,-0.0496646,0.0911405,0.0740727,0.0121004,0.163906,0.0818698,0.151378,0.159375,0.241339,0.0907213,0.305976,0.07166,-171098,1.01744
-169562,0.849464,0.27095,4,15,0,169602,-0.00278325,0.975595,-0.0431986,-0.047097,-0.102046,-0.133027,-0.0112877,-0.0090115,-0.0321689,-0.0841248,0.0143509,0.106619,0.108907,0.0525671,0.0786895,0.00531762,-0.00489989,0.0822933,-0.00186958,-0.00851786,-0.0211621,0.0414128,0.029935,-0.0133503,0.0301519,0.0137009,-0.0700478,-0.0198983,-0.0163511,0.0538259,0.0843144,-0.018487,0.0152096,0.0439912,0.00540697,0.179857,-0.0231753,0.0572269,-0.0388407,-0.0136768,0.0286642,0.0168698,-0.0113104,-0.00471614,-0.0091607,-0.0977618,-0.0187459,-0.00899725,0.0516772,0.00356346,0.0143954,-0.00680818,0.131194,0.0467347,0.0473208,0.05486,0.0401317,0.0326764,0.0532231,0.208119,-0.0538818,0.267165,0.119367,0.284141,0.142593,0.0509431,0.0576692,0.233832,0.16185,-0.0479923,0.0781516,0.0633525,0.00833646,0.167771,0.0768714,0.151902,0.163275,0.210502,0.0182668,0.181663,0.082177,-171159,1.01808
-169567,0.95124,0.27095,4,15,0,169606,-0.00734343,0.972858,-0.0423388,-0.0482928,-0.0863344,-0.131854,-0.0144265,-0.00128079,-0.046104,-0.0698377,0.00412141,0.0748026,0.105485,0.0351074,0.072659,-0.00950919,-0.0121435,0.0961435,-0.00395717,-0.00563404,-0.0166114,0.0374339,0.0666521,0.0158873,0.0261414,0.00734353,-0.0583999,-0.012266,-0.00311757,0.0435088,0.0675592,-0.00532571,0.043935,0.0422364,-0.00495842,0.175977,-0.0342372,0.0592567,-0.0411621,0.00285057,0.0324996,0.0224249,-0.0225212,-0.00289375,-0.0115469,-0.0990369,-0.0106765,-0.0216266,0.0367176,0.0219889,0.0179659,-0.0235105,0.0906743,0.0575988,0.0409065,0.0780211,0.0346369,-0.0285248,0.0690124,0.199425,-0.053122,0.25635,0.11365,0.29627,0.131194,0.0530253,0.0469032,0.231747,0.157663,-0.0407627,0.0709593,0.0705689,0.00522713,0.161398,0.0757864,0.147773,0.15423,0.151198,0.0406945,0.119957,0.0868894,-171053,1.01701
-169564,0.947613,0.27095,4,15,0,169612,-0.00623592,0.973674,-0.0766244,-0.0394654,-0.103683,-0.126291,0.0136991,-0.0163245,-0.0429243,-0.100066,-0.000319161,0.122874,0.101215,0.0701403,0.0649697,0.0204723,0.00971782,0.0753037,-0.00746195,-0.0278639,-0.0124259,0.0570648,0.0360001,-0.0222531,0.022074,0.01301,-0.0882646,0.00201599,-0.0284058,0.0687712,0.0771163,0.0141582,0.0170523,0.0404467,0.00906785,0.170456,-0.0258646,0.0614272,-0.0293925,-0.027909,0.00673998,0.00946881,-0.00284726,0.000912706,0.0075876,-0.113507,0.0336699,-0.0481147,0.048265,-0.00612286,0.0493961,-0.0049935,0.0584096,0.0446414,0.0405669,0.0646336,0.0601158,0.0130987,0.104807,0.214939,-0.0515239,0.261103,0.120377,0.275314,0.14634,0.0391538,0.0511783,0.227297,0.15828,-0.0429798,0.0857311,0.0682522,0.00385083,0.171973,0.0832439,0.166184,0.160758,0.146116,0.177367,0.161612,0.0999463,-171171,1.018
-169570,0.850937,0.27095,4,15,0,169617,-0.00458691,0.974921,-0.0641049,-0.0485339,-0.0828553,-0.104361,-0.00491629,-0.00842697,-0.0399432,-0.0811954,0.0072782,0.0935834,0.102357,0.0497067,0.0645986,-0.0143404,-0.0180733,0.0579713,0.0117257,-0.00955505,-0.0181856,0.0486321,0.073722,0.0205844,0.023916,-0.00461605,-0.0757632,-0.0122847,-0.0153315,0.0611906,0.0713238,-0.0111805,0.0354247,0.0221669,0.010469,0.1892,-0.0524511,0.0434675,-0.0449179,-0.0165895,0.0375046,0.0197605,-0.0186971,-0.0229396,-0.0113164,-0.115502,-0.0176557,-0.0276432,0.0183646,0.0172722,0.00707983,-0.0185679,0.0351416,0.0472301,0.0880589,0.0677514,0.0309667,0.0149122,0.028754,0.20509,-0.0515638,0.25296,0.11394,0.287087,0.145207,0.0535027,0.0423003,0.226406,0.148802,-0.043132,0.0776099,0.068837,0.0184391,0.157839,0.0803417,0.152635,0.162901,0.0997057,0.0828788,0.1031,0.14391,-171006,1.01682
-169562,0.849372,0.27095,4,15,0,169608,-0.00633515,0.973548,-0.0568279,-0.0390041,-0.0878783,-0.119652,-0.000694508,-0.00746256,-0.0480978,-0.0799352,0.00536119,0.0974836,0.0995405,0.068373,0.0671773,-0.0098584,-0.0231882,0.0611133,0.0107194,-0.00802906,-0.0068504,0.0551835,0.0452742,0.00209529,0.036037,0.00515563,-0.0696221,-0.0131607,-0.0195208,0.0762769,0.0827067,-0.00259935,0.0385025,0.0263203,0.0216844,0.160637,-0.0388636,0.03893,-0.024845,-0.0166466,0.023542,0.0289396,-0.0212742,-0.00279164,-0.00796025,-0.098715,0.000533078,-0.0295095,0.0100488,-0.0157772,-0.00728717,-0.00950232,0.05283,0.047267,0.0706728,0.0740601,0.0442972,-0.000266627,0.0148471,0.198444,-0.0488587,0.257698,0.122248,0.286393,0.152145,0.0497527,0.0601977,0.228813,0.160276,-0.0467692,0.0707022,0.070147,0.00824414,0.168516,0.0750835,0.160089,0.156608,0.12325,0.0864105,0.087201,0.0793655,-171110,1.01751
-169562,0.00915549,0.27095,4,15,0,169594,-0.00633515,0.973548,-0.0568279,-0.0390041,-0.0878783,-0.119652,-0.000694508,-0.00746256,-0.0480978,-0.0799352,0.00536119,0.0974836,0.0995405,0.068373,0.0671773,-0.0098584,-0.0231882,0.0611133,0.0107194,-0.00802906,-0.0068504,0.0551835,0.0452742,0.00209529,0.036037,0.00515563,-0.0696221,-0.0131607,-0.0195208,0.0762769,0.0827067,-0.00259935,0.0385025,0.0263203,0.0216844,0.160637,-0.0388636,0.03893,-0.024845,-0.0166466,0.023542,0.0289396,-0.0212742,-0.00279164,-0.00796025,-0.098715,0.000533078,-0.0295095,0.0100488,-0.0157772,-0.00728717,-0.00950232,0.05283,0.047267,0.0706728,0.0740601,0.0442972,-0.000266627,0.0148471,0.198444,-0.0488587,0.257698,0.122248,0.286393,0.152145,0.0497527,0.0601977,0.228813,0.160276,-0.0467692,0.0707022,0.070147,0.00824414,0.168516,0.0750835,0.160089,0.156608,0.12325,0.0864105,0.087201,0.0793655,-171110,1.01751
-169561,0.215445,0.27095,4,15,0,169612,-0.00611448,0.973894,-0.0600717,-0.0366341,-0.0876521,-0.120038,-0.000740595,-0.00964903,-0.0483583,-0.0759305,0.00124121,0.0978876,0.101886,0.0711009,0.0693861,-0.0134285,-0.0241942,0.0610741,0.0137242,-0.00666359,-0.00116136,0.0587696,0.0523687,0.0029701,0.033546,0.0043494,-0.0748385,-0.0031193,-0.0211619,0.0690721,0.0802383,0.00156418,0.0384327,0.0272282,0.0225847,0.157724,-0.0365432,0.0413375,-0.0226413,-0.0171971,0.0227803,0.0274195,-0.0171158,-0.00708736,-0.00741105,-0.097266,-9.22524e-05,-0.0136012,0.0216813,-0.0164907,-0.0162084,-0.00572882,0.0673545,0.0469208,0.0688871,0.0742084,0.0479251,0.00333561,0.0135115,0.203262,-0.051783,0.257625,0.121293,0.286473,0.150279,0.0494085,0.0579125,0.231976,0.160425,-0.0468401,0.0719836,0.0688219,0.00822251,0.167262,0.0771135,0.157482,0.157908,0.110736,0.0972064,0.0799042,0.0795113,-171124,1.01766
-169561,0.000618204,0.27095,4,15,0,169599,-0.00611448,0.973894,-0.0600717,-0.0366341,-0.0876521,-0.120038,-0.000740595,-0.00964903,-0.0483583,-0.0759305,0.00124121,0.0978876,0.101886,0.0711009,0.0693861,-0.0134285,-0.0241942,0.0610741,0.0137242,-0.00666359,-0.00116136,0.0587696,0.0523687,0.0029701,0.033546,0.0043494,-0.0748385,-0.0031193,-0.0211619,0.0690721,0.0802383,0.00156418,0.0384327,0.0272282,0.0225847,0.157724,-0.0365432,0.0413375,-0.0226413,-0.0171971,0.0227803,0.0274195,-0.0171158,-0.00708736,-0.00741105,-0.097266,-9.22524e-05,-0.0136012,0.0216813,-0.0164907,-0.0162084,-0.00572882,0.0673545,0.0469208,0.0688871,0.0742084,0.0479251,0.00333561,0.0135115,0.203262,-0.051783,0.257625,0.121293,0.286473,0.150279,0.0494085,0.0579125,0.231976,0.160425,-0.0468401,0.0719836,0.0688219,0.00822251,0.167262,0.0771135,0.157482,0.157908,0.110736,0.0972064,0.0799042,0.0795113,-171124,1.01766
-169559,0.985064,0.27095,4,15,0,169599,-0.00610268,0.972865,-0.0528507,-0.0413951,-0.0950149,-0.128147,0.00444848,-0.0125842,-0.0491737,-0.0707113,-0.00541583,0.0820503,0.110703,0.0644769,0.0580235,-0.0195339,-0.0156204,0.070928,0.00156802,-0.023925,-0.00790324,0.0526238,0.0507424,-0.0118827,0.0240698,0.00995532,-0.0770037,0.00271533,-0.0439141,0.060585,0.0811785,-0.0115054,0.037393,0.0243922,0.0190362,0.157287,-0.0344617,0.0398764,-0.0276752,-0.0176565,0.0273794,0.0163602,-0.002755,-0.00595247,-0.0154653,-0.103921,-0.00351704,-0.0208219,0.0472225,-0.00875844,0.0120172,-0.0176515,0.0648892,0.0529046,0.0471115,0.0808283,0.0313363,0.00618983,0.0242531,0.20306,-0.0484059,0.255852,0.121412,0.28526,0.147756,0.0571375,0.0475066,0.227358,0.159526,-0.044307,0.0777501,0.0716156,0.00611662,0.159548,0.0751405,0.153282,0.162257,0.155067,0.0630427,0.103636,0.0869902,-171085,1.01726
-169565,0.5613,0.27095,4,15,0,169612,-0.00603809,0.974385,-0.0656276,-0.0500366,-0.0885216,-0.128391,-0.00468797,-0.00961441,-0.0403372,-0.103082,0.0137633,0.117158,0.0949655,0.0553991,0.0752952,0.0297176,-0.00134889,0.0968872,-0.0235551,-0.00859459,-0.0210561,0.0458075,0.0669331,0.00366766,0.0283668,0.00903855,-0.0686272,-0.0141487,0.00874178,0.0507075,0.0620424,0.0246749,0.0142858,0.0452431,-0.0157462,0.181611,-0.0207958,0.0720692,-0.0356394,-0.00741209,0.0180808,0.0078629,-0.0208383,-0.00451299,0.00873963,-0.108013,0.0144945,-0.0764985,0.0207454,0.0256499,0.0452085,-0.0134619,0.0466115,0.065301,0.0391388,0.040915,0.0465591,0.101506,0.148542,0.210791,-0.0527439,0.252247,0.110434,0.289835,0.130372,0.0380716,0.0507578,0.231564,0.152623,-0.0425573,0.0759851,0.0651494,0.0123141,0.17612,0.086639,0.158329,0.154642,0.144498,0.125237,0.128083,0.0800084,-171129,1.01774
-169568,0.998915,0.27095,4,15,0,169602,-0.0059393,0.974079,-0.0565756,-0.0429536,-0.0958454,-0.121374,0.00446169,-0.0120732,-0.0464704,-0.0657854,-0.00759524,0.0803295,0.119397,0.0562196,0.0591537,-0.0184513,-0.0110372,0.0678528,0.00400974,-0.0300784,-0.0125309,0.0543312,0.0482277,-0.00938095,0.0265034,0.0145675,-0.0833867,0.00473258,-0.0395873,0.0600244,0.0822846,-0.0146151,0.0398747,0.0281686,0.0169858,0.167496,-0.0396149,0.0429443,-0.0321755,-0.0235731,0.0291061,0.0223173,-0.00211006,-0.00164768,-0.0127565,-0.105772,0.00461694,-0.0517215,0.0508402,-0.0212989,0.0464753,-0.0176358,0.0566638,0.0592608,0.0528988,0.111842,0.0410877,0.19698,0.402487,0.20245,-0.051256,0.261054,0.12398,0.288445,0.148413,0.0552583,0.0475881,0.230171,0.161884,-0.0459093,0.0826073,0.0736835,0.00589776,0.161576,0.0737033,0.154269,0.166525,0.158154,0.0566425,0.115706,0.0823138,-171143,1.01782
-169560,0.821095,0.27095,4,15,0,169605,-0.00637788,0.973981,-0.0681677,-0.0413063,-0.100958,-0.123418,0.00297401,-0.00555066,-0.0474137,-0.0716164,0.00620139,0.0873035,0.10674,0.0531019,0.0727886,-0.018868,-0.0012815,0.0747475,0.0071897,-0.0260525,-0.016188,0.0541551,0.0588717,-0.018403,0.0316564,0.00511567,-0.0788698,0.00267197,-0.0325151,0.0589252,0.0920943,0.00457322,0.0363051,0.0324678,0.00926935,0.160987,-0.0351289,0.05024,-0.0373006,-0.0151093,0.00985754,0.00887099,-0.00165245,-0.00240266,0.00825498,-0.10511,0.000893993,-0.0424981,0.0684703,-0.0123503,0.0699151,-0.0134252,0.069727,0.0439612,0.0603627,0.087097,0.0360083,0.119243,0.160457,0.196739,-0.0520899,0.256795,0.123269,0.29002,0.141611,0.0444225,0.0585578,0.22988,0.151752,-0.0417521,0.0890751,0.073266,0.00569523,0.166617,0.0769764,0.152517,0.167581,0.177799,0.0913073,0.132582,0.0849726,-171121,1.01764
-169557,0.980966,0.27095,4,15,0,169594,-0.00598452,0.974138,-0.045321,-0.0394263,-0.0839432,-0.135482,-0.00665465,-0.0110605,-0.0411459,-0.105642,-0.00160913,0.105533,0.118336,0.0578663,0.0612264,0.0174002,0.00584441,0.0831835,-0.0117346,-0.00351318,-0.0183241,0.0466281,0.0663872,0.0257722,0.0199938,0.0194037,-0.0740438,-0.0109034,0.00328592,0.0534395,0.0551116,0.0160525,0.0176623,0.0495575,-0.00309682,0.184506,-0.0291292,0.0761914,-0.0395989,-0.0154274,0.0307138,0.019092,-0.0275798,0.00201878,-0.0226613,-0.103109,0.0131231,-0.0475653,0.0135546,0.0244993,0.0458434,-0.0146179,0.0374089,0.062753,0.0376442,0.0543718,0.0486223,-0.00757677,0.0380685,0.21369,-0.0486006,0.25338,0.113651,0.284193,0.137495,0.0505302,0.0434764,0.231887,0.165248,-0.0488074,0.0681908,0.0636779,0.00584883,0.165198,0.0895714,0.159666,0.15336,0.129915,0.0897088,0.106717,0.064828,-171116,1.01762
-169566,0.837635,0.27095,4,15,0,169601,-0.00597512,0.975031,-0.0648495,-0.0666543,-0.0970543,-0.117327,0.00322948,0.00620059,-0.04164,-0.0649802,-0.0146519,0.0960829,0.109059,0.0644201,0.0827597,0.0132809,-0.00283376,0.0713199,-0.0133484,0.00332237,-0.017125,0.0531053,0.0762825,-0.0171709,0.0243037,-0.0150498,-0.0742163,-0.00780693,-0.0148612,0.0542116,0.0950723,0.0259432,0.0411383,0.0197882,-0.00778302,0.169515,-0.0226716,0.0545271,-0.0232598,-0.0144444,0.02555,0.0117241,0.00945791,-0.00327317,0.0225048,-0.107139,-0.000792775,-0.0345372,0.0402277,-0.0165332,-0.0038958,0.000804293,0.0494507,0.0620077,0.0629033,0.103305,0.0438476,-0.014746,0.0250195,0.199474,-0.052585,0.257151,0.113789,0.286127,0.142253,0.0431197,0.0627285,0.236499,0.149287,-0.0406502,0.0773242,0.0711159,0.00647137,0.164769,0.0747723,0.154694,0.153631,0.142927,0.102748,0.105789,0.0968377,-171053,1.0172
-169564,0.708112,0.27095,4,15,0,169612,-0.00323119,0.975019,-0.0444964,-0.0404063,-0.0891637,-0.131666,-0.0110507,-0.0311309,-0.0529249,-0.0939439,0.0266879,0.094258,0.102637,0.0802241,0.0702236,0.0033307,-0.00862358,0.0800138,0.0125592,-0.00988572,-0.0140787,0.0511121,0.0362465,0.00700453,0.0179943,0.0234892,-0.0802081,-0.0108257,-0.019595,0.0530256,0.0643577,0.00751488,0.00104549,0.0487623,0.0174064,0.183203,-0.0476672,0.0536404,-0.042397,-0.01439,0.0185853,0.0348883,-0.0295986,-0.00546948,-0.0216751,-0.115646,0.00678593,-0.043881,0.0378497,0.00876782,0.063715,0.0164147,0.0559885,0.0470798,0.0333222,0.0689868,0.0831096,0.00817212,0.0561552,0.209038,-0.0470004,0.251673,0.120457,0.285411,0.134684,0.0534887,0.0410593,0.225656,0.162733,-0.0498389,0.0827969,0.0686607,0.00864937,0.170032,0.0882287,0.157702,0.164647,0.145266,0.0914708,0.107233,0.0584349,-171127,1.01777
-169571,0.82922,0.27095,4,15,0,169613,-0.00413756,0.973027,-0.0562045,-0.0425731,-0.0788902,-0.127244,-0.00704197,-0.00684546,-0.0538812,-0.103032,0.0103433,0.0930025,0.125124,0.059929,0.079134,0.000906574,-0.00887151,0.0853193,0.00341226,-0.00606937,-0.0102253,0.0493602,0.0393985,0.00380139,0.000279145,0.0103654,-0.0764506,-0.0195665,-0.0168763,0.050453,0.0617529,0.010836,0.0191169,0.0444628,0.025241,0.188678,-0.0553364,0.0638392,-0.0401057,-0.0324831,0.0344999,0.0366255,-0.0228817,0.00857765,-0.00812986,-0.107438,0.011966,-0.0375023,0.0297956,-0.00718255,0.0681056,0.0123024,0.059642,0.0398428,0.033662,0.0746666,0.0659446,0.0523623,0.042091,0.212862,-0.0491333,0.25844,0.125582,0.282117,0.135192,0.0504111,0.0505365,0.230365,0.158026,-0.0540229,0.0752444,0.0617009,0.00424462,0.179813,0.0813233,0.149179,0.16758,0.144797,0.0921613,0.07689,0.0694727,-171184,1.01805
-169576,0.985599,0.27095,4,15,0,169616,-0.00461921,0.972914,-0.0580948,-0.0618642,-0.101322,-0.127246,-0.00358815,-0.0291022,-0.0313201,-0.0935433,0.0137145,0.119139,0.105506,0.0651808,0.0610697,0.0276469,-0.00265315,0.0722752,-0.00416375,-0.0238691,-0.00294817,0.0367403,0.0656082,0.00754044,0.0265711,0.0113237,-0.0804168,0.0144569,-0.00372542,0.0664454,0.0645941,-0.0225914,0.0347879,0.0309774,0.00334176,0.167942,-0.0374048,0.0533721,-0.0239628,-0.0156667,0.0215651,0.00815025,-0.018148,-0.0217461,0.0140848,-0.106922,0.00571827,-0.041086,0.0653176,0.0177022,0.0786839,0.0095175,0.049299,0.0640979,0.0451835,0.129702,0.0526157,-0.00121519,0.0834719,0.204591,-0.0455447,0.259549,0.102059,0.290115,0.139824,0.0455232,0.0531197,0.232441,0.154821,-0.0315295,0.0829541,0.076956,0.0150349,0.152851,0.0790618,0.162247,0.150107,0.116898,0.0609684,0.160832,0.129514,-171094,1.01733
-169572,0.989521,0.27095,4,15,0,169616,-0.00479093,0.975599,-0.0623985,-0.0292939,-0.0808941,-0.127107,0.00430281,0.00620028,-0.0523815,-0.0734279,-0.00622448,0.0634927,0.105838,0.0422016,0.0741043,-0.0151469,-0.00127873,0.0859302,-0.00595675,-0.0133489,-0.0329361,0.0562981,0.0445049,-0.0101859,0.0247338,-0.00342664,-0.0639103,-0.0241393,-0.0234425,0.0347667,0.0797609,0.0350122,0.0262907,0.0403368,-0.00122289,0.174935,-0.0131593,0.0654192,-0.0431919,-0.00571586,0.0292258,0.0287871,-0.00866443,0.0197998,-0.0117162,-0.114337,0.0161068,-0.0652113,0.0420863,-0.00107595,0.0110629,-0.0281184,0.0547663,0.0610999,0.031726,0.0599627,0.0417864,-0.0311265,0.057046,0.212125,-0.057471,0.250913,0.131147,0.287433,0.138603,0.0517499,0.0522433,0.226509,0.160432,-0.045857,0.0731478,0.0669515,-0.00177098,0.171875,0.0847929,0.157795,0.165846,0.14978,0.108475,0.0977964,0.0573505,-171125,1.01781
-169575,0.984848,0.27095,4,15,0,169612,-0.0038796,0.974882,-0.0585939,-0.0596713,-0.103071,-0.123139,-0.0119933,-0.0339419,-0.0359842,-0.0980613,0.0017505,0.12993,0.104578,0.0662712,0.0536901,0.035762,-0.00171923,0.0708102,-0.00587661,-0.0169759,0.00438137,0.0371546,0.0634761,0.00418012,0.0222175,0.0250309,-0.0828991,0.0160171,-0.0049113,0.074216,0.068056,-0.0259012,0.0338314,0.0396712,0.00582285,0.170611,-0.0506484,0.0542631,-0.0251624,-0.0161874,0.0228813,0.00466565,-0.0175562,-0.024359,0.00758398,-0.106955,0.00804095,-0.0600495,0.0478177,0.00194445,0.0296299,0.00731225,0.0471434,0.0483784,0.0539209,0.105857,0.0522859,0.00430333,0.0335524,0.201253,-0.0417861,0.260831,0.10274,0.281022,0.139667,0.0427161,0.0492566,0.238311,0.155037,-0.0403938,0.0883895,0.0720201,0.00503205,0.160614,0.0819121,0.155619,0.154466,0.139548,0.0814308,0.130485,0.135143,-171045,1.01712
-169580,0.866595,0.27095,4,15,0,169621,-0.00358485,0.97268,-0.0654632,-0.0351616,-0.0847627,-0.134741,0.0123951,0.013928,-0.051752,-0.0765647,0.00674042,0.0652057,0.106218,0.0436537,0.0811931,-0.023522,-0.00656275,0.0906819,-0.00589136,-0.0136973,-0.0380368,0.0638941,0.0606095,-0.0130735,0.0286114,-0.00617408,-0.0748298,-0.030546,-0.030747,0.0325067,0.0732125,0.0373438,0.0233367,0.0334404,-0.00487063,0.174085,-0.00396009,0.0620153,-0.0432491,-0.014331,0.0281516,0.0277485,-0.0135415,0.0160288,-0.0096098,-0.11247,0.0150154,-0.0189883,0.0238597,-0.064353,0.0624391,-0.0197903,0.0652032,0.0755809,0.102057,0.0434481,0.0428401,0.000300624,0.0443446,0.211685,-0.0605486,0.254237,0.130511,0.287537,0.13597,0.051767,0.0504055,0.223883,0.160363,-0.0435346,0.0744958,0.0684234,0.00559905,0.165983,0.0796414,0.157047,0.167638,0.147664,0.0905007,0.100856,0.059364,-171176,1.01795
-169570,1,0.27095,4,15,0,169618,-0.00692247,0.97263,-0.0584466,-0.0585654,-0.0882139,-0.122291,-0.00740541,-0.016053,-0.0309252,-0.0822471,0.0194011,0.125834,0.116225,0.0528756,0.0552378,0.0187872,-0.011011,0.0734118,0.0131237,-0.0195028,-0.0127934,0.0552452,0.0577707,0.0226226,0.019707,0.0279347,-0.0856217,0.0107732,-0.0147294,0.0750188,0.0615195,-0.0109073,0.0253747,0.0450546,0.00621844,0.185311,-0.0399488,0.0601747,-0.0301621,-0.01512,0.00717306,-0.00228383,-0.010894,-0.0155711,0.00242067,-0.0965295,0.0140498,-0.0480361,0.0489038,-0.0176299,0.00149662,-0.00882284,0.0524435,0.0354669,0.0631311,0.101988,0.0326457,-0.0108956,0.0343303,0.198008,-0.0401201,0.255784,0.104324,0.281747,0.139427,0.0443853,0.0510512,0.237151,0.16422,-0.0470453,0.0871379,0.0741063,0.00641081,0.168703,0.081947,0.150064,0.149178,0.138894,0.0727842,0.111429,0.140978,-171074,1.01715
-169557,0.999057,0.27095,4,15,0,169601,-0.00382054,0.972836,-0.0556637,-0.0512824,-0.103703,-0.11348,-0.00926963,-0.00215193,-0.0470156,-0.0834662,0.00875296,0.0931838,0.103105,0.0537258,0.061848,0.0138289,-0.000116542,0.0867486,0.00238224,-0.0173158,-0.022467,0.0650378,0.0669856,-0.00325314,0.0202092,0.00267741,-0.0652561,-0.0146826,-0.0129868,0.046837,0.0839776,0.00302321,0.0238447,0.0422096,0.0135668,0.178512,-0.0426964,0.0659513,-0.0180693,-0.0136181,0.00439852,-0.00439161,-0.01623,-0.0124605,0.000732645,-0.112639,-0.0012801,-0.0488034,0.038073,0.0211157,0.0683917,-0.00553897,0.0364999,0.062903,0.0461929,0.0455866,0.057435,0.0217424,0.0545181,0.210438,-0.05822,0.254355,0.122783,0.286208,0.152543,0.0529055,0.0537726,0.222406,0.154811,-0.0416605,0.0792937,0.0705485,0.0106757,0.167339,0.0775014,0.160895,0.166127,0.123467,0.0422653,0.131961,0.146847,-171162,1.01786
-169561,0.826353,0.27095,4,15,0,169595,-0.0076362,0.974568,-0.0674881,-0.0246597,-0.112436,-0.109607,-0.00619494,-0.0261073,-0.0425188,-0.0921982,0.0100412,0.10034,0.0895237,0.0643176,0.04996,0.00353643,0.00453773,0.0802469,-0.00597224,-0.0259584,-0.0171059,0.0597416,0.0609176,-0.0137394,0.0320634,0.021557,-0.0643915,-0.000911719,-0.0100806,0.0696155,0.0855028,0.0210342,0.00937265,0.0260828,-0.00914613,0.1861,-0.0384812,0.0578511,-0.0319713,-0.0348475,0.0301021,0.0292373,-0.00167421,0.012424,0.00107637,-0.100597,0.0129615,-0.0276508,0.0166929,0.00956916,0.0133891,-0.0134173,0.0588053,0.0513551,0.0433429,0.0714611,0.034368,-0.00830449,0.0300325,0.201646,-0.0499969,0.254268,0.111408,0.288503,0.143333,0.0521238,0.0479183,0.22363,0.146448,-0.0396441,0.0802611,0.0611821,0.00791001,0.1673,0.0744046,0.161116,0.160392,0.15791,0.0624646,0.14868,0.136243,-171004,1.01677
-169564,0.892839,0.27095,4,15,0,169600,-0.00369494,0.973954,-0.0547943,-0.0464969,-0.0819911,-0.115482,0.00323058,-0.00268172,-0.0335282,-0.0606037,0.00377561,0.09249,0.112754,0.0608793,0.0644166,-0.00298288,-0.00495405,0.0567828,-0.0132467,-0.00746965,-0.0331141,0.062264,0.0560202,-0.0152759,0.00688245,-0.0015856,-0.0951586,-0.000416101,-0.00842229,0.044835,0.0567101,0.00911607,0.0236767,0.0363237,-0.00729335,0.182936,-0.0328146,0.0707867,-0.0313874,-0.00250708,0.0180083,0.0077482,-0.0180655,-0.0152299,0.00805448,-0.109186,0.0308612,-0.0128694,0.0347741,-0.0186242,0.0506421,-0.0142919,0.0637811,0.0531969,0.0631681,0.0541358,0.054786,-0.0183575,0.0321106,0.204024,-0.0510306,0.263443,0.123488,0.28127,0.131465,0.0403219,0.0464316,0.233383,0.159901,-0.055179,0.0804707,0.0674173,0.00909967,0.173167,0.0865367,0.162861,0.157098,0.195534,0.0909944,0.0997138,0.0607224,-171092,1.01741
