# 1.10725e-05, 1.07049e-05, 0.0001002, 9.76974e-05, 9.4301e-05, 0.000102713, 0.000132899, 0.000106355, 0.000104352, 0.000105792, 0.000111864, 9.94535e-05, 0.00011977, 0.000125681, 0.000106856, 0.000115972, 0.000110783, 0.000113634, 0.000114229, 0.000141607, 0.000107474, 0.00011513, 0.000165707, 0.000133088, 0.000168642, 0.000152274, 0.00015813, 0.000196963, 0.000156723, 0.000132827, 0.000166558, 0.000168455, 0.000113895, 0.000110963, 0.000111314, 0.000127292, 0.000131632, 0.000138612, 0.000132857, 0.000113654, 0.000129385, 0.000134512, 8.05024e-05, 9.3384e-05, 9.34428e-05, 0.000109702, 9.1745e-05, 0.00010546, 9.94368e-05, 9.47859e-05, 0.0001064, 9.51084e-05, 0.000123448, 0.000122558, 0.000135251, 0.000147871, 0.000135287, 0.000118539, 0.000136631, 0.000138888, 0.000116177, 0.000142902, 0.000101876, 8.14935e-05, 9.73001e-05, 0.000102052, 0.000129929, 0.000112448, 0.000113483, 9.65314e-05, 0.000143812, 0.000103972, 0.00013843, 0.00013368, 0.000138031, 0.000186554, 0.000151195, 0.000159784, 0.000134619, 0.000176782, 0.000157686, 0.000154391, 0.000104253, 0.000122636, 0.000103513, 0.000103633, 0.000128914, 0.000119933, 0.000112358, 0.000128354, 0.000117266, 0.000121707, 0.000130722, 0.000113003, 9.03539e-05, 0.000151988, 0.000274407, 0.000281923, 0.000424167, 0.000225548, 0.000584165, 0.000204587, 0.0851956, 0.123995, 0.197988, 0.0975791, 0.0757666, 0.0872497, 0.102598, 0.085842, 0.0904597, 0.0911266, 0.000139187, 0.156327, 2.1383e-05, 1.87262e-05, 2.13964e-05, 2.13955e-05, 3.02141e-05, 2.56759e-05, 2.10798e-05, 2.24235e-05, 1.981e-05, 2.02987e-05, 2.04405e-05, 2.32355e-05, 2.48557e-05, 2.05202e-05, 2.72732e-05, 2.68116e-05, 2.26636e-05, 2.39294e-05, 0.00212048, 0.0009124, 0.0723677, 0.079972
-338764,0.883514,0.250712,4,15,0,338827,-0.0055168,0.973979,-0.0239538,-0.0504501,0.0404364,0.00272271,0.0231963,0.0269694,0.0306295,-0.0230411,-0.021808,-0.0470797,-0.0573586,-0.0191134,-0.0285929,-0.00228112,-0.00792442,-0.0349769,-0.0204447,0.0122459,-0.0362495,-0.0809658,-0.0759055,-0.0350677,-0.0634993,-0.0051653,-0.0498988,-0.00845081,-0.0513465,0.00475553,-0.0591526,-0.0222095,0.0251707,-0.000869273,-0.00851396,-0.0419395,0.0186665,-0.0286958,0.00759501,0.0289192,-0.0751087,0.013443,-0.00692278,-0.0378447,-0.0581226,0.0512708,-0.0712852,-0.0669954,-0.03294,-0.0916962,-0.118868,-0.00725153,-0.0266969,-0.0384619,-0.0603265,0.0132408,0.0854572,0.133349,0.0351594,0.0740871,0.00247775,-0.0096732,0.0716553,-0.0142066,-0.0194849,-0.01264,0.0317149,0.0493304,-0.00513168,0.0121698,0.00849287,-0.0825565,-0.0138976,-0.0256182,0.0318278,0.0701649,0.031442,0.0211312,0.027457,0.00366173,0.157484,-0.0188829,0.0529408,-0.0303604,-0.00800957,0.058885,0.0145569,-0.0133279,-9.81852e-05,0.00801145,-0.100383,0.0196831,0.00814371,-0.033475,-0.0497329,-0.0114098,-0.0204789,-0.0476746,0.0320284,-0.00477881,0.0308689,-0.018192,0.0271833,0.0288989,0.0224395,0.0305692,0.0435157,0.0499217,0.0735504,0.0482358,0.072592,0.0353281,-0.00971779,0.0331785,0.131457,-0.0407474,0.250417,0.122203,0.288869,0.13007,0.0442513,0.069719,0.247699,0.150717,-0.0473462,0.108344,0.0784041,-0.000477926,0.16424,0.0910881,0.143519,0.14668,0.177964,0.110524,0.118321,0.0841944,-343465,1.0206
-338782,0.576868,0.250712,4,15,0,338842,-0.00468021,0.972389,-0.0163701,-0.0251504,0.033507,-0.0384465,0.0208843,0.0494993,0.0224031,-0.0203823,-0.0260143,-0.0541486,-0.0872548,-0.00808386,-0.0230657,-0.013719,-0.00948435,-0.0185715,-0.00731178,-0.0133428,-0.0523066,-0.0768336,-0.0679165,-0.0287445,-0.0595351,-0.0148471,-0.0446292,-0.0317105,-0.0530841,-0.0168228,-0.0426213,-0.0159547,0.0222297,0.0121714,-0.0231244,-0.0307208,0.0121429,-0.0205998,0.00776374,0.0147392,-0.0628444,0.01253,-0.00614377,-0.0369328,-0.0448687,0.059723,-0.0666557,-0.0703579,-0.0557017,-0.100025,-0.137932,-0.00278116,-0.0157601,-0.0324304,-0.101747,-0.00849466,0.0816316,0.110072,0.0564483,0.0575093,0.0192962,0.0266744,0.0811296,-0.0167047,-0.0278283,-0.0133143,0.0706189,0.0511086,0.0333058,0.0115569,0.00545559,-0.075163,-0.0254585,-0.0324676,0.0617152,0.09133,-0.00389762,0.0190615,0.0361013,-0.00917785,0.195514,-0.0499958,0.0657047,-0.0451446,-0.0183525,0.015409,0.0157823,-0.0320441,-0.00831083,-0.0238715,-0.104861,0.002748,-0.00497654,-0.0165479,-0.0341259,-0.00778998,0.00750148,-0.038619,0.0423072,0.0236901,-0.00324036,0.0160347,0.0316784,0.023311,0.0340496,0.0197084,0.0598081,0.0431031,0.0475523,0.0417875,0.152088,0.0662171,0.00449134,0.0252627,0.130088,-0.0439862,0.255422,0.123462,0.301083,0.130388,0.0459076,0.0708121,0.239602,0.150446,-0.0499253,0.106162,0.0757047,0.00508533,0.162152,0.0912292,0.150926,0.150649,0.129088,0.069303,0.0996648,0.137942,-343723,1.02146
-338762,0.904866,0.250712,4,15,0,338837,-0.00367459,0.973427,-0.018407,-0.0322931,0.0419891,-0.00481484,0.0027575,0.0100739,0.0248736,-0.0251211,-0.0183422,-0.0337355,-0.0544446,-0.0193007,-0.0293041,-0.00259794,-0.00973215,-0.03214,-0.0101037,0.0277849,-0.0342407,-0.0714313,-0.0726933,-0.0340547,-0.0612002,-0.0514897,-0.0348559,-0.0156905,-0.0322185,0.0091213,-0.0391107,-0.0315298,0.0510235,0.018073,-0.00381676,-0.0406991,0.0067458,-0.0197369,0.0240634,0.0393821,-0.0824749,0.0196012,-0.0102016,-0.0167627,-0.0527963,0.0609731,-0.0923674,-0.0556991,-0.0489336,-0.0827716,-0.122715,0.00267139,-0.0159828,-0.0360757,-0.0788609,0.0121032,0.0881427,0.11002,0.0706009,0.0773551,0.0125025,-0.00158015,0.085432,0.0103336,-0.0263958,-0.030101,0.0217793,0.05994,-0.0105726,0.0232116,0.0124244,-0.0846794,-0.00151915,-0.00944923,0.0310021,0.0757507,0.00404133,0.0432123,0.0256438,0.00595287,0.162504,-0.0390842,0.0397623,-0.0338129,-0.0144011,0.0419433,0.00551881,-0.0155904,0.0056267,0.00034278,-0.101488,0.0142401,-0.000845386,-0.0266943,-0.047243,-0.00438432,-0.0133288,-0.0369821,0.00591285,-0.0245343,-0.00050793,-0.0131485,0.0221938,0.0334441,0.0131376,0.0335566,0.0892807,0.0606609,0.057826,0.0437857,0.139214,0.0458181,-0.0190156,0.0220198,0.130461,-0.0440126,0.259628,0.123206,0.286212,0.129031,0.0490028,0.0615898,0.246976,0.153646,-0.0452955,0.0977234,0.0802105,0.00136839,0.163561,0.0897109,0.145041,0.147631,0.155109,0.121649,0.112298,0.0633304,-343521,1.02077
-338768,0.800812,0.250712,4,15,0,338826,-0.00445678,0.974432,-0.0151088,-0.0335611,0.0493567,-0.00428422,0.00538038,0.0147405,0.0267139,-0.0234962,-0.0193688,-0.0382786,-0.0658228,-0.0142357,-0.0281865,-0.00822044,-0.00934902,-0.0227663,-0.00843923,0.0221571,-0.0358058,-0.0616049,-0.0675218,-0.0360008,-0.0570439,-0.0538661,-0.0321351,-0.0152208,-0.0279466,0.00643029,-0.0514637,-0.0408664,0.0460637,0.00336079,0.003037,-0.0395299,0.0150937,-0.0255017,0.0330397,0.0365137,-0.0813936,0.022465,-0.0183131,-0.040657,-0.0596058,0.0707345,-0.0979298,-0.0519798,-0.0503563,-0.0931819,-0.137138,-0.00296541,-0.0272614,-0.0316459,-0.0548653,0.00233627,0.0844221,0.104411,0.0673229,0.0709497,-0.00480311,0.00268364,0.0882683,0.00765915,-0.0344875,-0.0131427,0.0279259,0.0654635,-0.00831295,0.0377749,0.00324512,-0.0802731,-0.000258406,-0.00548981,0.03314,0.0786465,0.00258355,0.0318891,0.0295743,-0.00495535,0.165067,-0.0387246,0.0380055,-0.0382116,-0.0181311,0.0429054,0.0118321,-0.0142502,0.00187136,0.00833153,-0.103711,0.0083491,-0.0201136,-0.0239132,-0.0460189,0.000342675,-0.029271,-0.0437232,0.0201127,-0.03083,0.0110172,-0.0150576,0.0291556,0.0342401,0.0190399,0.0307348,0.0962384,0.070625,0.0506566,0.0402684,0.104608,0.0402498,-0.00742992,0.0313367,0.131029,-0.041464,0.259353,0.121433,0.293114,0.132013,0.0486135,0.0673735,0.245702,0.15103,-0.0466586,0.101211,0.0795095,0.000114195,0.159362,0.0820093,0.146634,0.153584,0.200297,0.100667,0.140582,0.0870897,-343565,1.02104
-338777,0.884623,0.250712,4,15,0,338835,-0.00517961,0.973244,-0.0311267,-0.0267779,0.0167791,-0.0323322,-0.00228917,0.0616365,0.0214009,-0.0225596,-0.0295485,-0.0445797,-0.0731847,-0.00881822,-0.0220131,-0.0228561,-0.0138754,-0.0363516,-0.00231897,0.00104163,-0.0461287,-0.0753769,-0.0746569,-0.0475107,-0.0593589,0.00125254,-0.0353434,-0.0291966,-0.0566655,-0.000449598,-0.0420592,-0.0466673,0.0424609,0.013437,-0.0227207,-0.0622342,0.00430869,-0.0165977,-0.00471886,0.0348134,-0.0600958,0.0284859,-0.00479326,-0.0243475,-0.0307009,0.0644052,-0.0934024,-0.0686998,-0.0457443,-0.0757437,-0.148523,0.00312551,-0.0065594,-0.0244373,-0.0872906,0.0118561,0.0758083,0.130463,0.0537196,0.0743854,0.010834,0.013648,0.0954504,-0.0144625,0.00505611,-0.0358759,0.0518976,0.0509972,0.0161109,0.00868855,0.0159923,-0.084103,-0.0272927,-0.0348121,0.0352956,0.085544,0.0159704,0.0281115,0.0358148,-0.00804824,0.175234,-0.045904,0.0820515,-0.0221309,-0.0337679,0.0160649,0.000404556,-0.0156741,-0.0146475,-0.0037992,-0.0972771,-0.00521249,0.0053231,-0.0163223,-0.0373581,-0.0163546,-0.00692129,-0.0233319,0.00146408,0.0038413,-0.0139752,-0.0264615,0.0270763,0.0237538,0.0324151,0.0506474,0.104175,0.0523009,0.0722361,0.0624357,0.0621488,0.0426702,-0.0108729,0.0162913,0.131278,-0.0470419,0.250749,0.125458,0.297324,0.129575,0.0459516,0.0664412,0.235705,0.149148,-0.046374,0.103527,0.0755894,0.000110303,0.165065,0.0973639,0.144165,0.147076,0.143603,0.113926,0.12077,0.092823,-343586,1.02101
-338779,0.801911,0.250712,4,15,0,338839,-0.00519664,0.974381,-0.00364278,-0.0378379,0.0468721,-0.0105988,0.0245683,0.0233569,0.0318141,-0.0302347,-0.0256472,-0.0291455,-0.0464867,-0.0189929,-0.00936151,0.00519297,-0.0164595,-0.0166497,-0.0222111,0.00478989,-0.0508033,-0.0713265,-0.074383,-0.0401171,-0.0661866,-0.0519616,-0.058125,-0.0192828,-0.027399,0.0174659,-0.0660358,-0.0246029,0.0529826,0.0163902,-0.00165134,-0.0242661,0.0333803,-0.00773816,0.0269849,0.0153555,-0.0643607,0.00290297,-0.00975607,-0.0463922,-0.0600697,0.0509407,-0.0863426,-0.0545651,-0.0532001,-0.0915568,-0.118914,-0.0240209,-0.000174523,-0.0357255,-0.0698618,-0.0126356,0.0840968,0.107157,0.0594841,0.0539595,0.0149,0.00809307,0.0736732,0.00308919,-0.0489851,-0.0086362,0.0423218,0.0583348,-0.0132376,0.0317555,-0.0130691,-0.0759519,-0.00312162,-0.0105438,0.0415001,0.083636,0.00782882,0.0382607,0.0408147,0.00422176,0.177041,-0.0462674,0.025123,-0.0496239,0.00423444,0.0393935,0.02596,-0.0236788,0.00796394,0.00468085,-0.109163,0.0186961,-0.0201739,-0.0203103,-0.0503125,0.0142248,-0.0221621,-0.034304,0.00957134,0.000501576,0.0413133,-0.00324509,0.0392979,0.0148612,0.0165905,0.0398726,0.0365971,0.060784,0.0495987,0.0408602,0.0955969,0.0462157,-0.0166367,0.0555671,0.130221,-0.0419226,0.259581,0.121041,0.294338,0.130594,0.0493408,0.0656043,0.247717,0.152668,-0.0505907,0.102863,0.0791114,0.00436626,0.160091,0.0816114,0.151111,0.151726,0.173546,0.0785676,0.12849,0.0582125,-343580,1.02109
-338775,0.880349,0.250712,4,15,0,338837,-0.00627818,0.973368,-0.0402647,-0.0327979,0.0313099,-0.0199928,0.0040931,0.0536881,0.024071,-0.0158519,-0.0236315,-0.0459543,-0.0913698,-0.00249429,-0.0245667,-0.028718,-0.00823966,-0.0486376,0.000501296,0.00553002,-0.0388629,-0.0676104,-0.0812515,-0.043228,-0.0552244,0.00401903,-0.0297126,-0.0250423,-0.0498539,-0.00369132,-0.0276612,-0.0375469,0.0440256,0.00856052,-0.0202116,-0.0549895,0.000306831,-0.0319725,-0.00443524,0.0408419,-0.0590165,0.0282881,-0.00810099,-0.00858393,-0.0360969,0.062236,-0.0765401,-0.068486,-0.0441203,-0.081688,-0.145279,0.00350607,-0.0144341,-0.0414122,-0.0843303,0.0166332,0.073485,0.12783,0.0626479,0.0772743,0.00267291,0.0112154,0.0949836,-0.0119192,0.00909848,-0.0359685,0.0536965,0.0685459,0.0217803,0.0132798,0.0146336,-0.0874211,-0.0193079,-0.0283621,0.0383686,0.0808216,0.00675946,0.0368106,0.0323401,-0.00599239,0.167229,-0.0388628,0.0824863,-0.0179839,-0.0220278,0.0243009,0.00784208,-0.00920394,-0.012287,-0.0075346,-0.0874178,0.000980075,0.00969881,-0.0193689,-0.0389814,-0.011906,-0.0104861,-0.0615077,0.0148606,-0.00898763,0.0137536,-0.0155677,0.0268079,0.0339523,0.0189357,0.0348678,0.0671199,0.046664,0.0997025,0.0545057,0.0466911,0.0378198,-0.00957176,0.0176759,0.131111,-0.0469836,0.250573,0.122408,0.29574,0.132493,0.0455354,0.0695137,0.239897,0.149045,-0.0480819,0.101629,0.0727349,-0.00082294,0.164357,0.0942739,0.144707,0.152533,0.101217,0.102851,0.101636,0.114182,-343622,1.02116
-338772,0.686205,0.250712,4,15,0,338846,-0.00385715,0.974501,-0.0330407,-0.0242843,0.0409215,-0.0229516,0.00517365,0.0461481,0.0260135,-0.0226557,-0.0271428,-0.0482596,-0.0997723,0.00185309,-0.0220627,-0.0205861,0.00169608,-0.0412859,0.000924148,0.00922461,-0.0323072,-0.0778771,-0.0732145,-0.0357031,-0.0561065,0.000159189,-0.0451708,-0.0288453,-0.0487574,-0.0020606,-0.0267424,-0.0330778,0.0374391,0.0139871,-0.0165315,-0.0502417,-0.0062725,-0.0172371,0.00137859,0.0376423,-0.0600166,0.0111784,-0.0132078,-0.0230524,-0.0311257,0.0590998,-0.0811774,-0.0677897,-0.0316114,-0.0902694,-0.140844,-0.00851129,-0.0138524,-0.0332729,-0.0797013,0.0107429,0.0889486,0.125958,0.0547611,0.0723805,0.00170069,0.000463137,0.0939678,-0.013001,0.000681432,-0.0262602,0.0602694,0.0819189,0.00794524,0.0220708,0.0073578,-0.0847449,-0.0141486,-0.0335212,0.0527353,0.0761525,0.00367092,0.0382443,0.0308074,0.00977712,0.166888,-0.0344792,0.0614766,-0.0204711,-0.0219787,0.0350019,0.030424,-0.0166397,-0.0141872,-0.00575373,-0.0885088,-0.00363726,-0.00472011,-0.00725942,-0.0339625,-0.0156983,-0.0120016,-0.0569063,0.000200392,-0.0221695,0.0204521,-0.0115245,0.0222541,0.0529058,0.0218422,0.0340313,0.059401,0.0405695,0.0667756,0.048807,0.0353303,0.0408716,-0.0132133,0.015082,0.130331,-0.049536,0.257723,0.123092,0.295434,0.130539,0.0452176,0.0698333,0.243154,0.149693,-0.0443095,0.103847,0.0740533,0.00287063,0.155952,0.0967269,0.144357,0.158214,0.111623,0.123733,0.110157,0.0749092,-343658,1.02141
-338774,0.989811,0.250712,4,15,0,338832,-0.00435327,0.974471,-0.00929862,-0.042616,0.0354562,-0.0153913,-0.00472054,0.0396716,0.0105364,-0.0119906,-0.0241144,-0.0281433,-0.0674302,-0.00187649,-0.0241623,-0.0200719,-0.00742438,-0.0341819,-0.000962172,0.0247789,-0.0299232,-0.0573788,-0.0820718,-0.0210196,-0.0617657,-0.0379643,-0.0484586,-0.012789,-0.0573896,-0.0011068,-0.0454304,-0.0294097,0.045508,0.00239645,-0.019081,-0.0456659,0.019047,-0.00453659,0.00448575,0.0294988,-0.0632972,0.0234905,0.00296774,-0.0437883,-0.0653366,0.0454107,-0.0950224,-0.0609274,-0.0442928,-0.0829593,-0.137475,-0.0124344,-0.00630056,-0.0357416,-0.0654866,-0.00752552,0.0834333,0.109647,0.047073,0.0767462,-0.00401163,0.00433496,0.0840515,-0.0061484,-0.015617,-0.0367094,0.0423379,0.0661811,0.015888,0.0204279,-0.0103963,-0.0826607,-0.0274892,-0.0167186,0.0443039,0.0821547,0.0224528,0.0395191,0.0472131,0.0257787,0.179799,-0.0317851,0.0490773,-0.0301691,-0.0138006,0.0190778,0.0245185,-0.0299196,-0.0332203,0.00604879,-0.0871824,0.000784301,-0.00353952,-0.0178056,-0.0424293,-0.00739412,-0.0116109,-0.0276601,0.0250487,0.0112512,0.03465,-0.0206104,0.0305926,0.0270175,0.035225,0.0202671,0.0374991,0.0391768,0.0539907,0.0525998,0.0828732,0.0786901,-0.0109753,0.0304091,0.129635,-0.0387474,0.250498,0.120866,0.300236,0.132194,0.047006,0.0637494,0.239041,0.149138,-0.0483145,0.102541,0.076668,-0.00151206,0.162124,0.078908,0.149977,0.145812,0.123246,0.0446965,0.147198,0.0990437,-343460,1.02063
-338776,0.88025,0.250712,4,15,0,338853,-0.00558587,0.974295,-0.03913,-0.032532,0.0446048,-0.0211599,0.0335275,0.042401,0.0501248,-0.0393646,-0.0294431,-0.0381587,-0.0503991,-0.0205669,-0.0204867,-0.0182728,-0.0305079,-0.0182029,-0.0152449,-0.0198904,-0.0570211,-0.080037,-0.0640264,-0.055284,-0.0621514,-0.0127399,-0.0353543,-0.0240335,-0.0229789,0.00909931,-0.0510943,-0.0349054,0.0445671,0.0163419,-0.00693018,-0.0396579,0.00820672,-0.0387128,0.0188798,0.0243629,-0.0651926,0.0119819,-0.0213095,-0.0182203,-0.0422935,0.0745339,-0.0774624,-0.0651719,-0.0556495,-0.10251,-0.126838,-0.00555439,-0.0152747,-0.034803,-0.0921894,0.0159898,0.0834343,0.125703,0.0772256,0.0628443,0.0196954,0.00984155,0.0893104,0.00268735,-0.0274786,-0.0107574,0.0420033,0.0558648,-0.00806322,0.023176,0.00957098,-0.0834679,0.009803,-0.0301679,0.0297091,0.0764504,-0.00253396,0.0294156,0.0311424,-0.0264471,0.165197,-0.046126,0.0620244,-0.0316256,-0.00191798,0.035205,0.000872251,-0.00670738,0.0163011,-0.0154499,-0.0794559,0.00739418,-0.0366974,-0.028148,-0.0389443,-0.0175638,-0.0117055,-0.055643,0.0272342,-0.0135747,0.00514808,-0.00913537,0.0724628,0.0113606,0.0437732,0.0644039,0.0655773,0.0555403,0.037865,0.041155,0.0650828,0.053835,-0.012968,0.0290454,0.130077,-0.0406316,0.259295,0.12148,0.291081,0.124629,0.0496875,0.0659854,0.244244,0.148797,-0.0470423,0.10467,0.0798447,0.00745648,0.155162,0.0974786,0.146274,0.143056,0.145993,0.087157,0.0863029,0.0966607,-343516,1.02083
-338783,0.950928,0.250712,4,15,0,338845,-0.00401233,0.974788,-0.0122776,-0.0358939,0.0407672,-0.0122075,-0.00958461,0.0447672,0.0127631,0.00397457,-0.0187043,-0.0287271,-0.0600999,-0.00504754,-0.0173405,-0.00503935,0.0075081,-0.0291981,-0.0121679,0.0191123,-0.0340756,-0.0517205,-0.0686148,-0.0298204,-0.0546802,-0.0421142,-0.0507841,-0.0308193,-0.0562521,0.0028696,-0.04417,-0.0369772,0.0447981,0.00760061,-0.0176327,-0.0533118,0.0186057,-0.00829153,0.00733416,0.0343285,-0.0599216,0.0212145,0.00355988,-0.0407281,-0.056819,0.0538568,-0.09111,-0.0567931,-0.040936,-0.0699138,-0.137457,-0.0153182,0.00109066,-0.0348193,-0.0586443,-0.00594829,0.0746883,0.0978427,0.0382177,0.0706729,-0.00338601,0.00686272,0.0756253,-0.00482974,-0.00934553,-0.0307631,0.0564502,0.0723565,0.0211984,0.0185799,-0.00917292,-0.0736082,-0.0287965,-0.00924795,0.051424,0.0890884,0.0232556,0.0363736,0.0355584,0.0241816,0.17996,-0.0482039,0.0510406,-0.0285475,-0.0202775,0.0128337,0.0230626,-0.0335586,-0.0288847,0.00573724,-0.0964846,-0.00156685,0.0344527,-0.0121608,-0.0521819,-0.00418163,-0.0060458,-0.0242421,0.0255387,0.0223159,0.0459672,-0.00400201,0.0265842,0.0287269,0.0190293,0.0233073,0.0492768,0.0398006,0.0639987,0.0547445,0.0882014,0.0381927,0.0093902,0.0356587,0.126817,-0.042437,0.253813,0.125871,0.299364,0.134654,0.0474699,0.0679102,0.236276,0.151505,-0.0470254,0.101662,0.079129,-0.000217984,0.168985,0.0858404,0.148888,0.152686,0.181485,0.0332171,0.180331,0.155383,-343547,1.021
-338779,0.987365,0.250712,4,15,0,338846,-0.00470449,0.973323,-0.0335288,-0.03758,0.0482473,-0.0160976,0.0317954,0.0404883,0.0489062,-0.032188,-0.0274414,-0.0404023,-0.0692256,-0.0260174,0.00272844,-0.0145241,-0.0309105,-0.0194546,-0.00926203,-0.00644905,-0.0409601,-0.0863511,-0.0861809,-0.0454717,-0.0800939,-0.00807956,-0.0366778,-0.0158445,-0.0191542,0.0138496,-0.058774,-0.0150084,0.0420848,0.0175573,-0.00629344,-0.0375279,0.0145403,-0.0173864,0.0178555,0.0114636,-0.0612969,0.00340243,-0.00964862,-0.0294783,-0.0340827,0.0584282,-0.0723562,-0.0559541,-0.0497157,-0.0906991,-0.120111,-0.0129464,-0.0156144,-0.0363815,-0.0716803,0.000760469,0.0886428,0.12463,0.0888364,0.0582651,0.0157451,0.00525715,0.0840101,-0.0137844,-0.0413382,-0.0136186,0.0461501,0.0617739,0.00151713,0.0261681,0.00820708,-0.0874301,-0.00638224,-0.0342482,0.0251099,0.0662248,0.0109232,0.0267361,0.0459541,-0.0289498,0.172929,-0.0329267,0.0598764,-0.0433896,-0.00813433,0.0504331,0.00187817,0.00547732,0.0107349,-0.00146667,-0.113352,0.0113992,-0.00945318,-0.0156096,-0.0329229,0.00388815,-0.01484,-0.0584396,0.0401811,-0.00247009,0.0293726,-0.0209188,0.0869342,0.0200187,0.0318587,0.0646414,0.0380121,0.0435914,0.0470298,0.0579484,0.0467259,0.053549,0.00268723,0.0412548,0.134357,-0.0454433,0.257268,0.116818,0.288741,0.125949,0.0469172,0.0664493,0.247197,0.151293,-0.0487053,0.101685,0.0776619,0.00262882,0.157135,0.0927336,0.145237,0.15048,0.0826713,0.0700903,0.0924806,0.0970399,-343539,1.02083
-338780,0.94198,0.250712,4,15,0,338852,-0.00486201,0.973405,-0.0167422,-0.0464866,0.0256447,-0.00218807,0.00271447,0.0607919,0.0357391,-0.0431303,-0.0296023,-0.0362027,-0.052607,-0.0251166,-0.0114283,-0.0130463,-0.0204397,-0.0400966,-0.0279149,-0.0147009,-0.0471816,-0.0848948,-0.081706,-0.0484861,-0.0594883,-0.0413403,-0.0463241,-0.0492501,-0.0416612,-0.000890874,-0.0427881,-0.0606033,0.0203812,0.0201224,0.000823657,-0.042661,0.0219823,-0.0227478,0.0293107,0.0130292,-0.0780399,0.0157797,-0.0114068,-0.0131979,-0.0482772,0.0541137,-0.0969428,-0.065843,-0.0638184,-0.081474,-0.128664,-0.0126709,-0.0209539,-0.03046,-0.0570916,-0.00456654,0.0982783,0.131346,0.074638,0.0750601,0.0151359,0.0165494,0.0747498,0.00947245,-0.0261033,-0.0229711,0.0505237,0.0764816,0.0203153,0.0218686,0.00164934,-0.0852705,-0.00915826,-0.0119566,0.0406684,0.0966884,0.00317737,0.00718648,0.0424932,0.000715183,0.17343,-0.0509023,0.0529702,-0.0396095,-0.00659794,0.0263289,0.0144454,-0.0267595,0.00267489,-0.00456982,-0.0980331,-0.012356,-0.0358318,-0.0338878,-0.0535338,0.00532422,-0.0299005,-0.0335383,0.067318,-0.00616287,0.0135641,-0.0051627,0.0526309,0.0176306,0.0241959,0.0530171,0.0479601,0.0486861,0.0680345,0.0547223,0.0752929,0.0306391,-0.0217892,0.029037,0.126973,-0.040203,0.254326,0.12324,0.295688,0.127935,0.0448605,0.0662605,0.242325,0.158211,-0.0443569,0.104938,0.0822944,0.000981975,0.168593,0.0896101,0.145941,0.148308,0.185949,0.0863745,0.11389,0.163464,-343655,1.02129
-338760,1,0.250712,4,15,0,338827,-0.00469238,0.97413,-0.0216916,-0.0330377,0.0477599,-0.0291094,0.0149843,0.0403085,0.0254511,-0.0242084,-0.0337627,-0.0290387,-0.0453768,-0.0119604,-0.0286779,-0.0162585,-0.0151513,-0.0163567,-0.0064716,0.00112139,-0.0497635,-0.0654603,-0.0695651,-0.0518994,-0.0605118,-0.033641,-0.0492113,-0.0206112,-0.0463078,0.0223132,-0.0391272,-0.0129043,0.0517148,0.00846121,-0.00683918,-0.0474443,0.0122769,-0.0258455,0.0025757,0.0369537,-0.0592894,0.0304801,-0.0136804,-0.0403418,-0.0494492,0.0649498,-0.0727989,-0.0660133,-0.0546834,-0.088486,-0.138612,-0.000817739,0.00611958,-0.0366534,-0.0874446,0.018219,0.0733594,0.113279,0.0591739,0.058166,0.0177546,0.00905058,0.0977518,-0.0132754,-0.0209365,-0.0211805,0.0481812,0.0621787,-0.0125044,0.0290923,0.00821585,-0.0816107,-0.0166018,-0.0167945,0.0466449,0.0710406,0.0212797,0.0501221,0.0387869,-0.00149654,0.179475,-0.0227054,0.0452997,-0.0295036,-0.00670933,0.0244915,0.0256476,-0.0148426,0.00959893,-0.0121925,-0.108023,0.0247453,-0.0124221,-0.0242416,-0.0468336,-0.0114145,0.0113979,-0.0564051,-0.010992,-0.0127024,0.0242599,-0.0327835,0.0445105,0.0122187,0.0155408,0.0224246,0.0665571,0.0469708,0.0720253,0.0508157,0.0718913,0.0595545,-0.00611076,0.0297659,0.134538,-0.0497786,0.253045,0.121871,0.295369,0.130216,0.0504035,0.0640655,0.239286,0.144985,-0.0485662,0.102195,0.0716873,-0.000661206,0.157254,0.0911435,0.150369,0.153114,0.123637,0.141151,0.154394,0.0593506,-343544,1.02093
