# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_hreg_model
# start_datetime = 2025-03-23 20:43:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/tv311lc7.json
# init = 2 (Default)
# random
#   seed = 72236
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens.h-nondens/h2reg-hreg-20250323154325_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg-hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,mu_inner_beta,sigma_inner_beta,betad.1.1,betad.2.1,betad.3.1,betad.4.1,betad.5.1,betad.6.1,betad.7.1,betad.8.1,betad.9.1,betad.1.2,betad.2.2,betad.3.2,betad.4.2,betad.5.2,betad.6.2,betad.7.2,betad.8.2,betad.9.2,mu_betad.1,mu_betad.2,sigma_betad.1,sigma_betad.2,log_p,rmse
-169551,0.731574,0.307181,4,15,0,169585,-0.0069832,0.97501,-0.0659576,-0.0502544,-0.0953645,-0.136185,0.000833782,-0.0179084,-0.0583406,-0.100334,-0.0143895,0.109921,0.113031,0.0576085,0.0538207,-0.00546336,0.00951975,0.0849116,-0.0180886,-0.0226751,-0.0176683,0.0506123,0.0553856,0.000482205,0.0261711,0.0144517,-0.0820504,-0.000682315,-0.0212333,0.0397113,0.0666988,-0.00906841,0.0211913,0.0263275,0.0135295,0.184353,-0.0371827,0.0531057,-0.041197,-0.0131844,0.0174995,0.00798464,-0.0151942,0.00998179,0.00316082,-0.106274,0.00413097,-0.0457399,0.0203122,0.0177329,0.021495,0.0034387,0.0392989,0.0418447,0.0357527,0.0815463,0.0550552,-0.00910755,0.0340955,0.209063,-0.0458845,0.258604,0.123286,0.282982,0.143075,0.0457069,0.0570526,0.230957,0.157198,-0.0487878,0.0877702,0.0688122,0.01271,0.16023,0.0705896,0.161721,0.161768,0.156062,0.105824,0.0965619,0.0798772,-171150,1.01796
-169561,0.835794,0.307181,4,15,0,169590,-0.00449898,0.974159,-0.0466857,-0.0528605,-0.0919434,-0.116392,0.00932525,-0.0005732,-0.0318975,-0.0651922,0.000507042,0.100103,0.0873761,0.0393016,0.0840609,-0.00247138,0.0045835,0.0789764,0.012559,-0.0208026,-0.0121587,0.0267927,0.0498062,0.0118175,0.0181761,0.0125634,-0.0536387,-0.00845032,-0.00531128,0.0708278,0.0580756,0.00781013,0.0318785,0.0380199,0.00103136,0.172288,-0.01635,0.0442683,-0.0366538,-0.0128669,0.0339671,-0.00875994,-0.0113848,-0.00238673,0.00258141,-0.100883,-0.00417902,-0.0316825,0.0576299,-0.00942973,0.0407496,-0.0244477,0.0494037,0.0673591,0.0363807,0.0703181,0.02648,-0.0306337,0.0752509,0.214464,-0.0541398,0.242317,0.112805,0.290053,0.139104,0.0511901,0.0472869,0.228048,0.156238,-0.0364714,0.0773979,0.07191,0.00299718,0.174237,0.0864815,0.154468,0.160739,0.15177,0.108106,0.140218,0.0745178,-171084,1.01736
-169557,0.937636,0.307181,4,15,0,169599,-0.00427041,0.974109,-0.0744206,-0.0521631,-0.0867309,-0.129419,-0.019223,-0.028084,-0.0453041,-0.0949183,0.0110806,0.10423,0.12253,0.0629457,0.0588129,0.00499759,-0.0065034,0.0777797,-0.0271397,-0.00162201,2.66661e-05,0.0647381,0.0792953,-0.010146,0.0415063,0.00267559,-0.0858157,-0.000460192,-0.0313814,0.0632124,0.0754776,-0.00192647,0.0234372,0.040807,-0.00327772,0.185577,-0.0343555,0.0499973,-0.019566,-0.0165359,0.023204,0.0293135,-0.00541209,-0.0106758,0.000448952,-0.113528,0.0124443,-0.0461912,0.0194821,0.025844,0.0205537,0.00698801,0.0386959,0.0438576,0.0444799,0.0651817,0.0607542,0.0159709,0.0375273,0.202971,-0.0500823,0.261703,0.122601,0.286613,0.139085,0.0489321,0.0538027,0.237565,0.152187,-0.0480266,0.0804473,0.0679073,0.0054969,0.158462,0.0754072,0.156357,0.157543,0.235299,0.0747297,0.162207,0.0718518,-171114,1.01759
-169556,0.992658,0.307181,4,15,0,169589,-0.00636319,0.974137,-0.0494091,-0.0417169,-0.0994874,-0.115636,0.00580015,-0.00814392,-0.0520287,-0.0745578,-0.0167542,0.094692,0.098506,0.035995,0.0541689,0.024181,0.00768894,0.0794946,0.00790257,-0.0238613,-0.0193982,0.0366472,0.0310647,-0.0031302,0.0166444,0.00673221,-0.0701543,-0.0104864,-0.00326914,0.0456577,0.0799844,0.00304113,0.0327183,0.0422984,-0.000920212,0.154857,-0.0364834,0.0593261,-0.0338302,-0.00488653,0.0285684,0.0207728,-0.0191063,0.014359,0.00026733,-0.119098,0.0168697,-0.048948,0.0422341,-0.0140709,0.0468065,-0.0149611,0.0389821,0.0793086,0.0534322,0.0581714,0.0409698,0.0021065,0.038192,0.207483,-0.0519122,0.249236,0.111471,0.284946,0.139315,0.0462611,0.041154,0.220981,0.165577,-0.0437183,0.0838328,0.0722466,0.00585943,0.176173,0.0890034,0.161556,0.161758,0.0802763,0.100664,0.10995,0.0896006,-171085,1.01737
-169554,0.869516,0.307181,4,15,0,169596,-0.00670735,0.973145,-0.0440707,-0.0427227,-0.105493,-0.114787,0.00372472,-0.0126381,-0.0614563,-0.0738359,-0.0136645,0.0952798,0.0915392,0.0426747,0.057933,0.0243471,0.00623371,0.0826833,0.0104075,-0.0202839,-0.016586,0.0407909,0.0317812,-0.00644628,0.0208669,0.00860342,-0.0653128,-0.00978684,-0.00588959,0.0439755,0.0822831,0.00676862,0.0368656,0.0393219,-0.000710193,0.15699,-0.0297544,0.0583625,-0.030213,-0.00972152,0.031127,0.0187536,-0.0137857,0.0113539,0.00554541,-0.113293,0.0195863,-0.0512056,0.0329157,-0.00844624,0.0363649,-0.0119509,0.0413183,0.0768988,0.050912,0.0553705,0.0373706,0.00823348,0.0382834,0.205396,-0.0525653,0.251625,0.112177,0.285587,0.138583,0.0475748,0.0416535,0.21926,0.162174,-0.0448472,0.0842415,0.0725331,0.00532167,0.173619,0.0873179,0.159375,0.162177,0.0622727,0.0830951,0.116707,0.0966157,-171078,1.01723
-169555,0.629361,0.307181,4,15,0,169599,-0.00503805,0.972906,-0.0623735,-0.0454961,-0.0952356,-0.127175,-0.00759126,-0.0150598,-0.032739,-0.0829934,0.01698,0.108723,0.106269,0.0519572,0.0861989,-0.00104393,0.000487879,0.0886649,-0.00395067,-0.0114595,-0.0284926,0.0476491,0.0418871,0.0110461,0.0105617,0.0200991,-0.0626143,0.00963363,-0.0294403,0.0570645,0.0747631,0.00136359,0.0277815,0.0397776,0.0216144,0.176659,-0.0357489,0.049962,-0.0415051,-0.00846163,0.0259392,0.016964,-0.00961888,-0.0164953,0.000833364,-0.101844,-0.00772465,-0.0414206,0.0499077,-0.0055454,0.0423733,-0.0182882,0.0672901,0.0484532,0.0859432,0.0639151,0.0454909,-0.00647272,0.0282818,0.212944,-0.0540003,0.253701,0.115875,0.284394,0.146657,0.0410528,0.0499697,0.234761,0.154928,-0.0400393,0.0699166,0.0605129,0.0102523,0.167583,0.0797622,0.160672,0.155736,0.182,0.0718365,0.0979985,0.0693129,-171127,1.01759
-169556,0.707788,0.307181,4,15,0,169596,-0.00672538,0.974015,-0.0605941,-0.0507697,-0.0850194,-0.125578,-0.00213648,-0.00536404,-0.0549107,-0.0757527,-0.015792,0.0862599,0.107905,0.0584629,0.0457838,0.0131148,-0.0076949,0.0748691,-0.00477854,-0.0245551,-0.0187601,0.0471511,0.0649125,-0.0133822,0.0351804,0.00830519,-0.0898748,-0.0192517,-0.0112118,0.0510608,0.0726377,0.00991967,0.0202883,0.0349888,-0.0159124,0.168757,-0.00381923,0.0637527,-0.0323161,-0.0170031,0.0260901,0.0168262,-0.01214,0.0146573,-0.00144031,-0.114755,0.0283662,-0.0607325,0.025367,0.0180699,0.0695789,-0.0137049,0.0533308,0.0437163,0.0388155,0.111258,0.0666224,0.00628534,0.0358217,0.198744,-0.0494287,0.251558,0.121412,0.286045,0.133752,0.0523509,0.0489263,0.219365,0.149665,-0.0432092,0.0816016,0.0744914,0.00432579,0.167389,0.0813691,0.159233,0.157636,0.115993,0.115448,0.166562,0.0902821,-170996,1.01666
-169561,0.799358,0.307181,4,15,0,169607,-0.00658527,0.972962,-0.0680063,-0.0368312,-0.0716743,-0.127366,-0.00142885,-0.00592096,-0.0396369,-0.0919324,0.0203984,0.112852,0.107078,0.0362985,0.0775727,-0.00727968,-0.00823338,0.0992306,0.00590017,-0.0106667,-0.00967766,0.0563653,0.0472306,-0.00214847,0.0137599,0.0140747,-0.0751067,-0.00255934,-0.0239753,0.0574912,0.0604799,-0.0127427,0.0439124,0.0434044,0.0168715,0.169872,-0.045087,0.0579206,-0.028472,-0.029603,0.0061178,0.0157251,-0.00378429,-0.0137301,0.00765473,-0.123281,-0.0190656,-0.0588488,0.0417216,0.00385982,0.0813729,-0.0269588,0.0610068,0.0528312,0.0358279,0.0885597,0.0459072,-0.0161361,0.0445167,0.208963,-0.0484825,0.258604,0.124279,0.283617,0.135524,0.0522495,0.0526127,0.234708,0.151777,-0.0385409,0.0715018,0.0731814,0.00479733,0.166231,0.0808185,0.16073,0.159479,0.109848,0.0770409,0.128295,0.0583776,-171139,1.01769
-169559,0.967279,0.307181,4,15,0,169601,-0.00592417,0.975132,-0.0737921,-0.0291287,-0.0802978,-0.14059,-0.0123733,-0.0073483,-0.0467261,-0.0809791,0.00194895,0.0881469,0.101273,0.0315515,0.0876342,0.0222299,-0.0112129,0.0807702,-0.0163022,-0.0108264,-0.00755752,0.0558619,0.0645216,0.0135331,0.015708,-0.00479295,-0.0694232,-0.00319083,-0.0291087,0.049694,0.0627445,-0.0191624,0.0305809,0.0403588,-0.00234091,0.170241,-0.0468906,0.0604042,-0.0321745,-0.0190149,0.0293012,0.0195958,-0.00471621,-0.0114133,-0.00674006,-0.114441,-0.0106687,-0.0561224,0.00924949,0.00286351,0.0406684,-0.026732,0.0631268,0.0538655,0.033939,0.0928855,0.0456189,-0.0125542,0.0626349,0.201772,-0.047772,0.258961,0.123232,0.2896,0.134158,0.0424767,0.0550417,0.235594,0.153952,-0.0397647,0.0766117,0.0757989,0.00514472,0.166302,0.0849192,0.166157,0.151935,0.155678,0.0710019,0.100146,0.0678877,-171114,1.01768
-169558,0.912619,0.307181,4,15,0,169597,-0.00583872,0.972921,-0.0457872,-0.0416213,-0.0942071,-0.126089,0.00410782,0.0136431,-0.0316518,-0.0855314,-0.00429584,0.0971118,0.0979782,0.0462999,0.0537784,0.00104263,-0.0206186,0.0878194,-0.0179506,-0.0233179,-0.0167535,0.0396434,0.0620592,-0.009502,0.0212812,0.0149498,-0.064944,0.0151988,-0.0180641,0.0621847,0.0634709,0.0106676,0.0507749,0.0527283,0.0136439,0.166271,-0.0379171,0.0455258,-0.0419248,0.00677968,0.0354352,0.00858014,-0.0144824,0.00953495,0.00481057,-0.112129,0.0165825,-0.0261519,0.0474945,0.00169274,0.0301737,-0.00109851,0.0653727,0.0455085,0.0388311,0.0506103,0.0516046,0.0101986,0.0293928,0.198889,-0.0516993,0.258819,0.120357,0.28788,0.139093,0.0622555,0.0536498,0.239036,0.161902,-0.0447749,0.0809814,0.0574811,0.00672873,0.168973,0.080376,0.160544,0.151608,0.12305,0.0898888,0.128287,0.070765,-171148,1.01775
-169563,0.900524,0.307181,4,15,0,169600,-0.00557275,0.974117,-0.0551951,-0.0553893,-0.0957023,-0.122871,-0.00931047,-0.012941,-0.027924,-0.0963467,0.00936245,0.111202,0.107638,0.0445584,0.061087,0.012585,0.00406161,0.0873808,-0.034462,-0.0362478,-0.0192215,0.0383982,0.0397592,-0.00448532,0.0331712,0.026645,-0.0582039,0.0216393,-0.0097914,0.059279,0.0821176,0.012345,0.0515092,0.0224896,0.0129726,0.198038,-0.0315694,0.0701851,-0.0446425,-0.0223704,0.019738,0.029002,-0.0115688,-0.00543575,-0.0167224,-0.121902,0.011058,-0.0296527,0.00794736,0.0146818,0.0933999,-0.00424928,0.0549111,0.0803058,0.0247962,0.0727179,0.0396863,0.023899,0.0551922,0.204373,-0.048994,0.260903,0.117714,0.282282,0.136357,0.0501815,0.0498693,0.234405,0.156077,-0.03529,0.0768857,0.0694768,0.00806363,0.157119,0.0729357,0.160491,0.159293,0.173001,0.0740938,0.116894,0.0824727,-171060,1.01717
-169562,0.791382,0.307181,4,15,0,169606,-0.0035357,0.974403,-0.0713918,-0.0359799,-0.0878312,-0.128905,-6.60011e-05,-0.00748285,-0.0551138,-0.0772461,-0.013172,0.0851205,0.106346,0.0668257,0.0711018,0.000902201,-0.000138307,0.0810107,0.0259704,0.00894675,-0.0101112,0.0486245,0.0607711,0.00324826,0.0141708,-0.000536879,-0.0763387,-0.0158518,-0.00940161,0.0647901,0.0567036,-0.00612483,0.0156022,0.0554211,-0.00535067,0.145161,-0.031265,0.0408557,-0.0264956,-0.00369198,0.0350947,0.00321522,-0.0138333,0.00932539,0.00967802,-0.102859,0.0135627,-0.0579476,0.0499772,-0.000116951,0.00464355,-0.0186911,0.0347259,0.0347756,0.0720753,0.082335,0.0541704,-0.0155019,0.0447642,0.205902,-0.0551333,0.249739,0.11481,0.29039,0.144066,0.046823,0.0474072,0.225005,0.160149,-0.0501107,0.082941,0.070147,0.00470784,0.172121,0.0887771,0.154007,0.156553,0.136325,0.130318,0.124975,0.083376,-171123,1.01769
-169554,0.907034,0.307181,4,15,0,169590,-0.00747511,0.973082,-0.0511868,-0.0507665,-0.0838501,-0.11885,0.0117108,-0.00763804,-0.0668383,-0.0899087,0.00220314,0.092243,0.109631,0.0583886,0.0779202,0.00120436,0.0011891,0.0665085,0.0114568,-0.00131771,-0.0164186,0.0472398,0.0631447,-0.00760067,0.0249047,0.00990869,-0.0783595,-0.0151964,-0.0308338,0.0537867,0.0587353,-0.0176041,0.0224409,0.0413602,-0.000842386,0.160856,-0.0236413,0.0433085,-0.0360523,-0.0213606,0.0299852,0.0206681,-0.0132142,0.012473,-0.00829924,-0.115576,-0.00287682,-0.0455252,0.0421553,-0.00735333,0.0276712,-0.00887736,0.0385559,0.0386845,0.0655205,0.11879,0.0287184,-0.00365747,0.0417092,0.202129,-0.0482611,0.259522,0.116204,0.285288,0.139753,0.0388425,0.0481612,0.228414,0.159828,-0.0496424,0.0857794,0.0725165,0.0072028,0.161758,0.0798633,0.156872,0.16009,0.176163,0.101331,0.125395,0.0722318,-171106,1.01744
-169550,0.83383,0.307181,4,15,0,169588,-0.00607262,0.974555,-0.0469333,-0.0536255,-0.0903473,-0.113673,0.00824635,-0.00755322,-0.0628798,-0.0899464,0.0101689,0.0915491,0.107084,0.0566043,0.0757813,-0.000431669,-0.00261661,0.0663405,0.0115063,-0.00242538,-0.0183459,0.0452862,0.0592237,-0.0111326,0.0278779,0.0103212,-0.0811801,-0.0116583,-0.0258518,0.0546537,0.0599189,-0.0136911,0.0203013,0.0422107,0.00185259,0.159158,-0.0246493,0.0505001,-0.0368275,-0.0139822,0.0329961,0.0196372,-0.0183146,0.00862577,-0.00941668,-0.108131,-0.00527673,-0.0337736,0.0464519,-0.00900216,0.0181389,-0.00382476,0.0423233,0.0338254,0.0635551,0.10238,0.0301399,-0.00412743,0.0375651,0.202598,-0.0467878,0.258403,0.116844,0.284477,0.142132,0.0375452,0.0450001,0.231469,0.159252,-0.0507631,0.0839724,0.072929,0.00554397,0.162272,0.0817112,0.156404,0.160994,0.172365,0.0933682,0.120764,0.0701989,-171088,1.01743
-169556,0.595927,0.307181,4,15,0,169605,-0.00483085,0.973769,-0.0762069,-0.0445682,-0.0964885,-0.140014,-0.0117201,-0.017171,-0.0239667,-0.0805188,-0.00748932,0.104914,0.103065,0.0536763,0.06003,0.0116182,-0.00606678,0.0949456,-0.0256031,-0.0307522,-0.0161789,0.0483624,0.0554043,0.00940279,0.0189543,0.00852135,-0.0703912,-0.00131336,-0.00758784,0.0540776,0.0813072,0.0285312,0.037612,0.0267234,0.000491694,0.183563,-0.0243421,0.0665849,-0.0306394,-0.0209312,0.0193439,0.0134739,-0.00835117,-0.014606,0.00744471,-0.109647,0.0293425,-0.0513059,0.0205572,0.0115257,0.0621243,-0.0199424,0.0634964,0.0756608,0.0502391,0.0576568,0.121557,0.019642,0.0513998,0.208953,-0.0548732,0.253135,0.117821,0.287598,0.139504,0.0566905,0.0558001,0.233714,0.15365,-0.0363331,0.0788618,0.068817,0.00412197,0.172626,0.0820689,0.159574,0.161806,0.218825,0.0936014,0.189362,0.08003,-171162,1.01794
-169556,0.78977,0.307181,4,15,0,169596,-0.00697596,0.973923,-0.0349412,-0.0609057,-0.098486,-0.109299,0.0110956,-0.00820409,-0.0589559,-0.0957619,0.00345482,0.0974323,0.107601,0.0740093,0.0754287,-0.00132509,-0.00679928,0.0739628,0.0155372,-0.028412,-0.00813004,0.0382009,0.0762273,-0.0160689,0.0450317,0.0189283,-0.0751881,-0.00811805,-0.0294006,0.0437099,0.0579112,-0.00640038,0.0221487,0.0437284,0.00233591,0.178706,-0.0304085,0.0539768,-0.0351155,-0.00681632,0.0310887,0.00892247,-0.00930207,-0.0125153,-0.00105198,-0.108707,0.0135783,-0.0188455,0.0295228,-0.000152451,-0.00212333,0.0146636,0.0402569,0.0470619,0.0379204,0.0734122,0.0422719,0.0138664,0.0264651,0.20764,-0.0501528,0.258549,0.120257,0.284372,0.140203,0.0405831,0.0507045,0.227222,0.158828,-0.0478233,0.074811,0.0670862,0.0055508,0.16195,0.077575,0.152837,0.155272,0.0797867,0.0863068,0.117508,0.0809366,-171066,1.0172
-169558,0.662903,0.307181,4,15,0,169604,-0.00681357,0.975105,-0.0823393,-0.0334107,-0.0985197,-0.146847,-0.0169287,-0.0148048,-0.0249237,-0.0806904,0.00372625,0.105447,0.103633,0.0440985,0.057795,0.0139386,0.00301156,0.0886107,-0.0249639,-0.0110498,-0.00954477,0.0477484,0.0408372,0.0157673,0.00867201,0.00741746,-0.0810846,-0.00248517,-0.00953429,0.064004,0.0874065,0.0216362,0.0255229,0.0354058,0.00327162,0.166003,-0.0259318,0.0617365,-0.0312209,-0.0170258,0.0238127,0.0232256,-0.0206933,0.000590722,-0.00381319,-0.136148,0.00822485,-0.077605,0.0406412,-0.00311908,0.0620655,-0.0305796,0.0566736,0.0513624,0.0346974,0.0648772,0.0411845,0.0227511,0.105001,0.201792,-0.0624039,0.257531,0.117682,0.284865,0.133485,0.0521796,0.0489211,0.232833,0.149831,-0.0429181,0.0913442,0.0652241,0.00635714,0.171555,0.0795672,0.157621,0.156695,0.154101,0.117469,0.12672,0.0806392,-171097,1.01755
-169560,0.739537,0.307181,4,15,0,169609,-0.00682912,0.975005,-0.041225,-0.0679259,-0.0952272,-0.107666,0.0214093,-0.00599363,-0.0600789,-0.0949928,0.0058982,0.0971215,0.105557,0.0665764,0.0755726,-0.0111167,-0.00782069,0.0730072,0.00690169,-0.0235039,-0.024788,0.0489044,0.0670112,-0.0236219,0.035992,0.0172427,-0.075774,-0.00980162,-0.0246299,0.0499852,0.0552609,-0.00507292,0.031025,0.0340002,0.00120771,0.173493,-0.0336339,0.0527128,-0.0357005,-0.0123871,0.0242945,-0.00688481,-0.00957934,-0.00510553,-0.00180988,-0.0854131,0.0142879,-0.0152705,0.0311508,-0.00292527,0.0281403,-0.000119532,0.0513518,0.062169,0.0789216,0.0591056,0.0363018,0.00192068,0.0177342,0.213123,-0.0414777,0.253368,0.114495,0.285734,0.14704,0.0425572,0.048523,0.227379,0.162222,-0.0446178,0.0704218,0.0720352,0.0100209,0.163704,0.0798293,0.1572,0.160913,0.0463033,0.078479,0.171389,0.0699313,-171110,1.01764
-169559,0.936153,0.307181,4,15,0,169592,-0.00246132,0.975487,-0.0609687,-0.027683,-0.078537,-0.121274,0.00131879,-0.00216481,-0.0360919,-0.115977,0.00214586,0.0938704,0.103872,0.0369269,0.071248,0.00881507,-0.0044856,0.0697501,0.00680029,-0.0187958,-0.0100356,0.0277526,0.0310783,-0.00791735,0.0303756,0.0104501,-0.0698321,-0.00460149,-0.024458,0.0555987,0.062048,0.0111231,0.0216321,0.0352678,0.00785744,0.180922,-0.0335015,0.0583596,-0.0305285,-0.0167402,0.0404602,0.0323325,-0.00793698,0.00887985,-0.00816275,-0.106188,0.0113334,-0.0320058,0.0338136,-0.000404829,0.0591042,-0.00599027,0.0515536,0.0487934,0.0371499,0.0549027,0.0691274,0.0167207,0.0361959,0.20944,-0.0409466,0.240516,0.116996,0.286227,0.147293,0.0434023,0.0460463,0.234276,0.164292,-0.0459655,0.0836672,0.064064,0.00442313,0.16116,0.0797624,0.163857,0.154915,0.0707621,0.0506788,0.126728,0.0779951,-171071,1.01737
-169562,0.730341,0.307181,4,15,0,169600,-0.00265506,0.971337,-0.0601765,-0.0653148,-0.103485,-0.131885,0.00145547,-0.0157909,-0.0587535,-0.0537879,0.0055635,0.105929,0.106836,0.0737767,0.0681619,0.00785387,0.00688487,0.0939845,-0.0174339,-0.0136218,-0.0189023,0.0604331,0.0698989,0.00365262,0.02036,0.0105802,-0.0728743,-0.00926771,-0.00786159,0.0519717,0.0783581,0.00219954,0.0404442,0.0402542,-0.00593857,0.164161,-0.0218874,0.0570001,-0.0392019,-0.0119359,0.00862959,0.0135917,-0.0115342,-0.0119275,0.00972596,-0.11545,0.0106838,-0.0660608,0.0188512,-0.00737465,0.02198,-0.00806272,0.0640923,0.0613097,0.0422799,0.060862,0.0289874,-0.00183683,0.0360695,0.204708,-0.0650592,0.270206,0.118124,0.288053,0.133023,0.0517064,0.0539638,0.227502,0.153571,-0.0435065,0.0743382,0.073308,0.0110264,0.175111,0.0806061,0.151532,0.166455,0.207817,0.132107,0.130356,0.0919449,-171221,1.01818
-169559,0.907888,0.307181,4,15,0,169602,-0.00441031,0.976593,-0.050183,-0.033192,-0.0958074,-0.117636,-0.00885063,-0.00127926,-0.0307255,-0.0944247,0.0116475,0.0866082,0.10973,0.0558031,0.06708,0.0134936,-0.0182085,0.0677741,-0.0134525,-0.0209724,0.00534505,0.0553218,0.0497169,6.2539e-05,0.0196766,0.020549,-0.0745968,-0.0056095,-0.0152055,0.0538324,0.0612082,0.0106991,0.0104008,0.0446663,0.00637911,0.180692,-0.0337827,0.0709691,-0.0365192,-0.026667,0.0390593,0.0213313,-0.00887884,-0.00636229,-0.00856238,-0.123951,0.0220917,-0.0759401,0.02848,-0.0132426,0.0366587,-0.00654985,0.0949476,0.0337971,0.0422729,0.0525029,0.0446146,0.011217,0.0705743,0.208381,-0.0422782,0.247444,0.114886,0.285237,0.139939,0.0509383,0.0443283,0.233051,0.155991,-0.0504923,0.0859415,0.0690592,0.0117971,0.159556,0.0811074,0.165539,0.157269,0.13247,0.0646757,0.105168,0.0603337,-171042,1.01724
-169559,0.979406,0.307181,4,15,0,169594,-0.00482405,0.974873,-0.077906,-0.0523205,-0.0922924,-0.134834,0.016663,-0.00630989,-0.0658849,-0.0723151,0.00212629,0.100184,0.0952882,0.0480064,0.0623661,0.00614896,0.0136385,0.0828827,-0.00231133,-0.00345579,-0.0314814,0.0409476,0.0603682,-0.00169382,0.0325477,-0.00158144,-0.0745611,-0.0176828,-0.0167279,0.0591237,0.0728814,0.00804817,0.0376567,0.0326833,-0.00713835,0.165896,-0.0313092,0.0450571,-0.0298483,-0.000955106,0.0140963,0.00739965,-0.00642721,-0.0029239,0.00608126,-0.10656,0.00414428,-0.00881526,0.0233207,0.01027,-0.00318078,-0.0180371,0.0596211,0.0644709,0.0384758,0.0937469,0.0522901,0.0327432,0.0739692,0.204147,-0.0619278,0.264342,0.118013,0.284769,0.138353,0.0429726,0.0558887,0.227272,0.158498,-0.0344705,0.0727637,0.0723915,-0.00203716,0.174214,0.0830294,0.150303,0.157911,0.15741,0.126137,0.125206,0.111695,-171105,1.01759
-169565,0.794493,0.307181,4,15,0,169609,-0.00563583,0.972895,-0.0843734,-0.0509004,-0.0870351,-0.141586,0.019203,-0.00157586,-0.0679936,-0.0748404,0.00805531,0.101525,0.0878101,0.050892,0.060617,0.012387,0.0190493,0.087293,-0.00250189,-0.00701024,-0.0266488,0.0382421,0.0671037,-0.00444917,0.0342376,0.00339317,-0.0713042,-0.0211364,-0.0151007,0.0609453,0.0712837,0.0073027,0.037097,0.0331056,0.0023552,0.167866,-0.0351256,0.0424088,-0.0337358,-0.00187264,0.0145843,0.00818121,-0.00981804,-0.00344037,0.00664838,-0.100049,0.00343159,-0.0151946,0.016843,0.0170996,-0.00419636,-0.0219609,0.0639408,0.0701193,0.0391364,0.101706,0.0460276,0.0276142,0.054682,0.205606,-0.0627943,0.265819,0.116661,0.283784,0.142909,0.0461477,0.0563083,0.230743,0.158706,-0.0336428,0.0722853,0.072333,-0.00156227,0.171893,0.0846947,0.150397,0.160832,0.172336,0.135506,0.130684,0.119473,-171177,1.01798
-169561,0.754194,0.307181,4,15,0,169613,-0.00645648,0.972908,-0.0388697,-0.03475,-0.107492,-0.114396,-0.0189459,-0.0227536,-0.0120331,-0.0974496,-0.000748437,0.0925897,0.121317,0.0610964,0.072077,0.00184721,-0.0181688,0.0742491,-0.00457403,-0.0223682,-0.00537846,0.0614344,0.0468438,-0.0012063,0.019713,0.021454,-0.0848442,-0.00571063,-0.0163354,0.0444606,0.0660963,-0.00118541,0.0184489,0.0385923,-0.00558876,0.171543,-0.0195946,0.0677222,-0.0305792,-0.0243267,0.0243853,0.0200737,-0.010163,-0.00343964,-0.0119258,-0.101515,0.0142762,-0.0578451,0.0365829,-0.00664488,0.0749943,-0.0139195,0.0426378,0.050966,0.0829481,0.0549129,0.0355057,0.0543213,0.0701406,0.204933,-0.0386349,0.248555,0.117299,0.2876,0.134634,0.0486798,0.0462417,0.22989,0.158006,-0.0488991,0.0837142,0.0678869,0.0125064,0.161568,0.0780401,0.163761,0.155739,0.127307,0.0736301,0.102736,0.0631961,-171063,1.01709
