# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:21:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/cugew0cc.json
# init = 2 (Default)
# random
#   seed = 45848
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/sems.nonsems/multireg-20250511182132_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,log_p
-18777,0.851507,0.503906,3,7,0,18782.2,-0.0148751,0.156595,0.133806,0.07278,0.103183,0.0310179,-0.0354547,-0.0511766,0.0696827,-0.0111693,-0.0146611,-0.0189059,-0.10501,0.972545,0.147367,0.131701,0.0209536,0.112761,0.175385,-0.0310022,-0.139963,0.0688577,-0.00997945,0.00262153,-0.0110054,-0.134478,-18743.8
-18779.3,0.79855,0.503906,3,7,0,18783,-0.012289,0.15536,0.13388,0.0692832,0.102972,0.0321221,-0.036461,-0.0630314,0.0764456,-0.0139702,-0.00243609,-0.0212939,-0.10896,0.965888,0.146833,0.133069,0.0141273,0.112415,0.196377,-0.0305126,-0.155743,0.0751563,-0.013008,0.0161574,-0.013259,-0.139537,-18747.3
-18780.1,0.884545,0.503906,3,7,0,18784.8,-0.0195228,0.151004,0.136412,0.0666753,0.096543,0.0365527,-0.0388992,-0.052736,0.0728628,-0.0126561,-0.00762198,-0.0264081,-0.101169,0.966584,0.140399,0.134368,0.0104503,0.105387,0.196161,-0.0375257,-0.138779,0.0722372,-0.0113981,0.0100454,-0.0195919,-0.12956,-18744.5
-18778.7,0.947494,0.503906,3,7,0,18785.2,-0.0156686,0.158369,0.131532,0.0751349,0.112139,0.0267559,-0.0377887,-0.053219,0.0695763,-0.0141848,-0.0120746,-0.0172284,-0.104915,0.970832,0.15015,0.129105,0.0250041,0.123129,0.169762,-0.0332655,-0.141972,0.0685989,-0.0131677,0.00514031,-0.00917385,-0.134357,-18745.1
-18779.5,0.816134,0.503906,3,7,0,18786,-0.0148323,0.152013,0.132675,0.0706253,0.0950976,0.0331882,-0.0395159,-0.0589555,0.0706151,-0.0184595,-0.00924997,-0.0261406,-0.108799,0.964839,0.142215,0.133186,0.0183503,0.104187,0.195912,-0.0383503,-0.152824,0.0692007,-0.0172499,0.00949875,-0.018591,-0.139331,-18745.9
-18783.4,0.775657,0.503906,3,7,0,18787.7,-0.0138225,0.1591,0.128611,0.0691604,0.0947976,0.0308721,-0.0359388,-0.0539832,0.0619664,-0.0150972,-0.000655744,-0.0200628,-0.112051,0.973796,0.151181,0.129047,0.0209731,0.103508,0.182802,-0.0320402,-0.148307,0.0586391,-0.0142284,0.0183682,-0.0116218,-0.143496,-18745.3
-18781.5,0.957935,0.503906,3,7,0,18791,-0.0217971,0.154934,0.13691,0.0726131,0.0990572,0.0294473,-0.0427074,-0.0518443,0.0721292,-0.0123681,-0.0195226,-0.01922,-0.108332,0.96284,0.144059,0.136813,0.0204234,0.11094,0.177591,-0.0397672,-0.143694,0.0716319,-0.011066,-0.00189353,-0.0110421,-0.138733,-18747.6
-18781.9,0.98503,0.503906,3,7,0,18786.9,-0.0100903,0.156867,0.131923,0.0674996,0.107524,0.0316006,-0.0333345,-0.0589233,0.0717957,-0.0166087,-0.000493224,-0.0213002,-0.103603,0.977431,0.149457,0.129584,0.01434,0.115753,0.187858,-0.028309,-0.146968,0.070368,-0.0157569,0.0173559,-0.0137625,-0.132677,-18744.6
-18782.6,0.901082,0.503906,3,7,0,18788,-0.0215557,0.154811,0.137767,0.0745061,0.0985085,0.0308692,-0.0424025,-0.0524322,0.0720991,-0.0145546,-0.0195484,-0.0180963,-0.107434,0.961393,0.143679,0.137408,0.0218595,0.109905,0.181213,-0.0392631,-0.143647,0.0717105,-0.0133343,-0.00216219,-0.00989243,-0.137584,-18748.4
-18778.8,0.847605,0.503906,3,7,0,18791,-0.0128423,0.159712,0.134735,0.0742764,0.105387,0.0314995,-0.0316891,-0.0573994,0.0770353,-0.0145128,-0.00550179,-0.0241321,-0.106219,0.97319,0.151778,0.131925,0.0190279,0.113398,0.184345,-0.0266175,-0.147411,0.0762847,-0.0133992,0.0128131,-0.0166267,-0.136027,-18744.5
-18779,0.98722,0.503906,3,7,0,18782.5,-0.0179684,0.151057,0.134476,0.0659519,0.100812,0.030747,-0.0447946,-0.0536486,0.0670657,-0.0150316,-0.0147702,-0.0149343,-0.105038,0.967327,0.140364,0.13474,0.0152047,0.112867,0.184292,-0.0415187,-0.142911,0.0660041,-0.0140501,0.00214421,-0.00664576,-0.134515,-18745.9
-18779.8,0.827597,0.503906,3,7,0,18787.4,-0.0102411,0.159977,0.135178,0.074593,0.104352,0.0346306,-0.0311976,-0.0585431,0.0769511,-0.0147241,-0.00494069,-0.0256158,-0.105355,0.97242,0.15193,0.132039,0.0181322,0.111546,0.193041,-0.0265825,-0.148294,0.0762281,-0.013577,0.0134014,-0.0183346,-0.13492,-18744.7
-18784.3,0.779954,0.503906,3,7,0,18790.7,-0.0160081,0.143659,0.131482,0.0744536,0.109223,0.0380857,-0.0368035,-0.0562521,0.0755387,-0.0181841,-0.0120956,-0.0183121,-0.117478,0.967799,0.131519,0.129627,0.0158929,0.117866,0.201695,-0.0309598,-0.154913,0.0741011,-0.0171536,0.00714608,-0.0091981,-0.150445,-18750.8
-18781.6,0.993894,0.503906,3,7,0,18790,-0.0135959,0.15775,0.134187,0.0788391,0.103018,0.0298956,-0.0385095,-0.0494936,0.0752038,-0.00456454,-0.0101538,-0.0233196,-0.0983377,0.970622,0.148618,0.130023,0.0243541,0.114054,0.174509,-0.0350747,-0.132034,0.0752178,-0.00322551,0.00669276,-0.0164661,-0.125934,-18744.6
-18785.6,0.839821,0.503906,3,7,0,18789.4,-0.018698,0.155781,0.132895,0.0632456,0.100678,0.0335665,-0.0343094,-0.0623852,0.0712592,-0.0263519,-0.017413,-0.0122714,-0.116576,0.968758,0.146941,0.135029,0.0108575,0.108695,0.193138,-0.0272284,-0.162276,0.0699105,-0.0255657,0.000919949,-0.00265472,-0.149291,-18749.9
-18784.3,0.993974,0.503906,3,7,0,18791.7,-0.0127996,0.156079,0.136608,0.0764684,0.105182,0.027539,-0.0419656,-0.0481941,0.0729507,-0.00377671,-0.00346058,-0.0261237,-0.0966965,0.970374,0.146372,0.132392,0.0232902,0.117371,0.172064,-0.0403763,-0.129003,0.072363,-0.00248121,0.0136589,-0.0196944,-0.123832,-18744.7
-18780.4,0.997829,0.503906,3,7,0,18787.7,-0.0236823,0.151485,0.134445,0.0667935,0.097841,0.0289269,-0.0391897,-0.0566027,0.0648228,-0.0199294,-0.0157261,-0.0184641,-0.109583,0.971977,0.141459,0.136123,0.0192942,0.10784,0.179614,-0.0365646,-0.150978,0.0631895,-0.0188707,0.00217494,-0.0100968,-0.140335,-18746.8
-18782.5,0.798495,0.503906,3,7,0,18788.2,-0.00261457,0.158029,0.134929,0.0737187,0.103891,0.0325258,-0.0364433,-0.0519553,0.0742257,-0.00450573,-0.00597555,-0.0185647,-0.102808,0.969991,0.148927,0.131339,0.0181152,0.114179,0.182523,-0.0300504,-0.137483,0.0734274,-0.00341441,0.0112812,-0.0108352,-0.131659,-18745.3
-18780.8,0.9353,0.503906,3,7,0,18790.3,-0.0238181,0.15353,0.137462,0.0689806,0.105468,0.0292359,-0.0345356,-0.0545697,0.0670218,-0.0238987,-0.0186054,-0.0205075,-0.105309,0.968763,0.143837,0.136936,0.0203072,0.113835,0.173865,-0.0325311,-0.145672,0.066277,-0.0227878,-0.00128435,-0.0127347,-0.134862,-18746.3
-18780.6,0.996038,0.503906,3,7,0,18784.9,-0.00683606,0.157269,0.132123,0.0717097,0.100576,0.0326777,-0.0408227,-0.0564747,0.0773395,-0.00656315,-0.00238775,-0.0192523,-0.104979,0.970346,0.148461,0.12996,0.0146489,0.111883,0.192952,-0.0347051,-0.144072,0.0764509,-0.00555751,0.0154076,-0.0113883,-0.134439,-18745.3
-18784.1,0.840499,0.503906,3,7,0,18789.1,-0.0274355,0.158735,0.135392,0.0691963,0.108566,0.031505,-0.0319276,-0.0588886,0.0685054,-0.0208705,-0.0198449,-0.0249716,-0.111064,0.968257,0.150307,0.135113,0.0192764,0.116057,0.182979,-0.0298491,-0.155858,0.0674329,-0.019497,-0.00127617,-0.0170986,-0.142232,-18748.4
-18781.4,0.986319,0.503906,3,7,0,18788.3,-0.0105957,0.152238,0.140434,0.0641763,0.104893,0.0241278,-0.0389756,-0.052444,0.0737932,-0.00730391,-0.00760679,-0.0161837,-0.100855,0.969827,0.142323,0.138952,0.0127166,0.117219,0.16397,-0.0328366,-0.136589,0.0732832,-0.00631767,0.00906507,-0.00840421,-0.129158,-18745.8
-18781.3,0.962784,0.503906,3,7,0,18787.4,-0.0165026,0.154918,0.12318,0.0692833,0.108399,0.0359232,-0.0425537,-0.050638,0.0726825,-0.0136046,-0.0109256,-0.0141057,-0.109866,0.968967,0.145987,0.12082,0.0118543,0.119492,0.193298,-0.0370407,-0.141699,0.0715167,-0.0126971,0.0068047,-0.00528915,-0.140698,-18745.5
-18783.7,0.947515,0.503906,3,7,0,18787.6,-0.0191895,0.154735,0.149198,0.0709019,0.0960903,0.0252492,-0.0369417,-0.0611949,0.0752105,-0.011031,-0.0115799,-0.026096,-0.103942,0.970302,0.143963,0.149763,0.0209596,0.106655,0.17594,-0.0339142,-0.151387,0.074861,-0.00965532,0.00632739,-0.0189924,-0.133111,-18748.9
-18781.7,0.998961,0.503906,3,7,0,18789.1,-0.0150264,0.154392,0.121978,0.0724142,0.110252,0.0301438,-0.0357395,-0.0513328,0.0722105,-0.0119558,-0.0127116,-0.0137018,-0.108021,0.971307,0.146789,0.119229,0.0188925,0.120578,0.173802,-0.028663,-0.141297,0.0712767,-0.0109995,0.00462763,-0.0050171,-0.138335,-18746
-18783.9,0.900402,0.503906,3,7,0,18790,-0.0125285,0.152213,0.13794,0.0708685,0.0915458,0.023651,-0.0391543,-0.0567225,0.0770022,-0.0186875,-0.00324398,-0.0134105,-0.113041,0.968278,0.1419,0.139602,0.0190118,0.102954,0.17043,-0.0314291,-0.15027,0.07553,-0.0180583,0.0152127,-0.00423217,-0.144763,-18748.8
-18783.3,0.959574,0.503906,3,7,0,18792.4,-0.0183177,0.158521,0.131543,0.0696272,0.114509,0.0391139,-0.0369108,-0.0542568,0.0667341,-0.0120439,-0.0187389,-0.0263703,-0.102655,0.970216,0.149797,0.127953,0.01547,0.12286,0.199262,-0.0364806,-0.143737,0.0660712,-0.0105185,-0.00128673,-0.0194126,-0.131463,-18745.4
-18780.2,0.969458,0.503906,3,7,0,18787.8,-0.0125338,0.152839,0.134217,0.0744986,0.0933701,0.0277503,-0.0371453,-0.0531284,0.0746716,-0.0137635,-0.00482876,-0.0134507,-0.106413,0.9679,0.143074,0.133354,0.0216463,0.103868,0.173194,-0.0295822,-0.141093,0.0736183,-0.0130331,0.0125521,-0.00489076,-0.136275,-18746.6
-18783.6,0.870661,0.503906,3,7,0,18787.3,-0.0187551,0.152582,0.135006,0.0589905,0.113171,0.0336105,-0.0364568,-0.0628406,0.0773413,-0.0172442,-0.0119928,-0.0157466,-0.103287,0.973457,0.144044,0.133493,0.00245995,0.122763,0.195904,-0.0296934,-0.151532,0.077425,-0.0163425,0.00483803,-0.00769922,-0.132272,-18748
-18784.6,0.922879,0.503906,3,7,0,18791,-0.0168313,0.154502,0.128979,0.0836227,0.0972542,0.0341418,-0.0385282,-0.052338,0.0799715,-0.0113266,-0.00207903,-0.0259865,-0.104451,0.969645,0.145076,0.125098,0.0248348,0.106763,0.191722,-0.0350759,-0.139276,0.0794322,-0.0101739,0.0162719,-0.0188251,-0.133762,-18746.5
-18782.3,0.932296,0.503906,3,7,0,18792.4,-0.0201715,0.162411,0.131514,0.0666673,0.0962143,0.0286281,-0.0386374,-0.0637461,0.0729735,-0.0203388,-0.0128266,-0.023955,-0.112668,0.966135,0.155297,0.13398,0.0161926,0.106008,0.188844,-0.0359204,-0.161583,0.0717493,-0.0191457,0.00617161,-0.0158346,-0.144286,-18747
-18780.5,1,0.503906,3,7,0,18786.7,-0.0184463,0.145603,0.134693,0.0665088,0.102581,0.024041,-0.0363071,-0.0521623,0.0772876,-0.0103371,-0.00861238,-0.0191359,-0.106869,0.972609,0.135327,0.133665,0.0136512,0.113825,0.162609,-0.0302525,-0.141051,0.076704,-0.00925479,0.00921602,-0.0110854,-0.13686,-18746.4
-18784,0.780674,0.503906,3,7,0,18790.7,-0.00981855,0.165247,0.123299,0.0706944,0.103788,0.0394086,-0.0373861,-0.0586408,0.0672728,-0.017454,-0.0143549,-0.0212292,-0.106671,0.965033,0.158974,0.121844,0.0169038,0.111774,0.206127,-0.0347405,-0.151103,0.0660543,-0.016294,0.0034101,-0.0134002,-0.136606,-18745.3
-18784,0.969613,0.503906,3,7,0,18788.4,-0.021624,0.145631,0.146,0.0705742,0.102205,0.0227423,-0.0386911,-0.052829,0.0763966,-0.0123438,-0.00511475,-0.0198667,-0.105922,0.974353,0.133247,0.145045,0.0187381,0.114023,0.163112,-0.0336109,-0.140988,0.0755668,-0.0113539,0.0127744,-0.0119749,-0.135647,-18748.9
-18781.9,1,0.503906,3,7,0,18788.7,-0.00728405,0.165201,0.128425,0.0753045,0.101018,0.0374045,-0.0392941,-0.0564525,0.0676953,-0.0142068,-0.0135683,-0.019919,-0.103711,0.965844,0.157796,0.126517,0.0220932,0.110159,0.199957,-0.0363932,-0.145749,0.0667158,-0.0130644,0.00365223,-0.0122373,-0.132815,-18744.7
-18787.5,0.695746,0.503906,3,7,0,18793.4,-0.0190041,0.147353,0.127294,0.0636254,0.0976011,0.0304223,-0.0332654,-0.0638034,0.0710803,-0.0189307,-0.0103936,-0.027882,-0.115446,0.977762,0.138878,0.12945,0.01325,0.105408,0.190317,-0.0306603,-0.164187,0.0691787,-0.0176172,0.00949099,-0.0198852,-0.147843,-18748.8
-18790,0.945525,0.503906,3,7,0,18796.8,-0.00956205,0.164529,0.149665,0.0803522,0.109456,0.0293972,-0.0403022,-0.0471213,0.0724894,-0.0118226,-0.0112374,-0.0137009,-0.0967002,0.972711,0.15347,0.144932,0.0266567,0.12105,0.170218,-0.0351854,-0.127244,0.0725368,-0.0109383,0.00442325,-0.00606567,-0.123837,-18747.6
-18783.3,0.988552,0.503906,3,7,0,18795.9,-0.0266946,0.149828,0.128855,0.0723385,0.101591,0.0368332,-0.039557,-0.0546729,0.0776036,-0.0135345,-0.00670998,-0.0293347,-0.108193,0.970233,0.139766,0.126458,0.0134427,0.110688,0.201361,-0.0381497,-0.146311,0.076791,-0.0121827,0.0123424,-0.0221513,-0.138555,-18746.8
-18783.6,0.912222,0.503906,3,7,0,18792.4,-0.00352061,0.157886,0.13628,0.0637819,0.098806,0.0282166,-0.0320838,-0.0568876,0.0725086,-0.0141478,-0.0159366,-0.0127613,-0.0997122,0.969882,0.150208,0.135644,0.0131601,0.107955,0.170494,-0.0245057,-0.142013,0.0726426,-0.0132211,-8.68791e-05,-0.00475562,-0.127694,-18745.6
-18779.2,0.999187,0.503906,3,7,0,18787.1,-0.0209909,0.160016,0.131362,0.0650644,0.106205,0.0261631,-0.0438617,-0.0563654,0.0752082,-0.0170682,-0.00944158,-0.0223041,-0.10676,0.972989,0.152248,0.131316,0.0123321,0.118502,0.178963,-0.0416106,-0.147052,0.074517,-0.0159741,0.00863107,-0.0145712,-0.13672,-18743.6
-18782.6,0.727567,0.503906,3,7,0,18787.7,-0.0178529,0.153842,0.136321,0.0698384,0.0970112,0.0293138,-0.0380589,-0.0475799,0.070521,-0.0170867,-0.00668456,-0.0309035,-0.100163,0.964092,0.144009,0.134273,0.0179634,0.106014,0.173449,-0.0395653,-0.13255,0.0696863,-0.0157718,0.0112824,-0.0246168,-0.128271,-18743.1
-18782.2,0.97041,0.503906,3,7,0,18789.5,-0.0192671,0.157257,0.133651,0.0695886,0.102989,0.0307472,-0.0406143,-0.047955,0.0746269,-0.0152798,-0.00561996,-0.0344643,-0.103579,0.967856,0.147997,0.130977,0.0142497,0.112763,0.180817,-0.0428675,-0.135461,0.0738295,-0.0138171,0.0132433,-0.0282065,-0.132646,-18742.1
-18778.9,1,0.503906,3,7,0,18785,-0.0170739,0.159855,0.135083,0.0663511,0.104456,0.0283127,-0.0349484,-0.0582347,0.0721833,-0.0108555,-0.012084,-0.0160403,-0.0989546,0.973904,0.152589,0.133538,0.015373,0.114608,0.175802,-0.0286008,-0.143011,0.0720281,-0.00984297,0.0041059,-0.00842306,-0.126724,-18744.9
-18777.9,0.78266,0.503906,3,7,0,18789.1,-0.0138082,0.15146,0.13465,0.0746073,0.10165,0.033972,-0.0414793,-0.0530785,0.0714152,-0.0187048,-0.0066635,-0.0230198,-0.109622,0.966628,0.140296,0.133234,0.0198815,0.111471,0.193231,-0.0396157,-0.145459,0.069842,-0.0176669,0.0120244,-0.015091,-0.140386,-18745.1
-18777.2,0.885234,0.503906,3,7,0,18782.5,-0.0152849,0.158618,0.133223,0.0716724,0.105666,0.0291224,-0.0379232,-0.056059,0.0686622,-0.0134283,-0.015265,-0.0164617,-0.101405,0.968611,0.150452,0.131737,0.0218667,0.11624,0.17722,-0.0334389,-0.143112,0.0681341,-0.0123654,0.00121406,-0.00865827,-0.129862,-18744.8
-18777.2,0.781169,0.503906,3,7,0,18785,-0.0178909,0.151766,0.136739,0.0715902,0.102368,0.0332758,-0.035469,-0.0560185,0.0764436,-0.0150332,-0.00828862,-0.0174465,-0.10949,0.966815,0.141285,0.135086,0.0152714,0.111492,0.188621,-0.0288023,-0.147757,0.0755509,-0.0140929,0.00979798,-0.00898903,-0.140216,-18747
-18777.6,0.728331,0.503906,3,7,0,18787,-0.0111285,0.15914,0.133134,0.0713168,0.103314,0.0325058,-0.0406674,-0.0561347,0.0677645,-0.014413,-0.0130227,-0.0215349,-0.10194,0.973966,0.150549,0.1318,0.0201904,0.11359,0.189182,-0.0388274,-0.144147,0.0669151,-0.0132352,0.00409754,-0.0141742,-0.130548,-18742.9
-18777.6,0.929121,0.503906,3,7,0,18780.8,-0.0152921,0.158276,0.132839,0.0757685,0.102516,0.030443,-0.0428496,-0.0570095,0.068764,-0.0145783,-0.0118581,-0.0232739,-0.105234,0.973724,0.149224,0.132076,0.0251875,0.113684,0.187986,-0.0416487,-0.14773,0.0676316,-0.0133558,0.00597468,-0.0157767,-0.134765,-18744.1
-18781.7,0.646825,0.503906,2,3,0,18785.7,-0.0142279,0.159648,0.131277,0.0760824,0.108386,0.031238,-0.0446771,-0.0545592,0.0672693,-0.018328,-0.00923524,-0.0253504,-0.100941,0.976675,0.15104,0.129021,0.025084,0.119469,0.18936,-0.0457001,-0.141673,0.0662108,-0.0171731,0.00823524,-0.0184526,-0.129268,-18743.2
-18787.4,0.763945,0.503906,3,7,0,18792,-0.0104,0.166979,0.141544,0.0602732,0.100623,0.0322865,-0.0311892,-0.0533526,0.0760594,-0.00525364,-0.01337,-0.0235569,-0.113662,0.967173,0.158653,0.141057,0.00454611,0.109275,0.179576,-0.0250413,-0.148847,0.0749769,-0.00378996,0.00572234,-0.0153056,-0.145559,-18746.7
-18781.8,0.998333,0.503906,3,7,0,18793.9,-0.0181276,0.153827,0.137847,0.0669522,0.110755,0.025954,-0.0387978,-0.0610984,0.0787187,-0.0116335,-0.019151,-0.0216033,-0.107375,0.966206,0.144568,0.137559,0.0140181,0.122603,0.176926,-0.0342282,-0.153816,0.0790128,-0.010245,-0.00143292,-0.0137453,-0.137508,-18748.7
-18780.5,0.948751,0.503906,3,7,0,18787.5,-0.0184262,0.162696,0.135054,0.0693115,0.0988511,0.0386502,-0.0410819,-0.0601875,0.0688863,-0.012587,-0.0123424,-0.0268415,-0.110246,0.969772,0.153633,0.135109,0.0151062,0.108092,0.210733,-0.0400611,-0.155925,0.0673011,-0.0111723,0.00657091,-0.0192258,-0.141184,-18745.7
-18778.5,1,0.503906,3,7,0,18782.9,-0.0157455,0.153943,0.134652,0.0677712,0.101924,0.0273473,-0.0299143,-0.0528312,0.0714709,-0.0174714,-0.00679613,-0.0210611,-0.100728,0.972307,0.145836,0.132479,0.0171475,0.109678,0.166254,-0.0252951,-0.138053,0.0707386,-0.0165108,0.0103405,-0.0137668,-0.128995,-18743.3
-18779.5,0.876369,0.503906,3,7,0,18784.2,-0.0203277,0.152428,0.138253,0.0724622,0.0988374,0.0339654,-0.047734,-0.0547579,0.0731371,-0.0164578,-0.0138562,-0.0206962,-0.10725,0.967151,0.140441,0.138039,0.0172906,0.110887,0.197572,-0.0463077,-0.145973,0.0724835,-0.0153083,0.00396793,-0.0127619,-0.137347,-18746.5
-18779.7,0.9041,0.503906,3,7,0,18785.9,-0.0104196,0.159507,0.131661,0.0680506,0.107004,0.028448,-0.0281689,-0.056619,0.0714223,-0.0136276,-0.00786798,-0.0202808,-0.102327,0.971917,0.15311,0.129175,0.0172633,0.11467,0.17119,-0.0220673,-0.143844,0.0705757,-0.0125963,0.00939926,-0.0127624,-0.131043,-18744.1
-18779.4,0.662893,0.503906,3,7,0,18794.1,-0.0213022,0.151836,0.137765,0.0722725,0.0981003,0.0327554,-0.048029,-0.0533466,0.0717893,-0.0152143,-0.0129548,-0.0191184,-0.106241,0.968821,0.139861,0.137523,0.0181033,0.110552,0.19305,-0.0462096,-0.143275,0.0710055,-0.0141232,0.00460384,-0.0111244,-0.136055,-18746.2
-18778.8,0.871813,0.503906,3,7,0,18786.1,-0.0106564,0.158552,0.131492,0.0686183,0.106854,0.028658,-0.0287159,-0.05737,0.0725235,-0.015338,-0.00820357,-0.0211362,-0.107182,0.970601,0.151659,0.129715,0.0171714,0.114525,0.173723,-0.0227316,-0.148563,0.0713867,-0.0142814,0.00987438,-0.0132508,-0.13726,-18744.5
-18781.7,0.750461,0.503906,3,7,0,18786.5,-0.0253727,0.159982,0.130131,0.0691612,0.0982394,0.0353129,-0.035652,-0.053304,0.067149,-0.0240341,-0.0120444,-0.0197504,-0.108321,0.971187,0.151688,0.129543,0.0168965,0.105683,0.1899,-0.0330155,-0.14556,0.065669,-0.0230908,0.0059279,-0.0116249,-0.138719,-18744.8
-18780.8,0.981584,0.503906,3,7,0,18787.3,-0.00794191,0.152957,0.126445,0.0771417,0.105667,0.0295957,-0.0344285,-0.0544691,0.0707927,-0.0152798,-0.0160665,-0.016737,-0.106662,0.967578,0.144584,0.124484,0.0260922,0.115095,0.174458,-0.0289943,-0.145137,0.0700902,-0.0142029,0.00121294,-0.00847287,-0.136595,-18746.3
-18781.5,0.910201,0.503906,3,7,0,18788.9,-0.0268763,0.159351,0.138696,0.064103,0.102141,0.0333942,-0.0390695,-0.0531447,0.0732001,-0.0115754,-0.00279278,-0.0243278,-0.106847,0.969894,0.149845,0.137112,0.00828042,0.111947,0.190623,-0.0359565,-0.142735,0.0717313,-0.0104616,0.0157438,-0.0167832,-0.136832,-18745.4
-18780.1,0.954733,0.503906,3,7,0,18787.1,-0.00916354,0.153143,0.133943,0.065204,0.103788,0.0331524,-0.0325071,-0.057492,0.0760533,-0.0116663,-0.0027491,-0.0207411,-0.108228,0.973885,0.144313,0.132056,0.00896208,0.112139,0.189204,-0.0257307,-0.148333,0.074789,-0.0106784,0.0156684,-0.0127204,-0.138599,-18745.3
-18779.3,0.720256,0.503906,3,7,0,18790.6,-0.0210576,0.157851,0.135828,0.0750075,0.102026,0.0301378,-0.0447884,-0.0536348,0.0682461,-0.0172944,-0.0185105,-0.020386,-0.104734,0.96865,0.147709,0.135403,0.0246697,0.11376,0.182967,-0.0440328,-0.143737,0.0676191,-0.0160744,-0.00128524,-0.0126548,-0.134125,-18745.4
-18778.2,0.988892,0.503906,3,7,0,18782.1,-0.0205038,0.157642,0.13428,0.0739881,0.0990678,0.0261401,-0.0415848,-0.0521365,0.0676327,-0.0149995,-0.0150599,-0.0189779,-0.104889,0.970042,0.148328,0.134141,0.0257739,0.110697,0.169626,-0.039249,-0.14144,0.066655,-0.0138667,0.00219516,-0.0110956,-0.134324,-18744.6
-18779.7,0.595759,0.503906,3,7,0,18789.8,-0.0188308,0.152022,0.134304,0.0617224,0.0977597,0.0295631,-0.0380415,-0.0602057,0.0715788,-0.0146594,-0.00495587,-0.0187494,-0.100586,0.971823,0.143533,0.134311,0.0103037,0.1078,0.186114,-0.0332512,-0.14638,0.0707189,-0.0137736,0.0120174,-0.0112439,-0.128813,-18745.6
-18781.8,0.770925,0.503906,3,7,0,18788,-0.0221208,0.16411,0.127077,0.0741683,0.0964143,0.0290646,-0.0373668,-0.0521143,0.0704317,-0.0199625,-0.0143121,-0.0248833,-0.107358,0.970597,0.157168,0.126675,0.0236077,0.105553,0.17517,-0.0364084,-0.143816,0.0695157,-0.018715,0.00389878,-0.0173452,-0.137486,-18743.3
-18780.5,1,0.503906,3,7,0,18785.5,-0.00873862,0.150735,0.140849,0.0670335,0.112528,0.02876,-0.0405684,-0.0558062,0.0725839,-0.0145328,-0.00701429,-0.017872,-0.108749,0.970123,0.139604,0.139493,0.0137591,0.124008,0.181702,-0.0356749,-0.147254,0.0712255,-0.0135999,0.0110484,-0.00952456,-0.139267,-18746.9
-18781.1,0.941113,0.503906,3,7,0,18786.7,-0.0165693,0.159198,0.136815,0.0741779,0.0989503,0.0287643,-0.0349994,-0.0603773,0.0759586,-0.0208085,-0.00349822,-0.0242489,-0.101638,0.975653,0.151299,0.135435,0.0215859,0.107509,0.183981,-0.0316342,-0.147627,0.075434,-0.0198649,0.014204,-0.0171796,-0.13016,-18744.8
-18781.3,0.978847,0.503906,3,7,0,18787,-0.0168927,0.145662,0.133147,0.0679344,0.105706,0.0321387,-0.0387418,-0.0506931,0.0743483,-0.0162265,-0.0175001,-0.0161403,-0.111454,0.96513,0.134044,0.132042,0.0125006,0.116065,0.180266,-0.0336094,-0.143898,0.0737155,-0.015138,0.000402282,-0.00737399,-0.142731,-18747.7
-18782.5,0.941476,0.503906,3,7,0,18787.6,-0.0145939,0.160448,0.135354,0.0649606,0.111527,0.0401391,-0.0360488,-0.0614854,0.0702764,-0.0183419,-0.00455303,-0.0247881,-0.10231,0.973411,0.15242,0.132457,0.00865542,0.118841,0.212805,-0.0336114,-0.150262,0.0690952,-0.0173087,0.0132606,-0.0177088,-0.131021,-18745.1
