# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = multireg_model
# start_datetime = 2025-05-11 23:21:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpeem7arw8/cugew0cc.json
# init = 2 (Default)
# random
#   seed = 45848
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan-fit_den-asym_nNone/sems.nonsems/multireg-20250511182132_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=multireg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,log_p
-18780.8,0.774625,0.570161,3,7,0,18797.9,-0.0145805,0.166288,0.132198,0.0715936,0.102611,0.0365672,-0.0454374,-0.0562925,0.0771391,-0.00905942,-0.0103979,-0.0215631,-0.106329,0.969981,0.157974,0.130367,0.0128654,0.114393,0.204452,-0.0420295,-0.146206,0.0766958,-0.0078289,0.00750203,-0.0137982,-0.136168,-18744.4
-18779.4,0.824388,0.570161,3,7,0,18788.4,-0.0133503,0.14615,0.137923,0.0734808,0.103299,0.0273898,-0.0316151,-0.0586175,0.06845,-0.0151199,-0.0122115,-0.0182312,-0.104582,0.970334,0.135821,0.136963,0.0254488,0.11202,0.172279,-0.0260813,-0.148634,0.0673923,-0.0140817,0.00503979,-0.0103049,-0.133931,-18748.2
-18784.2,0.66026,0.570161,3,7,0,18789.8,-0.0174938,0.163306,0.13107,0.0674771,0.0948245,0.02653,-0.0374273,-0.052611,0.0685677,-0.0215189,-0.00932799,-0.0062872,-0.107161,0.970044,0.156002,0.13178,0.0182127,0.105212,0.167608,-0.0293173,-0.141518,0.0671838,-0.0210781,0.0073256,0.00303744,-0.137234,-18746.1
-18783.5,1,0.570161,3,7,0,18788.8,-0.010934,0.147041,0.137373,0.0715642,0.110877,0.0316702,-0.0377507,-0.0562971,0.0759334,-0.00820659,-0.0110049,-0.0328188,-0.104599,0.970821,0.136118,0.134456,0.0164046,0.120834,0.187988,-0.0373313,-0.146538,0.0755094,-0.00655073,0.0076493,-0.0263067,-0.133953,-18746.8
-18787.4,0.725609,0.570161,3,7,0,18795.5,-0.0184133,0.159987,0.133216,0.0702924,0.113154,0.0196512,-0.0287607,-0.0570303,0.0754652,-0.024086,-0.0146193,-0.0276368,-0.106228,0.964473,0.153852,0.132004,0.0223327,0.121479,0.151763,-0.0265283,-0.148922,0.0752784,-0.0228106,0.0036613,-0.0204708,-0.136038,-18747.2
-18783.3,1,0.570161,3,7,0,18793.1,-0.0175627,0.155985,0.135959,0.0713297,0.0945329,0.0185498,-0.0410658,-0.0563551,0.0771347,-0.0133233,-0.00611747,-0.0288069,-0.105239,0.966933,0.147534,0.136936,0.0224704,0.106959,0.160142,-0.0398759,-0.146017,0.076502,-0.0120108,0.0124562,-0.0218462,-0.134772,-18745.9
-18781.7,0.578863,0.570161,3,7,0,18797,-0.0160686,0.159247,0.139606,0.0748156,0.0973004,0.0265375,-0.0276075,-0.0554219,0.0721249,-0.0181887,-0.0098862,-0.0278878,-0.110048,0.970972,0.150656,0.139031,0.0254676,0.104108,0.166803,-0.0244966,-0.149575,0.0708013,-0.0168929,0.00919094,-0.020392,-0.140931,-18745.7
-18783.9,0.837804,0.570161,3,7,0,18789.8,-0.0176312,0.162306,0.141541,0.0693045,0.104422,0.0313501,-0.0335004,-0.0655041,0.0802547,-0.0131398,-0.00978836,-0.0141761,-0.102353,0.976171,0.154473,0.140061,0.0136498,0.11387,0.191143,-0.0242455,-0.15318,0.0805598,-0.0122745,0.00684082,-0.00606286,-0.131076,-18748.9
-18781,0.958197,0.570161,3,7,0,18789.8,-0.0112589,0.148566,0.130594,0.0699614,0.107688,0.0299463,-0.0408872,-0.0542419,0.0740875,-0.0130692,-0.0196162,-0.0151694,-0.108437,0.973801,0.138236,0.129631,0.0163036,0.119454,0.179372,-0.0355842,-0.145996,0.0738304,-0.0119219,-0.00235027,-0.00658856,-0.138868,-18746.5
-18780.5,0.886813,0.570161,3,7,0,18787.6,-0.0177751,0.163339,0.141657,0.0676657,0.098047,0.0332291,-0.0373724,-0.0595734,0.0691263,-0.0165222,-0.00485536,-0.0236795,-0.10273,0.96651,0.154725,0.141067,0.0158878,0.106745,0.194776,-0.0348587,-0.148208,0.0677829,-0.0154879,0.0129079,-0.0164537,-0.131559,-18745.4
-18781.8,0.713535,0.570161,3,7,0,18789.4,-0.0148616,0.146348,0.126477,0.0735372,0.107062,0.0328888,-0.0386928,-0.0521569,0.0743614,-0.0149704,-0.0160249,-0.0164603,-0.111418,0.965721,0.135836,0.124622,0.0179305,0.117404,0.183996,-0.0333097,-0.145501,0.0736132,-0.0138816,0.00196015,-0.00772833,-0.142686,-18748
-18782.9,0.595023,0.570161,3,7,0,18796.8,-0.0182674,0.168047,0.143036,0.0709978,0.100117,0.0316975,-0.0412241,-0.0598914,0.0683372,-0.0166681,-0.00507356,-0.0175953,-0.100546,0.973146,0.1597,0.142281,0.0200726,0.110546,0.193138,-0.0374495,-0.146246,0.0671478,-0.0158569,0.0117819,-0.00998142,-0.128762,-18746
-18782.7,1,0.570161,3,7,0,18786.4,-0.0145427,0.142001,0.128344,0.0685254,0.103739,0.0300126,-0.0349954,-0.0524229,0.0722359,-0.0142876,-0.0151214,-0.0224889,-0.113165,0.966857,0.131234,0.12775,0.0158482,0.113047,0.175705,-0.031201,-0.148068,0.0709903,-0.0129852,0.00372626,-0.0141801,-0.144922,-18747.8
-18781,0.761651,0.570161,3,7,0,18793.5,-0.0164695,0.168023,0.141598,0.0757711,0.100581,0.0329024,-0.0372673,-0.0567477,0.0719562,-0.0165123,-0.00596034,-0.01846,-0.103453,0.97211,0.159532,0.139605,0.0222755,0.10979,0.189872,-0.0324838,-0.144427,0.0709637,-0.0156367,0.0113862,-0.0106606,-0.132485,-18745.3
-18781.3,0.913324,0.570161,3,7,0,18787.1,-0.0146743,0.143965,0.126346,0.0651082,0.104234,0.0291804,-0.0382735,-0.0542427,0.0715494,-0.0141428,-0.0141575,-0.0184559,-0.10479,0.973689,0.134507,0.125511,0.0132091,0.11478,0.176891,-0.0341084,-0.14331,0.0709519,-0.0130343,0.00306951,-0.0105322,-0.134197,-18745.7
-18780.6,0.939801,0.570161,3,7,0,18787.6,-0.0149926,0.167234,0.141147,0.0758756,0.10182,0.0315622,-0.0393694,-0.0541996,0.0736401,-0.0181527,-0.00704701,-0.0207852,-0.109186,0.967233,0.158015,0.139738,0.0215407,0.111716,0.186526,-0.035744,-0.145987,0.0723892,-0.0171778,0.0113516,-0.01268,-0.139827,-18745.2
-18781.9,0.964079,0.570161,3,7,0,18783.9,-0.0166139,0.142978,0.127023,0.0646374,0.102634,0.0293719,-0.0370315,-0.0579148,0.0698417,-0.011501,-0.0140514,-0.0200402,-0.1037,0.973014,0.133733,0.126675,0.0143058,0.112854,0.1803,-0.0329478,-0.147289,0.0691124,-0.0102951,0.00315955,-0.0123712,-0.132801,-18747
-18782.1,0.83333,0.570161,3,7,0,18790.5,-0.00970426,0.152959,0.144967,0.0731486,0.100401,0.0376296,-0.032298,-0.0536827,0.068764,-0.0156232,-0.017336,-0.0212122,-0.112124,0.970578,0.140542,0.143754,0.0193647,0.107426,0.19216,-0.0282512,-0.149331,0.0674008,-0.0143438,0.00114598,-0.0128761,-0.143589,-18747.6
-18782.6,0.767128,0.570161,3,7,0,18791.1,-0.0232094,0.157694,0.126066,0.0655281,0.10865,0.0258468,-0.0439374,-0.0549847,0.0746741,-0.0111842,-0.0030609,-0.0178788,-0.101116,0.970525,0.150808,0.124259,0.0123603,0.12173,0.176642,-0.0393819,-0.139607,0.0739458,-0.0103088,0.0139878,-0.0102397,-0.129491,-18745.4
-18784.2,0.87256,0.570161,3,7,0,18789.7,-0.0114681,0.153383,0.139526,0.0717756,0.103606,0.0276746,-0.0265266,-0.0493276,0.0692817,-0.0244074,-0.0185915,-0.0178645,-0.110328,0.9709,0.143284,0.138336,0.0224318,0.11009,0.158178,-0.0214897,-0.142509,0.0683375,-0.0233823,-0.000744995,-0.00936986,-0.14129,-18746.3
-18779.2,0.989486,0.570161,3,7,0,18787.6,-0.0192378,0.150466,0.133606,0.0678854,0.105429,0.0233723,-0.0426469,-0.0565623,0.0719485,-0.0202077,-0.0106021,-0.0168986,-0.101124,0.968873,0.141289,0.133401,0.0186779,0.117703,0.169564,-0.0393848,-0.142851,0.0715505,-0.0193569,0.00605884,-0.0091635,-0.129503,-18745.7
-18778.9,0.826577,0.570161,3,7,0,18785.2,-0.0131844,0.160303,0.134574,0.0753696,0.102604,0.0369151,-0.0323079,-0.0530614,0.0743222,-0.0134728,-0.00960196,-0.0223554,-0.112481,0.970675,0.150973,0.13196,0.0183049,0.110022,0.192236,-0.0270888,-0.147413,0.072971,-0.0122884,0.00934679,-0.0140971,-0.144047,-18744.9
-18780.3,0.775859,0.570161,3,7,0,18785.7,-0.0207324,0.15198,0.135438,0.0641695,0.104861,0.0249028,-0.0425734,-0.0559917,0.068102,-0.0160293,-0.00852462,-0.0154844,-0.0976205,0.969426,0.14296,0.134928,0.0158649,0.117118,0.171995,-0.0389497,-0.139353,0.0674088,-0.0152145,0.00754984,-0.00793695,-0.125016,-18745.8
-18781.1,0.708034,0.570161,3,7,0,18790.8,-0.0117932,0.157572,0.138457,0.0780405,0.102523,0.0392874,-0.0332394,-0.056934,0.0756981,-0.0161788,-0.011302,-0.0252034,-0.114221,0.969365,0.146891,0.136251,0.0198978,0.109496,0.203411,-0.0291801,-0.153987,0.0744799,-0.0148959,0.00811052,-0.0170601,-0.146275,-18747.1
-18781.7,0.685525,0.570161,3,7,0,18792,-0.0196997,0.152714,0.128864,0.0662509,0.104504,0.0231758,-0.0471779,-0.0523883,0.0675213,-0.0143973,-0.00856176,-0.014494,-0.101295,0.971853,0.143991,0.128751,0.0181303,0.118579,0.16773,-0.0440378,-0.137648,0.0664087,-0.0135747,0.00798317,-0.0065097,-0.129722,-18745.2
-18778.7,1,0.570161,3,7,0,18784.1,-0.0115663,0.157292,0.135468,0.0712602,0.107602,0.031904,-0.0463563,-0.050906,0.0716514,-0.0153053,-0.00852725,-0.0214523,-0.1114,0.971007,0.146509,0.134225,0.0162761,0.119787,0.189106,-0.0446203,-0.144049,0.0700438,-0.0142142,0.0102144,-0.0132065,-0.142663,-18743.8
-18779.5,0.731516,0.570161,3,7,0,18787.5,-0.0145976,0.15532,0.133561,0.0704468,0.0971486,0.033772,-0.0316447,-0.06019,0.069056,-0.0197304,-0.0165561,-0.01746,-0.101155,0.968887,0.147103,0.132851,0.0199047,0.104311,0.188011,-0.0267409,-0.148398,0.0687498,-0.0187158,-7.37927e-05,-0.00977654,-0.129542,-18746
-18784,0.668062,0.570161,3,7,0,18789.7,-0.0269624,0.152936,0.137576,0.0673214,0.103966,0.0244801,-0.0428399,-0.0463112,0.069894,-0.0112245,-0.0194448,-0.0139324,-0.106786,0.969737,0.141928,0.137199,0.0173192,0.117149,0.158424,-0.0385596,-0.135242,0.0692902,-0.0100985,-0.00254009,-0.00538463,-0.136753,-18747.5
-18783.7,0.792743,0.570161,3,7,0,18793.8,-0.00455443,0.155579,0.132674,0.0754425,0.101646,0.039755,-0.032657,-0.0634445,0.0744599,-0.0195861,-0.00193084,-0.0210798,-0.101301,0.96912,0.147265,0.129527,0.0183983,0.108002,0.211515,-0.0273114,-0.150668,0.0736834,-0.0187709,0.0154878,-0.0137342,-0.129729,-18747.1
-18786.1,0.850816,0.570161,3,7,0,18793.2,-0.00677706,0.159128,0.130354,0.0823768,0.105794,0.0369222,-0.0329359,-0.064176,0.0811107,-0.0147177,-0.00191393,-0.0199716,-0.106,0.971166,0.151481,0.126535,0.0231142,0.113626,0.206224,-0.0251935,-0.154141,0.0806002,-0.0138387,0.0161235,-0.0120827,-0.135747,-18749.3
-18781.7,0.853602,0.570161,3,7,0,18794.7,-0.0229548,0.155245,0.139063,0.0679499,0.105228,0.0339061,-0.0324596,-0.0580872,0.0723668,-0.0166526,-0.0224584,-0.0207826,-0.108326,0.973473,0.145422,0.138322,0.0149234,0.113166,0.186612,-0.0281713,-0.151981,0.0721467,-0.0153044,-0.00480145,-0.0127568,-0.138725,-18747.5
-18777.8,0.602755,0.570161,2,3,0,18792.2,-0.0127324,0.154699,0.135076,0.0740139,0.0997178,0.0346718,-0.03969,-0.0546119,0.0699102,-0.0138423,-0.0172268,-0.0253272,-0.107334,0.969966,0.144254,0.134141,0.0210596,0.10926,0.192233,-0.0387289,-0.147143,0.0690829,-0.0124037,0.000906209,-0.0178345,-0.137455,-18744.3
-18776.8,0.711335,0.570161,3,7,0,18785.8,-0.0136624,0.156117,0.133062,0.0704489,0.105344,0.0301642,-0.0403222,-0.0592626,0.0742678,-0.0151114,-0.00640431,-0.0151145,-0.107816,0.969648,0.147259,0.132204,0.0166131,0.116503,0.188357,-0.0338899,-0.150173,0.073159,-0.0143047,0.0112838,-0.00658587,-0.138073,-18745.9
-18778.1,0.631777,0.570161,3,7,0,18786.1,-0.0240545,0.155743,0.136202,0.0707698,0.102858,0.0298398,-0.0366873,-0.0519732,0.0681354,-0.0187765,-0.0115047,-0.0249768,-0.106182,0.970281,0.146131,0.135043,0.0203448,0.111814,0.176732,-0.035721,-0.142652,0.0668548,-0.0175725,0.00664546,-0.0175569,-0.13598,-18744.1
-18779.1,0.913333,0.570161,3,7,0,18781.8,-0.0107161,0.1582,0.129912,0.0682754,0.0988107,0.0370541,-0.0359126,-0.0582493,0.0749093,-0.0115994,-0.0136643,-0.020434,-0.108875,0.966032,0.149882,0.128961,0.011738,0.107509,0.199304,-0.0305575,-0.15111,0.0742415,-0.0103712,0.00439239,-0.0123235,-0.139428,-18745.4
-18781.2,0.807359,0.570161,3,7,0,18785.6,-0.0241931,0.157639,0.134828,0.0742064,0.100909,0.0254094,-0.0338808,-0.0560097,0.0640358,-0.0170489,-0.0122212,-0.0180059,-0.103948,0.964023,0.149459,0.13447,0.0290989,0.110209,0.16621,-0.0298983,-0.145471,0.0625595,-0.0160552,0.00491152,-0.0101166,-0.133118,-18747.9
-18785.2,0.834852,0.570161,3,7,0,18789.8,-0.0157503,0.158212,0.136258,0.0697603,0.100423,0.0187913,-0.045444,-0.0525113,0.0618017,-0.0208388,-0.0157,-0.0212153,-0.0978066,0.967929,0.149667,0.13742,0.0282798,0.113483,0.154861,-0.0469774,-0.13765,0.060924,-0.0197411,0.000650592,-0.0142068,-0.125254,-18744.8
-18783.8,0.81933,0.570161,3,7,0,18796.4,-0.0155752,0.151109,0.133099,0.0731726,0.108996,0.0427521,-0.0323651,-0.0587359,0.0814534,-0.0121511,-0.0113315,-0.0220182,-0.113223,0.972562,0.140569,0.129518,0.00998252,0.116075,0.212474,-0.0254306,-0.15426,0.0809515,-0.0109133,0.00763129,-0.0136584,-0.144996,-18749.1
-18784.9,0.984266,0.570161,3,7,0,18789.8,-0.00868803,0.161792,0.135683,0.0682373,0.0936284,0.0237684,-0.0448814,-0.0556847,0.0622343,-0.0177907,-0.00948209,-0.0179447,-0.0986321,0.967504,0.153823,0.137146,0.0242742,0.105952,0.170822,-0.0438462,-0.140892,0.0608612,-0.0168938,0.00693782,-0.0105422,-0.126311,-18744.8
-18782.7,0.825329,0.570161,3,7,0,18794.4,-0.0211649,0.148034,0.13299,0.0693277,0.110494,0.0379089,-0.0325952,-0.0562632,0.080591,-0.0143989,-0.0113413,-0.0216972,-0.111302,0.966884,0.137543,0.129778,0.00849695,0.118235,0.198102,-0.0263211,-0.149873,0.0801959,-0.0132193,0.00729669,-0.0134843,-0.142537,-18749
-18784.8,0.917472,0.570161,3,7,0,18791.6,-0.011446,0.162434,0.136262,0.0715959,0.0926154,0.0244242,-0.0427418,-0.0541824,0.0627981,-0.0208096,-0.00252941,-0.0181867,-0.103011,0.973288,0.154135,0.137338,0.0264704,0.103844,0.17154,-0.0409524,-0.141655,0.0606094,-0.0201,0.0148597,-0.0104017,-0.131919,-18744.5
-18778.3,0.974656,0.570161,2,7,0,18787.6,-0.0171508,0.155428,0.130815,0.0718574,0.109981,0.0313635,-0.0349222,-0.0519106,0.0765972,-0.0133305,-0.0104561,-0.0212035,-0.100124,0.969871,0.147189,0.12666,0.015941,0.11931,0.178074,-0.0304993,-0.136214,0.0767213,-0.0122101,0.00645631,-0.013979,-0.128222,-18743.7
-18783.8,0.539578,0.570161,2,3,0,18788.2,-0.0131953,0.157744,0.135695,0.0693608,0.113582,0.0313402,-0.0331385,-0.0499236,0.0789258,-0.00539582,-0.0141356,-0.0195982,-0.0978787,0.971644,0.149281,0.130432,0.0119556,0.123436,0.172659,-0.0268999,-0.13179,0.0797123,-0.004116,0.002138,-0.0124261,-0.125346,-18745.2
-18779,0.878351,0.570161,2,7,0,18789.7,-0.0119726,0.153186,0.138137,0.0696998,0.103692,0.0271479,-0.0354907,-0.0542885,0.0771012,-0.0102807,-0.0162768,-0.0212188,-0.100758,0.972451,0.143731,0.13618,0.016662,0.114138,0.169445,-0.0309105,-0.140151,0.077611,-0.00897094,0.000504061,-0.013937,-0.129033,-18744.6
-18779.2,0.720814,0.570161,3,7,0,18787.8,-0.0193474,0.151693,0.130993,0.0683713,0.101973,0.0356393,-0.0390549,-0.0545162,0.0677815,-0.021793,-0.00689892,-0.0198331,-0.111625,0.96726,0.141523,0.130456,0.0147679,0.110637,0.196387,-0.0361267,-0.148862,0.0656708,-0.0209116,0.0117914,-0.0114094,-0.14295,-18745.8
-18779,0.888314,0.570161,3,7,0,18784.2,-0.0109565,0.160795,0.135002,0.0699585,0.105166,0.028426,-0.0352647,-0.0557012,0.0760574,-0.00903611,-0.0116724,-0.0206232,-0.0994673,0.972751,0.153316,0.13243,0.0166294,0.115417,0.174682,-0.0300811,-0.140364,0.0762274,-0.00783469,0.00503737,-0.0134033,-0.127381,-18743.6
-18781.9,0.773123,0.570161,3,7,0,18785.7,-0.0184859,0.148598,0.127378,0.0698545,0.107999,0.0328658,-0.0401321,-0.0532498,0.0684897,-0.0134074,-0.00339078,-0.0146354,-0.114792,0.970444,0.138328,0.126119,0.0160267,0.118704,0.189149,-0.0338508,-0.148339,0.0658434,-0.0126306,0.0154422,-0.00541362,-0.147005,-18748.3
-18780.4,0.975955,0.570161,3,7,0,18786.8,-0.00939596,0.154623,0.136983,0.0722665,0.0973856,0.0302874,-0.0396725,-0.0538807,0.0728661,-0.013671,-0.0146361,-0.0133429,-0.100223,0.964287,0.144674,0.135702,0.0196535,0.108323,0.178811,-0.0339406,-0.13859,0.0728922,-0.0127426,0.0013973,-0.00534634,-0.128348,-18746.2
-18781.1,0.931682,0.570161,3,7,0,18786.2,-0.0130381,0.148599,0.129533,0.0706299,0.102199,0.0311836,-0.0335979,-0.0601203,0.0667317,-0.0151857,-0.0158312,-0.0243008,-0.106806,0.976346,0.139696,0.129355,0.0220224,0.110477,0.184931,-0.0311137,-0.15359,0.0655113,-0.0138414,0.00218093,-0.0167574,-0.136779,-18746.3
-18778.8,0.971552,0.570161,3,7,0,18785.3,-0.0171667,0.160778,0.141264,0.07167,0.103065,0.0287949,-0.0406654,-0.0514967,0.0767407,-0.0145438,-0.00421731,-0.0188133,-0.107049,0.967703,0.150765,0.139405,0.0161368,0.114315,0.178112,-0.0357798,-0.14,0.0758063,-0.0136471,0.0137826,-0.0107148,-0.13709,-18744.8
-18777.9,0.996043,0.570161,3,7,0,18781.1,-0.0127426,0.152382,0.134348,0.0681493,0.100158,0.0331103,-0.0375381,-0.0558413,0.0655388,-0.017411,-0.0143386,-0.0192149,-0.110636,0.972138,0.14215,0.134759,0.0179157,0.109242,0.188028,-0.0343056,-0.150639,0.0637597,-0.0163083,0.0038486,-0.0108228,-0.141684,-18745.1
-18784.9,0.514138,0.570161,2,3,0,18788.9,-0.0166022,0.155531,0.134193,0.0817112,0.116862,0.0356614,-0.0352689,-0.0517796,0.074465,-0.0214174,-0.00344492,-0.0194172,-0.104716,0.971191,0.14564,0.128464,0.0239754,0.12497,0.190833,-0.0307678,-0.138993,0.0735041,-0.0206476,0.0142836,-0.0115936,-0.134102,-18747.4
-18784,0.951047,0.570161,3,7,0,18794,-0.00821381,0.156059,0.133433,0.0738096,0.0951778,0.0310836,-0.0383776,-0.0623585,0.0710482,-0.00941447,-0.0180924,-0.0115082,-0.112866,0.974146,0.146646,0.13498,0.0230484,0.106244,0.188804,-0.0300783,-0.158928,0.0698999,-0.00835163,-0.000426299,-0.00216148,-0.144539,-18749.9
-18779.2,0.993023,0.570161,2,7,0,18786.1,-0.0157347,0.153953,0.130798,0.0710413,0.0993959,0.0346414,-0.0445524,-0.0592359,0.0693463,-0.0117087,-0.017808,-0.0165973,-0.10461,0.968176,0.144269,0.130803,0.0185407,0.111055,0.199,-0.0409411,-0.149654,0.0687611,-0.010541,-0.000925261,-0.00850987,-0.133966,-18746.8
-18784.9,0.672589,0.570161,3,7,0,18790.1,-0.0130852,0.157783,0.136186,0.0684954,0.0974762,0.0393241,-0.0339535,-0.0449704,0.0789629,-0.00554808,-0.00413156,-0.0256485,-0.107541,0.972194,0.147467,0.132001,0.00623504,0.105348,0.191831,-0.0292467,-0.132759,0.0781106,-0.00424669,0.014581,-0.0181677,-0.137721,-18743.9
-18779.7,0.991268,0.570161,2,7,0,18787.9,-0.0254499,0.156775,0.13502,0.0707668,0.105043,0.0285027,-0.0392951,-0.0582211,0.0661397,-0.0160066,-0.0141263,-0.0129897,-0.104851,0.969862,0.147858,0.134844,0.0225598,0.116016,0.179242,-0.0339707,-0.148176,0.0649615,-0.0151273,0.00260457,-0.00452979,-0.134275,-18747.9
-18780.3,0.945352,0.570161,3,7,0,18784.6,-0.00509561,0.153885,0.133715,0.0710095,0.101965,0.0321297,-0.0386414,-0.0515118,0.0776206,-0.0129818,-0.00635373,-0.02736,-0.104989,0.971935,0.144174,0.1311,0.013995,0.111711,0.185215,-0.0366292,-0.139661,0.077085,-0.0117105,0.012038,-0.020282,-0.134452,-18742.5
-18778.2,0.91252,0.570161,3,7,0,18784.3,-0.0200794,0.156143,0.135309,0.0700749,0.102923,0.0321203,-0.0380119,-0.0477541,0.0723713,-0.0137596,-0.0160669,-0.0217599,-0.110397,0.971627,0.14572,0.133764,0.015555,0.112775,0.177411,-0.0351018,-0.140205,0.0714648,-0.0124624,0.00225111,-0.013637,-0.141377,-18743.7
-18779,0.793996,0.570161,3,7,0,18784.5,-0.0120469,0.156038,0.131917,0.0687773,0.101489,0.0328536,-0.0405426,-0.0629382,0.0708116,-0.0166001,-0.00474265,-0.0167404,-0.0989871,0.968169,0.148105,0.130883,0.0163634,0.111704,0.198607,-0.0357729,-0.148357,0.0700262,-0.0158315,0.0118075,-0.00918816,-0.126766,-18745.8
-18779.8,0.874859,0.570161,3,7,0,18784.1,-0.0183405,0.152698,0.139995,0.0734491,0.105746,0.0301274,-0.0357922,-0.0462342,0.0752799,-0.011754,-0.0136228,-0.0238501,-0.109819,0.971744,0.141129,0.137243,0.0181509,0.115479,0.170175,-0.0325119,-0.137507,0.074552,-0.0104039,0.00489704,-0.0159836,-0.140637,-18744.9
-18779.5,0.985253,0.570161,3,7,0,18784,-0.0174177,0.158337,0.13056,0.0658387,0.100658,0.0306552,-0.0399629,-0.0627695,0.0706906,-0.0174655,-0.00476512,-0.0152387,-0.100486,0.968216,0.151276,0.130321,0.0144837,0.111074,0.192602,-0.0345122,-0.149144,0.0697674,-0.01676,0.0118748,-0.00740174,-0.128685,-18746
-18778.5,0.959947,0.570161,3,7,0,18783.9,-0.0138798,0.155207,0.133941,0.0693692,0.108388,0.0282063,-0.0405031,-0.0531537,0.0690694,-0.0105839,-0.0119139,-0.0283529,-0.103513,0.96955,0.146085,0.132239,0.018908,0.119447,0.177,-0.04064,-0.142208,0.0680768,-0.00911345,0.00612365,-0.021508,-0.132562,-18743.4
-18785.5,0.552004,0.570161,2,3,0,18788.9,-0.0146375,0.15477,0.135278,0.0648124,0.102146,0.0251223,-0.0506741,-0.0612648,0.0685415,-0.0134571,-0.0133518,-0.00626296,-0.104902,0.972725,0.145124,0.137486,0.0164048,0.117627,0.182667,-0.0442108,-0.150637,0.0675727,-0.0127903,0.00279373,0.00285455,-0.13434,-18749.6
-18784.2,0.948661,0.570161,3,7,0,18794.6,-0.0196105,0.156733,0.137558,0.0695441,0.0983904,0.0300232,-0.0493762,-0.0592891,0.0595458,-0.0119158,-0.0148629,-0.0141181,-0.106273,0.973012,0.146179,0.139665,0.0237624,0.11196,0.191752,-0.0470216,-0.151434,0.0574962,-0.0109013,0.00216161,-0.00563583,-0.136096,-18748.9
-18782.5,1,0.570161,3,7,0,18788.3,-0.0220513,0.156394,0.135332,0.0715703,0.0984172,0.0335862,-0.0484122,-0.0556165,0.0633769,-0.0163864,-0.0133133,-0.0138488,-0.100657,0.972716,0.146,0.135264,0.0217077,0.110729,0.195725,-0.0463024,-0.142103,0.0622202,-0.0155168,0.00288598,-0.00586101,-0.128904,-18746.7
-18785.8,0.740771,0.570161,3,7,0,18795,-0.00351947,0.15815,0.131809,0.0703984,0.111397,0.0316253,-0.0310343,-0.0573828,0.0821591,-0.0145015,-0.00784954,-0.0265101,-0.113672,0.968351,0.150247,0.12923,0.0119826,0.119504,0.185069,-0.0255914,-0.153115,0.0814523,-0.0132223,0.0117363,-0.0185446,-0.145571,-18746.7
-18786.2,0.880712,0.570161,3,7,0,18794,-0.029243,0.157868,0.139181,0.0696752,0.0946472,0.0304413,-0.0451302,-0.052547,0.0620269,-0.0167098,-0.0127694,-0.0134587,-0.100456,0.970462,0.147468,0.13955,0.0219741,0.106361,0.182139,-0.0426036,-0.138232,0.0607019,-0.015873,0.00338447,-0.00545169,-0.128647,-18748.1
-18786.1,0.971013,0.570161,3,7,0,18795,-0.0177866,0.153293,0.144529,0.0699088,0.0955517,0.0397034,-0.0435111,-0.0551809,0.0756825,-0.0239573,-0.0182168,-0.0179877,-0.115431,0.970882,0.139741,0.145308,0.0111054,0.105033,0.208286,-0.0403456,-0.152842,0.0749535,-0.0229098,0.000438755,-0.009032,-0.147824,-18748.9
-18779.9,1,0.570161,3,7,0,18788.5,-0.0124032,0.159418,0.139975,0.0689224,0.100124,0.0308251,-0.0384509,-0.0583134,0.0821413,-0.0203111,-0.0125167,-0.0177417,-0.110425,0.97019,0.149783,0.139856,0.0114668,0.110225,0.187347,-0.0324046,-0.151325,0.0821631,-0.0193549,0.0055735,-0.00922614,-0.141414,-18745.7
