# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 19:57:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/rw6awnhc.json
# init = 2 (Default)
# random
#   seed = 19953
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-dens.h-nondens/hreg-20250323145717_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,log_p
-18593.6,0.901952,0.319404,4,15,0,18630,-0.00672814,0.96948,0.211447,0.0186444,0.264803,0.108488,0.306144,0.19905,0.130786,0.0972112,0.226509,0.168418,-0.0568135,0.100432,0.0591935,0.0175459,0.142811,0.0782173,0.160138,0.193774,-0.0366612,-0.041616,-0.12968,-0.159186,0.00717905,-0.0474464,-0.0880108,-0.0420387,0.0133084,0.0827865,0.0551472,0.0736019,0.0129793,-0.00425213,-0.000385242,0.0431871,-0.00795745,-0.0573733,-0.0280301,0.0847208,0.0446188,0.0548102,0.00386932,-0.000530422,-0.0703588,0.018489,-0.0263481,0.028014,0.051461,-0.0384624,-0.0115441,0.0558346,-0.0298631,0.202979,0.00182804,0.094552,-0.00907504,-0.0565764,0.0635922,0.0516962,-0.0388246,0.000214389,-0.0264417,-0.0913625,-0.0391372,0.195305,0.116232,-0.0529435,-0.0102113,0.0279336,0.0178645,-0.0192578,0.0645459,0.114926,0.0431474,0.0673571,0.0371054,0.0757981,0.0427949,-19255.8
-18604.4,0.743607,0.319404,4,15,0,18633.5,-0.00786559,0.962523,0.219817,0.0182744,0.303466,0.129488,0.338063,0.212392,0.115709,0.10206,0.221856,0.157972,-0.0657762,0.055942,0.0471421,0.0176329,0.15531,0.0869243,0.171747,0.166085,-0.0536552,-0.0140876,-0.115428,-0.152253,0.0344263,-0.0112088,-0.0919357,-0.0177589,0.0219659,0.0616892,0.0684247,0.0500908,0.0228439,-0.0203101,-0.0120178,0.0229052,-0.00628428,-0.0299996,-0.0150391,0.0813058,0.038251,-0.0522084,-0.00462649,0.0139169,-0.0636803,0.0593112,-0.0444128,0.020493,0.0394892,-0.0742143,-0.00315244,0.0461948,-0.0430223,0.180837,0.000454638,0.121063,0.00232609,-0.037118,0.0496443,0.0553345,-0.0645775,-0.0085804,-0.0116108,-0.115382,-0.0304598,0.16692,0.10971,-0.0576635,-0.0174316,-0.0200778,0.0183011,-0.033597,0.101257,0.0627169,0.0638494,0.0597275,0.083958,0.083451,0.0500539,-19268.7
-18602.9,0.836096,0.319404,4,15,0,18636.2,-0.00866565,0.965216,0.245152,-0.0319154,0.234613,0.0923899,0.306782,0.188398,0.0982293,0.0516774,0.225172,0.175043,-0.0220494,0.0847645,0.0253696,-0.016751,0.145302,0.0737433,0.189858,0.16721,-0.03386,-0.0753276,-0.10512,-0.159605,-0.0132799,-0.035206,-0.0699075,-0.0255245,-0.0458999,0.0768904,0.0542373,0.0219984,0.0181754,0.00169199,-0.0167642,0.0578354,-0.00467304,-0.02486,-0.0280983,0.0575298,0.0426479,0.0448506,0.00805397,-0.02643,-0.0479933,0.0733193,-0.00315517,0.0307025,0.0257767,-0.015548,0.0176657,0.0488993,-0.0152684,0.226756,-0.0217082,0.086532,-0.00619605,-0.0167583,0.059737,0.0570835,-0.00511341,0.0362591,-0.0725926,-0.101818,0.000134678,0.144866,0.0387485,-0.0769843,0.0822518,0.00791188,0.047424,-0.00259931,0.0943666,0.101873,0.0456986,0.126242,0.0447697,0.11099,0.0840868,-19255.6
-18598.9,0.82034,0.319404,4,15,0,18637.7,-0.0140395,0.9656,0.187816,0.0066316,0.267969,0.108041,0.315105,0.201837,0.0985573,0.0934256,0.238528,0.145124,-0.0604119,0.0444114,0.0393376,0.0187404,0.148646,0.0739141,0.182441,0.165518,-0.0425774,-0.0224217,-0.105729,-0.158669,0.0318732,-0.0135656,-0.0941823,-0.0369062,0.0170845,0.0610949,0.0787089,0.0497147,0.0318116,-0.000923349,-0.0237917,0.0348516,0.0180863,-0.0568668,-0.00935558,0.0856201,0.0330805,0.0382494,0.00109053,0.0192076,-0.0717967,0.0407577,-0.0509465,0.0138349,0.038685,-0.0399122,0.0125575,0.0675052,-0.0355396,0.206632,0.0114862,0.11411,0.00482093,-0.050303,0.0392811,0.039186,-0.0766486,-0.00939304,-0.00307703,-0.120236,-0.0309485,0.17018,0.096443,-0.0506746,-0.00156508,0.0119299,0.0117029,-0.0310458,0.0772653,0.110212,0.0647131,0.0426622,0.0587623,0.0660145,0.096928,-19227.8
-18603.5,0.814705,0.319404,4,15,0,18638.7,-0.00324423,0.966995,0.232899,-0.033613,0.268576,0.114041,0.308169,0.167268,0.0978829,0.0467971,0.228081,0.18604,-0.0250491,0.0832644,0.0311606,-0.0259944,0.168063,0.0864525,0.186447,0.162646,-0.052568,-0.0560083,-0.136472,-0.147112,-0.000526514,-0.0446403,-0.0685942,-0.00471929,-0.027057,0.080654,0.0722201,0.051797,0.0238379,0.00595932,0.00586222,0.0542993,-0.0209729,-0.0290487,-0.0487529,0.0600915,0.0450967,-0.0394473,0.00720023,0.00802093,-0.0508866,0.00536146,-0.0110073,0.0565202,0.0381419,-0.0521468,0.00184825,0.0322724,-0.0671345,0.224565,-0.0250118,0.0976748,-0.0252913,-0.0279632,0.0538575,0.0906201,-0.00767282,-5.32503e-05,-0.0669284,-0.0775707,-0.0261318,0.187479,0.0655806,-0.0731812,0.0647309,-0.0284737,0.119075,-0.0110925,0.198934,0.0921816,0.0676136,0.0569876,0.0519848,0.155542,0.0404483,-19269
-18608.8,0.624398,0.319404,4,15,0,18645.6,-0.00989593,0.963421,0.21373,0.0116687,0.253061,0.104843,0.297307,0.237379,0.096722,0.121325,0.237408,0.139996,-0.0585527,0.0637884,0.0537983,0.014304,0.129617,0.0671378,0.158987,0.202533,-0.0693774,-0.0458708,-0.111918,-0.146007,0.0416404,-0.0335143,-0.0869994,-0.0023467,-0.00330196,0.0906939,0.0802459,0.0600822,0.00275807,-0.0136689,-0.031412,0.0340965,-0.0128654,-0.0295235,-0.00904845,0.114629,0.0383207,0.0770435,0.0261574,-0.0358061,-0.0562344,0.078352,-0.0296109,0.0140356,0.0440722,-0.0225799,0.00769982,0.0719289,0.00120968,0.202658,-0.0153379,0.103811,-0.00877499,-0.0331302,0.0563075,0.0662052,-0.0541994,0.00155149,-0.00795282,-0.111639,-0.0293714,0.176127,0.109676,-0.0385867,-0.0111865,0.0429339,0.0444767,-0.0293345,0.117109,0.132418,0.0445232,0.0523629,0.0597944,0.0987059,0.0663112,-19260
-18599.3,0.994545,0.319404,4,15,0,18639.6,-0.00681297,0.969595,0.224544,-0.0268929,0.264395,0.0954387,0.337243,0.170928,0.103645,0.0349874,0.227659,0.170258,-0.052227,0.0855359,0.0340841,-0.00292614,0.143552,0.0908116,0.205078,0.131154,-0.0284955,-0.0441423,-0.12283,-0.168164,0.0261996,-0.0583201,-0.0818464,-0.0383576,0.00053176,0.0629339,0.0722707,0.0270951,0.0398183,0.00486963,-0.0053557,0.0515755,-0.002521,-0.0370291,-0.0301679,0.055145,0.0616642,-0.0623031,0.0241539,0.03369,-0.0527459,-0.000560267,0.0112422,0.0388144,0.0400919,-0.0383978,-0.00265075,0.0559781,-0.0460291,0.223182,0.0137776,0.084577,-0.0110455,-0.0329492,0.068642,0.0751884,-0.0421872,0.0368882,-0.0552146,-0.10851,-0.0216552,0.16351,0.0897381,-0.0745201,0.0391247,-0.0131526,0.0213889,-0.0123131,0.11422,0.0759156,0.104202,0.0327438,0.0375158,0.0621655,0.0697293,-19253.4
-18601.4,0.909937,0.319404,4,15,0,18642.4,-0.013529,0.964291,0.22017,-0.0242108,0.263798,0.109825,0.297681,0.213022,0.107556,0.144031,0.23833,0.14708,-0.0183758,0.0566746,0.0353474,-0.00877744,0.157935,0.0751758,0.154737,0.198326,-0.0644895,-0.0726461,-0.125727,-0.155932,0.0221553,-0.050463,-0.0736686,-0.00589628,-0.0228007,0.0684003,0.0558125,0.0568394,0.0127678,-0.00143634,-0.0302764,0.0376153,0.000845835,-0.0375325,-0.0253739,0.0882551,0.0090945,0.014304,0.00436094,-0.0489177,-0.0748428,0.0624612,-0.0656273,0.0426668,0.0539091,-0.0108903,0.0108959,0.059455,0.0011302,0.198464,-0.0305249,0.133399,-0.00781055,-0.0214889,0.0795564,0.0837468,-0.0361614,0.0174293,-0.0378812,-0.100203,-0.0223048,0.154074,0.0886834,-0.0830918,0.027321,-0.00487935,0.0843588,-0.00941023,0.11507,0.0934965,0.0639809,0.0414449,0.0537467,0.123074,0.066924,-19268
-18599.9,0.943394,0.319404,4,15,0,18639.2,-0.00128885,0.965089,0.216892,-0.0204322,0.255921,0.110492,0.321591,0.200586,0.0980073,0.01173,0.231129,0.165603,-0.0632397,0.0713857,0.0625012,-0.00216881,0.149194,0.0816065,0.20535,0.154983,-0.0409602,-0.0332486,-0.11436,-0.136819,0.00378675,-0.0226508,-0.0954804,-0.0219693,0.0217651,0.0818179,0.0964938,0.0503636,0.0263078,-0.00248221,0.00108501,0.0465923,-0.0117076,-0.0359336,-0.0307265,0.0828032,0.0679602,-0.0201475,0.0178543,0.00464206,-0.0403636,0.0755582,0.0122489,0.0166185,0.0385447,-0.0375529,-0.00160872,0.0464942,-0.0894787,0.211336,0.0115346,0.0572586,-0.0134633,-0.0264975,0.0277322,0.0691166,-0.0440484,-0.00552222,-0.0473241,-0.0836014,-0.0114459,0.170765,0.0654343,-0.0388703,0.0425975,0.0302791,0.0254798,-0.00436811,0.077824,0.0811965,0.0476325,0.0553974,0.057107,0.106597,0.042619,-19247.3
-18603.6,0.674189,0.319404,4,15,0,18650.2,-0.0159137,0.969051,0.220809,-0.00828517,0.251706,0.112508,0.304814,0.189077,0.115263,0.120486,0.222335,0.144704,-0.0259978,0.0794765,0.0065568,-0.0262965,0.132888,0.0826303,0.176881,0.180327,-0.0462943,-0.0785996,-0.0917982,-0.175685,0.00895183,-0.0419552,-0.0805514,-0.0560711,-0.0447278,0.0867693,0.0592423,0.040958,0.0161203,0.0116772,-0.00742273,0.0521141,-0.015307,-0.0321105,-0.00481864,0.0801953,0.037539,0.0312436,0.01681,0.0174322,-0.0397896,0.0236176,-0.0236155,0.0249856,0.0220857,-0.0346543,0.00960875,0.0386113,0.00106489,0.206565,-0.0131142,0.129327,-0.0209052,-0.0234757,0.068106,0.0676004,-0.0442749,-0.00186599,-0.0454129,-0.0975099,-0.0320251,0.0974069,0.117248,-0.07201,0.020669,0.0152682,0.0372799,-0.0426213,0.223592,0.0998558,0.0931363,0.0593123,0.024472,0.0586949,0.0638992,-19246.4
-18603.8,0.844259,0.319404,4,15,0,18643.7,-0.0021753,0.969699,0.224637,-0.0232425,0.267881,0.0997237,0.314467,0.206533,0.087771,0.0495368,0.23792,0.169542,-0.0568567,0.0638518,0.0664511,0.00773413,0.149977,0.0820526,0.17176,0.149264,-0.0353646,-0.0392547,-0.11857,-0.114761,0.00995677,-0.0287904,-0.0751378,-0.00598234,0.0181194,0.0651533,0.0832625,0.0609249,0.021647,-0.0229877,-0.0116375,0.0348618,0.0133459,-0.0376673,-0.0450615,0.0615979,0.0531323,-0.132377,-0.0221678,-0.0242463,-0.0727892,0.0451636,-0.0129772,0.0242256,0.0398152,-0.0240756,0.00297153,0.0471909,-0.00987899,0.226587,0.0217437,0.077528,0.0266063,-0.0309945,0.0629445,0.0630883,-0.0331592,0.0169966,-0.0409811,-0.140045,-0.00601585,0.194413,0.125706,-0.0453893,0.0120296,-0.0300673,0.0622922,0.0149033,0.0764601,0.0838302,0.0705988,0.0457793,0.102495,0.108159,0.0601295,-19234.6
-18590.9,1,0.319404,4,15,0,18634.9,-0.0176477,0.965498,0.227733,-0.0125472,0.258533,0.112701,0.299005,0.187874,0.112455,0.086324,0.205787,0.150429,-0.0350876,0.0715819,0.00651844,-0.0319413,0.14386,0.0763035,0.200322,0.158639,-0.0346162,-0.0573347,-0.10021,-0.168232,0.00585826,-0.0398146,-0.0880752,-0.0458307,-0.0376381,0.0720627,0.0662927,0.0411155,0.0176732,0.00727389,-0.0165167,0.0550112,0.00157003,-0.0384168,-0.0031932,0.0852864,0.0373034,0.0272082,0.0280421,0.00170147,-0.0590587,0.0772213,-0.0544114,0.0301596,0.0360644,-0.0462279,0.0189039,0.050014,-0.0434017,0.214308,-0.000266338,0.123439,-0.0175598,-0.0387778,0.0662192,0.091218,-0.0563735,-0.000106736,-0.0457762,-0.0999914,0.00739494,0.128885,0.088291,-0.0936175,0.0265948,0.0255252,0.0161511,-0.0400217,0.12181,0.117597,0.0601661,0.0546086,0.0553885,0.0751451,0.0488724,-19243.6
-18593,0.821428,0.319404,4,15,0,18631,-0.00335947,0.963395,0.223651,-0.00300595,0.267412,0.109767,0.319894,0.203887,0.0882688,0.0807169,0.226244,0.167272,-0.0554202,0.0601987,0.0728679,0.00583314,0.156438,0.0820602,0.181872,0.151285,-0.0478558,-0.0493201,-0.091766,-0.123562,0.0231955,-0.0403796,-0.0859144,-0.00199461,0.00752258,0.0868847,0.0783123,0.0347961,0.00862802,0.00403228,-0.037908,0.0335593,0.0265324,-0.0176774,-0.0513563,0.0672265,0.041582,-0.0328481,-0.0238336,-0.00842994,-0.0549602,-0.0140616,-0.0186479,0.0385805,0.0415858,-0.0615372,-0.0079288,0.0594005,-0.0118511,0.222094,0.0015517,0.0942412,0.02393,-0.0222254,0.049935,0.0606938,-0.0318723,0.00212491,-0.0388584,-0.116062,-0.0527933,0.202039,0.072586,-0.0488794,0.0404479,-0.033288,0.0422203,0.00992235,0.125819,0.055144,0.0614275,0.0451655,0.0658603,0.0918688,0.0717874,-19244.3
-18608.5,0.491612,0.319404,3,7,0,18646.1,4.93767e-05,0.963534,0.208279,0.00723448,0.270023,0.100216,0.324455,0.20508,0.0869467,0.09074,0.248981,0.163789,-0.0568191,0.0595146,0.0690313,0.00578959,0.162187,0.067025,0.192921,0.168849,-0.0463193,-0.0584564,-0.0847995,-0.11319,0.0306032,-0.0454435,-0.0910414,-0.0264992,-0.0156167,0.0878079,0.0697896,0.0584107,0.0186908,0.00752658,-0.00110437,0.0310956,-0.0116293,-0.0346796,-0.0509918,0.0725961,0.0274025,-0.090242,-0.0203836,0.0133873,-0.0628967,-0.00203536,-0.0131804,0.0355163,0.0473544,-0.0241013,-0.0238904,0.0715889,0.00865693,0.218967,-0.00255356,0.0783001,0.0288423,-0.0237135,0.0707474,0.0603025,-0.0263534,0.0014395,-0.0484742,-0.117237,-0.0523998,0.156363,0.0793746,-0.0544663,0.0276897,-0.0456804,0.0451419,0.0139417,0.1179,0.0511522,0.0714113,0.0353277,0.0434653,0.103473,0.0710241,-19261.9
-18599.1,1,0.319404,4,15,0,18635.5,-0.017772,0.96963,0.236869,-0.0359106,0.272858,0.103429,0.303185,0.187998,0.108475,0.0556321,0.204424,0.157898,-0.0255253,0.0653325,0.00878467,0.00442635,0.131395,0.0730526,0.180368,0.163033,-0.0445287,-0.0406198,-0.129634,-0.175579,0.00842913,-0.0231265,-0.0816951,-0.021789,0.0146729,0.0738615,0.091744,0.042824,0.0342858,-0.0121838,-0.0135547,0.0555664,-0.00354326,-0.0479711,-0.00477215,0.0835434,0.0691172,0.038754,0.0340125,0.00336249,-0.0563947,0.0357549,-0.0396799,0.0253115,0.0127146,-0.0249979,0.0304379,0.0425091,-0.0664812,0.197553,-0.012455,0.102094,-0.030493,-0.0510863,0.0453726,0.0623557,-0.0372087,0.0112843,-0.0371697,-0.116,-0.0334221,0.165233,0.081388,-0.0597043,0.0290919,0.0413597,0.0223499,-0.0434764,0.111562,0.216173,0.0577775,0.0662026,0.077406,0.0821187,0.0527912,-19238.1
-18603.2,0.892737,0.319404,4,15,0,18634.6,0.000805126,0.96754,0.202769,0.0156536,0.242232,0.106223,0.322789,0.19969,0.0989557,0.0976861,0.23367,0.162891,-0.0725903,0.0767658,0.0598795,-0.0161175,0.157122,0.0745835,0.188137,0.179351,-0.0511853,-0.035311,-0.0883274,-0.148743,0.0287264,-0.0656021,-0.087793,-0.038181,-0.0242181,0.0786392,0.0759858,0.06766,0.0204893,0.00418042,-0.0223058,0.0337326,-0.00956166,-0.0404318,-0.0517834,0.0900479,0.0538875,-0.0058298,-0.00790843,-0.0104141,-0.0539309,0.0749153,-0.000219884,0.0237943,0.0362847,-0.0565176,-0.0196863,0.06914,0.011347,0.229046,-0.00975725,0.0749441,0.0165832,-0.0233591,0.0757531,0.0929469,-0.0265491,0.0252809,-0.0564733,-0.138577,-0.0497224,0.217985,0.0936823,-0.0484467,0.0392163,-0.0124942,0.0797588,0.0171163,0.112382,0.0549953,0.0602229,0.0900979,0.0542896,0.10165,0.0835825,-19256.3
-18600.6,0.967602,0.319404,4,15,0,18640.5,-0.0147841,0.96634,0.230162,-0.0234975,0.27812,0.11073,0.292628,0.195261,0.117028,0.0555803,0.21512,0.15661,-0.0267162,0.0636064,0.0186172,0.0237781,0.119133,0.0685268,0.167368,0.148544,-0.0624385,-0.0785321,-0.130693,-0.14904,-0.000838686,-0.0368952,-0.0715766,-0.020506,-0.0050513,0.0769675,0.0714028,0.0266217,0.0324191,-0.00962185,-0.0279705,0.0511052,-0.0183706,-0.0518106,-0.00556631,0.0565192,0.0420855,0.0366614,0.0363172,-0.00893514,-0.0371316,0.00140297,-0.0353872,0.0273411,0.0569089,-0.0168368,0.0385756,0.0258024,-0.0221219,0.199446,-0.00643089,0.104618,-0.0128811,-0.00740987,0.0481698,0.0399212,-0.0577203,0.0202182,-0.0593251,-0.126049,-0.0160016,0.164526,0.0782812,-0.068114,0.00465116,-0.00140758,0.0269773,-0.0850152,0.113626,0.171609,0.0414152,0.042702,0.0330268,0.0835774,0.0814876,-19224.3
-18603.7,0.911217,0.319404,4,15,0,18633.4,-0.00506412,0.970985,0.21129,-0.0068352,0.259401,0.105199,0.333601,0.199523,0.0908978,0.103405,0.233841,0.162986,-0.0561002,0.0852732,0.0749824,-0.0371496,0.173061,0.0881909,0.186144,0.181326,-0.036287,-0.0179357,-0.093525,-0.148491,0.0401559,-0.036822,-0.100126,-0.0341104,-0.0196782,0.0827545,0.0853903,0.064716,0.0190492,0.00264858,-0.00330756,0.0407649,-0.00169553,-0.0165629,-0.037195,0.102847,0.0565701,-0.0225932,-0.0207992,0.00873034,-0.0808094,0.0580909,-0.023193,0.0369659,0.02617,-0.0599926,-0.00539392,0.0743188,-0.0261967,0.222013,-0.000632343,0.0780331,0.0053784,-0.0567089,0.0732661,0.0963177,-0.0245094,0.0102948,-0.0213629,-0.0998349,-0.024481,0.144227,0.110743,-0.0470778,0.0267755,0.00149356,0.0646525,0.0417442,0.0873584,0.0593371,0.0610873,0.0412888,0.0557907,0.0868311,0.0477513,-19275.6
-18607,0.993873,0.319404,4,15,0,18640.9,-0.00752166,0.961951,0.233099,-0.0139369,0.247811,0.100704,0.29927,0.193813,0.10668,0.0373681,0.24128,0.161056,-0.0350846,0.0563583,-0.00241787,0.0134785,0.145301,0.0498188,0.176166,0.132933,-0.0394365,-0.0562556,-0.0973641,-0.15659,-0.0175809,-0.0309532,-0.072033,0.00275819,-0.00858723,0.0563396,0.074708,0.0471373,0.0198596,-0.0319082,-0.0258704,0.0492944,-0.0130676,-0.0427229,-0.025513,0.0540302,0.030645,-0.00161956,0.0356257,-0.00848537,-0.0262628,0.0195944,-0.0119103,0.0558607,0.0448007,0.00198259,0.0195702,0.0522696,-0.0316723,0.205533,-0.0248512,0.0923321,-0.0234881,-0.037711,0.0431978,0.0426999,-0.0580647,-0.00829751,-0.0514035,-0.126401,-0.0177515,0.189419,0.0543534,-0.053915,0.0227867,0.00613942,0.0152767,-0.0901499,0.143215,0.128764,0.0389491,0.0581753,0.037198,0.0860305,0.100444,-19219
-18599.5,0.951719,0.319404,4,15,0,18640.8,-0.00281533,0.967529,0.200144,-0.0451592,0.250433,0.105675,0.303168,0.194993,0.10626,0.0620312,0.237036,0.164182,-0.0483121,0.0542805,0.0214773,0.00210559,0.129781,0.0605682,0.175647,0.150629,-0.0368801,-0.0563832,-0.0972715,-0.163207,-0.00964013,-0.00659335,-0.087625,-0.0232818,-0.00158485,0.0520433,0.094564,0.0461985,0.0195502,-0.0052914,-0.00873366,0.0650475,-0.0175821,-0.0437145,-0.0156574,0.0671673,0.0222965,0.0523306,0.0289744,-0.0250119,-0.0397145,0.041643,-0.0281487,0.0498458,0.0380484,-0.0282906,0.0363053,0.0644726,-0.00606941,0.207643,-0.00613868,0.0885798,-0.012139,-0.0158239,0.0380002,0.0782085,-0.0489472,0.0104306,-0.0636283,-0.113549,-0.0241252,0.174177,0.110812,-0.0527577,0.0241901,0.0452869,0.0231052,-0.0828901,0.0950107,0.0949188,0.0438893,0.0394551,0.0450819,0.0824113,0.0625511,-19213
-18601.5,0.955188,0.319404,4,15,0,18635.7,-0.00552583,0.967213,0.209096,-0.049845,0.244877,0.103393,0.284719,0.228174,0.0582729,0.0757584,0.231307,0.17104,-0.0535222,0.0947326,0.0132532,0.00822308,0.126573,0.0748168,0.177826,0.160669,-0.0605965,-0.0494204,-0.101593,-0.158842,-0.00283948,-0.0370042,-0.0878202,-0.0179977,-0.00481696,0.0877588,0.074261,0.043699,0.0103776,-0.0206099,0.00630464,0.0418042,-0.00869121,-0.0440277,-0.025093,0.0613844,0.025558,-0.0146657,0.00606982,-0.00956625,-0.0868068,0.0790338,-0.044679,0.00601266,0.0562546,-0.0380143,0.0139741,0.0861157,-0.048205,0.221353,-0.0234697,0.117877,0.0142959,-0.0167699,0.0888592,0.0661602,-0.0381622,0.0203274,-0.00196934,-0.102807,-0.00248589,0.154832,0.133599,-0.0549798,0.0237024,-0.0102192,0.00489283,0.0118538,0.0915578,0.0885773,0.0539174,0.0461548,0.0658431,0.133787,0.0599295,-19245.1
-18611.6,0.786855,0.319404,4,15,0,18650.9,-0.0109295,0.966529,0.249135,0.0205223,0.260153,0.0978628,0.328547,0.177885,0.141967,0.0753387,0.240737,0.155067,-0.0394781,0.0634329,0.0717885,-0.0121478,0.157109,0.0769152,0.196515,0.171868,-0.0304311,-0.0926253,-0.133999,-0.155713,0.0261322,-0.0344582,-0.0736146,0.00550223,0.0024431,0.0816917,0.0538995,0.0483187,0.0413952,0.0321268,-0.0260249,0.0368886,0.0254568,-0.0190935,-0.00805753,0.068585,0.088128,0.00486715,0.00910455,0.0223765,-0.0324477,-0.0508702,0.0138032,0.0330951,0.03413,-0.0748691,-0.0231766,0.00554849,-0.027589,0.214058,-0.0418833,0.0908413,-0.0120177,-0.00648288,0.0791576,0.0628165,-0.029572,0.00807569,-0.0677524,-0.162533,-0.0485064,0.16681,0.0712248,-0.0857294,0.0326091,0.00784654,0.0236501,-0.00392565,0.139773,0.115598,0.109382,0.0363967,0.0649414,0.0741244,0.0828075,-19288.1
-18601.2,0.888138,0.319404,4,15,0,18648.1,-0.00969446,0.970674,0.215388,-0.0336835,0.250181,0.122052,0.287516,0.213679,0.088339,0.0686294,0.207394,0.157107,-0.020313,0.0740557,0.00493563,0.00991148,0.163661,0.0649277,0.156679,0.170354,-0.048221,-0.0545129,-0.101654,-0.153932,-0.00420833,-0.0561306,-0.0779648,-0.0234471,0.0119281,0.0827815,0.0829466,0.0603746,0.0237449,-0.00254871,-0.0116122,0.0635193,0.0122253,-0.0311171,-0.0359697,0.0455739,0.0294202,-0.00104888,0.026659,-0.01918,-0.0784897,0.0559248,-0.0407067,0.0186352,0.0647111,-0.0560935,0.0319516,0.0530008,-0.0320675,0.202983,-0.0281641,0.0841976,-0.00536244,-0.00826785,0.0645052,0.0625211,-0.0463178,0.0212688,-0.0339732,-0.0751515,-0.0309299,0.124091,0.123786,-0.0615548,0.0393769,0.00205196,0.01727,-0.0140598,0.13979,0.11759,0.0711749,0.042269,0.0259465,0.106645,0.074856,-19218.3
-18594.7,0.969156,0.319404,4,15,0,18636.9,-0.00683381,0.962578,0.213913,0.00946767,0.275724,0.100488,0.328087,0.203507,0.111859,0.0638663,0.243605,0.168228,-0.0607997,0.0618659,0.0667056,-0.0167885,0.13228,0.0969916,0.214455,0.169868,-0.0547551,-0.0690807,-0.118601,-0.152168,0.0349427,-0.0231084,-0.104966,-0.0234388,-0.00567314,0.0737651,0.0660955,0.0428729,0.0221937,0.000583038,-0.0158422,0.0372515,0.00329171,-0.0511886,-0.0192301,0.0927759,0.0740704,-0.0269086,0.000938428,0.0308188,-0.0444086,-0.00391148,0.00615486,0.0368738,0.0208907,-0.0560844,-0.00275121,0.0472027,-0.020205,0.205724,-0.0337026,0.106918,-0.00169056,-0.0291295,0.0286945,0.081439,-0.0282524,-0.00502868,-0.036469,-0.105033,-0.057613,0.215194,0.0876863,-0.0487902,0.00777548,-0.00104736,0.0886087,-0.014354,0.0963294,0.10098,0.054825,0.048313,0.101602,0.10201,0.0369708,-19277.7
