# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = hreg_model
# start_datetime = 2025-03-23 19:57:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpudzmvn9w/rw6awnhc.json
# init = 2 (Default)
# random
#   seed = 19953
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h-dens.h-nondens/hreg-20250323145717_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=hreg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,log_p
-18598.3,0.921186,0.327259,4,15,0,18641.6,-0.00917735,0.96778,0.194252,-0.0333928,0.255258,0.0932401,0.338729,0.185332,0.0941101,0.0552915,0.236795,0.162788,-0.0494052,0.0601282,0.0442272,-0.0277662,0.149366,0.0726943,0.220776,0.165346,-0.0639018,-0.0317425,-0.103315,-0.144592,0.0279526,-0.0366281,-0.0935465,-0.0397151,-0.0379053,0.0605965,0.0626345,0.0591323,0.0255883,-0.0299883,-0.0167258,0.0298897,0.00188129,-0.040978,-0.0304797,0.0494154,0.0515896,-0.0394547,0.00196663,0.00744582,-0.0478522,0.0368783,-0.0106552,0.0569018,0.0469458,-0.0298481,0.0238516,0.0927348,-0.00765363,0.226215,-0.0137861,0.100908,0.00464057,-0.0541446,0.0491662,0.0546787,-0.0467951,0.0287884,-0.0333963,-0.083433,-0.0366733,0.13975,0.146538,-0.0627011,0.0213352,0.00542853,0.04733,-0.0207427,0.13626,0.127437,0.0362853,0.0499043,0.0717907,0.0610952,0.0382068,-19241.7
-18593.7,0.884538,0.327259,4,15,0,18633.9,-0.00315619,0.967299,0.252913,-0.0352379,0.268925,0.110162,0.28529,0.189712,0.108536,0.0968111,0.224808,0.175104,-0.0348627,0.0531139,0.0478589,-4.812e-05,0.143257,0.0667642,0.153122,0.18208,-0.0615329,-0.0459502,-0.104319,-0.133651,-0.00173131,-0.0527202,-0.104843,-0.0244009,-0.0020541,0.0671364,0.077203,0.0190827,0.0284912,0.000982117,-0.00214745,0.0423522,-0.00401294,-0.0158235,-0.0236273,0.0682185,0.0638213,0.00494077,0.00261265,-0.0273895,-0.0397448,-0.0179082,-0.0210474,0.0261544,0.0625797,-0.0414594,-0.0122279,0.0369616,-0.0275757,0.234035,-0.0165879,0.0835301,0.00343881,-0.0293799,0.0385842,0.0589317,-0.029762,0.00779777,-0.0454095,-0.120822,-0.00739088,0.177628,0.0703091,-0.0597642,0.0262039,-0.00241635,0.0361468,-0.00725907,0.082238,0.0951564,0.0724238,0.0328155,0.0258825,0.146141,0.0595321,-19264.1
-18601.5,0.886864,0.327259,4,15,0,18632.6,-0.0192989,0.96822,0.229961,-0.0110316,0.298682,0.110125,0.285184,0.182186,0.0977756,0.0795004,0.227255,0.147237,-0.0337667,0.0463093,0.050025,0.00888455,0.152932,0.0983041,0.148837,0.160519,-0.0530172,-0.0471844,-0.0953261,-0.159261,0.0284392,-0.0409107,-0.094865,-0.05592,-0.00574573,0.101247,0.0391468,0.0616435,0.0281388,-0.00651988,-0.0205321,0.0204177,-0.00949539,-0.04723,-0.00892321,0.0469957,0.00759649,-0.00990157,0.000855512,-0.018076,-0.071251,0.0621706,-0.0361742,0.0215828,0.0517688,-0.0450426,0.00639687,0.0675519,-0.0170525,0.234945,0.0237622,0.0981433,0.00563526,-0.0243298,0.061255,0.0613675,-0.0292401,0.0301278,-0.04874,-0.0579446,-0.0244244,0.197547,0.0882837,-0.0524689,-0.00467202,0.0045194,-0.0225946,-0.0437537,0.112991,0.0783015,0.0727761,0.0534257,0.0484571,0.154299,0.0749717,-19243.5
-18596.7,0.870467,0.327259,4,15,0,18642.5,-0.00100939,0.966433,0.215087,0.0128343,0.275799,0.110333,0.305794,0.190102,0.117162,0.095836,0.222606,0.15867,-0.0350088,0.0558836,0.0468285,0.00601511,0.115964,0.0740781,0.161623,0.164305,-0.023382,-0.0374841,-0.134101,-0.159712,0.0123613,-0.0270246,-0.0688285,-0.0428795,-0.0011565,0.0727825,0.0793803,0.0625488,0.0165703,-0.00416106,-0.0345179,0.0565917,-0.00328281,-0.0411088,-0.0278946,0.0531669,0.0237235,0.047674,0.00423607,-0.0108751,-0.0611847,0.0211844,-0.0286128,0.0381282,0.0508729,-0.030738,-0.00646169,0.070335,-0.0142853,0.190953,-0.000997675,0.110242,-0.0185492,-0.0212527,0.0619095,0.0763181,-0.0617688,0.0157218,-0.024175,-0.0949748,-0.0156157,0.145997,0.10139,-0.0102226,0.0105389,0.000773763,0.142975,-0.0280552,0.207747,0.0864169,0.0763773,0.0901796,0.0358463,0.114326,0.0818759,-19220.3
-18612.4,0.89612,0.327259,4,15,0,18637.9,-0.0151684,0.968795,0.225904,-0.0103338,0.248353,0.0827451,0.327983,0.211963,0.0995476,0.0697964,0.240314,0.149299,-0.0749911,0.0546356,0.0218416,-0.0407856,0.176857,0.0683341,0.20594,0.163642,-0.0463779,-0.0477527,-0.110886,-0.135348,0.0206438,-0.0231922,-0.0756748,-0.0260544,0.0190588,0.0804589,0.0757764,0.0559047,0.0511861,-0.00968459,-0.0411797,0.0533542,-0.00456059,-0.0264524,-0.0322589,0.071337,0.0626335,-0.0665276,0.0309259,-0.0242182,-0.0421815,0.00608452,0.0113425,0.0352943,0.0574404,-0.0495621,0.00195524,0.0431607,0.0296401,0.245672,-0.0432382,0.0959321,-0.000208987,-0.0295668,0.0513262,0.0651783,-0.0179526,-0.0123424,-0.0819577,-0.0973636,-0.084254,0.184297,0.0605577,-0.0201545,0.01044,0.000730521,-0.0381967,-0.0262655,0.118806,0.0863849,0.0813734,0.117895,0.0420079,0.0805461,0.0467461,-19259.6
-18608.9,0.682858,0.327259,4,15,0,18657.5,-0.000383002,0.966448,0.228602,0.00844332,0.283598,0.102199,0.3149,0.206732,0.117495,0.0645939,0.221951,0.154263,-0.0398243,0.0445298,0.0266208,-0.0367672,0.123141,0.0636385,0.164232,0.17319,-0.0383649,-0.0572919,-0.106597,-0.16101,0.00648162,-0.0377121,-0.0899736,0.000628849,-0.023437,0.0561445,0.0671586,0.0344212,0.00791541,0.0098091,-0.0544816,0.0519652,0.0155517,-0.0264024,-0.0211859,0.0896978,0.0063819,-0.0607465,-0.00653581,0.00304776,-0.0518311,-0.00155198,0.0124439,0.0440394,0.0584506,-0.0174674,0.0324689,0.0634927,-0.0322913,0.218979,0.00618479,0.0794781,-0.00239448,-0.0371231,0.0552221,0.0791004,-0.0244877,0.0127362,-0.0428449,-0.144347,-0.0333097,0.157215,0.0537281,-0.0502602,-0.00993899,-0.0351576,0.138571,-0.0271622,0.0733506,0.107827,0.0537293,0.0536473,0.0847294,0.195727,0.179448,-19233.1
-18600,0.800833,0.327259,4,15,0,18648.3,-0.00650921,0.965365,0.227443,-0.018901,0.256687,0.114194,0.300914,0.191164,0.098076,0.0697852,0.24289,0.169601,-0.0418474,0.0942842,0.0492469,0.0159584,0.135324,0.093646,0.197843,0.163139,-0.0363756,-0.0697015,-0.103463,-0.143396,0.00448291,-0.0247626,-0.0952739,-0.0650278,-0.0134444,0.10318,0.0930803,0.0516673,0.0465025,-0.00992249,-0.00253481,0.0488326,-0.0232103,-0.0559935,-0.0319691,0.0713878,0.0855801,0.0333998,0.0219957,-0.00587687,-0.0611161,0.067848,-0.0556651,0.0136407,0.0332492,-0.0652423,-0.00926528,0.0459743,-0.0404311,0.199741,-0.00851092,0.10922,0.0166983,-0.0330274,0.0368185,0.0386894,-0.0357974,0.00986322,-0.046132,-0.0481668,-0.0077597,0.164138,0.139382,-0.0347799,0.051694,0.0221154,0.00125701,-0.0186633,0.295728,0.0698051,0.057103,0.052793,0.0923801,0.0930698,0.0405881,-19268.5
-18605.9,0.632441,0.327259,4,15,0,18648.5,-0.00700268,0.972046,0.216519,0.000827733,0.247375,0.0923614,0.329474,0.203392,0.104784,0.0892476,0.204165,0.153575,-0.0552346,0.0479264,0.0320107,-0.0360385,0.151761,0.0622826,0.182096,0.177103,-0.0539434,-0.0574922,-0.0971804,-0.164856,0.0137873,-0.0486724,-0.0723433,0.0246878,-0.0150524,0.0517173,0.0724855,0.0631928,0.0135573,0.0126988,-0.0226836,0.0413593,0.0276323,-0.0354126,-0.0155235,0.0757238,0.0370999,-0.0371881,0.00434182,0.00900109,-0.0686987,0.0396419,-0.0231424,0.0453876,0.0369274,-0.0401019,0.012689,0.0525704,-0.0384467,0.215737,0.00645803,0.0870882,-0.00963623,-0.0399157,0.0675495,0.0746695,-0.0227466,-0.00862348,-0.0432759,-0.143764,-0.00607211,0.142742,0.0349423,-0.04511,0.0679434,-0.00662392,0.129345,0.0281339,0.0704499,0.114089,0.0510343,0.129568,0.0350049,0.284842,0.14021,-19226.1
-18608.6,0.843245,0.327259,4,15,0,18648.4,-0.0136488,0.965945,0.226654,-0.026722,0.279323,0.11852,0.305747,0.187806,0.106642,0.0719958,0.240834,0.162,-0.0309944,0.0869715,0.0471728,0.0181546,0.137258,0.087361,0.195536,0.157953,-0.04839,-0.065736,-0.141766,-0.155778,0.00416349,-0.0372231,-0.0998068,-0.0596898,-0.00926847,0.109455,0.0861105,0.0456691,0.0312145,-0.00876442,-0.0186132,0.0487535,-0.0555314,-0.0468342,-0.0506318,0.0692831,0.0407702,-0.0155635,0.017763,-0.0316226,-0.0517792,0.00376098,-0.0447909,0.0114258,0.0325007,-0.0595665,0.00613219,0.0394327,-0.00687656,0.206003,0.0212957,0.103079,0.00287902,-0.0314578,0.108121,0.0738559,-0.0406388,0.0210437,-0.0405811,-0.0335968,-0.0014239,0.163926,0.128686,-0.0791026,0.032182,0.00220965,0.0253808,0.0877224,0.254101,0.110309,0.0634845,0.0530451,0.0465309,0.0481954,0.0841914,-19276.1
-18603.8,0.929867,0.327259,4,15,0,18653.8,-0.0048584,0.968407,0.213824,-0.00968221,0.24376,0.0968039,0.330115,0.194847,0.0687055,0.0856341,0.202468,0.155372,-0.0593044,0.0583377,0.0223378,-0.0276304,0.162184,0.0778553,0.145966,0.186955,-0.0654556,-0.051192,-0.0867379,-0.131092,0.0213615,-0.0545612,-0.0585637,-0.00702348,-0.00827544,0.0630345,0.0692153,0.0586429,0.0448685,0.0051513,-0.0208964,0.0430756,0.0350409,-0.0365177,-0.00531152,0.0720225,0.0418149,0.0310959,-0.0176372,0.0165861,-0.0673035,0.0358519,-0.0137509,0.0305187,0.0217876,-0.0149441,0.00537521,0.0710114,-0.0518187,0.219823,-0.00898054,0.0810796,-0.00335081,-0.0248284,0.0439858,0.0763417,-0.019979,0.0112972,-0.0462574,-0.148048,-0.0286313,0.0572631,0.0776854,-0.0321878,0.0383795,0.00572268,0.0434678,-0.0731602,0.140896,0.100626,0.0595894,0.0602977,0.0565777,0.200054,0.0631873,-19226.9
-18598.8,0.960626,0.327259,4,15,0,18638.3,-0.0133173,0.967559,0.218312,-0.0370098,0.261187,0.124325,0.322406,0.183795,0.0779298,0.0688183,0.233506,0.161271,-0.0353093,0.0647697,0.0396674,0.00607197,0.159649,0.0863562,0.16873,0.153119,-0.0388429,-0.0479909,-0.137056,-0.170338,0.0198287,0.00109312,-0.0484758,0.0258742,-0.0384801,0.0950155,0.082036,0.037052,0.0145568,-0.0208719,-0.0237809,0.0455282,-0.0201571,-0.0300494,-0.0237161,0.073998,0.0480007,-0.035424,0.0145004,0.00794998,-0.0703539,0.0397653,-0.00141465,0.00870116,0.0491903,-0.0713427,0.0274052,0.0563792,-0.0537669,0.191603,-0.0275939,0.0655677,-0.00173563,-0.021977,0.0708257,0.0685059,-0.0600522,-0.0316631,-0.0513628,-0.12577,-0.00330976,0.149261,0.0314644,-0.00850568,0.0191295,0.00949589,0.0238719,-0.00813294,0.122633,0.0971982,0.0707486,0.0335217,0.036826,0.0601336,0.0872299,-19242.2
-18609.9,0.685982,0.327259,4,15,0,18648.5,-0.00363705,0.966335,0.20825,-0.0110546,0.303333,0.0985764,0.317315,0.160469,0.0576997,0.0428739,0.232224,0.167354,-0.0397204,0.0568859,0.0378462,-0.0171046,0.16775,0.0920229,0.205142,0.191355,-0.0867116,-0.0248766,-0.158376,-0.16502,0.0307546,-0.00240735,-0.0616964,-0.039562,-0.00947804,0.0773734,0.0985108,0.0716467,-0.00858592,0.00382645,-0.00760833,0.0590505,0.00753066,-0.0348002,-0.0257999,0.0791163,0.0348651,0.0323963,0.00340774,-0.0171218,-0.039775,0.0132091,-0.0363321,0.0445624,0.0165345,0.00662493,0.0138847,0.0484983,-0.0450285,0.188371,-0.0210824,0.0885272,0.00750455,-0.0744741,0.0437771,0.0662658,-0.0375903,-0.0183461,-0.0639636,-0.120954,-0.0139642,0.165779,0.0589059,-0.0218704,0.0159461,0.000894021,0.0135945,-0.0324749,0.122778,0.125946,0.139944,0.0742159,0.0485199,0.0944963,0.0491715,-19267.6
-18604.2,0.980334,0.327259,4,15,0,18644.7,-0.00154577,0.969664,0.234599,-0.023033,0.223598,0.11085,0.312916,0.223099,0.144093,0.0958955,0.251318,0.137257,-0.0633272,0.0834631,0.0265598,0.0053915,0.120137,0.0636204,0.158044,0.156701,-0.0293247,-0.0793128,-0.0857941,-0.129961,0.00803654,-0.05458,-0.0921354,-0.0174602,0.00183931,0.078044,0.0452388,0.040467,0.0459404,-0.00610063,-0.0157202,0.00923881,0.00235869,-0.019716,-0.0244743,0.0619449,0.0719668,-0.050116,0.00862142,0.0104863,-0.0737198,0.0265152,-0.0296857,0.0353982,0.0640238,-0.0774306,-0.00309991,0.0428872,-0.0234687,0.244006,-0.00310025,0.0930581,-0.0349422,0.00175841,0.0769785,0.0635944,-0.0375199,0.0265958,-0.0178432,-0.149941,-0.0364181,0.184483,0.0947819,-0.0784904,-0.0031775,-6.69019e-05,0.0252259,0.00180003,0.0883691,0.0577183,0.0386083,0.0319709,0.0558517,0.104516,0.0652644,-19244.8
-18606.3,0.613283,0.327259,4,15,0,18650.4,-0.0111791,0.969134,0.216933,-0.0369982,0.207943,0.106651,0.3117,0.209489,0.0944294,0.0709003,0.270098,0.152623,-0.0436282,0.0840937,0.0355054,-0.0158368,0.153784,0.0570707,0.200871,0.179407,-0.0342001,-0.089715,-0.12732,-0.137643,0.000865097,-0.0617976,-0.091059,-0.0652538,-0.010942,0.0538336,0.0556934,0.0372902,0.0182332,0.0115849,-0.00776416,0.0287989,-9.82084e-05,-0.0408798,-0.0251111,0.0643626,0.0726476,-0.118516,0.012061,0.0263292,-0.0467361,0.0661594,-0.015509,0.0503705,0.0749366,-0.0336348,0.0195145,0.0515737,-0.0608443,0.239828,-0.0158346,0.0960813,-0.0140082,0.0184951,0.0386745,0.0688279,-0.0450863,0.00144807,-0.0335424,-0.0858026,-0.0418726,0.236011,0.102006,-0.040627,0.0313535,-0.00177056,0.0263747,-0.0325994,0.154966,0.169691,0.0822962,0.030978,0.0663044,0.123646,0.0636385,-19252.8
