density_bin,freq,count,log_cpy entropy,log_cpy variance,log_cpy median,cpy_var,cpy_med,cpy_mean,ref_med,ref_var,year_med,field,log_cpy_var,vectorizer
18.833,0.0013260254596888,15,,0.11136861368868,0.7022095083386621,34.324436848397305,4.818181818181818,6.683774967722337,61.0,1001.9288888888888,2009.0,Physics,0.11136861368868,SBERT
18.851,0.0016796322489391,19,269.63872578615644,0.117495132209611,0.6154239528859439,17.908463282775312,4.125,5.163777927438917,48.0,422.67036011080336,2010.0,Physics,0.117495132209611,SBERT
18.868,0.0012376237623762,14,,0.4241609394669972,0.9667590668613208,193.38878994038387,9.160990712074303,13.300061164816809,56.5,1181.6938775510205,2012.0,Physics,0.4241609394669972,SBERT
18.885,0.001502828854314,17,406.8529875458838,0.2011073204169133,0.8750612633917001,44.89178660015327,7.5,8.325061825555816,55.0,776.5743944636679,2010.0,Physics,0.2011073204169133,SBERT
18.903,0.0011492220650636,13,413.4637305293848,0.397132250734589,0.7323937598229685,3146.5764333528036,5.4,27.77886542851713,66.0,996.5562130177516,2009.0,Physics,0.397132250734589,SBERT
18.92,0.0013260254596888,15,347.08513048182374,0.3341223468479331,0.7178553484963927,249.49431342023124,5.222222222222222,12.27721550236256,64.0,2112.782222222222,2010.0,Physics,0.3341223468479331,SBERT
18.937,0.0011492220650636,13,421.30490722414663,0.159030899690512,0.8883667301712372,67.56197822875544,7.733333333333333,10.06431858739551,65.0,3507.9053254437863,2012.0,Physics,0.159030899690512,SBERT
18.972,0.0012376237623762,14,,0.3318915074489476,0.5216618721420945,915.7739154554304,2.7983193277310923,15.546614479124983,71.5,4256.530612244898,2007.0,Physics,0.3318915074489476,SBERT
18.989,0.0018564356435643,21,,0.5384413044426568,0.6751060564374649,14006.358929258176,4.555555555555555,36.677674045531184,64.0,5706.140589569161,2012.0,Physics,0.5384413044426568,SBERT
19.024,0.0011492220650636,13,,0.2501343677787213,0.9542425094393248,647.8782038370517,5.0588235294117645,15.25837104072398,64.0,13856.094674556212,2012.0,Physics,0.2501343677787213,SBERT
19.041,0.0012376237623762,14,,0.2805434877349838,0.6989700043360189,177.16475336303805,4.578947368421053,9.71014985953896,51.5,1601.7755102040817,2007.5,Physics,0.2805434877349838,SBERT
19.059,0.0015912305516265,18,414.2157799324775,0.1570590014393126,0.9310656896565186,123.46485749702047,8.533333333333333,12.70005951698418,45.5,915.4444444444443,2012.0,Physics,0.1570590014393126,SBERT
19.076,0.0013260254596888,15,402.30669537899814,0.2646328665345152,0.7958800173440752,505.6186031638812,6.25,17.396499186514667,40.0,1715.048888888889,2011.0,Physics,0.2646328665345152,SBERT
19.111,0.0019448373408769,22,253.4686091956527,0.2764242572851831,0.807272851438011,61.723067396529466,6.416666666666666,8.698084655282798,67.0,653.0599173553719,2012.5,Physics,0.2764242572851831,SBERT
19.128,0.001502828854314,17,,0.4442554532994152,0.916254456353118,855.5149935729196,8.0,17.687891923532064,61.0,1683.2871972318335,2012.0,Physics,0.4442554532994152,SBERT
19.145,0.0012376237623762,14,311.2776193745018,0.2814296195957991,0.6590316674813808,82.86953682856617,4.6,9.006654858299594,60.5,3225.5153061224487,2010.5,Physics,0.2814296195957991,SBERT
19.163,0.0011492220650636,13,341.0561806837461,0.3134329257452052,0.4771212547196624,426.4377612857619,3.0,12.819250941366324,56.0,539.0769230769231,2010.0,Physics,0.3134329257452052,SBERT
19.18,0.0019448373408769,22,,0.3895907308680602,0.7549214096651689,996.6614007593912,5.25,18.23355672105672,49.5,6875.239669421489,2008.5,Physics,0.3895907308680602,SBERT
19.197,0.0009724186704384,11,,0.3369084925570189,0.7634279935629372,164.1177683404577,3.5789473684210527,8.741270717586508,79.0,3487.173553719009,2008.0,Physics,0.3369084925570189,SBERT
19.215,0.0016796322489391,19,,0.2850769328255629,0.7855371126248296,190.02328482550112,5.785714285714286,11.61886989203471,56.0,7817.407202216064,2009.0,Physics,0.2850769328255629,SBERT
19.232,0.0015912305516265,18,,0.2731900371266553,0.6999033988874934,368.284504298835,4.699999999999999,10.962738556211209,74.5,11364.0987654321,2011.5,Physics,0.2731900371266553,SBERT
19.249,0.0011492220650636,13,400.69962888938863,0.235197493305353,0.8223549128756971,53.46216023665657,6.642857142857143,9.566391941391942,86.0,6848.213017751478,2012.0,Physics,0.235197493305353,SBERT
19.267,0.0009724186704384,11,357.14127527834404,0.2791991977219294,0.3129292189636888,185.39619349633807,2.0555555555555554,8.518161742563658,39.0,2895.3553719008264,2010.0,Physics,0.2791991977219294,SBERT
19.284,0.0014144271570014,16,300.38260525917167,0.273626048488691,0.4656898132399103,378.82838921786,2.9230769230769234,9.94675132873662,58.0,469.859375,2010.0,Physics,0.273626048488691,SBERT
19.301,0.0015912305516265,18,438.1104572018789,0.168069800994376,0.5449805765263643,31.59591099470188,3.507936507936508,6.074966881339431,47.0,776.2376543209876,2009.5,Physics,0.168069800994376,SBERT
19.319,0.0021216407355021,24,300.8055966447382,0.2027728892588986,0.7128799433204944,70.75165244106618,5.173076923076923,8.148841628035706,46.0,1234.081597222222,2009.5,Physics,0.2027728892588986,SBERT
19.336,0.0011492220650636,13,430.5664092834918,0.2419576047803599,0.6419315033656546,28.38674109854427,4.384615384615385,5.629762428172763,51.0,3150.828402366863,2008.0,Physics,0.2419576047803599,SBERT
19.353,0.0017680339462517,20,,0.2529209815482244,0.8755432774430085,67.42988461158843,6.916666666666666,8.79564748976514,52.0,4117.49,2010.0,Physics,0.2529209815482244,SBERT
19.371,0.0020332390381895,23,205.42687557522464,0.2847864479763248,0.6690067809585756,394.6727419690477,4.666666666666667,10.111803584309978,47.0,795.6937618147449,2007.0,Physics,0.2847864479763248,SBERT
19.388,0.0019448373408769,22,367.6192129149016,0.2878044359581895,0.927816355776687,533.7021447383066,8.46875,14.13778576221758,65.0,1166.6632231404956,2009.0,Physics,0.2878044359581895,SBERT
19.405,0.0013260254596888,15,349.89277657391796,0.2368758163649095,0.9485280259148956,203.2799087421014,8.882352941176471,13.498126448714688,63.0,5341.4400000000005,2009.0,Physics,0.2368758163649095,SBERT
19.423,0.0015912305516265,18,405.46191802691067,0.2826695467635171,1.1253773777730585,555.2273766958965,13.348039215686274,16.24225405561835,74.0,3172.395061728395,2005.0,Physics,0.2826695467635171,SBERT
19.44,0.0020332390381895,23,,0.1618917613478293,0.8450980400142568,140.76487846677773,7.0,10.242254035654897,54.0,2874.627599243857,2011.0,Physics,0.1618917613478293,SBERT
19.457,0.0020332390381895,23,320.80510998327253,0.1651932792878826,0.7958800173440752,93.38531654138838,6.25,9.157063514064792,54.0,698.7599243856333,2009.0,Physics,0.1651932792878826,SBERT
19.475,0.0019448373408769,22,416.4451211731747,0.1494811002796871,0.7678196502339032,77.00330840465541,5.881818181818182,9.5112375463452,64.0,1859.173553719008,2011.0,Physics,0.1494811002796871,SBERT
19.492,0.0019448373408769,22,,0.2796492034857024,0.6879746200345557,149.5301540298758,4.8375,8.776974332856685,61.5,1415.9938016528924,2012.0,Physics,0.2796492034857024,SBERT
19.509,0.0019448373408769,22,,0.4073309122802319,0.4573771965239053,704.7919230665076,2.822222222222222,10.736632485161897,44.5,1103.26652892562,2006.5,Physics,0.4073309122802319,SBERT
19.527,0.0019448373408769,22,320.34702605944227,0.3660989977135624,0.7831205116507336,433.7914758532746,6.083333333333334,12.269875117572486,45.0,1038.9938016528924,2011.5,Physics,0.3660989977135624,SBERT
19.544,0.0018564356435643,21,249.73680295949544,0.3363229698316153,0.7231036840527382,408.2245262616958,5.285714285714286,12.303907203907205,58.0,10284.4126984127,2012.0,Physics,0.3363229698316153,SBERT
19.561,0.0021216407355021,24,,0.2495993868462342,0.8893017025063102,181.95499650158447,7.5,10.219064106544756,54.0,1644.5,2012.0,Physics,0.2495993868462342,SBERT
19.579,0.0016796322489391,19,,0.3479740010503098,0.7037426632891339,164.4228023222434,5.0,10.731632840843368,73.0,1114.2326869806095,2011.0,Physics,0.3479740010503098,SBERT
19.596,0.0022984441301272,26,,0.3151687084490712,0.6989700043360189,1398.5212495613562,4.59375,19.105654725391563,52.5,1147.7100591715975,2010.0,Physics,0.3151687084490712,SBERT
19.613,0.0021216407355021,24,,0.1575852004529533,0.7447274948966939,63.55868782863191,5.492063492063492,7.993767949098832,52.0,668.7430555555555,2010.0,Physics,0.1575852004529533,SBERT
19.631,0.0022100424328147,25,268.3194451464746,0.2967121306676968,0.7894322607933327,508.42484212603085,6.157894736842105,16.381068808384597,60.0,7810.342400000001,2010.0,Physics,0.2967121306676968,SBERT
19.648,0.0017680339462517,20,338.91581305785957,0.2079039904154129,0.5766832223010787,59.68555828030291,3.774509803921569,6.5275102193987635,57.0,1021.0275,2009.5,Physics,0.2079039904154129,SBERT
19.666,0.0021216407355021,24,,0.5545237727847029,0.6462636538200158,5744.021913021333,4.325396825396826,24.89858175450281,60.5,898.3055555555557,2010.5,Physics,0.5545237727847029,SBERT
19.683,0.0013260254596888,15,380.8151285122719,0.2079043255428866,0.8670923337204247,159.39274196953295,7.363636363636363,11.48564491064491,68.0,1028.8266666666666,2009.0,Physics,0.2079043255428866,SBERT
