1-MAPE,1-MAPE_descaled,alpha,beta[asym_BOW],"beta[asym_BOW_j,Economics]","beta[asym_BOW_j,Education]","beta[asym_BOW_j,Geology]","beta[asym_BOW_j,Linguistics]","beta[asym_BOW_j,Materials Science]","beta[asym_BOW_j,Mathematics]","beta[asym_BOW_j,Medicine]","beta[asym_BOW_j,Philosophy]","beta[asym_BOW_j,Physics]",beta[asym_GPT2],"beta[asym_GPT2_j,Economics]","beta[asym_GPT2_j,Education]","beta[asym_GPT2_j,Geology]","beta[asym_GPT2_j,Linguistics]","beta[asym_GPT2_j,Materials Science]","beta[asym_GPT2_j,Mathematics]","beta[asym_GPT2_j,Medicine]","beta[asym_GPT2_j,Philosophy]","beta[asym_GPT2_j,Physics]",beta[asym_SBERT],"beta[asym_SBERT_j,Economics]","beta[asym_SBERT_j,Education]","beta[asym_SBERT_j,Geology]","beta[asym_SBERT_j,Linguistics]","beta[asym_SBERT_j,Materials Science]","beta[asym_SBERT_j,Mathematics]","beta[asym_SBERT_j,Medicine]","beta[asym_SBERT_j,Philosophy]","beta[asym_SBERT_j,Physics]",beta[asym_SciBERT],"beta[asym_SciBERT_j,Economics]","beta[asym_SciBERT_j,Education]","beta[asym_SciBERT_j,Geology]","beta[asym_SciBERT_j,Linguistics]","beta[asym_SciBERT_j,Materials Science]","beta[asym_SciBERT_j,Mathematics]","beta[asym_SciBERT_j,Medicine]","beta[asym_SciBERT_j,Philosophy]","beta[asym_SciBERT_j,Physics]",beta[asym_Word2Vec],"beta[asym_Word2Vec_j,Economics]","beta[asym_Word2Vec_j,Education]","beta[asym_Word2Vec_j,Geology]","beta[asym_Word2Vec_j,Linguistics]","beta[asym_Word2Vec_j,Materials Science]","beta[asym_Word2Vec_j,Mathematics]","beta[asym_Word2Vec_j,Medicine]","beta[asym_Word2Vec_j,Philosophy]","beta[asym_Word2Vec_j,Physics]",beta[den_BOW],"beta[den_BOW_j,Economics]","beta[den_BOW_j,Education]","beta[den_BOW_j,Geology]","beta[den_BOW_j,Linguistics]","beta[den_BOW_j,Materials Science]","beta[den_BOW_j,Mathematics]","beta[den_BOW_j,Medicine]","beta[den_BOW_j,Philosophy]","beta[den_BOW_j,Physics]",beta[den_GPT2],"beta[den_GPT2_j,Economics]","beta[den_GPT2_j,Education]","beta[den_GPT2_j,Geology]","beta[den_GPT2_j,Linguistics]","beta[den_GPT2_j,Materials Science]","beta[den_GPT2_j,Mathematics]","beta[den_GPT2_j,Medicine]","beta[den_GPT2_j,Philosophy]","beta[den_GPT2_j,Physics]",beta[den_SBERT],"beta[den_SBERT_j,Economics]","beta[den_SBERT_j,Education]","beta[den_SBERT_j,Geology]","beta[den_SBERT_j,Linguistics]","beta[den_SBERT_j,Materials Science]","beta[den_SBERT_j,Mathematics]","beta[den_SBERT_j,Medicine]","beta[den_SBERT_j,Philosophy]","beta[den_SBERT_j,Physics]",beta[den_SciBERT],"beta[den_SciBERT_j,Economics]","beta[den_SciBERT_j,Education]","beta[den_SciBERT_j,Geology]","beta[den_SciBERT_j,Linguistics]","beta[den_SciBERT_j,Materials Science]","beta[den_SciBERT_j,Mathematics]","beta[den_SciBERT_j,Medicine]","beta[den_SciBERT_j,Philosophy]","beta[den_SciBERT_j,Physics]",beta[den_Word2Vec],"beta[den_Word2Vec_j,Economics]","beta[den_Word2Vec_j,Education]","beta[den_Word2Vec_j,Geology]","beta[den_Word2Vec_j,Linguistics]","beta[den_Word2Vec_j,Materials Science]","beta[den_Word2Vec_j,Mathematics]","beta[den_Word2Vec_j,Medicine]","beta[den_Word2Vec_j,Philosophy]","beta[den_Word2Vec_j,Physics]",beta[references],"beta[references_j,Economics]","beta[references_j,Education]","beta[references_j,Geology]","beta[references_j,Linguistics]","beta[references_j,Materials Science]","beta[references_j,Mathematics]","beta[references_j,Medicine]","beta[references_j,Philosophy]","beta[references_j,Physics]",beta[year],"beta[year_j,Economics]","beta[year_j,Education]","beta[year_j,Geology]","beta[year_j,Linguistics]","beta[year_j,Materials Science]","beta[year_j,Mathematics]","beta[year_j,Medicine]","beta[year_j,Philosophy]","beta[year_j,Physics]",log_ppd,metric_is_scaled,model,mu_beta[asym_BOW_j],mu_beta[asym_GPT2_j],mu_beta[asym_SBERT_j],mu_beta[asym_SciBERT_j],mu_beta[asym_Word2Vec_j],mu_beta[den_BOW_j],mu_beta[den_GPT2_j],mu_beta[den_SBERT_j],mu_beta[den_SciBERT_j],mu_beta[den_Word2Vec_j],mu_beta[references_j],mu_beta[year_j],rmse,sigma,sigma_beta[asym_BOW_j],sigma_beta[asym_GPT2_j],sigma_beta[asym_SBERT_j],sigma_beta[asym_SciBERT_j],sigma_beta[asym_Word2Vec_j],sigma_beta[den_BOW_j],sigma_beta[den_GPT2_j],sigma_beta[den_SBERT_j],sigma_beta[den_SciBERT_j],sigma_beta[den_Word2Vec_j],sigma_beta[references_j],sigma_beta[year_j],y_col,metric_type,metric,y_pred_is_scaled
-0.5662835096276644,-62692470727528.32,-0.00922945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0445718499999999,0.0589381999999999,0.02272665,0.0313875,0.0628465,0.004673275,0.1825995,-0.0392583,0.0515829,,,,,,,,,,,,0.1381925,-0.05075965,0.2541105,0.1174835,0.3137295,0.1507365,0.0714752,0.07880385,0.2453685,,0.1385914999999999,-0.0559231,0.0971603,0.07709765,-0.0203706499999999,0.1719135,0.06460945,0.151758,0.153297,-33632.69070802465,True,h-den_SciBERT_j.h-nonsems,,,,,,,,,0.04540685,,0.145747,0.08583205,0.9654211212776512,0.972766,,,,,,,,,0.06781015,,0.126178,0.0901972,log_cpy_j,$R^2$,1.2431838002226192,False
-0.5910989380928313,-63279400541807.14,-0.008156425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0514171499999999,-0.01923985,0.03681255,0.0184307999999999,-0.02166,-0.004075715,-0.0264692,-0.1231569999999999,-0.00136147,,0.1384935,-0.0489516,0.258189,0.114079,0.309852,0.151554,0.0516584999999999,0.0986522,0.2480325,,0.1522835,-0.033729,0.09437985,0.07927275,0.01189395,0.1714375,0.131167,0.1551,0.1634884999999999,-34061.636798127736,True,h-den_Word2Vec_j.h-nonsems,,,,,,,,,,-0.02150315,0.1471095,0.1020875,0.9681249495428044,0.9734455,,,,,,,,,,0.05299455,0.126776,0.08239805,log_cpy_j,$R^2$,1.1689325989162354,False
-0.5694442837680369,-62954915069766.12,-0.0077556599999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115535,-0.04094705,0.2549625,0.1011655,0.320549,0.1442284999999999,0.00849775,0.0940933499999999,0.2329755,,0.139648,-0.03442385,0.0882674,0.0672614,0.000490099,0.159462,0.1170815,0.134421,0.1747935,-19179.956259951166,True,h-BOW-SciBERT.h-nonsems,,,,,,,,,,,0.1372249999999999,0.0941746,0.9684529957746382,0.9755265,,,,,,,,,,,0.1313794999999999,0.0810766,log_cpy_j,$R^2$,1.1577551270807258,False
-0.6292660538435149,-62296318392524.63,-0.0088211649999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0392262,-0.047234,-0.114007,-0.1626195,-0.00567075,-0.03807375,-0.07474025,-0.0167262,0.0119966999999999,,0.0649682,0.0736418,0.0578595499999999,0.02935475,0.0015614449999999,-0.005104425,0.0509762,-0.0003804365,-0.0377408,,-0.0091372,0.0939783,0.04015485,-0.01999045,0.0140368,-0.00892373,-0.06250955,0.0582662,-0.0199794999999999,,0.017405,0.01793215,-0.03526685,0.0144689,0.0627746,-0.009044545,0.218504,-0.0191761,0.0879596,,-0.03353925,-0.0369467,0.0618429,0.07668425,-0.0567207,0.00826911,-0.0622292,-0.119458,-0.0332048499999999,,0.1215615,-0.0320818,0.253341,0.10448,0.3351845,0.145192,0.03303035,0.0991471,0.2360114999999999,,0.147343,-0.05139515,0.0802712,0.03395715,-0.006515585,0.164465,0.0902708,0.157635,0.1765225,-19326.52665078585,True,den_h-sems.h-nonsems,,,,,,-0.05416345,0.0256684,0.009414495,0.04056945,-0.0221641,0.144451,0.0883111,0.9633679161525568,0.9668385,,,,,,0.0649154,0.0455769,0.06156845,0.0893105999999999,0.07231645,0.1298225,0.09383385,log_cpy_j,$R^2$,1.3005093193516588,False
-0.2171980838434244,-72122882647560.19,-0.01549685,0.0917419999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34017.57192097229,True,asym_BOW,,,,,,,,,,,,,0.9970563172575836,0.9961435,,,,,,,,,,,,,log_cpy,$R^2$,-1.247104795981706,False
-0.0539300629189005,-72251326554460.34,-0.01283925,,,,,,,,,,,-0.0173366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34176.52706826871,True,asym_GPT2,,,,,,,,,,,,,0.999927365419238,1.00566,,,,,,,,,,,,,log_cpy,$R^2$,-1.3349521122742174,False
-0.0395309308157678,-73368203070367.08,0.000769445,,,,,,,,,,,,,,,,,,,,,-0.024265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33896.05067365016,True,asym_SBERT,,,,,,,,,,,,,0.9999681397854532,1.00478,,,,,,,,,,,,,log_cpy,$R^2$,-1.336201531049563,False
-0.0772280540280165,-72589857552537.16,-0.01037815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0369035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33607.47792204552,True,asym_SciBERT,,,,,,,,,,,,,0.9997223125992594,1.000095,,,,,,,,,,,,,log_cpy,$R^2$,-1.3286696025683116,False
-0.243613004155585,-70702965500633.67,-0.0144542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.112143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33880.406221092875,True,asym_Word2Vec,,,,,,,,,,,,,0.9955816332165192,0.993704,,,,,,,,,,,,,log_cpy,$R^2$,-1.2020811270717529,False
-0.670783338408178,-79290812361958.42,-0.0126192,0.08238335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1582285,,,,,,,,,,0.129096,,,,,,,,,,-33403.02115015367,True,asym_BOW.nonsems,,,,,,,,,,,,,0.9808440252517616,0.97501,,,,,,,,,,,,,log_cpy,$R^2$,-0.7557871895227591,False
-0.5630667671160847,-79254742154681.6,-0.0110522,,,,,,,,,,,-0.0174314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13722,,,,,,,,,,0.1248645,,,,,,,,,,-33806.51628529894,True,asym_GPT2.nonsems,,,,,,,,,,,,,0.9821724332533008,0.9867015,,,,,,,,,,,,,log_cpy,$R^2$,-0.7957419864902759,False
-0.5513077946808149,-79636865902142.05,0.000143177,,,,,,,,,,,,,,,,,,,,,-0.020224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1354785,,,,,,,,,,0.1164925,,,,,,,,,,-33527.1420595763,True,asym_SBERT.nonsems,,,,,,,,,,,,,0.9823291839888229,0.9868995,,,,,,,,,,,,,log_cpy,$R^2$,-0.8004601771052371,False
-0.6432590828250389,-80012782356506.95,-0.008242035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02941655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153595,,,,,,,,,,0.1336,,,,,,,,,,-32992.80970703375,True,asym_SciBERT.nonsems,,,,,,,,,,,,,0.9829061298652132,0.9786835,,,,,,,,,,,,,log_cpy,$R^2$,-0.8178327097940299,False
-0.6875209285361745,-78423753012034.05,-0.0113509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0923303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1483705,,,,,,,,,,0.1318745,,,,,,,,,,-33294.42864684492,True,asym_Word2Vec.nonsems,,,,,,,,,,,,,0.9795858234262658,0.97367,,,,,,,,,,,,,log_cpy,$R^2$,-0.7179938628308403,False
-0.6895450590337651,-77789554511242.38,-0.0203962499999999,0.08606925,,,,,,,,,,-0.02271765,,,,,,,,,,8.00361e-06,,,,,,,,,,-0.01538705,,,,,,,,,,-0.07969915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1348825,,,,,,,,,,0.127259,,,,,,,,,,-18711.990139839363,True,asym_sems.nonsems,,,,,,,,,,,,,0.9767307301382592,0.982418,,,,,,,,,,,,,log_cpy,$R^2$,-0.6324137337476602,False
-0.0623068736239915,-60956198654621.44,-0.0105625,,-0.0205243,-0.041489,0.0741024,-0.0275731,-0.009461335,0.05167,0.02959685,-0.02635125,-0.04102315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34033.61620228713,True,h-asym_BOW_j,-0.00162258,,,,,,,,,,,,0.999188310915088,0.994242,0.04898525,,,,,,,,,,,,log_cpy_j,$R^2$,0.5764405514046179,False
-0.0565981397295431,-61563251475705.83,-0.005519015,,,,,,,,,,,,-0.02239695,-0.0473847,-0.02157175,-0.0140084499999999,-0.0223025,-0.00264408,-0.03011165,-0.0159695,0.0021133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34018.1957936175,True,h-asym_GPT2_j,,-0.01923575,,,,,,,,,,,0.9997609282069356,0.998873,,0.01959115,,,,,,,,,,,log_cpy_j,$R^2$,0.5646211734788391,False
-0.1385468447216968,-62155392020008.66,0.00691961,,,,,,,,,,,,,,,,,,,,,,-0.0663555,-0.073364,-0.10539,-0.05581365,-0.1015725,-0.03444395,-0.0599784,-0.03357105,-0.05312105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33860.12236619201,True,h-asym_SBERT_j,,,-0.06493765,,,,,,,,,,0.9987332465517276,0.9993965,,,0.03084515,,,,,,,,,,log_cpy_j,$R^2$,0.5844056640297483,False
-0.0689675143369212,-61079016045328.81,-0.0108171999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0062822,-0.0463441,-0.0459520999999999,0.03496415,0.00413561,-0.01845105,-0.0608415,0.005918325,-0.0235188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33537.81250688048,True,h-asym_SciBERT_j,,,,-0.01746365,,,,,,,,,0.9997035093925182,0.995057,,,,0.036108,,,,,,,,,log_cpy_j,$R^2$,0.5636177058196064,False
-0.0886680236613537,-60937934676016.1,-0.0096624649999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02338195,0.0165507,-0.104945,-0.0003036195,-0.03279665,-0.05758405,-0.0514818,0.0425784,-0.1158725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33968.82415917433,True,h-asym_Word2Vec_j,,,,,-0.0308532,,,,,,,,0.9986205035251332,0.992515,,,,,0.0641379,,,,,,,,log_cpy_j,$R^2$,0.5853259788795103,False
-0.5656129434931036,-65008725436081.7,-0.007323005,,-0.0274343,-0.0359953499999999,0.04319525,-0.02268055,0.01026285,0.0265174499999999,0.03046265,-0.02402365,-0.02451745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1336264999999999,-0.03660665,0.259039,0.114158,0.3001735,0.180119,0.0538548499999999,0.0725764,0.2461634999999999,,0.151741,-0.04173255,0.09286915,0.07486765,0.0174483,0.157311,0.123834,0.132596,0.156929,-34614.95290659902,True,h-asym_BOW_j.h-nonsems,-0.002837605,,,,,,,,,,0.147051,0.09633285,0.9755090095936546,0.9705315,0.0355138,,,,,,,,,,0.123371,0.0782976,log_cpy_j,$R^2$,1.1505915581869648,False
-0.5282930015682761,-65400969388977.03,-0.00252956,,,,,,,,,,,,-0.02492405,-0.0470681,-0.02244625,-0.0150257,-0.02134005,-0.00994814,-0.02873845,-0.0169362,0.00384868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1307935,-0.0523785,0.2562474999999999,0.1161565,0.2986105,0.183265,0.03604345,0.0674544,0.2270074999999999,,0.151372,-0.0384852,0.0945161,0.072029,0.01602905,0.158554,0.0747933,0.133233,0.1412545,-34549.39402140158,True,h-asym_GPT2_j.h-nonsems,,-0.0204657499999999,,,,,,,,,0.141488,0.0887954,0.9753115926523152,0.97559,,0.0183644,,,,,,,,,0.126839,0.0753742,log_cpy_j,$R^2$,1.1586033425275417,False
-0.5215822232377907,-65327413850810.22,0.0054465,,,,,,,,,,,,,,,,,,,,,,-0.0578584,-0.07090955,-0.0748974,-0.04465875,-0.0678758,-0.0234398,-0.059662,-0.0305155,-0.0406616999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1163495,-0.05311585,0.2390065,0.113967,0.2893335,0.1826565,0.03497965,0.04152435,0.2234795,,0.122865,-0.03889545,0.102763,0.06878655,0.00854633,0.1656155,0.07875555,0.1209795,0.1432105,-34411.7642919173,True,h-asym_SBERT_j.h-nonsems,,,-0.0521683,,,,,,,,0.13285,0.0852694,0.9749911505222802,0.9770625,,,0.0229438,,,,,,,,0.1255575,0.07347275,log_cpy_j,$R^2$,1.1595587245576942,False
-0.5786725895779468,-65072135685984.08,-0.0075812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00569697,-0.0469334,-0.04359545,0.0384576499999999,0.00156551,-0.0170966499999999,-0.05649755,0.01158965,-0.0157913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1304215,-0.03600815,0.2565135,0.113788,0.298698,0.182929,0.0574632999999999,0.061546,0.248677,,0.151245,-0.04766135,0.09150205,0.0769997,0.01640185,0.1580375,0.1219109999999999,0.1422935,0.155457,-34043.89388478185,True,h-asym_SciBERT_j.h-nonsems,,,,-0.01320765,,,,,,,0.1464504999999999,0.0960343,0.9757102464281482,0.9709445,,,,0.0366636,,,,,,,0.1229565,0.0804431999999999,log_cpy_j,$R^2$,1.1455161517536208,False
-0.5590043720808924,-65131983897492.34,-0.006190495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02918085,0.01266295,-0.07186525,0.018521,-0.0171472999999999,-0.03279555,-0.05266865,0.069123,-0.08662125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134663,-0.03688975,0.2563235,0.1167565,0.297871,0.180379,0.0549986,0.07448455,0.2326174999999999,,0.1511855,-0.0419622,0.0920926,0.07625445,0.01691095,0.1560484999999999,0.1241595,0.142484,0.1607084999999999,-34493.936850901155,True,h-asym_Word2Vec_j.h-nonsems,,,,,-0.01481825,,,,,,0.1458815,0.09787645,0.9750843545133214,0.9690915,,,,,0.05841725,,,,,,0.1216184999999999,0.0799752,log_cpy_j,$R^2$,1.1572878772943638,False
-0.5728537603694384,-64537156053706.58,-0.00742199,,-0.01677265,-0.02940245,0.0139324,-0.00830417,0.01092985,0.01602505,0.0180865,-0.0241964,0.004565665,,-0.03156855,-0.033504,-0.01323015,-0.0179419499999999,-0.01228905,-0.0160167,-0.02527325,-0.019104,-0.008990585,,-0.04754475,-0.0698539,-0.0714702,-0.0379805,-0.0863005,0.0097784799999999,-0.04728255,-0.04849235,-0.0125664,,0.0111494,-0.02897605,-0.01499765,0.03731505,0.0218226,0.00477237,-0.0393032,0.0155356,-0.0007934655,,0.0326853,0.0257592499999999,-0.02126835,0.01964875,0.0030716349999999,-0.02848855,-0.0275318999999999,0.0978372,-0.0661669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113101,-0.02421675,0.2371475,0.0991510999999999,0.30122,0.197351,0.02485215,0.08098015,0.2154485,,0.144925,-0.0306579,0.0929386,0.06291805,0.01526695,0.141028,0.1306405,0.1429685,0.171984,-19333.49381517956,True,asym_h-sems.h-nonsems,-0.002215905,-0.0194956,-0.0453644,-6.1164e-05,0.003334385,,,,,,0.1398059999999999,0.09649935,0.974620311343493,0.969374,0.0245855,0.01490845,0.03688635,0.03165445,0.0563411999999999,,,,,,0.1220725,0.0774158,log_cpy_j,$R^2$,1.1704180575784835,False
-1.0857432475355735,-76204192345324.52,-0.01554435,0.0710654,,,,,,,,,,-0.0140142,,,,,,,,,,0.007368685,,,,,,,,,,-0.01226395,,,,,,,,,,-0.1357915,,,,,,,,,,0.0175175,,,,,,,,,,0.1129355,,,,,,,,,,0.184781,,,,,,,,,,-0.03429385,,,,,,,,,,-0.145654,,,,,,,,,,0.146262,,,,,,,,,,0.1337215,,,,,,,,,,-18744.629858041768,True,den-asym_sems.nonsems,,,,,,,,,,,,,0.987404364305784,0.9700845,,,,,,,,,,,,,log_cpy,$R^2$,-0.9130404786636848,False
-0.8257622963141382,-64170526394344.52,-0.00951072,,0.003926265,-0.0117245,0.0386118,-0.0168060999999999,0.00894796,0.0189196,0.01299925,-0.01794865,-0.004593095,,-0.0290458,-0.0255934999999999,-0.01105455,-0.006487825,-0.00369965,-0.01517575,-0.01083015,-0.0119233,-0.0099553949999999,,-0.04220685,-0.0637881,-0.05261525,-0.0319311,-0.06515125,-0.02270775,-0.0323036,-0.0390002,-0.0318477,,0.0044907049999999,0.0061425,0.006640875,0.03675445,0.0499595,0.005613675,0.0173595,0.0242612499999999,0.0103547,,-0.05502995,-0.01487925,-0.0649352,-0.01150465,-0.06872575,-0.07227475,-0.07042915,0.00393533,-0.128937,,-0.0415755,-0.0529769999999999,-0.112523,-0.156224,-0.00724368,-0.0273058,-0.0778299,-0.0204217,-0.022045,,0.06264185,0.0910149,0.0701444,0.0271937,-0.0071085,0.00661327,0.072575,-0.0100377,-0.0467734999999999,,-0.0334143,0.0700922,0.0255758,-0.04797215,-0.0008653129999999,-0.0309970499999999,-0.04807525,0.0194874,-0.0110559,,0.02120445,0.02534475,-0.03011205,0.0367864,0.08623885,0.0026428149999999,0.2095105,-0.007760545,0.0797081,,-0.0665936,-0.03980295,0.02084755,0.0539351,-0.10913,-0.0518278499999999,-0.0993787,-0.120865,-0.1156425,,0.1192785,-0.01955695,0.2344085,0.1062545,0.3388805,0.147286,0.06196155,0.07363325,0.2452455,,0.1823239999999999,-0.04891075,0.0947479,0.038552,0.0260553499999999,0.1536845,0.106646,0.1618025,0.184981,-19524.331938955616,True,den-asym_h-sems.h-nonsems,0.003312365,-0.01373845,-0.04252025,0.0178292,-0.05329415,-0.0576659999999999,0.02901075,-0.006368685,0.04785135,-0.05937675,0.145492,0.09964225,0.9721594504295372,0.961293,0.0253754,0.01467295,0.0219354,0.02329615,0.0496937999999999,0.0582107,0.0554377,0.0533854,0.08312035,0.0735426,0.1256435,0.09249835,log_cpy_j,$R^2$,1.2521762433799237,False
-0.0003141360001135,-71119840497260.05,-0.000262164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48413.58371663595,False,base,,,,,,,,,,,,,0.9940224186067398,1.002,,,,,,,,,,,,,log_cpy,1-MAE,0.4679698201169098,False
-0.203465442920806,-69467489455740.57,-0.0164127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08385645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33693.05108222271,False,den_BOW,,,,,,,,,,,,,0.9914337584976328,0.999889,,,,,,,,,,,,,log_cpy,1-MAE,0.469018355834356,False
-0.3627940871431387,-69151000241708.66,-0.0145674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1349705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33888.527928895484,False,den_GPT2,,,,,,,,,,,,,0.9877113725830508,0.998131,,,,,,,,,,,,,log_cpy,1-MAE,0.4715636333648687,False
-0.0768477084049932,-70922799128168.56,0.0001759785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0726482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33968.33207778652,False,den_SBERT,,,,,,,,,,,,,0.9928053499201852,1.00322,,,,,,,,,,,,,log_cpy,1-MAE,0.4695551403874982,False
-0.0547215910443212,-70084864913965.86,-0.01181565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0340667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33261.83144592161,False,den_SciBERT,,,,,,,,,,,,,0.993508462030944,1.00303,,,,,,,,,,,,,log_cpy,1-MAE,0.4681635753315094,False
-0.0892851453715537,-69830596438087.55,-0.01522685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0486414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33666.20091337273,False,den_Word2Vec,,,,,,,,,,,,,0.9928049531551808,1.001705,,,,,,,,,,,,,log_cpy,1-MAE,0.4683425855698542,False
