density,edginess,citations_per_year,librarian,vectorizer,center,fields_of_study_0
20.3718327157626,0.6603649858163693,4.105263157894737,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.371832715762608,0.7218834399606935,4.857142857142857,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
18.11106856700691,0.6513636415345422,25.75,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
29.6732276645238,0.533416772369337,13.2,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.56238974622398,0.8890345948179169,49.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.905344173511384,0.9866925769034042,4.375,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.275461547779233,0.7412167276031378,11.22222222222222,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.367242995150317,0.8276448959535017,8.454545454545455,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.87728267214355,0.714755970069912,11.571428571428571,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.45396521652853,0.8583580122447519,62.833333333333336,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
16.7483739908256,0.7558568998783306,26.484848484848484,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
18.13080397671742,0.8269541787881688,4.0476190476190474,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.258848082993104,0.7401110661176696,7.772727272727272,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
19.711081920982405,0.73901544060768,1.1111111111111112,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
19.636072003192435,0.6665173315876824,1.5,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.949393945566637,0.98245642785784,3.4285714285714284,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.277072928694672,0.6580093884452941,3.047619047619047,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.4713835933229211,3.5652173913043477,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
53.849840115478145,0.9064288852844858,2.5,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
53.849840115478145,0.8203048568398449,30.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.597662565058008,3.2,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.05305906345411,0.7009346319153968,13.615384615384617,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.163911511643615,0.6974111047845836,7.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.6159605913137174,1.8333333333333333,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
18.72255422548429,0.6561476409773932,24.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.761731003812947,0.7106198598756285,5.625,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.7758801146484697,302.2307692307692,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
36.3214817340967,0.9621809991822282,79.6,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
80.26197198623562,0.9885547725134788,19.428571428571427,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
12.004304725986202,0.966948544190497,4.15625,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
19.304279496344485,0.6002534932689194,10.909090909090908,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.9642345582084,0.4574263884856103,0.4,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
32.87480141959113,0.9268785088253532,0.6363636363636364,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.557749073643908,0.7860765769079738,12.571428571428571,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
15.462898734033098,0.5269928986167275,0.2,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.417617321207157,0.7734120846778693,0.5909090909090909,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.557749073643908,0.9285813440558256,0.9285714285714286,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.979613798415553,0.8349198213887079,8.84,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.855723198382886,0.475570590995813,10.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
15.27887453682195,0.5181765959111472,2.64,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.398799691233798,0.8,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
18.521849902438248,0.870785976745074,8.65,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
47.081407448357275,0.9391734781136496,16.555555555555557,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
36.32148173409674,0.7213127029434783,12.5,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
47.08140744835718,0.8614884124008211,0.125,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
44.85142270154472,0.584024731135962,8.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.99598292942035,0.270650812711763,7.928571428571429,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
36.32148173409674,0.5477049817239484,14.666666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
29.847322186834436,0.5829425544426299,26.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.417617321207157,0.8243660245997242,0.4047619047619047,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
19.828092327841137,0.5070395626004469,20.42105263157895,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
38.046833890973566,0.6936887653263614,19.5,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.5070987953717988,1.9333333333333331,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
19.419885921574544,0.5832668029982883,0.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
28.164283645452933,0.5624819105204731,9.545454545454543,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.979613798415564,0.7959038110587052,2.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.417617321207157,0.5572780118927549,6.571428571428571,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
32.82548642024779,0.7372576558542031,0.5,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
31.388570802801404,0.7209014258682421,3.65,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
18.908001283072498,0.9661080502288548,6.2631578947368425,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
31.851137344973232,0.7516899205238932,2.9375,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.028344964599427,0.6674481815846716,1.8421052631578947,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.707536372733,0.8257339744518417,14.333333333333334,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.206205207576787,0.7024159687197893,1.3,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.13815112319215,0.4005619149880696,20.285714285714285,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.90534417351139,0.4422384115622457,2.076923076923077,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
15.27887453682195,0.7770408627237877,0.0357142857142857,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.275461547779233,0.3723079466438713,2.1333333333333333,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.367242995150303,0.9682437415450624,2.347826086956522,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
29.119115202322337,0.9265765419073366,4.15,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
36.160506273879506,0.4324028386452158,27.77777777777778,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
44.2763022463843,0.9957637345099554,5.631578947368421,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.425924766475102,0.7091065839508168,0.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.277072928694672,0.6367555915762556,3.5555555555555554,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
47.53277011913546,0.9464051039882986,4.444444444444445,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
28.694464969922965,0.8612652499123551,3.7142857142857144,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
19.023416945486776,0.8031531504327223,1.4,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
29.574914317216763,0.8057902566970603,7.833333333333333,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
36.32148173409674,0.8303380766974885,10.384615384615383,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.11569465886167,0.5323488311704193,3.5625,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.275461547779233,0.5460483312804744,4.571428571428571,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
15.28964952212759,0.6894046065059138,9.76923076923077,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.839285842471764,0.651140861420071,6.052631578947368,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
12.35374776758164,0.9071011594130484,1.6296296296296295,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.828396367789672,0.9009796388157336,10.037037037037036,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.48048632788593,0.5563680987217852,7.3,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.9642345582084,0.545749928178543,0.5294117647058824,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
32.986304563259395,0.9203807724877028,8.5,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.397755363943926,0.6935239174291659,1.6956521739130437,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.446512080562775,5.486486486486487,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.118446287546444,0.4334018449506645,3.526315789473684,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
16.280120254668592,0.4937883624211302,62.666666666666664,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.717516550896622,0.7323404193658545,4.294117647058823,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.819839657708,0.6866453231891693,1.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
16.575381519080686,0.7893025306470589,2.357142857142857,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.275461547779233,0.4200361827437107,19.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
18.988474634185064,0.5084513333607706,19.727272727272727,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
18.057118923820447,0.5996578564170005,5.647058823529412,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
26.636984256130972,0.7520657964811268,8.636363636363637,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.277072928694672,0.5573155814519212,9.4,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.57889755055165,0.6002891997089286,5.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.501920586833585,0.7400759816901391,21.272727272727273,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.275461547779233,0.8126773129321241,0.375,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.995982929420357,0.9895864503835886,5.571428571428571,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
34.508966916665756,0.8665335862116806,4.456521739130435,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.27178968173596,0.971775329494172,11.592592592592592,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.152270109578133,0.6992300975431994,6.75,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.418849381048215,0.5693503787960519,8.4,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
26.079268005550087,0.7737257328032653,13.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.99598292942035,0.2871608207850622,4.5,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.637851620087066,0.4397233326408041,11.857142857142858,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.414830526187796,0.3961827227006405,8.583333333333334,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.97961379841555,0.7294611976254991,1.1111111111111112,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
40.60903124128787,0.8040842753642464,11.571428571428571,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
26.425120277748512,0.5602992742682134,10.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
41.66641225196482,0.8784446366236813,1.1111111111111112,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
49.727964043461405,0.8897059894165534,29.307692307692307,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.578626835281284,0.5823945938221233,1.6428571428571428,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
28.371679717988105,0.7845090751598857,2.125,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
31.95446119584413,0.5794010602821604,5.111111111111111,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
36.32148173409674,0.914631789048876,2.8823529411764706,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
29.56942158043429,0.4621315352816905,13.714285714285714,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.11063599462658,0.4821409839449265,3.1,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
13.90987454865229,0.8066018407720231,1.0714285714285714,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.995982929420357,0.8610273794636437,1.2857142857142858,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.058056934971496,0.6423136449840386,20.714285714285715,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.16864968082417,0.9515138491898054,534.6,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
29.119115202322337,0.7243156192078868,3.888888888888889,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
19.686911985828026,0.4615314481466159,4.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.112435836531223,0.6493890437511327,3.3333333333333335,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.73764734986088,0.6113948699984048,3.375,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.55774907364393,0.4195957376350859,7.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
65.70270133552917,0.9998741446937356,10.727272727272728,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.210763869867204,0.9905753087851354,0.8823529411764706,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.99598292942035,0.6801424231757017,0.5714285714285714,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.883294175714255,0.6001571625101341,5.875,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
31.323797800091572,0.6612235804967039,17.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.417617321207157,0.7984108673654143,3.857142857142857,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.16487754580975,0.9489477500082188,5.444444444444445,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
13.909874548652288,0.8692012724000818,1.3214285714285714,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.53899500169055,0.5455521753123955,4.666666666666667,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
29.56942158043428,0.7460407454864691,7.666666666666667,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.749295854712415,0.8681885002270382,11.058823529411764,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.319857976036793,0.6659479885525992,6.2,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.074608747214135,0.4685634046857994,1.7692307692307692,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
35.12366274586572,0.9785992753155158,1.6923076923076923,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.417617321207157,0.4880680009769487,9.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
15.753068148286816,0.8057649071667023,8.652173913043478,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
11.534089260373802,0.8941405984076808,8.434782608695652,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.87443746472832,0.5180368857074101,2.466666666666667,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.99598292942035,0.3414930807555694,6.0625,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.385740972004573,0.8758268681611091,1.7777777777777777,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.995982929420357,0.5969039200839692,3.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.979613798415564,0.8586978034694612,9.666666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.917577363923357,0.6782311721252633,6.529411764705882,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.41483052618781,0.4421228046057256,3.2,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.087443350264486,0.5583199209121327,39.22222222222222,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
26.689480772261877,0.95363380755261,3.8181818181818183,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
31.99257323015036,0.6280594966113932,1.4444444444444444,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.603352368422044,0.7932729467210335,4.384615384615385,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
41.28002263918769,0.8658273843997408,11.666666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
19.619921878397022,0.2633802409144173,8.75,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.417617321207157,0.9921188698971456,1.0769230769230769,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
49.727964043461405,0.937032752828482,173.75,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.102670100110863,0.6386983689429754,1.9333333333333331,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
15.151653300228183,0.538466130828639,0.2777777777777778,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.19101751653649,0.8804737696144765,445.96,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.12065569269692,0.781058165367314,8.166666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
34.508966916665756,0.9134369755952284,1.125,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
32.197532455386515,0.917393138859207,14.666666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.874437464728317,0.8983599297136239,3.782608695652174,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.367016359922633,0.3904430644068205,28.5,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.379730830361655,0.6865435071319125,14.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.557749073643908,0.7928376445910382,7.363636363636363,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.4896520204441216,242.6176470588235,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
759250124.9940124,1.0000000000000002,0.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.078419103626228,0.530631414921954,1.1176470588235294,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.624443348405887,0.3622422549455334,4.7272727272727275,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.97961379841555,0.3595316738594378,9.928571428571429,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.884007645928964,0.3449926201229759,8.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.557749073643908,0.5099216443482425,2.076923076923077,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.557749073643908,0.6575834215431666,1.75,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.29691693618584,0.7746687662814634,2.9375,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
44.5967335845301,0.6844836029917652,4.083333333333333,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.41761732120716,0.5916803661519967,32.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
36.32148173409674,0.8478545471981811,3.3043478260869565,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.256908328731908,1.5333333333333334,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.5791916159839217,2.962962962962963,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.275461547779223,0.7476078543982632,2.375,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.477025596282683,0.8318176148428177,12.88888888888889,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.4707800875454,0.7274695911425504,9.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.99598292942035,0.6846531968814576,8.047619047619047,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
19.986209555865,0.6340385421850473,1.3125,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.21781633693736,0.7916023182214517,0.32,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.995982929420357,0.8603416285393877,3.2857142857142856,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.064016189646583,0.9153647071971984,12.192307692307692,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
13.366703844590765,0.7880294080856034,2.1818181818181817,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.4362310950396352,2.4782608695652173,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.88678840910219,0.9124608651883356,13.75,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
38.52546971714303,0.9948946115550328,1.4285714285714286,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
29.968106789836188,0.6522305643459918,14.727272727272728,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.774016073480983,0.3921764607018239,9.416666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
18.6682110412483,0.6010913520074018,15.666666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.99598292942035,0.289520932316463,10.727272727272728,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
16.87927236681314,0.9505258354252228,80.53571428571429,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.548895509262984,0.4708731801606573,11.916666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
42.897479629970654,0.9309269699913892,4.142857142857143,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
47.776003387319456,0.514418111299647,3.6666666666666665,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.379730830361655,0.928258913045794,38.8,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.31841374392838,0.4062570970178704,5.5,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.13401366861065,0.8581971120504924,8.916666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.917577363923357,0.6997930810371206,2.111111111111111,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
26.42145191416619,0.9655898858473094,8.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
44.85142270154472,0.8858701337325117,3.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
28.39510017972879,0.6528776763926933,5.285714285714286,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.99598292942035,0.6961573110870686,3.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.16487754580975,0.9066850280975132,150.79166666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.367242995150313,0.4373514163494963,3.4444444444444446,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.65732534838242,0.4980126476803783,4.222222222222222,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.22638699670196,0.5007207651083917,0.6923076923076923,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.80260801642899,0.8835960494535596,21.266666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
18.231826031293696,0.7914820312603734,4.928571428571429,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.277072928694672,0.7909174185908397,1.3636363636363635,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
22.76723033784216,0.5005659273475427,2.823529411764706,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
29.91096956207704,0.7708528486147985,3.875,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.3718327157626,0.3178334167672816,1.1428571428571428,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.979613798415553,0.7807708549062826,91.6,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
39.154473332331904,0.8018076767010824,8.714285714285714,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.399730961902463,0.8612350184075944,13.692307692307692,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
17.667839220624938,0.4290124929725105,14.692307692307692,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.651581594880348,0.5890526671291666,6.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
20.927102086700895,0.8973263065239246,8.5625,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
26.636984256130983,0.7469828818059124,9.73913043478261,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.557749073643908,0.48172396468182,10.333333333333334,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.277072928694672,0.61464023310193,1.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.99598292942035,0.9173817038174592,0.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.99598292942035,0.3742268701647345,1.1428571428571428,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
34.508966916665756,0.6942465631169518,2.9166666666666665,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
41.28002263918769,0.4961217725695603,1.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.275461547779233,0.2839882121722276,4.090909090909091,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.925988227892432,0.9805206809191092,3.3703703703703702,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.73081660600539,0.971311815205945,3.769230769230769,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
28.371679717988115,0.4479572378013927,8.833333333333334,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.367242995150317,0.2536230859473364,3.4444444444444446,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
44.2763022463843,0.90251227360193,4.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.1512525034928,0.417831178800273,0.0,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
18.69582463898568,0.4327966693855742,11.916666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
49.67979285338369,0.9979586580178836,40.7,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.818764975643926,0.6524776541929456,51.54545454545455,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
37.162307837806416,0.4265395757276807,1.7,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
31.289338905920697,0.8646906120549606,20.625,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
30.557749073643908,0.9967669131757542,0.12,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
25.995982929420357,0.9347166994500538,1.1333333333333333,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
19.303876659252527,0.8648622239639003,5.2,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
40.741019116010456,0.9067305995960088,1.5,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
24.365104405242544,0.8446201351821894,6.8,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
40.125008094922734,0.951751490939974,10.416666666666666,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.88678840910219,0.9231060404929784,4.923076923076923,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
18.40937896263334,0.3393337356864612,3.0434782608695654,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
27.603352368422055,0.3916027929962273,3.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.925988227892436,0.5045665737562381,5.5,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
16.7483739908256,0.4340342446444886,3.9,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
21.874437464728317,0.6806371937538979,1.375,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
23.195969673849547,0.8141776008045717,11.384615384615383,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
14.269323501733878,0.7507629372291478,19.25,S2,BOW,hafenLowredshiftLymanLimit2017,Physics
